,group,variable,month,L 21.5 MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,L 21.5 MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
PADILLA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,2,1,2,3
PAILON,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,67,2,67,69
PALCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,2,0,2,2
PALOS BLANCOS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,2,0,2,2
PAMPA AULLAGAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
PAMPA GRANDE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,31,3,31,34
PASORAPA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,6,29,6,29,35
PAZÑA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,0,2,0,2
POCOATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
POCONA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,9,0,9,9
POJO (CBBA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,2,1,2,3
POOPO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,0,2,0,2
POROMA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,7,0,7,7
PORONGO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,23,5,23,28
PORTACHUELO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,4,12,4,12,16
POSTRER VALLE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,12,0,12,0,12
POTOSI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,7,7,7,7,14
PRESTO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,4,7,4,7,11
PUERTO GONZALO MORENO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,10,2,10,12
PUERTO QUIJARRO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,20,28,20,28,48
PUERTO SUAREZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,4,0,4,0,4
PUERTO VILLARROEL,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,9,5,9,5,14
PUNATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,1,2,1,3
QUILLACOLLO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,4,8,4,8,12
QUIME,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,51,2,51,53
REYES,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,11,7,11,7,18
ROBORE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,5,0,5,5
RURRENABAQUE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
SACABA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,12,132,12,132,144
SACABAMBA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
SAIPINA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,1,1,1,2
SAMAIPATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,3,1,3,4
SAN ANDRES,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,2,0,2,2
SAN BENITO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,2,1,2,3
SAN BORJA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,56,0,56,56
SAN BUENA VENTURA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,7,1,7,8
SAN CARLOS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,2,5,2,7
SAN IGNACIO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,15,3,15,18
SAN IGNACIO DE VELASCO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,22,1,22,1,23
SAN JAVIER(STC),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,0,5,0,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,25,0,25,25
SAN JUAN DE YAPACANI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,45,5,45,50
SAN JULIAN,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,4,0,4,4
SAN LORENZO(PND),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,2,0,2,2
SAN LORENZO(TJA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,123,2,123,125
SAN LUCAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,1,5,1,6
SAN MATIAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,6,49,6,49,55
SAN MIGUEL DE VELASCO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,11,51,11,51,62
SAN PEDRO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,48,28,48,28,76
SAN PEDRO DE CURAHUARA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,2,0,2,2
SAN PEDRO(PND),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,19,14,19,14,33
SAN RAMON BENI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,0,3,0,3
SANTA ANA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,5,0,5,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,148,155,148,155,303
SANTA ROSA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,11,2,11,2,13
SANTIAGO DE HUARI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,0,2,0,2
SANTIAGO DE HUATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,0,2,0,2
SANTIAGO DE MACHACA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,5,2,5,7
SANTIVAÑES,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,16,1,16,17
SORACACHI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,1,0,1,1
SORATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,3,0,3,3
SUCRE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,40,250,40,250,290
TACACOMA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TAPACARI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,1,3,1,4
TARABUCO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,22,15,22,15,37
TARACO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TARATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,310,3,310,313
TARIJA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,31,74,31,74,105
TARVITA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,2,1,2,3
TINGUIPAYA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TIPUANI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,9,5,9,14
TIRAQUE (CBBA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TOCO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,1,1,1,2
TOLATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
TOMAVE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,22,0,22,0,22
TOMINA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,21,1,21,1,22
TOTORA(CBBA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,8,1,8,9
TRIGAL,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,3,0,3,3
TRINIDAD,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,11,25,11,25,36
TUPIZA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,12,2,12,14
URUBICHA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,6,1,6,7
VACAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,1,5,1,6
VIACHA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,3,2,3,5
VILLA CHARCAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,2,2,2,4
VILLA MONTES,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,7,2,7,9
VILLA SERRANO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,6,0,6,0,6
VILLA TUNARI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,1,5,1,6
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,19,0,19,19
VILLAZON,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,0,2,0,2
VINTO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,12,1,12,1,13
VITICHI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,4,0,4,0,4
WARNES,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,73,42,73,42,115
YACUIBA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,34,3,34,37
YAMPARAEZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,4,0,4,4
YANACACHI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,2,0,2,2
YAPACANI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,3,97,3,97,100
YOTALA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,2,0,2,0,2
YUNCHARA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,5,1,5,1,6
ZUDAÑEZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-11-01,0,20,0,20,20
ACACIO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,6,0,6,6
ACHACACHI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,2,1,2,3
ACHOCALLA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
AIQUILE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
ANDAMARCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,2,0,2,2
ANTEQUERA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,3,0,3,3
APOLO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,6,0,6,6
ARANI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,3,1,3,4
ARBIETO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,3,13,3,13,16
ASCENCION DE GUARAYOS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,5,1,5,1,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,1,1,1,2
AZURDUY,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
BATALLAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,3,0,3,3
BAURES,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,3,0,3,3
BELEN DE ANDAMARCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,4,0,4,4
BERMEJO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,4,3,4,3,7
BOLIVAR,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,4,0,4,4
BOLPEBRA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,4,0,4,4
BUENA VISTA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,11,5,11,5,16
CABEZAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,10,0,10,10
CAIROMA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,3,1,3,4
CAJUATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,10,1,10,1,11
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
CAMIRI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,26,1,26,27
CAPINOTA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,3,1,3,4
CAQUIAVIRI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,6,4,6,4,10
CARACOLLO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,8,1,8,9
CARANAVI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,5,7,5,7,12
CARANGAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
CARAPARI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,4,0,4,0,4
CARMEN RIVERO TORREZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,6,0,6,6
CHALLAPATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
CHARAGUA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,4,15,4,15,19
CHIMORE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,6,4,6,4,10
CHUMA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,1,2,1,3
CLIZA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,5,8,5,8,13
COBIJA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,8,1,8,1,9
COCHABAMBA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,87,16,87,16,103
COLCAPIRHUA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,13,3,13,3,16
"COLCHA ""K""",otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
COLOMI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,7,6,7,6,13
COLPA BELGICA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
COLQUENCHA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
COMARAPA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,4,14,4,14,18
CONCEPCION,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
COPACABANA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,21,1,21,22
CORIPATA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,1,1,1,2
COTAGAITA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,13,1,13,14
COTOCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,13,68,13,68,81
CUEVO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,5,0,5,0,5
CULPINA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,6,1,6,1,7
CURAHUARA DE CARANGAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
EL ALTO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,274,328,274,328,602
EL PUENTE(STC),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,6,4,6,4,10
EL TORNO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,14,105,14,105,119
EL VILLAR,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,5,3,5,3,8
ENTRE RIOS TRJ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,4,1,4,5
ENTRE RIOS CBBA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,3,7,3,7,10
EUREKA (SANTOS MERCADO),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,3,42,3,42,45
FILADELFIA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,4,0,4,0,4
GENERAL SAAVEDRA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,13,1,13,14
GUANAY,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,3,2,3,5
GUAQUI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,5,0,5,5
GUAYARAMERIN,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,59,1,59,60
GUTIERREZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,3,1,3,4
HUACARETA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,10,0,10,10
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,3,15,3,15,18
HUANUNI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,1,1,1,2
HUAYLLAMARCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
ICHOCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,6,0,6,6
ICLA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,4,2,4,2,6
INGAVI (HUMAITA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,4,0,4,4
IXIAMAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,7,2,7,9
JESUS DE MACHACA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,1,1,1,2
LA ASUNTA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,1,1,1,2
LA GUARDIA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,37,54,37,54,91
LA PAZ,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,132,113,132,113,245
LAGUNILLAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,18,2,18,20
LAS CARRERAS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,0,2,0,2
LLALLAGUA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,3,9,3,9,12
MACHACAMARCA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,0,2,0,2
MACHARETI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,0,2,0,2
MAGDALENA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,7,0,7,7
MAIRANA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,0,2,0,2
MAPIRI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,0,2,0,2
MINEROS,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,5,11,5,11,16
MIZQUE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,2,3,2,3,5
MOJINETE,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
MOJOCOYA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,9,0,9,9
MONTEAGUDO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,10,3,10,3,13
MONTERO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,76,27,76,27,103
MORO MORO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
OCURI,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,0,1,0,1,1
OKINAWA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,1,0,1,0,1
ORURO,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,37,6,37,6,43
PADCAYA,otras vacunaciones,l 21.5       mujeres de 10 a 49 anos 5ta dosis de dt,2012-12-01,3,1,3,1,4
