municipality,group,variable,month,Número de personas que recibieron orientación en Anticoncepción,Número de personas que recibieron orientación en Anticoncepción1,Número de personas que recibieron orientación en Anticoncepción2,Número de personas que recibieron orientación en Anticoncepción3,Número de personas que recibieron orientación en Anticoncepción4,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,22,16,0,41
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,7,28,11,2,48
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,11,7,0,21
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,6,303,336,59,4,708
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,0,16,0,0,16
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,18,89,62,21,1,191
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,21,50,8,2,0,81
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,4,1,0,8
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,32,7,0,40
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,3,22,19,15,0,59
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,9,0,0,12
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,1,2,0,4
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,4,2,0,8
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,0,5,2,0,8
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,7,3,0,12
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,38,54,3,2,0,97
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,185,246,45,36,11,523
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,1,0,0,3
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,4,9,2,0,15
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,5,31,16,0,52
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,1,9,0,0,11
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,17,6,3,28
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,27,89,15,0,131
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,4,76,325,95,18,518
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,4,186,1765,639,69,2663
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,5,4,0,10
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,9,35,11,2,57
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,3,9,33,22,9,76
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,0,4,0,0,4
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,3,96,170,55,5,329
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,0,6,2,0,8
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,64,16,6,0,86
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,10,9,2,23
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,6,2,0,9
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,62,71,31,6,0,170
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,13,30,9,0,52
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,11,42,6,0,60
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,1,1,2,5
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,4,20,8,0,32
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,31,3,0,37
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,17,88,26,3,134
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,27,105,35,0,168
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,5,12,5,0,22
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,0,3,1,0,4
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,47,117,37,23,17,241
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,49,238,108,64,5,464
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,10,62,301,107,15,495
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,0,0,0,1
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,11,37,20,0,68
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,6,6,5,2,20
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,9,0,0,11
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,4,31,13,1,49
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,8,40,13,0,62
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,6,38,34,7,85
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,7,182,1290,314,47,1840
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,10,78,32,7,127
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,289,422,56,38,4,809
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,6,15,3,0,24
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,14,57,23,3,97
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,2,18,90,42,5,157
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,2,5,4,0,11
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,6,2,0,11
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,1,1,0,3
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,10,5,0,16
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,0,31,6,1,38
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,28,8,0,39
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,15,7,0,23
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,2,19,52,36,2,111
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,6,66,43,3,118
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,6,9,6,0,22
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,0,4,0,0,4
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,24,74,17,0,115
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,60,182,32,23,8,305
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,12,27,9,1,50
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,2,2,10,1,0,15
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,9,0,0,0,10
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1113,3,2,0,1118
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,4,93,613,263,1,974
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,111,138,50,55,33,387
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,0,0,0,1
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,9,67,24,4,104
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,7,2,0,12
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,13,8,0,22
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,4,15,22,4,0,45
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,7,5,0,13
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,5,28,5,1,39
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,7,12,0,0,19
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,11,29,5,0,46
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,25,129,29,1,185
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,10,22,17,1,50
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,1,12,93,22,1,129
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,1,3,1,0,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,28,214,738,213,8,1201
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,26,11,1,41
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2016-11-01,0,3,7,5,0,15
