,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS PRIMERA,PERSONAS DE 50 A 59 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2024-11-01,3,8,0,0,0,0,11,0,11
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2024-11-01,14,16,1,2,0,0,30,3,33
OCURI,consulta externa,personas de 50 a 59 anos,2024-11-01,78,111,7,5,0,0,189,12,201
OKINAWA,consulta externa,personas de 50 a 59 anos,2024-11-01,62,88,18,44,0,0,150,62,212
OMEREQUE,consulta externa,personas de 50 a 59 anos,2024-11-01,47,66,11,14,0,0,113,25,138
ORURO,consulta externa,personas de 50 a 59 anos,2024-11-01,2626,4360,1124,2201,194,316,6986,3325,10311
PADCAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,157,302,40,73,12,19,459,113,572
PADILLA,consulta externa,personas de 50 a 59 anos,2024-11-01,115,202,32,88,0,0,317,120,437
PAILON,consulta externa,personas de 50 a 59 anos,2024-11-01,100,155,24,58,0,0,255,82,337
PALCA,consulta externa,personas de 50 a 59 anos,2024-11-01,103,167,3,6,18,26,270,9,279
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2024-11-01,198,265,38,65,0,0,463,103,566
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2024-11-01,16,18,0,1,0,0,34,1,35
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2024-11-01,24,58,9,12,0,0,82,21,103
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2024-11-01,33,38,4,4,0,0,71,8,79
PASORAPA,consulta externa,personas de 50 a 59 anos,2024-11-01,30,41,5,13,0,1,71,18,89
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,62,96,24,28,4,2,158,52,210
PAZÑA,consulta externa,personas de 50 a 59 anos,2024-11-01,31,35,10,8,0,0,66,18,84
PELECHUCO,consulta externa,personas de 50 a 59 anos,2024-11-01,64,50,3,5,2,0,114,8,122
POCOATA,consulta externa,personas de 50 a 59 anos,2024-11-01,119,137,2,2,0,0,256,4,260
POCONA,consulta externa,personas de 50 a 59 anos,2024-11-01,55,58,2,7,4,1,113,9,122
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2024-11-01,39,53,8,12,8,10,92,20,112
POOPO,consulta externa,personas de 50 a 59 anos,2024-11-01,53,47,30,25,0,0,100,55,155
PORCO,consulta externa,personas de 50 a 59 anos,2024-11-01,11,31,0,0,0,1,42,0,42
POROMA,consulta externa,personas de 50 a 59 anos,2024-11-01,128,178,9,16,5,4,306,25,331
PORONGO,consulta externa,personas de 50 a 59 anos,2024-11-01,120,137,21,40,0,0,257,61,318
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2024-11-01,41,78,38,70,4,9,119,108,227
PORVENIR,consulta externa,personas de 50 a 59 anos,2024-11-01,49,60,8,19,0,0,109,27,136
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2024-11-01,5,11,6,3,0,0,16,9,25
POTOSI,consulta externa,personas de 50 a 59 anos,2024-11-01,1803,2767,809,1130,274,388,4570,1939,6509
PRESTO,consulta externa,personas de 50 a 59 anos,2024-11-01,63,117,10,10,0,0,180,20,200
PUCARA,consulta externa,personas de 50 a 59 anos,2024-11-01,10,19,16,37,0,0,29,53,82
PUCARANI,consulta externa,personas de 50 a 59 anos,2024-11-01,94,194,20,62,0,0,288,82,370
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2024-11-01,40,45,0,6,0,0,85,6,91
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2024-11-01,46,72,5,8,0,0,118,13,131
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2024-11-01,50,52,14,15,9,5,102,29,131
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2024-11-01,39,51,3,8,0,0,90,11,101
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2024-11-01,57,106,16,43,42,28,163,59,222
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2024-11-01,19,22,2,9,0,0,41,11,52
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2024-11-01,6,4,2,1,0,1,10,3,13
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2024-11-01,71,90,41,47,2,6,161,88,249
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2024-11-01,264,360,78,93,19,15,624,171,795
PUNA,consulta externa,personas de 50 a 59 anos,2024-11-01,82,131,5,1,20,24,213,6,219
PUNATA,consulta externa,personas de 50 a 59 anos,2024-11-01,239,406,206,422,0,0,645,628,1273
QUIABAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,20,45,6,7,0,0,65,13,78
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2024-11-01,555,1268,281,634,20,32,1823,915,2738
QUIME,consulta externa,personas de 50 a 59 anos,2024-11-01,17,28,8,11,0,0,45,19,64
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2024-11-01,21,13,9,12,0,0,34,21,55
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2024-11-01,33,49,2,2,3,4,82,4,86
RAVELO,consulta externa,personas de 50 a 59 anos,2024-11-01,95,131,0,1,0,0,226,1,227
REYES,consulta externa,personas de 50 a 59 anos,2024-11-01,113,106,5,7,0,0,219,12,231
RIBERALTA,consulta externa,personas de 50 a 59 anos,2024-11-01,669,1159,400,527,39,142,1828,927,2755
ROBORE,consulta externa,personas de 50 a 59 anos,2024-11-01,108,186,38,69,4,5,294,107,401
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2024-11-01,92,156,35,73,12,30,248,108,356
SABAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,42,36,11,13,5,8,78,24,102
SACABA,consulta externa,personas de 50 a 59 anos,2024-11-01,609,1173,262,514,122,183,1782,776,2558
SACABAMBA,consulta externa,personas de 50 a 59 anos,2024-11-01,10,17,0,3,0,0,27,3,30
SACACA,consulta externa,personas de 50 a 59 anos,2024-11-01,40,87,1,0,6,3,127,1,128
SAIPINA,consulta externa,personas de 50 a 59 anos,2024-11-01,31,25,9,17,0,0,56,26,82
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2024-11-01,57,76,7,8,8,15,133,15,148
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2024-11-01,80,117,11,29,0,0,197,40,237
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2024-11-01,11,32,0,0,0,0,43,0,43
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2024-11-01,63,90,28,41,1,2,153,69,222
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-11-01,24,36,2,3,0,0,60,5,65
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2024-11-01,12,11,0,0,7,1,23,0,23
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2024-11-01,27,35,11,9,0,6,62,20,82
SAN BENITO,consulta externa,personas de 50 a 59 anos,2024-11-01,30,941,20,59,0,0,971,79,1050
SAN BORJA,consulta externa,personas de 50 a 59 anos,2024-11-01,221,327,51,99,48,68,548,150,698
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2024-11-01,90,73,14,21,0,0,163,35,198
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2024-11-01,52,134,4,2,0,0,186,6,192
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2024-11-01,100,141,17,39,26,39,241,56,297
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2024-11-01,212,278,66,134,1,0,490,200,690
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2024-11-01,16,12,6,5,0,0,28,11,39
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2024-11-01,51,101,4,5,0,0,152,9,161
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2024-11-01,31,63,8,24,0,0,94,32,126
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2024-11-01,59,96,3,11,0,2,155,14,169
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2024-11-01,84,73,2,7,0,0,157,9,166
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2024-11-01,332,433,43,65,7,7,765,108,873
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2024-11-01,47,70,12,18,0,0,117,30,147
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2024-11-01,228,415,30,48,0,0,643,78,721
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2024-11-01,153,281,33,37,2,8,434,70,504
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2024-11-01,64,87,52,81,4,7,151,133,284
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2024-11-01,68,81,42,74,0,0,149,116,265
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2024-11-01,25,26,0,0,0,0,51,0,51
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2024-11-01,101,151,14,22,22,23,252,36,288
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-11-01,94,134,0,1,0,0,228,1,229
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2024-11-01,15,39,2,1,11,9,54,3,57
SAN PEDRO DE MACHA,consulta externa,personas de 50 a 59 anos,2024-11-01,64,126,1,1,0,1,190,2,192
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2024-11-01,13,10,0,2,0,0,23,2,25
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2024-11-01,24,29,23,45,0,0,53,68,121
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2024-11-01,11,9,0,0,0,0,20,0,20
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2024-11-01,39,68,20,62,0,0,107,82,189
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2024-11-01,13,31,11,12,27,31,44,23,67
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2024-11-01,31,61,2,4,0,0,92,6,98
SANTA ANA,consulta externa,personas de 50 a 59 anos,2024-11-01,90,130,16,28,0,0,220,44,264
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2024-11-01,6439,10807,3289,6037,775,1034,17246,9326,26572
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2024-11-01,61,56,38,25,2,5,117,63,180
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2024-11-01,113,199,14,8,12,10,312,22,334
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2024-11-01,23,37,1,4,0,0,60,5,65
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2024-11-01,50,57,2,9,0,0,107,11,118
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2024-11-01,13,21,11,17,0,0,34,28,62
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-11-01,21,24,3,1,0,0,45,4,49
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2024-11-01,35,60,12,12,0,0,95,24,119
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2024-11-01,13,31,0,1,26,20,44,1,45
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2024-11-01,54,66,10,9,0,0,120,19,139
SENA,consulta externa,personas de 50 a 59 anos,2024-11-01,45,69,10,13,0,0,114,23,137
SHINAOTA,consulta externa,personas de 50 a 59 anos,2024-11-01,137,153,31,24,10,3,290,55,345
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2024-11-01,112,167,23,35,0,0,279,58,337
SICAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,12,20,2,1,0,0,32,3,35
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2024-11-01,126,213,57,86,0,0,339,143,482
SOPACHUY,consulta externa,personas de 50 a 59 anos,2024-11-01,54,66,23,31,0,0,120,54,174
SORACACHI,consulta externa,personas de 50 a 59 anos,2024-11-01,64,65,9,5,0,2,129,14,143
SORATA,consulta externa,personas de 50 a 59 anos,2024-11-01,91,115,25,29,9,9,206,54,260
SUCRE,consulta externa,personas de 50 a 59 anos,2024-11-01,2689,4719,1393,2605,142,147,7408,3998,11406
TACACHI,consulta externa,personas de 50 a 59 anos,2024-11-01,3,14,0,3,0,0,17,3,20
TACACOMA,consulta externa,personas de 50 a 59 anos,2024-11-01,51,44,9,18,0,0,95,27,122
TACOBAMBA,consulta externa,personas de 50 a 59 anos,2024-11-01,28,47,0,0,0,0,75,0,75
TACOPAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,29,34,5,4,0,0,63,9,72
TAHUA,consulta externa,personas de 50 a 59 anos,2024-11-01,7,12,0,0,0,0,19,0,19
TAPACARI,consulta externa,personas de 50 a 59 anos,2024-11-01,85,125,2,1,0,0,210,3,213
TARABUCO,consulta externa,personas de 50 a 59 anos,2024-11-01,95,140,10,29,0,0,235,39,274
TARACO,consulta externa,personas de 50 a 59 anos,2024-11-01,24,31,12,15,0,0,55,27,82
TARATA,consulta externa,personas de 50 a 59 anos,2024-11-01,26,49,7,16,0,0,75,23,98
TARIJA,consulta externa,personas de 50 a 59 anos,2024-11-01,1868,3224,933,1950,179,166,5092,2883,7975
TARVITA,consulta externa,personas de 50 a 59 anos,2024-11-01,92,202,10,24,1,2,294,34,328
TEOPONTE,consulta externa,personas de 50 a 59 anos,2024-11-01,55,67,5,11,0,0,122,16,138
TIAHUANACU,consulta externa,personas de 50 a 59 anos,2024-11-01,50,105,34,28,0,0,155,62,217
TINGUIPAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,103,155,2,0,18,22,258,2,260
TIPUANI,consulta externa,personas de 50 a 59 anos,2024-11-01,72,54,15,11,0,0,126,26,152
TIQUIPAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,197,366,120,251,0,0,563,371,934
TIRAQUE (CBBA),consulta externa,personas de 50 a 59 anos,2024-11-01,53,97,6,15,0,0,150,21,171
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 50 a 59 anos,2024-11-01,12,31,4,8,0,0,43,12,55
TOCO,consulta externa,personas de 50 a 59 anos,2024-11-01,16,33,14,36,0,0,49,50,99
TODOS SANTOS,consulta externa,personas de 50 a 59 anos,2024-11-01,3,4,0,1,0,0,7,1,8
TOLATA,consulta externa,personas de 50 a 59 anos,2024-11-01,18,28,13,24,0,0,46,37,83
TOLEDO,consulta externa,personas de 50 a 59 anos,2024-11-01,19,41,0,2,0,0,60,2,62
TOMAVE,consulta externa,personas de 50 a 59 anos,2024-11-01,52,80,4,9,0,0,132,13,145
TOMINA,consulta externa,personas de 50 a 59 anos,2024-11-01,107,129,16,34,0,0,236,50,286
TORO TORO,consulta externa,personas de 50 a 59 anos,2024-11-01,63,85,0,0,14,9,148,0,148
TOTORA(CBBA),consulta externa,personas de 50 a 59 anos,2024-11-01,54,93,12,23,9,8,147,35,182
TOTORA(ORR),consulta externa,personas de 50 a 59 anos,2024-11-01,32,64,3,1,1,7,96,4,100
TRIGAL,consulta externa,personas de 50 a 59 anos,2024-11-01,14,12,5,13,0,0,26,18,44
TRINIDAD,consulta externa,personas de 50 a 59 anos,2024-11-01,495,899,160,442,101,114,1394,602,1996
TUPIZA,consulta externa,personas de 50 a 59 anos,2024-11-01,384,517,136,199,9,7,901,335,1236
TURCO,consulta externa,personas de 50 a 59 anos,2024-11-01,29,46,2,5,0,0,75,7,82
UMALA,consulta externa,personas de 50 a 59 anos,2024-11-01,19,43,10,14,7,9,62,24,86
UNCIA,consulta externa,personas de 50 a 59 anos,2024-11-01,155,186,83,60,4,3,341,143,484
URIONDO (A. CONCEPCION),consulta externa,personas de 50 a 59 anos,2024-11-01,100,188,26,50,28,50,288,76,364
URUBICHA,consulta externa,personas de 50 a 59 anos,2024-11-01,29,52,0,0,0,0,81,0,81
UYUNI,consulta externa,personas de 50 a 59 anos,2024-11-01,204,302,55,141,3,6,506,196,702
VACAS,consulta externa,personas de 50 a 59 anos,2024-11-01,26,44,2,1,0,0,70,3,73
VALLEGRANDE,consulta externa,personas de 50 a 59 anos,2024-11-01,104,199,86,213,13,17,303,299,602
VIACHA,consulta externa,personas de 50 a 59 anos,2024-11-01,290,529,135,336,34,37,819,471,1290
VILA VILA,consulta externa,personas de 50 a 59 anos,2024-11-01,57,64,1,3,1,0,121,4,125
VILLA CHARCAS,consulta externa,personas de 50 a 59 anos,2024-11-01,58,147,5,12,4,11,205,17,222
VILLA MONTES,consulta externa,personas de 50 a 59 anos,2024-11-01,383,484,114,162,16,17,867,276,1143
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 50 a 59 anos,2024-11-01,16,13,2,3,0,0,29,5,34
VILLA RIVERO,consulta externa,personas de 50 a 59 anos,2024-11-01,46,53,6,9,0,0,99,15,114
VILLA SERRANO,consulta externa,personas de 50 a 59 anos,2024-11-01,100,142,24,71,0,0,242,95,337
VILLA TUNARI,consulta externa,personas de 50 a 59 anos,2024-11-01,520,560,104,131,18,23,1080,235,1315
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 50 a 59 anos,2024-11-01,74,133,27,49,0,0,207,76,283
VILLAZON,consulta externa,personas de 50 a 59 anos,2024-11-01,157,341,107,275,46,81,498,382,880
VINTO,consulta externa,personas de 50 a 59 anos,2024-11-01,171,319,63,100,0,0,490,163,653
VITICHI,consulta externa,personas de 50 a 59 anos,2024-11-01,71,122,1,1,4,5,193,2,195
WALDO BALLIVIAN,consulta externa,personas de 50 a 59 anos,2024-11-01,7,14,0,4,0,0,21,4,25
WARNES,consulta externa,personas de 50 a 59 anos,2024-11-01,580,974,225,353,22,18,1554,578,2132
YACO,consulta externa,personas de 50 a 59 anos,2024-11-01,42,69,3,1,5,9,111,4,115
YACUIBA,consulta externa,personas de 50 a 59 anos,2024-11-01,810,1411,364,606,205,346,2221,970,3191
YAMPARAEZ,consulta externa,personas de 50 a 59 anos,2024-11-01,53,89,4,4,3,3,142,8,150
YANACACHI,consulta externa,personas de 50 a 59 anos,2024-11-01,61,52,7,10,8,8,113,17,130
YAPACANI,consulta externa,personas de 50 a 59 anos,2024-11-01,223,323,28,98,10,6,546,126,672
YOCALLA,consulta externa,personas de 50 a 59 anos,2024-11-01,22,42,2,5,0,0,64,7,71
YOTALA,consulta externa,personas de 50 a 59 anos,2024-11-01,55,108,23,29,15,15,163,52,215
YUNCHARA,consulta externa,personas de 50 a 59 anos,2024-11-01,25,64,4,6,0,0,89,10,99
YUNGUYO DE LITORAL,consulta externa,personas de 50 a 59 anos,2024-11-01,8,3,0,0,0,0,11,0,11
ZUDAÑEZ,consulta externa,personas de 50 a 59 anos,2024-11-01,65,79,24,46,0,0,144,70,214
ACACIO,consulta externa,personas de 50 a 59 anos,2024-12-01,22,47,0,1,0,0,69,1,70
ACHACACHI,consulta externa,personas de 50 a 59 anos,2024-12-01,178,275,35,65,1,8,453,100,553
ACHOCALLA,consulta externa,personas de 50 a 59 anos,2024-12-01,58,127,7,16,0,0,185,23,208
AIQUILE,consulta externa,personas de 50 a 59 anos,2024-12-01,126,156,56,79,27,33,282,135,417
ALALAY,consulta externa,personas de 50 a 59 anos,2024-12-01,14,9,4,8,2,1,23,12,35
ALCALA,consulta externa,personas de 50 a 59 anos,2024-12-01,42,68,14,16,6,3,110,30,140
ALTO BENI,consulta externa,personas de 50 a 59 anos,2024-12-01,75,75,4,19,0,0,150,23,173
ANCORAIMES,consulta externa,personas de 50 a 59 anos,2024-12-01,34,47,22,23,3,6,81,45,126
ANDAMARCA,consulta externa,personas de 50 a 59 anos,2024-12-01,24,30,8,5,0,0,54,13,67
ANTEQUERA,consulta externa,personas de 50 a 59 anos,2024-12-01,12,19,1,3,0,0,31,4,35
ANZALDO,consulta externa,personas de 50 a 59 anos,2024-12-01,36,63,7,6,7,12,99,13,112
APOLO,consulta externa,personas de 50 a 59 anos,2024-12-01,52,95,15,10,3,3,147,25,172
ARAMPAMPA,consulta externa,personas de 50 a 59 anos,2024-12-01,11,13,1,0,0,0,24,1,25
ARANI,consulta externa,personas de 50 a 59 anos,2024-12-01,21,34,3,28,0,0,55,31,86
ARBIETO,consulta externa,personas de 50 a 59 anos,2024-12-01,31,99,6,15,0,0,130,21,151
ARQUE,consulta externa,personas de 50 a 59 anos,2024-12-01,48,64,0,0,0,0,112,0,112
ASCENCION DE GUARAYOS,consulta externa,personas de 50 a 59 anos,2024-12-01,67,146,7,21,5,5,213,28,241
ATOCHA,consulta externa,personas de 50 a 59 anos,2024-12-01,190,198,96,64,5,6,388,160,548
AUCAPATA,consulta externa,personas de 50 a 59 anos,2024-12-01,28,18,2,0,6,5,46,2,48
AYATA,consulta externa,personas de 50 a 59 anos,2024-12-01,49,71,11,7,2,9,120,18,138
AYO AYO,consulta externa,personas de 50 a 59 anos,2024-12-01,30,47,1,2,0,0,77,3,80
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2024-12-01,142,157,24,25,10,8,299,49,348
AZURDUY,consulta externa,personas de 50 a 59 anos,2024-12-01,65,114,14,27,0,0,179,41,220
BATALLAS,consulta externa,personas de 50 a 59 anos,2024-12-01,38,49,10,21,0,0,87,31,118
BAURES,consulta externa,personas de 50 a 59 anos,2024-12-01,85,83,7,6,1,0,168,13,181
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2024-12-01,10,10,6,2,4,2,20,8,28
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2024-12-01,5,8,3,1,1,3,13,4,17
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2024-12-01,27,23,6,13,1,0,50,19,69
BERMEJO,consulta externa,personas de 50 a 59 anos,2024-12-01,384,541,127,251,91,80,925,378,1303
BETANZOS,consulta externa,personas de 50 a 59 anos,2024-12-01,190,267,14,20,0,3,457,34,491
BOLIVAR,consulta externa,personas de 50 a 59 anos,2024-12-01,45,48,0,2,0,0,93,2,95
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2024-12-01,22,28,8,16,0,0,50,24,74
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-12-01,89,144,4,8,2,0,233,12,245
CAIROMA,consulta externa,personas de 50 a 59 anos,2024-12-01,42,28,1,1,12,6,70,2,72
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2024-12-01,55,73,1,6,9,15,128,7,135
CAJUATA,consulta externa,personas de 50 a 59 anos,2024-12-01,24,39,13,24,1,3,63,37,100
CALACOTO,consulta externa,personas de 50 a 59 anos,2024-12-01,23,44,6,12,1,3,67,18,85
CALAMARCA,consulta externa,personas de 50 a 59 anos,2024-12-01,32,65,21,5,0,0,97,26,123
CAMARGO,consulta externa,personas de 50 a 59 anos,2024-12-01,133,259,39,64,0,0,392,103,495
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2024-12-01,38,29,4,4,0,0,67,8,75
CAPINOTA,consulta externa,personas de 50 a 59 anos,2024-12-01,117,173,21,22,0,0,290,43,333
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2024-12-01,36,60,1,3,0,0,96,4,100
CARACOLLO,consulta externa,personas de 50 a 59 anos,2024-12-01,106,141,19,14,2,2,247,33,280
CARANAVI,consulta externa,personas de 50 a 59 anos,2024-12-01,309,435,54,100,8,6,744,154,898
CARANGAS,consulta externa,personas de 50 a 59 anos,2024-12-01,3,7,0,3,0,0,10,3,13
CARAPARI,consulta externa,personas de 50 a 59 anos,2024-12-01,161,243,27,52,0,1,404,79,483
CARIPUYO,consulta externa,personas de 50 a 59 anos,2024-12-01,37,56,0,1,0,0,93,1,94
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2024-12-01,37,70,0,1,1,1,107,1,108
CATACORA,consulta externa,personas de 50 a 59 anos,2024-12-01,7,15,0,2,0,0,22,2,24
CHACARILLA,consulta externa,personas de 50 a 59 anos,2024-12-01,8,1,1,0,3,7,9,1,10
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2024-12-01,85,164,29,50,12,24,249,79,328
CHAQUI,consulta externa,personas de 50 a 59 anos,2024-12-01,32,63,0,0,0,0,95,0,95
CHARAGUA,consulta externa,personas de 50 a 59 anos,2024-12-01,53,65,2,8,0,0,118,10,128
CHARAÑA,consulta externa,personas de 50 a 59 anos,2024-12-01,25,27,8,8,0,0,52,16,68
CHAYANTA,consulta externa,personas de 50 a 59 anos,2024-12-01,102,102,11,12,0,0,204,23,227
CHIMORE,consulta externa,personas de 50 a 59 anos,2024-12-01,156,222,38,38,51,52,378,76,454
CHIPAYA,consulta externa,personas de 50 a 59 anos,2024-12-01,9,4,1,2,0,0,13,3,16
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2024-12-01,9,9,0,1,0,0,18,1,19
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2024-12-01,4,12,4,15,0,0,16,19,35
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2024-12-01,99,104,19,24,7,6,203,43,246
CHUMA,consulta externa,personas de 50 a 59 anos,2024-12-01,88,112,7,9,8,9,200,16,216
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2024-12-01,49,52,11,10,0,0,101,21,122
