,group,variable,month,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS PRIMERA,PERSONAS DE 40 A 49 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
MECAPACA,consulta externa,personas de 40 a 49 anos,2024-11-01,35,53,14,22,3,8,88,36,124
MINEROS,consulta externa,personas de 40 a 49 anos,2024-11-01,70,163,7,19,0,0,233,26,259
MIZQUE,consulta externa,personas de 40 a 49 anos,2024-11-01,60,140,20,40,5,14,200,60,260
MOCOMOCO,consulta externa,personas de 40 a 49 anos,2024-11-01,45,90,5,5,0,0,135,10,145
MOJINETE,consulta externa,personas de 40 a 49 anos,2024-11-01,10,14,1,0,0,0,24,1,25
MOJOCOYA,consulta externa,personas de 40 a 49 anos,2024-11-01,57,115,2,27,0,0,172,29,201
MONTEAGUDO,consulta externa,personas de 40 a 49 anos,2024-11-01,286,480,73,130,4,13,766,203,969
MONTERO,consulta externa,personas de 40 a 49 anos,2024-11-01,1047,2308,486,695,5,0,3355,1181,4536
MORO MORO,consulta externa,personas de 40 a 49 anos,2024-11-01,4,14,5,14,0,0,18,19,37
MOROCHATA,consulta externa,personas de 40 a 49 anos,2024-11-01,23,44,2,0,3,8,67,2,69
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 40 a 49 anos,2024-11-01,37,35,8,6,0,0,72,14,86
NAZACARA DE PACAJES,consulta externa,personas de 40 a 49 anos,2024-11-01,4,3,0,0,0,0,7,0,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 40 a 49 anos,2024-11-01,25,17,0,0,0,0,42,0,42
OCURI,consulta externa,personas de 40 a 49 anos,2024-11-01,57,123,1,5,0,0,180,6,186
OKINAWA,consulta externa,personas de 40 a 49 anos,2024-11-01,54,103,11,35,0,0,157,46,203
OMEREQUE,consulta externa,personas de 40 a 49 anos,2024-11-01,23,66,12,5,0,0,89,17,106
ORURO,consulta externa,personas de 40 a 49 anos,2024-11-01,3218,5128,1051,2074,267,452,8346,3125,11471
PADCAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,124,318,22,46,23,27,442,68,510
PADILLA,consulta externa,personas de 40 a 49 anos,2024-11-01,110,215,24,77,1,3,325,101,426
PAILON,consulta externa,personas de 40 a 49 anos,2024-11-01,112,205,36,77,0,0,317,113,430
PALCA,consulta externa,personas de 40 a 49 anos,2024-11-01,112,149,4,2,19,31,261,6,267
PALOS BLANCOS,consulta externa,personas de 40 a 49 anos,2024-11-01,232,357,29,61,0,0,589,90,679
PAMPA AULLAGAS,consulta externa,personas de 40 a 49 anos,2024-11-01,24,21,1,3,0,0,45,4,49
PAMPA GRANDE,consulta externa,personas de 40 a 49 anos,2024-11-01,23,53,5,6,0,0,76,11,87
PAPEL PAMPA,consulta externa,personas de 40 a 49 anos,2024-11-01,26,39,0,2,0,0,65,2,67
PASORAPA,consulta externa,personas de 40 a 49 anos,2024-11-01,29,42,3,6,1,0,71,9,80
PATACAMAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,75,123,14,36,4,6,198,50,248
PAZÑA,consulta externa,personas de 40 a 49 anos,2024-11-01,33,47,6,5,1,0,80,11,91
PELECHUCO,consulta externa,personas de 40 a 49 anos,2024-11-01,72,72,2,0,4,2,144,2,146
POCOATA,consulta externa,personas de 40 a 49 anos,2024-11-01,91,153,0,9,0,0,244,9,253
POCONA,consulta externa,personas de 40 a 49 anos,2024-11-01,35,76,0,4,3,6,111,4,115
POJO (CBBA),consulta externa,personas de 40 a 49 anos,2024-11-01,42,86,10,15,5,11,128,25,153
POOPO,consulta externa,personas de 40 a 49 anos,2024-11-01,41,54,23,26,0,0,95,49,144
PORCO,consulta externa,personas de 40 a 49 anos,2024-11-01,18,47,0,1,0,0,65,1,66
POROMA,consulta externa,personas de 40 a 49 anos,2024-11-01,107,232,2,21,5,3,339,23,362
PORONGO,consulta externa,personas de 40 a 49 anos,2024-11-01,86,178,20,24,0,0,264,44,308
PORTACHUELO,consulta externa,personas de 40 a 49 anos,2024-11-01,67,110,31,101,9,21,177,132,309
PORVENIR,consulta externa,personas de 40 a 49 anos,2024-11-01,45,79,8,14,0,0,124,22,146
POSTRER VALLE,consulta externa,personas de 40 a 49 anos,2024-11-01,7,11,2,2,0,0,18,4,22
POTOSI,consulta externa,personas de 40 a 49 anos,2024-11-01,2140,3694,641,1154,395,451,5834,1795,7629
PRESTO,consulta externa,personas de 40 a 49 anos,2024-11-01,68,134,3,5,0,0,202,8,210
PUCARA,consulta externa,personas de 40 a 49 anos,2024-11-01,12,8,13,24,0,0,20,37,57
PUCARANI,consulta externa,personas de 40 a 49 anos,2024-11-01,91,164,13,38,0,0,255,51,306
PUERTO ACOSTA,consulta externa,personas de 40 a 49 anos,2024-11-01,25,48,1,4,0,0,73,5,78
PUERTO CARABUCO,consulta externa,personas de 40 a 49 anos,2024-11-01,42,67,0,2,0,0,109,2,111
PUERTO GONZALO MORENO,consulta externa,personas de 40 a 49 anos,2024-11-01,37,60,8,24,4,3,97,32,129
PUERTO PEREZ,consulta externa,personas de 40 a 49 anos,2024-11-01,30,49,0,3,0,0,79,3,82
PUERTO QUIJARRO,consulta externa,personas de 40 a 49 anos,2024-11-01,74,157,14,34,67,45,231,48,279
PUERTO RICO,consulta externa,personas de 40 a 49 anos,2024-11-01,18,28,1,3,0,0,46,4,50
PUERTO SILES,consulta externa,personas de 40 a 49 anos,2024-11-01,27,10,1,1,0,14,37,2,39
PUERTO SUAREZ,consulta externa,personas de 40 a 49 anos,2024-11-01,76,156,14,87,1,2,232,101,333
PUERTO VILLARROEL,consulta externa,personas de 40 a 49 anos,2024-11-01,391,700,52,111,19,8,1091,163,1254
PUNA,consulta externa,personas de 40 a 49 anos,2024-11-01,43,117,0,1,17,16,160,1,161
PUNATA,consulta externa,personas de 40 a 49 anos,2024-11-01,218,504,136,313,0,0,722,449,1171
QUIABAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,14,32,2,5,0,0,46,7,53
QUILLACOLLO,consulta externa,personas de 40 a 49 anos,2024-11-01,617,1389,223,584,44,63,2006,807,2813
QUIME,consulta externa,personas de 40 a 49 anos,2024-11-01,13,27,1,10,0,0,40,11,51
QUIRUSILLAS,consulta externa,personas de 40 a 49 anos,2024-11-01,19,27,8,17,0,0,46,25,71
RAQAYPAMPA(ETA),consulta externa,personas de 40 a 49 anos,2024-11-01,31,63,0,5,7,5,94,5,99
RAVELO,consulta externa,personas de 40 a 49 anos,2024-11-01,87,171,0,1,0,0,258,1,259
REYES,consulta externa,personas de 40 a 49 anos,2024-11-01,98,160,3,9,0,0,258,12,270
RIBERALTA,consulta externa,personas de 40 a 49 anos,2024-11-01,787,1481,270,506,92,216,2268,776,3044
ROBORE,consulta externa,personas de 40 a 49 anos,2024-11-01,137,244,40,68,6,4,381,108,489
RURRENABAQUE,consulta externa,personas de 40 a 49 anos,2024-11-01,135,219,17,82,23,51,354,99,453
SABAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,19,37,8,10,2,7,56,18,74
SACABA,consulta externa,personas de 40 a 49 anos,2024-11-01,568,1530,196,455,143,294,2098,651,2749
SACABAMBA,consulta externa,personas de 40 a 49 anos,2024-11-01,18,22,1,4,0,0,40,5,45
SACACA,consulta externa,personas de 40 a 49 anos,2024-11-01,55,123,0,3,5,7,178,3,181
SAIPINA,consulta externa,personas de 40 a 49 anos,2024-11-01,37,47,7,17,0,0,84,24,108
SALINAS DE GARCI MENDOZA,consulta externa,personas de 40 a 49 anos,2024-11-01,67,90,6,3,16,10,157,9,166
SAMAIPATA,consulta externa,personas de 40 a 49 anos,2024-11-01,76,128,10,21,0,0,204,31,235
SAN AGUSTIN,consulta externa,personas de 40 a 49 anos,2024-11-01,10,31,0,0,0,0,41,0,41
SAN ANDRES,consulta externa,personas de 40 a 49 anos,2024-11-01,77,114,11,55,1,11,191,66,257
SAN ANDRES DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-11-01,22,41,2,6,0,0,63,8,71
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 40 a 49 anos,2024-11-01,12,20,1,0,2,9,32,1,33
SAN ANTONIO DE LOMERIO,consulta externa,personas de 40 a 49 anos,2024-11-01,35,29,7,5,0,8,64,12,76
SAN BENITO,consulta externa,personas de 40 a 49 anos,2024-11-01,38,89,18,33,0,0,127,51,178
SAN BORJA,consulta externa,personas de 40 a 49 anos,2024-11-01,225,409,48,77,33,100,634,125,759
SAN BUENA VENTURA,consulta externa,personas de 40 a 49 anos,2024-11-01,46,87,5,18,0,0,133,23,156
SAN CARLOS,consulta externa,personas de 40 a 49 anos,2024-11-01,49,87,1,6,0,0,136,7,143
SAN IGNACIO,consulta externa,personas de 40 a 49 anos,2024-11-01,127,213,9,30,18,34,340,39,379
SAN IGNACIO DE VELASCO,consulta externa,personas de 40 a 49 anos,2024-11-01,193,398,28,103,1,1,591,131,722
SAN JAVIER(BNI),consulta externa,personas de 40 a 49 anos,2024-11-01,17,23,13,21,0,0,40,34,74
SAN JAVIER(STC),consulta externa,personas de 40 a 49 anos,2024-11-01,49,102,4,4,0,0,151,8,159
SAN JOAQUIN,consulta externa,personas de 40 a 49 anos,2024-11-01,46,58,15,20,0,0,104,35,139
SAN JOSE DE CHIQUITOS,consulta externa,personas de 40 a 49 anos,2024-11-01,57,94,2,9,0,3,151,11,162
SAN JUAN DE YAPACANI,consulta externa,personas de 40 a 49 anos,2024-11-01,44,86,1,6,0,0,130,7,137
SAN JULIAN,consulta externa,personas de 40 a 49 anos,2024-11-01,304,593,31,59,5,3,897,90,987
SAN LORENZO(PND),consulta externa,personas de 40 a 49 anos,2024-11-01,63,81,11,20,0,0,144,31,175
SAN LORENZO(TJA),consulta externa,personas de 40 a 49 anos,2024-11-01,164,452,22,29,0,0,616,51,667
SAN LUCAS,consulta externa,personas de 40 a 49 anos,2024-11-01,127,362,13,37,5,4,489,50,539
SAN MATIAS,consulta externa,personas de 40 a 49 anos,2024-11-01,63,116,55,65,7,7,179,120,299
SAN MIGUEL DE VELASCO,consulta externa,personas de 40 a 49 anos,2024-11-01,67,103,23,64,0,0,170,87,257
SAN PABLO DE LIPEZ,consulta externa,personas de 40 a 49 anos,2024-11-01,22,37,0,0,0,0,59,0,59
SAN PEDRO,consulta externa,personas de 40 a 49 anos,2024-11-01,120,245,9,25,18,49,365,34,399
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 40 a 49 anos,2024-11-01,88,164,0,1,0,0,252,1,253
SAN PEDRO DE CURAHUARA,consulta externa,personas de 40 a 49 anos,2024-11-01,18,32,1,0,3,13,50,1,51
SAN PEDRO DE MACHA,consulta externa,personas de 40 a 49 anos,2024-11-01,85,103,0,0,0,0,188,0,188
SAN PEDRO DE QUEMES,consulta externa,personas de 40 a 49 anos,2024-11-01,8,4,0,3,0,0,12,3,15
SAN PEDRO DE TIQUINA,consulta externa,personas de 40 a 49 anos,2024-11-01,17,29,16,38,0,0,46,54,100
SAN PEDRO(PND),consulta externa,personas de 40 a 49 anos,2024-11-01,12,23,0,0,0,0,35,0,35
SAN RAFAEL,consulta externa,personas de 40 a 49 anos,2024-11-01,37,81,10,35,0,0,118,45,163
SAN RAMON BENI,consulta externa,personas de 40 a 49 anos,2024-11-01,11,20,7,13,15,46,31,20,51
SAN RAMON SCZ,consulta externa,personas de 40 a 49 anos,2024-11-01,41,95,1,2,0,0,136,3,139
SANTA ANA,consulta externa,personas de 40 a 49 anos,2024-11-01,64,122,6,12,0,0,186,18,204
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 40 a 49 anos,2024-11-01,6494,11982,2630,5552,1068,1423,18476,8182,26658
SANTA ROSA,consulta externa,personas de 40 a 49 anos,2024-11-01,52,108,9,22,3,2,160,31,191
SANTA ROSA DEL SARA,consulta externa,personas de 40 a 49 anos,2024-11-01,122,201,8,5,12,20,323,13,336
SANTIAGO DE CALLAPA,consulta externa,personas de 40 a 49 anos,2024-11-01,14,31,0,0,0,0,45,0,45
SANTIAGO DE HUARI,consulta externa,personas de 40 a 49 anos,2024-11-01,47,69,0,3,0,0,116,3,119
SANTIAGO DE HUATA,consulta externa,personas de 40 a 49 anos,2024-11-01,10,21,9,6,0,0,31,15,46
SANTIAGO DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-11-01,12,18,1,0,0,0,30,1,31
SANTIVAÑES,consulta externa,personas de 40 a 49 anos,2024-11-01,26,77,2,9,0,0,103,11,114
SANTUARIO DE QUILLACAS,consulta externa,personas de 40 a 49 anos,2024-11-01,13,29,1,3,23,34,42,4,46
SAPAHAQUI,consulta externa,personas de 40 a 49 anos,2024-11-01,37,52,1,8,0,0,89,9,98
SENA,consulta externa,personas de 40 a 49 anos,2024-11-01,69,103,5,16,0,0,172,21,193
SHINAOTA,consulta externa,personas de 40 a 49 anos,2024-11-01,164,242,29,74,6,10,406,103,509
SICA SICA (VILLA AROMA),consulta externa,personas de 40 a 49 anos,2024-11-01,66,146,7,35,0,0,212,42,254
SICAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,8,15,0,3,0,0,23,3,26
SIPE SIPE,consulta externa,personas de 40 a 49 anos,2024-11-01,131,287,53,113,0,0,418,166,584
SOPACHUY,consulta externa,personas de 40 a 49 anos,2024-11-01,47,82,11,26,0,0,129,37,166
SORACACHI,consulta externa,personas de 40 a 49 anos,2024-11-01,53,76,5,3,0,1,129,8,137
SORATA,consulta externa,personas de 40 a 49 anos,2024-11-01,119,120,21,22,7,9,239,43,282
SUCRE,consulta externa,personas de 40 a 49 anos,2024-11-01,2995,6067,1314,2540,199,263,9062,3854,12916
TACACHI,consulta externa,personas de 40 a 49 anos,2024-11-01,6,8,3,0,0,0,14,3,17
TACACOMA,consulta externa,personas de 40 a 49 anos,2024-11-01,70,57,14,12,0,0,127,26,153
TACOBAMBA,consulta externa,personas de 40 a 49 anos,2024-11-01,42,96,0,0,0,6,138,0,138
TACOPAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,22,53,3,8,0,0,75,11,86
TAHUA,consulta externa,personas de 40 a 49 anos,2024-11-01,11,10,1,0,0,0,21,1,22
TAPACARI,consulta externa,personas de 40 a 49 anos,2024-11-01,62,141,0,2,0,0,203,2,205
TARABUCO,consulta externa,personas de 40 a 49 anos,2024-11-01,59,192,12,21,0,0,251,33,284
TARACO,consulta externa,personas de 40 a 49 anos,2024-11-01,15,32,3,9,0,0,47,12,59
TARATA,consulta externa,personas de 40 a 49 anos,2024-11-01,25,63,4,27,0,0,88,31,119
TARIJA,consulta externa,personas de 40 a 49 anos,2024-11-01,1940,4030,798,1955,211,207,5970,2753,8723
TARVITA,consulta externa,personas de 40 a 49 anos,2024-11-01,95,218,6,24,4,6,313,30,343
TEOPONTE,consulta externa,personas de 40 a 49 anos,2024-11-01,47,93,0,7,0,0,140,7,147
TIAHUANACU,consulta externa,personas de 40 a 49 anos,2024-11-01,35,71,7,27,0,0,106,34,140
TINGUIPAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,88,130,1,0,7,21,218,1,219
TIPUANI,consulta externa,personas de 40 a 49 anos,2024-11-01,62,66,2,3,0,0,128,5,133
TIQUIPAYA,consulta externa,personas de 40 a 49 anos,2024-11-01,179,541,86,234,0,0,720,320,1040
TIRAQUE (CBBA),consulta externa,personas de 40 a 49 anos,2024-11-01,43,88,7,20,0,0,131,27,158
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 40 a 49 anos,2024-11-01,11,25,1,2,0,0,36,3,39
TOCO,consulta externa,personas de 40 a 49 anos,2024-11-01,21,29,11,24,0,1,50,35,85
TODOS SANTOS,consulta externa,personas de 40 a 49 anos,2024-11-01,4,8,0,0,1,0,12,0,12
TOLATA,consulta externa,personas de 40 a 49 anos,2024-11-01,9,33,13,33,0,0,42,46,88
TOLEDO,consulta externa,personas de 40 a 49 anos,2024-11-01,23,53,0,3,0,0,76,3,79
TOMAVE,consulta externa,personas de 40 a 49 anos,2024-11-01,33,63,0,2,0,0,96,2,98
TOMINA,consulta externa,personas de 40 a 49 anos,2024-11-01,73,139,17,31,0,0,212,48,260
TORO TORO,consulta externa,personas de 40 a 49 anos,2024-11-01,69,107,0,1,7,11,176,1,177
TOTORA(CBBA),consulta externa,personas de 40 a 49 anos,2024-11-01,47,116,6,20,18,12,163,26,189
TOTORA(ORR),consulta externa,personas de 40 a 49 anos,2024-11-01,20,48,0,6,5,4,68,6,74
TRIGAL,consulta externa,personas de 40 a 49 anos,2024-11-01,8,8,2,4,0,0,16,6,22
TRINIDAD,consulta externa,personas de 40 a 49 anos,2024-11-01,625,1100,187,393,91,140,1725,580,2305
TUPIZA,consulta externa,personas de 40 a 49 anos,2024-11-01,503,633,102,140,22,22,1136,242,1378
TURCO,consulta externa,personas de 40 a 49 anos,2024-11-01,27,34,2,3,0,0,61,5,66
UMALA,consulta externa,personas de 40 a 49 anos,2024-11-01,10,32,4,8,3,10,42,12,54
UNCIA,consulta externa,personas de 40 a 49 anos,2024-11-01,161,204,62,76,7,6,365,138,503
URIONDO (A. CONCEPCION),consulta externa,personas de 40 a 49 anos,2024-11-01,96,241,19,35,18,97,337,54,391
URUBICHA,consulta externa,personas de 40 a 49 anos,2024-11-01,24,50,0,0,3,2,74,0,74
UYUNI,consulta externa,personas de 40 a 49 anos,2024-11-01,276,475,48,118,4,12,751,166,917
VACAS,consulta externa,personas de 40 a 49 anos,2024-11-01,10,45,0,0,0,0,55,0,55
VALLEGRANDE,consulta externa,personas de 40 a 49 anos,2024-11-01,129,237,64,142,11,16,366,206,572
VIACHA,consulta externa,personas de 40 a 49 anos,2024-11-01,290,714,114,360,26,37,1004,474,1478
VILA VILA,consulta externa,personas de 40 a 49 anos,2024-11-01,55,48,2,1,0,0,103,3,106
VILLA CHARCAS,consulta externa,personas de 40 a 49 anos,2024-11-01,70,141,8,8,11,14,211,16,227
VILLA MONTES,consulta externa,personas de 40 a 49 anos,2024-11-01,322,696,67,120,23,30,1018,187,1205
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 40 a 49 anos,2024-11-01,24,41,3,12,0,0,65,15,80
VILLA RIVERO,consulta externa,personas de 40 a 49 anos,2024-11-01,19,42,2,8,0,0,61,10,71
VILLA SERRANO,consulta externa,personas de 40 a 49 anos,2024-11-01,71,147,14,60,0,0,218,74,292
VILLA TUNARI,consulta externa,personas de 40 a 49 anos,2024-11-01,606,812,90,155,35,37,1418,245,1663
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 40 a 49 anos,2024-11-01,90,151,14,38,0,0,241,52,293
VILLAZON,consulta externa,personas de 40 a 49 anos,2024-11-01,165,413,66,232,61,93,578,298,876
VINTO,consulta externa,personas de 40 a 49 anos,2024-11-01,161,487,34,121,0,0,648,155,803
VITICHI,consulta externa,personas de 40 a 49 anos,2024-11-01,68,126,0,0,6,7,194,0,194
WALDO BALLIVIAN,consulta externa,personas de 40 a 49 anos,2024-11-01,6,8,0,0,0,0,14,0,14
WARNES,consulta externa,personas de 40 a 49 anos,2024-11-01,731,1162,218,382,25,33,1893,600,2493
YACO,consulta externa,personas de 40 a 49 anos,2024-11-01,38,40,2,0,10,6,78,2,80
YACUIBA,consulta externa,personas de 40 a 49 anos,2024-11-01,831,1775,318,559,191,397,2606,877,3483
YAMPARAEZ,consulta externa,personas de 40 a 49 anos,2024-11-01,65,93,3,5,3,3,158,8,166
YANACACHI,consulta externa,personas de 40 a 49 anos,2024-11-01,35,62,5,8,14,15,97,13,110
YAPACANI,consulta externa,personas de 40 a 49 anos,2024-11-01,254,403,27,117,15,13,657,144,801
YOCALLA,consulta externa,personas de 40 a 49 anos,2024-11-01,33,49,0,3,0,0,82,3,85
YOTALA,consulta externa,personas de 40 a 49 anos,2024-11-01,56,120,9,29,15,23,176,38,214
YUNCHARA,consulta externa,personas de 40 a 49 anos,2024-11-01,25,76,4,9,0,0,101,13,114
YUNGUYO DE LITORAL,consulta externa,personas de 40 a 49 anos,2024-11-01,4,3,0,0,0,0,7,0,7
ZUDAÑEZ,consulta externa,personas de 40 a 49 anos,2024-11-01,50,104,35,46,0,0,154,81,235
ACACIO,consulta externa,personas de 40 a 49 anos,2024-12-01,11,38,0,1,0,0,49,1,50
ACHACACHI,consulta externa,personas de 40 a 49 anos,2024-12-01,143,263,20,37,1,4,406,57,463
ACHOCALLA,consulta externa,personas de 40 a 49 anos,2024-12-01,43,162,6,22,0,0,205,28,233
AIQUILE,consulta externa,personas de 40 a 49 anos,2024-12-01,99,211,42,81,27,44,310,123,433
ALALAY,consulta externa,personas de 40 a 49 anos,2024-12-01,14,7,7,9,9,2,21,16,37
ALCALA,consulta externa,personas de 40 a 49 anos,2024-12-01,39,68,7,19,3,4,107,26,133
ALTO BENI,consulta externa,personas de 40 a 49 anos,2024-12-01,73,100,5,10,0,0,173,15,188
ANCORAIMES,consulta externa,personas de 40 a 49 anos,2024-12-01,20,48,10,16,0,5,68,26,94
ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-12-01,16,29,1,2,0,0,45,3,48
ANTEQUERA,consulta externa,personas de 40 a 49 anos,2024-12-01,14,25,1,4,0,0,39,5,44
ANZALDO,consulta externa,personas de 40 a 49 anos,2024-12-01,26,49,0,8,2,8,75,8,83
APOLO,consulta externa,personas de 40 a 49 anos,2024-12-01,61,90,4,31,2,5,151,35,186
ARAMPAMPA,consulta externa,personas de 40 a 49 anos,2024-12-01,16,26,1,0,0,0,42,1,43
ARANI,consulta externa,personas de 40 a 49 anos,2024-12-01,17,37,10,21,0,0,54,31,85
ARBIETO,consulta externa,personas de 40 a 49 anos,2024-12-01,55,155,6,20,0,0,210,26,236
ARQUE,consulta externa,personas de 40 a 49 anos,2024-12-01,46,82,0,0,0,0,128,0,128
ASCENCION DE GUARAYOS,consulta externa,personas de 40 a 49 anos,2024-12-01,53,183,3,6,1,5,236,9,245
ATOCHA,consulta externa,personas de 40 a 49 anos,2024-12-01,289,306,95,73,13,15,595,168,763
AUCAPATA,consulta externa,personas de 40 a 49 anos,2024-12-01,38,37,5,0,10,7,75,5,80
AYATA,consulta externa,personas de 40 a 49 anos,2024-12-01,50,71,0,4,10,9,121,4,125
AYO AYO,consulta externa,personas de 40 a 49 anos,2024-12-01,24,53,2,3,0,0,77,5,82
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 40 a 49 anos,2024-12-01,140,195,24,16,4,5,335,40,375
AZURDUY,consulta externa,personas de 40 a 49 anos,2024-12-01,53,138,6,24,0,0,191,30,221
BATALLAS,consulta externa,personas de 40 a 49 anos,2024-12-01,35,57,15,23,0,1,92,38,130
BAURES,consulta externa,personas de 40 a 49 anos,2024-12-01,89,74,1,5,0,0,163,6,169
BELEN DE ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-12-01,13,6,0,0,0,2,19,0,19
BELEN DE URMIRI,consulta externa,personas de 40 a 49 anos,2024-12-01,6,13,1,0,0,1,19,1,20
BELLA FLOR,consulta externa,personas de 40 a 49 anos,2024-12-01,30,42,6,17,0,0,72,23,95
BERMEJO,consulta externa,personas de 40 a 49 anos,2024-12-01,408,723,111,179,33,44,1131,290,1421
BETANZOS,consulta externa,personas de 40 a 49 anos,2024-12-01,158,320,5,16,3,0,478,21,499
BOLIVAR,consulta externa,personas de 40 a 49 anos,2024-12-01,24,48,0,1,0,0,72,1,73
BOLPEBRA,consulta externa,personas de 40 a 49 anos,2024-12-01,14,16,2,3,0,0,30,5,35
BUENA VISTA,consulta externa,personas de 40 a 49 anos,2024-12-01,95,172,3,14,0,1,267,17,284
CAIROMA,consulta externa,personas de 40 a 49 anos,2024-12-01,46,59,3,0,6,12,105,3,108
"CAIZA ""D""",consulta externa,personas de 40 a 49 anos,2024-12-01,49,69,2,3,12,18,118,5,123
CAJUATA,consulta externa,personas de 40 a 49 anos,2024-12-01,49,68,16,32,3,11,117,48,165
CALACOTO,consulta externa,personas de 40 a 49 anos,2024-12-01,16,30,3,3,1,5,46,6,52
CALAMARCA,consulta externa,personas de 40 a 49 anos,2024-12-01,29,67,5,5,0,0,96,10,106
CAMARGO,consulta externa,personas de 40 a 49 anos,2024-12-01,137,256,21,62,0,0,393,83,476
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 40 a 49 anos,2024-12-01,30,34,2,2,1,0,64,4,68
CAPINOTA,consulta externa,personas de 40 a 49 anos,2024-12-01,114,210,18,28,0,0,324,46,370
CAQUIAVIRI,consulta externa,personas de 40 a 49 anos,2024-12-01,26,46,2,0,0,0,72,2,74
CARACOLLO,consulta externa,personas de 40 a 49 anos,2024-12-01,123,175,13,18,2,6,298,31,329
CARANAVI,consulta externa,personas de 40 a 49 anos,2024-12-01,260,422,49,103,7,9,682,152,834
CARANGAS,consulta externa,personas de 40 a 49 anos,2024-12-01,3,3,0,1,0,0,6,1,7
CARAPARI,consulta externa,personas de 40 a 49 anos,2024-12-01,141,343,17,40,0,2,484,57,541
CARIPUYO,consulta externa,personas de 40 a 49 anos,2024-12-01,28,45,0,0,0,0,73,0,73
CARMEN RIVERO TORREZ,consulta externa,personas de 40 a 49 anos,2024-12-01,27,65,0,3,0,0,92,3,95
CATACORA,consulta externa,personas de 40 a 49 anos,2024-12-01,5,17,0,0,0,0,22,0,22
CHACARILLA,consulta externa,personas de 40 a 49 anos,2024-12-01,14,13,0,2,3,13,27,2,29
CHALLAPATA,consulta externa,personas de 40 a 49 anos,2024-12-01,83,218,18,30,12,15,301,48,349
CHAQUI,consulta externa,personas de 40 a 49 anos,2024-12-01,19,51,0,0,0,0,70,0,70
