,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS PRIMERA,PERSONAS DE 10 A 14 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
PADILLA,consulta externa,personas de 10 a 14 anos,2024-10-01,79,86,11,10,0,0,165,21,186
PAILON,consulta externa,personas de 10 a 14 anos,2024-10-01,160,180,16,15,5,2,340,31,371
PALCA,consulta externa,personas de 10 a 14 anos,2024-10-01,94,143,3,2,17,22,237,5,242
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2024-10-01,294,311,11,9,0,0,605,20,625
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2024-10-01,6,5,1,0,4,5,11,1,12
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2024-10-01,30,55,1,0,0,0,85,1,86
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2024-10-01,23,22,2,1,3,5,45,3,48
PASORAPA,consulta externa,personas de 10 a 14 anos,2024-10-01,19,19,0,0,0,0,38,0,38
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,77,81,11,21,0,0,158,32,190
PAZÑA,consulta externa,personas de 10 a 14 anos,2024-10-01,31,49,2,2,0,0,80,4,84
PELECHUCO,consulta externa,personas de 10 a 14 anos,2024-10-01,41,84,1,2,4,2,125,3,128
POCOATA,consulta externa,personas de 10 a 14 anos,2024-10-01,88,130,0,1,0,0,218,1,219
POCONA,consulta externa,personas de 10 a 14 anos,2024-10-01,75,91,2,1,0,0,166,3,169
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2024-10-01,43,37,5,6,3,9,80,11,91
POOPO,consulta externa,personas de 10 a 14 anos,2024-10-01,34,55,3,9,4,0,89,12,101
PORCO,consulta externa,personas de 10 a 14 anos,2024-10-01,50,47,0,0,0,1,97,0,97
POROMA,consulta externa,personas de 10 a 14 anos,2024-10-01,105,132,0,2,3,2,237,2,239
PORONGO,consulta externa,personas de 10 a 14 anos,2024-10-01,88,92,10,19,0,0,180,29,209
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2024-10-01,60,50,59,45,7,8,110,104,214
PORVENIR,consulta externa,personas de 10 a 14 anos,2024-10-01,47,87,1,10,0,0,134,11,145
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2024-10-01,13,8,3,4,0,0,21,7,28
POTOSI,consulta externa,personas de 10 a 14 anos,2024-10-01,1789,1734,326,328,281,258,3523,654,4177
PRESTO,consulta externa,personas de 10 a 14 anos,2024-10-01,43,84,0,0,0,0,127,0,127
PUCARA,consulta externa,personas de 10 a 14 anos,2024-10-01,13,12,12,3,0,0,25,15,40
PUCARANI,consulta externa,personas de 10 a 14 anos,2024-10-01,123,111,19,8,0,0,234,27,261
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2024-10-01,34,50,0,0,0,0,84,0,84
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2024-10-01,44,34,0,1,0,0,78,1,79
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2024-10-01,49,52,1,4,7,8,101,5,106
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2024-10-01,20,21,3,0,0,0,41,3,44
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2024-10-01,31,50,5,10,10,14,81,15,96
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2024-10-01,19,15,1,0,0,0,34,1,35
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2024-10-01,14,19,1,0,0,0,33,1,34
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2024-10-01,44,38,0,1,3,2,82,1,83
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2024-10-01,419,408,38,24,0,0,827,62,889
PUNA,consulta externa,personas de 10 a 14 anos,2024-10-01,93,112,0,0,20,33,205,0,205
PUNATA,consulta externa,personas de 10 a 14 anos,2024-10-01,155,156,98,63,0,0,311,161,472
QUIABAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,19,25,9,4,0,0,44,13,57
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2024-10-01,589,541,269,264,7,9,1130,533,1663
QUIME,consulta externa,personas de 10 a 14 anos,2024-10-01,35,41,6,6,0,0,76,12,88
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2024-10-01,16,14,3,1,0,0,30,4,34
RAQAYPAMPA(ETA),consulta externa,personas de 10 a 14 anos,2024-10-01,22,33,2,0,6,7,55,2,57
RAVELO,consulta externa,personas de 10 a 14 anos,2024-10-01,67,81,0,0,0,0,148,0,148
REYES,consulta externa,personas de 10 a 14 anos,2024-10-01,89,76,0,0,0,0,165,0,165
RIBERALTA,consulta externa,personas de 10 a 14 anos,2024-10-01,743,868,95,134,157,173,1611,229,1840
ROBORE,consulta externa,personas de 10 a 14 anos,2024-10-01,80,78,5,20,16,19,158,25,183
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2024-10-01,139,178,13,29,13,15,317,42,359
SABAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,20,21,3,2,1,1,41,5,46
SACABA,consulta externa,personas de 10 a 14 anos,2024-10-01,560,685,92,99,147,164,1245,191,1436
SACABAMBA,consulta externa,personas de 10 a 14 anos,2024-10-01,34,39,1,0,0,0,73,1,74
SACACA,consulta externa,personas de 10 a 14 anos,2024-10-01,54,61,0,0,2,9,115,0,115
SAIPINA,consulta externa,personas de 10 a 14 anos,2024-10-01,59,58,8,11,0,0,117,19,136
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2024-10-01,46,65,2,2,5,12,111,4,115
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2024-10-01,98,100,9,10,0,0,198,19,217
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2024-10-01,13,11,0,0,5,4,24,0,24
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2024-10-01,86,106,12,9,1,3,192,21,213
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-10-01,15,22,3,2,0,0,37,5,42
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2024-10-01,14,21,0,0,0,0,35,0,35
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2024-10-01,28,32,0,6,0,0,60,6,66
SAN BENITO,consulta externa,personas de 10 a 14 anos,2024-10-01,41,47,7,8,0,0,88,15,103
SAN BORJA,consulta externa,personas de 10 a 14 anos,2024-10-01,218,259,64,87,75,84,477,151,628
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2024-10-01,64,79,5,5,0,0,143,10,153
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2024-10-01,85,68,2,3,0,0,153,5,158
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2024-10-01,157,168,15,10,32,49,325,25,350
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2024-10-01,130,192,17,29,0,0,322,46,368
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2024-10-01,21,34,8,10,0,0,55,18,73
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2024-10-01,36,38,0,0,0,0,74,0,74
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2024-10-01,30,22,2,1,0,0,52,3,55
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2024-10-01,51,79,0,0,11,12,130,0,130
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2024-10-01,48,54,0,2,0,0,102,2,104
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2024-10-01,247,288,27,38,2,5,535,65,600
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2024-10-01,71,86,0,3,0,0,157,3,160
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2024-10-01,192,195,3,4,0,0,387,7,394
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2024-10-01,143,151,6,3,9,2,294,9,303
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2024-10-01,48,52,11,3,15,14,100,14,114
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2024-10-01,59,68,10,20,0,0,127,30,157
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2024-10-01,22,31,0,1,0,0,53,1,54
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2024-10-01,148,180,13,28,0,0,328,41,369
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2024-10-01,94,125,1,0,1,1,219,1,220
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2024-10-01,20,17,0,0,4,6,37,0,37
SAN PEDRO DE MACHA,consulta externa,personas de 10 a 14 anos,2024-10-01,85,114,0,0,0,0,199,0,199
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2024-10-01,20,7,0,0,0,0,27,0,27
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2024-10-01,27,29,7,12,0,0,56,19,75
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2024-10-01,6,9,0,1,0,0,15,1,16
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2024-10-01,27,36,3,4,0,0,63,7,70
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2024-10-01,4,0,6,15,26,26,4,21,25
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2024-10-01,19,52,1,2,0,0,71,3,74
SANTA ANA,consulta externa,personas de 10 a 14 anos,2024-10-01,64,85,3,6,0,0,149,9,158
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2024-10-01,4471,4826,1540,1553,527,568,9297,3093,12390
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2024-10-01,90,116,1,6,2,4,206,7,213
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2024-10-01,100,178,6,7,14,8,278,13,291
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2024-10-01,31,28,1,0,0,0,59,1,60
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2024-10-01,45,49,0,2,0,0,94,2,96
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2024-10-01,19,19,9,13,0,0,38,22,60
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-10-01,13,15,0,0,0,0,28,0,28
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2024-10-01,48,36,3,2,0,0,84,5,89
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2024-10-01,40,35,1,1,16,24,75,2,77
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2024-10-01,29,28,4,1,3,1,57,5,62
SENA,consulta externa,personas de 10 a 14 anos,2024-10-01,28,58,1,1,0,0,86,2,88
SHINAOTA,consulta externa,personas de 10 a 14 anos,2024-10-01,129,153,13,9,12,6,282,22,304
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2024-10-01,105,117,1,6,9,7,222,7,229
SICAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,21,21,2,1,0,0,42,3,45
SIPE SIPE,consulta externa,personas de 10 a 14 anos,2024-10-01,136,156,35,36,0,0,292,71,363
SOPACHUY,consulta externa,personas de 10 a 14 anos,2024-10-01,30,42,5,4,0,0,72,9,81
SORACACHI,consulta externa,personas de 10 a 14 anos,2024-10-01,34,61,0,0,2,0,95,0,95
SORATA,consulta externa,personas de 10 a 14 anos,2024-10-01,47,58,11,3,8,9,105,14,119
SUCRE,consulta externa,personas de 10 a 14 anos,2024-10-01,1990,1863,716,525,88,97,3853,1241,5094
TACACHI,consulta externa,personas de 10 a 14 anos,2024-10-01,4,6,0,0,0,0,10,0,10
TACACOMA,consulta externa,personas de 10 a 14 anos,2024-10-01,48,39,21,10,0,0,87,31,118
TACOBAMBA,consulta externa,personas de 10 a 14 anos,2024-10-01,49,46,0,0,0,0,95,0,95
TACOPAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,31,38,4,6,0,0,69,10,79
TAHUA,consulta externa,personas de 10 a 14 anos,2024-10-01,19,25,0,0,0,0,44,0,44
TAPACARI,consulta externa,personas de 10 a 14 anos,2024-10-01,74,71,0,1,0,0,145,1,146
TARABUCO,consulta externa,personas de 10 a 14 anos,2024-10-01,78,80,2,1,0,0,158,3,161
TARACO,consulta externa,personas de 10 a 14 anos,2024-10-01,32,44,3,4,0,0,76,7,83
TARATA,consulta externa,personas de 10 a 14 anos,2024-10-01,25,31,2,8,0,0,56,10,66
TARIJA,consulta externa,personas de 10 a 14 anos,2024-10-01,1495,1513,366,292,65,92,3008,658,3666
TARVITA,consulta externa,personas de 10 a 14 anos,2024-10-01,95,83,18,8,6,3,178,26,204
TEOPONTE,consulta externa,personas de 10 a 14 anos,2024-10-01,50,59,0,2,0,0,109,2,111
TIAHUANACU,consulta externa,personas de 10 a 14 anos,2024-10-01,60,52,23,18,0,0,112,41,153
TINGUIPAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,67,120,0,1,0,1,187,1,188
TIPUANI,consulta externa,personas de 10 a 14 anos,2024-10-01,50,35,1,1,0,0,85,2,87
TIQUIPAYA,consulta externa,personas de 10 a 14 anos,2024-10-01,284,235,29,33,0,0,519,62,581
TIRAQUE (CBBA),consulta externa,personas de 10 a 14 anos,2024-10-01,38,66,7,12,0,0,104,19,123
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 10 a 14 anos,2024-10-01,7,12,0,1,0,0,19,1,20
TOCO,consulta externa,personas de 10 a 14 anos,2024-10-01,20,31,10,13,0,1,51,23,74
TODOS SANTOS,consulta externa,personas de 10 a 14 anos,2024-10-01,1,2,0,0,0,0,3,0,3
TOLATA,consulta externa,personas de 10 a 14 anos,2024-10-01,23,18,7,6,0,0,41,13,54
TOLEDO,consulta externa,personas de 10 a 14 anos,2024-10-01,39,36,0,0,0,0,75,0,75
TOMAVE,consulta externa,personas de 10 a 14 anos,2024-10-01,28,40,0,0,0,0,68,0,68
TOMINA,consulta externa,personas de 10 a 14 anos,2024-10-01,41,58,2,3,0,0,99,5,104
TORO TORO,consulta externa,personas de 10 a 14 anos,2024-10-01,66,74,0,0,0,0,140,0,140
TOTORA(CBBA),consulta externa,personas de 10 a 14 anos,2024-10-01,36,35,5,5,2,2,71,10,81
TOTORA(ORR),consulta externa,personas de 10 a 14 anos,2024-10-01,25,33,2,0,1,3,58,2,60
TRIGAL,consulta externa,personas de 10 a 14 anos,2024-10-01,10,12,0,0,0,0,22,0,22
TRINIDAD,consulta externa,personas de 10 a 14 anos,2024-10-01,556,548,126,147,89,109,1104,273,1377
TUPIZA,consulta externa,personas de 10 a 14 anos,2024-10-01,240,282,10,12,14,46,522,22,544
TURCO,consulta externa,personas de 10 a 14 anos,2024-10-01,26,20,2,0,0,0,46,2,48
UMALA,consulta externa,personas de 10 a 14 anos,2024-10-01,33,39,7,14,0,0,72,21,93
UNCIA,consulta externa,personas de 10 a 14 anos,2024-10-01,104,125,21,10,5,5,229,31,260
URIONDO (A. CONCEPCION),consulta externa,personas de 10 a 14 anos,2024-10-01,150,127,7,4,78,55,277,11,288
URUBICHA,consulta externa,personas de 10 a 14 anos,2024-10-01,9,19,0,0,16,17,28,0,28
UYUNI,consulta externa,personas de 10 a 14 anos,2024-10-01,164,212,12,22,12,39,376,34,410
VACAS,consulta externa,personas de 10 a 14 anos,2024-10-01,26,31,0,1,1,2,57,1,58
VALLEGRANDE,consulta externa,personas de 10 a 14 anos,2024-10-01,174,136,32,33,2,3,310,65,375
VIACHA,consulta externa,personas de 10 a 14 anos,2024-10-01,328,400,72,61,49,75,728,133,861
VILA VILA,consulta externa,personas de 10 a 14 anos,2024-10-01,32,51,0,0,4,6,83,0,83
VILLA CHARCAS,consulta externa,personas de 10 a 14 anos,2024-10-01,102,139,1,3,10,8,241,4,245
VILLA MONTES,consulta externa,personas de 10 a 14 anos,2024-10-01,300,291,16,10,20,18,591,26,617
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 10 a 14 anos,2024-10-01,15,15,3,3,9,2,30,6,36
VILLA RIVERO,consulta externa,personas de 10 a 14 anos,2024-10-01,22,31,2,6,0,0,53,8,61
VILLA SERRANO,consulta externa,personas de 10 a 14 anos,2024-10-01,83,98,5,8,0,0,181,13,194
VILLA TUNARI,consulta externa,personas de 10 a 14 anos,2024-10-01,559,635,33,43,26,18,1194,76,1270
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 10 a 14 anos,2024-10-01,72,67,7,1,2,1,139,8,147
VILLAZON,consulta externa,personas de 10 a 14 anos,2024-10-01,279,303,33,27,63,49,582,60,642
VINTO,consulta externa,personas de 10 a 14 anos,2024-10-01,223,219,16,17,0,0,442,33,475
VITICHI,consulta externa,personas de 10 a 14 anos,2024-10-01,54,38,0,0,3,9,92,0,92
WALDO BALLIVIAN,consulta externa,personas de 10 a 14 anos,2024-10-01,6,3,2,0,0,0,9,2,11
WARNES,consulta externa,personas de 10 a 14 anos,2024-10-01,738,756,68,102,6,6,1494,170,1664
YACO,consulta externa,personas de 10 a 14 anos,2024-10-01,10,15,0,1,15,12,25,1,26
YACUIBA,consulta externa,personas de 10 a 14 anos,2024-10-01,631,743,136,149,129,113,1374,285,1659
YAMPARAEZ,consulta externa,personas de 10 a 14 anos,2024-10-01,51,37,3,1,1,1,88,4,92
YANACACHI,consulta externa,personas de 10 a 14 anos,2024-10-01,30,41,0,1,8,2,71,1,72
YAPACANI,consulta externa,personas de 10 a 14 anos,2024-10-01,260,292,6,20,4,10,552,26,578
YOCALLA,consulta externa,personas de 10 a 14 anos,2024-10-01,32,33,0,0,0,0,65,0,65
YOTALA,consulta externa,personas de 10 a 14 anos,2024-10-01,52,66,3,4,6,16,118,7,125
YUNCHARA,consulta externa,personas de 10 a 14 anos,2024-10-01,56,57,2,0,0,0,113,2,115
YUNGUYO DE LITORAL,consulta externa,personas de 10 a 14 anos,2024-10-01,1,1,0,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,personas de 10 a 14 anos,2024-10-01,43,56,1,3,0,0,99,4,103
ACACIO,consulta externa,personas de 10 a 14 anos,2024-11-01,24,36,0,0,0,0,60,0,60
ACHACACHI,consulta externa,personas de 10 a 14 anos,2024-11-01,102,126,11,18,1,4,228,29,257
ACHOCALLA,consulta externa,personas de 10 a 14 anos,2024-11-01,78,109,6,12,0,0,187,18,205
AIQUILE,consulta externa,personas de 10 a 14 anos,2024-11-01,103,109,24,24,42,57,212,48,260
ALALAY,consulta externa,personas de 10 a 14 anos,2024-11-01,4,7,4,2,4,2,11,6,17
ALCALA,consulta externa,personas de 10 a 14 anos,2024-11-01,19,18,0,1,3,3,37,1,38
ALTO BENI,consulta externa,personas de 10 a 14 anos,2024-11-01,57,73,1,0,0,0,130,1,131
ANCORAIMES,consulta externa,personas de 10 a 14 anos,2024-11-01,40,50,7,3,6,11,90,10,100
ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-11-01,61,55,0,2,0,0,116,2,118
ANTEQUERA,consulta externa,personas de 10 a 14 anos,2024-11-01,16,19,3,3,0,0,35,6,41
ANZALDO,consulta externa,personas de 10 a 14 anos,2024-11-01,28,36,2,1,1,3,64,3,67
APOLO,consulta externa,personas de 10 a 14 anos,2024-11-01,54,43,1,2,1,2,97,3,100
ARAMPAMPA,consulta externa,personas de 10 a 14 anos,2024-11-01,15,11,3,1,0,0,26,4,30
ARANI,consulta externa,personas de 10 a 14 anos,2024-11-01,16,13,9,8,0,0,29,17,46
ARBIETO,consulta externa,personas de 10 a 14 anos,2024-11-01,86,122,2,4,0,0,208,6,214
ARQUE,consulta externa,personas de 10 a 14 anos,2024-11-01,26,44,1,0,0,0,70,1,71
ASCENCION DE GUARAYOS,consulta externa,personas de 10 a 14 anos,2024-11-01,71,70,5,2,38,33,141,7,148
ATOCHA,consulta externa,personas de 10 a 14 anos,2024-11-01,109,102,12,5,5,5,211,17,228
AUCAPATA,consulta externa,personas de 10 a 14 anos,2024-11-01,26,28,1,0,11,4,54,1,55
AYATA,consulta externa,personas de 10 a 14 anos,2024-11-01,31,55,2,0,10,10,86,2,88
AYO AYO,consulta externa,personas de 10 a 14 anos,2024-11-01,65,92,4,0,0,0,157,4,161
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2024-11-01,99,114,8,6,5,6,213,14,227
AZURDUY,consulta externa,personas de 10 a 14 anos,2024-11-01,41,33,9,3,6,2,74,12,86
BATALLAS,consulta externa,personas de 10 a 14 anos,2024-11-01,29,26,11,10,1,0,55,21,76
BAURES,consulta externa,personas de 10 a 14 anos,2024-11-01,64,59,2,2,0,0,123,4,127
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-11-01,5,17,1,1,0,0,22,2,24
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2024-11-01,6,18,0,0,0,0,24,0,24
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2024-11-01,28,26,6,10,0,0,54,16,70
BERMEJO,consulta externa,personas de 10 a 14 anos,2024-11-01,265,233,29,17,14,15,498,46,544
BETANZOS,consulta externa,personas de 10 a 14 anos,2024-11-01,125,192,3,1,0,0,317,4,321
BOLIVAR,consulta externa,personas de 10 a 14 anos,2024-11-01,12,9,0,0,0,0,21,0,21
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2024-11-01,24,28,1,0,0,0,52,1,53
BOYUIBE,consulta externa,personas de 10 a 14 anos,2024-11-01,34,56,3,5,0,0,90,8,98
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2024-11-01,114,113,2,2,2,1,227,4,231
CABEZAS,consulta externa,personas de 10 a 14 anos,2024-11-01,192,248,23,24,8,8,440,47,487
CAIROMA,consulta externa,personas de 10 a 14 anos,2024-11-01,24,33,1,0,0,0,57,1,58
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2024-11-01,65,59,1,0,7,4,124,1,125
CAJUATA,consulta externa,personas de 10 a 14 anos,2024-11-01,14,22,41,58,7,6,36,99,135
CALACOTO,consulta externa,personas de 10 a 14 anos,2024-11-01,18,21,1,1,0,0,39,2,41
CALAMARCA,consulta externa,personas de 10 a 14 anos,2024-11-01,38,33,1,0,0,0,71,1,72
CAMARGO,consulta externa,personas de 10 a 14 anos,2024-11-01,94,94,6,11,0,0,188,17,205
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2024-11-01,31,21,0,18,0,0,52,18,70
CAMIRI,consulta externa,personas de 10 a 14 anos,2024-11-01,98,102,28,23,0,0,200,51,251
CAPINOTA,consulta externa,personas de 10 a 14 anos,2024-11-01,84,87,8,8,0,0,171,16,187
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2024-11-01,73,69,2,5,0,0,142,7,149
CARACOLLO,consulta externa,personas de 10 a 14 anos,2024-11-01,91,138,9,12,2,5,229,21,250
CARANAVI,consulta externa,personas de 10 a 14 anos,2024-11-01,253,284,38,19,7,4,537,57,594
CARANGAS,consulta externa,personas de 10 a 14 anos,2024-11-01,0,1,0,0,0,0,1,0,1
CARAPARI,consulta externa,personas de 10 a 14 anos,2024-11-01,135,118,2,1,0,0,253,3,256
CARIPUYO,consulta externa,personas de 10 a 14 anos,2024-11-01,28,56,0,1,0,0,84,1,85
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2024-11-01,23,29,0,3,1,0,52,3,55
CATACORA,consulta externa,personas de 10 a 14 anos,2024-11-01,9,14,0,1,0,0,23,1,24
CHACARILLA,consulta externa,personas de 10 a 14 anos,2024-11-01,5,5,0,0,8,6,10,0,10
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2024-11-01,107,88,11,9,11,14,195,20,215
CHAQUI,consulta externa,personas de 10 a 14 anos,2024-11-01,24,34,1,0,0,0,58,1,59
CHARAGUA,consulta externa,personas de 10 a 14 anos,2024-11-01,212,210,7,11,4,8,422,18,440
CHARAÑA,consulta externa,personas de 10 a 14 anos,2024-11-01,17,22,0,1,0,0,39,1,40
CHAYANTA,consulta externa,personas de 10 a 14 anos,2024-11-01,54,70,7,4,0,0,124,11,135
CHIMORE,consulta externa,personas de 10 a 14 anos,2024-11-01,162,190,7,36,11,14,352,43,395
CHIPAYA,consulta externa,personas de 10 a 14 anos,2024-11-01,14,9,0,0,7,13,23,0,23
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2024-11-01,7,7,0,0,0,0,14,0,14
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2024-11-01,4,6,3,3,0,0,10,6,16
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2024-11-01,82,71,1,8,3,6,153,9,162
CHUMA,consulta externa,personas de 10 a 14 anos,2024-11-01,29,36,1,3,2,7,65,4,69
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2024-11-01,29,32,0,3,0,0,61,3,64
CKOCHAS,consulta externa,personas de 10 a 14 anos,2024-11-01,74,92,0,0,0,0,166,0,166
CLIZA,consulta externa,personas de 10 a 14 anos,2024-11-01,47,76,19,23,0,0,123,42,165
COBIJA,consulta externa,personas de 10 a 14 anos,2024-11-01,286,262,71,64,2,2,548,135,683
COCAPATA,consulta externa,personas de 10 a 14 anos,2024-11-01,66,74,1,0,0,0,140,1,141
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2024-11-01,3777,3534,1661,1495,132,154,7311,3156,10467
COIPASA,consulta externa,personas de 10 a 14 anos,2024-11-01,3,6,0,0,0,0,9,0,9
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2024-11-01,213,178,36,48,0,0,391,84,475
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2024-11-01,130,137,9,9,8,7,267,18,285
COLLANA,consulta externa,personas de 10 a 14 anos,2024-11-01,12,12,2,4,0,0,24,6,30
COLOMI,consulta externa,personas de 10 a 14 anos,2024-11-01,57,67,0,3,21,14,124,3,127
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2024-11-01,61,43,13,10,8,8,104,23,127
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2024-11-01,42,40,1,1,0,0,82,2,84
