,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS PRIMERA,PERSONAS DE 5 A 9 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2024-10-01,43,33,0,0,0,1,76,0,76
YANACACHI,consulta externa,personas de 5 a 9 anos,2024-10-01,58,53,0,0,8,6,111,0,111
YAPACANI,consulta externa,personas de 5 a 9 anos,2024-10-01,400,470,18,26,10,5,870,44,914
YOCALLA,consulta externa,personas de 5 a 9 anos,2024-10-01,25,24,0,0,0,0,49,0,49
YOTALA,consulta externa,personas de 5 a 9 anos,2024-10-01,74,65,11,11,9,9,139,22,161
YUNCHARA,consulta externa,personas de 5 a 9 anos,2024-10-01,68,53,1,0,0,0,121,1,122
YUNGUYO DE LITORAL,consulta externa,personas de 5 a 9 anos,2024-10-01,5,0,0,0,0,0,5,0,5
ZUDAÑEZ,consulta externa,personas de 5 a 9 anos,2024-10-01,60,68,5,2,0,0,128,7,135
ACACIO,consulta externa,personas de 5 a 9 anos,2024-11-01,17,21,0,0,0,0,38,0,38
ACHACACHI,consulta externa,personas de 5 a 9 anos,2024-11-01,155,144,40,17,4,7,299,57,356
ACHOCALLA,consulta externa,personas de 5 a 9 anos,2024-11-01,137,134,10,10,0,0,271,20,291
AIQUILE,consulta externa,personas de 5 a 9 anos,2024-11-01,115,110,19,21,46,32,225,40,265
ALALAY,consulta externa,personas de 5 a 9 anos,2024-11-01,6,8,1,1,0,1,14,2,16
ALCALA,consulta externa,personas de 5 a 9 anos,2024-11-01,24,30,5,3,3,2,54,8,62
ALTO BENI,consulta externa,personas de 5 a 9 anos,2024-11-01,98,99,2,0,0,0,197,2,199
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2024-11-01,39,65,5,7,1,10,104,12,116
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2024-11-01,52,60,1,0,0,0,112,1,113
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2024-11-01,24,20,1,0,0,0,44,1,45
ANZALDO,consulta externa,personas de 5 a 9 anos,2024-11-01,42,46,1,0,1,1,88,1,89
APOLO,consulta externa,personas de 5 a 9 anos,2024-11-01,80,77,2,3,1,2,157,5,162
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2024-11-01,7,7,0,0,0,0,14,0,14
ARANI,consulta externa,personas de 5 a 9 anos,2024-11-01,25,23,7,5,0,0,48,12,60
ARBIETO,consulta externa,personas de 5 a 9 anos,2024-11-01,149,154,6,5,0,0,303,11,314
ARQUE,consulta externa,personas de 5 a 9 anos,2024-11-01,40,35,0,0,0,0,75,0,75
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2024-11-01,184,167,3,3,89,81,351,6,357
ATOCHA,consulta externa,personas de 5 a 9 anos,2024-11-01,152,151,14,11,5,4,303,25,328
AUCAPATA,consulta externa,personas de 5 a 9 anos,2024-11-01,21,33,2,0,5,9,54,2,56
AYATA,consulta externa,personas de 5 a 9 anos,2024-11-01,37,37,0,0,6,6,74,0,74
AYO AYO,consulta externa,personas de 5 a 9 anos,2024-11-01,50,51,2,0,0,0,101,2,103
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2024-11-01,131,136,6,6,7,0,267,12,279
AZURDUY,consulta externa,personas de 5 a 9 anos,2024-11-01,60,60,9,4,6,4,120,13,133
BATALLAS,consulta externa,personas de 5 a 9 anos,2024-11-01,35,49,14,13,0,0,84,27,111
BAURES,consulta externa,personas de 5 a 9 anos,2024-11-01,75,63,1,1,0,0,138,2,140
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2024-11-01,9,4,0,0,0,0,13,0,13
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2024-11-01,3,6,0,0,0,1,9,0,9
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2024-11-01,39,39,19,23,1,0,78,42,120
BERMEJO,consulta externa,personas de 5 a 9 anos,2024-11-01,434,372,39,26,44,53,806,65,871
BETANZOS,consulta externa,personas de 5 a 9 anos,2024-11-01,136,179,2,2,0,0,315,4,319
BOLIVAR,consulta externa,personas de 5 a 9 anos,2024-11-01,14,13,0,0,0,0,27,0,27
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2024-11-01,20,13,0,1,0,0,33,1,34
BOYUIBE,consulta externa,personas de 5 a 9 anos,2024-11-01,56,55,3,7,0,0,111,10,121
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2024-11-01,130,122,4,2,0,1,252,6,258
CABEZAS,consulta externa,personas de 5 a 9 anos,2024-11-01,231,193,10,7,10,6,424,17,441
CAIROMA,consulta externa,personas de 5 a 9 anos,2024-11-01,64,74,1,1,0,0,138,2,140
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2024-11-01,62,66,1,1,1,0,128,2,130
CAJUATA,consulta externa,personas de 5 a 9 anos,2024-11-01,33,16,13,5,9,19,49,18,67
CALACOTO,consulta externa,personas de 5 a 9 anos,2024-11-01,20,14,2,1,0,0,34,3,37
CALAMARCA,consulta externa,personas de 5 a 9 anos,2024-11-01,57,54,6,0,0,0,111,6,117
CAMARGO,consulta externa,personas de 5 a 9 anos,2024-11-01,157,135,13,17,0,0,292,30,322
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2024-11-01,27,22,3,0,0,0,49,3,52
CAMIRI,consulta externa,personas de 5 a 9 anos,2024-11-01,119,157,44,51,0,0,276,95,371
CAPINOTA,consulta externa,personas de 5 a 9 anos,2024-11-01,124,119,10,12,0,0,243,22,265
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2024-11-01,25,52,3,0,0,0,77,3,80
CARACOLLO,consulta externa,personas de 5 a 9 anos,2024-11-01,106,113,5,6,2,3,219,11,230
CARANAVI,consulta externa,personas de 5 a 9 anos,2024-11-01,390,340,206,62,5,10,730,268,998
CARANGAS,consulta externa,personas de 5 a 9 anos,2024-11-01,3,2,0,1,0,0,5,1,6
CARAPARI,consulta externa,personas de 5 a 9 anos,2024-11-01,177,182,4,3,1,0,359,7,366
CARIPUYO,consulta externa,personas de 5 a 9 anos,2024-11-01,32,18,1,0,0,0,50,1,51
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2024-11-01,43,35,6,2,2,4,78,8,86
CATACORA,consulta externa,personas de 5 a 9 anos,2024-11-01,14,22,0,0,0,0,36,0,36
CHACARILLA,consulta externa,personas de 5 a 9 anos,2024-11-01,7,2,0,0,10,15,9,0,9
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2024-11-01,141,103,4,6,21,15,244,10,254
CHAQUI,consulta externa,personas de 5 a 9 anos,2024-11-01,34,21,1,1,0,0,55,2,57
CHARAGUA,consulta externa,personas de 5 a 9 anos,2024-11-01,239,257,14,12,15,14,496,26,522
CHARAÑA,consulta externa,personas de 5 a 9 anos,2024-11-01,18,20,0,0,0,0,38,0,38
CHAYANTA,consulta externa,personas de 5 a 9 anos,2024-11-01,56,71,2,8,0,0,127,10,137
CHIMORE,consulta externa,personas de 5 a 9 anos,2024-11-01,252,256,18,18,13,6,508,36,544
CHIPAYA,consulta externa,personas de 5 a 9 anos,2024-11-01,8,7,3,0,7,10,15,3,18
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2024-11-01,9,11,0,0,0,0,20,0,20
CHUA COCANI,consulta externa,personas de 5 a 9 anos,2024-11-01,2,6,9,6,0,0,8,15,23
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2024-11-01,106,92,12,4,6,6,198,16,214
CHUMA,consulta externa,personas de 5 a 9 anos,2024-11-01,45,47,2,3,8,10,92,5,97
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2024-11-01,27,29,1,2,0,0,56,3,59
CKOCHAS,consulta externa,personas de 5 a 9 anos,2024-11-01,58,52,0,0,2,2,110,0,110
CLIZA,consulta externa,personas de 5 a 9 anos,2024-11-01,112,93,27,26,0,0,205,53,258
COBIJA,consulta externa,personas de 5 a 9 anos,2024-11-01,474,386,87,81,0,0,860,168,1028
COCAPATA,consulta externa,personas de 5 a 9 anos,2024-11-01,84,87,1,0,0,0,171,1,172
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2024-11-01,5789,5321,1971,1711,135,123,11110,3682,14792
COIPASA,consulta externa,personas de 5 a 9 anos,2024-11-01,10,5,0,0,0,1,15,0,15
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2024-11-01,304,249,62,56,0,0,553,118,671
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2024-11-01,209,155,27,9,8,3,364,36,400
COLLANA,consulta externa,personas de 5 a 9 anos,2024-11-01,11,17,1,1,0,0,28,2,30
COLOMI,consulta externa,personas de 5 a 9 anos,2024-11-01,87,80,3,3,23,20,167,6,173
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2024-11-01,56,70,6,17,1,3,126,23,149
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2024-11-01,67,65,2,3,0,0,132,5,137
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2024-11-01,58,46,2,0,0,0,104,2,106
COLQUIRI,consulta externa,personas de 5 a 9 anos,2024-11-01,63,65,0,1,5,1,128,1,129
COMANCHE,consulta externa,personas de 5 a 9 anos,2024-11-01,12,19,0,1,0,0,31,1,32
COMARAPA,consulta externa,personas de 5 a 9 anos,2024-11-01,122,105,22,15,0,0,227,37,264
COMBAYA,consulta externa,personas de 5 a 9 anos,2024-11-01,18,22,0,2,0,0,40,2,42
CONCEPCION,consulta externa,personas de 5 a 9 anos,2024-11-01,69,59,5,4,0,0,128,9,137
COPACABANA,consulta externa,personas de 5 a 9 anos,2024-11-01,43,16,2,1,0,0,59,3,62
CORIPATA,consulta externa,personas de 5 a 9 anos,2024-11-01,69,70,5,3,5,3,139,8,147
CORO CORO,consulta externa,personas de 5 a 9 anos,2024-11-01,68,43,7,1,0,0,111,8,119
COROICO,consulta externa,personas de 5 a 9 anos,2024-11-01,91,115,25,16,6,9,206,41,247
CORQUE,consulta externa,personas de 5 a 9 anos,2024-11-01,57,80,3,5,2,8,137,8,145
COTAGAITA,consulta externa,personas de 5 a 9 anos,2024-11-01,180,158,10,13,3,2,338,23,361
COTOCA,consulta externa,personas de 5 a 9 anos,2024-11-01,512,490,76,36,67,63,1002,112,1114
CRUZ DE MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2024-11-01,3,2,0,0,0,0,5,0,5
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2024-11-01,167,164,9,14,12,14,331,23,354
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2024-11-01,8,11,3,5,0,0,19,8,27
CUEVO,consulta externa,personas de 5 a 9 anos,2024-11-01,37,72,0,5,0,0,109,5,114
CULPINA,consulta externa,personas de 5 a 9 anos,2024-11-01,110,82,20,8,0,0,192,28,220
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2024-11-01,21,18,0,2,4,4,39,2,41
CURVA,consulta externa,personas de 5 a 9 anos,2024-11-01,30,29,2,1,0,2,59,3,62
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2024-11-01,22,27,4,1,3,3,49,5,54
EL ALTO,consulta externa,personas de 5 a 9 anos,2024-11-01,3299,3219,869,720,290,320,6518,1589,8107
EL CHORO,consulta externa,personas de 5 a 9 anos,2024-11-01,24,28,0,0,0,0,52,0,52
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2024-11-01,86,95,2,0,1,0,181,2,183
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2024-11-01,68,54,2,0,6,2,122,2,124
EL TORNO,consulta externa,personas de 5 a 9 anos,2024-11-01,480,390,323,478,0,0,870,801,1671
EL VILLAR,consulta externa,personas de 5 a 9 anos,2024-11-01,40,40,1,0,0,0,80,1,81
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2024-11-01,167,195,3,2,0,0,362,5,367
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2024-11-01,229,246,7,20,0,0,475,27,502
ESCARA,consulta externa,personas de 5 a 9 anos,2024-11-01,2,5,0,0,0,0,7,0,7
ESCOMA,consulta externa,personas de 5 a 9 anos,2024-11-01,8,16,0,0,0,0,24,0,24
ESMERALDA,consulta externa,personas de 5 a 9 anos,2024-11-01,10,6,0,0,0,0,16,0,16
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2024-11-01,14,16,2,0,5,6,30,2,32
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2024-11-01,12,12,0,0,0,0,24,0,24
EXALTACION,consulta externa,personas de 5 a 9 anos,2024-11-01,32,27,0,0,9,2,59,0,59
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2024-11-01,185,129,10,11,0,0,314,21,335
FILADELFIA,consulta externa,personas de 5 a 9 anos,2024-11-01,86,68,0,0,0,0,154,0,154
GAIOC JATUN AYLLU YURA,consulta externa,personas de 5 a 9 anos,2024-11-01,42,39,2,0,0,0,81,2,83
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2024-11-01,180,192,9,13,0,0,372,22,394
GIA-TIM,consulta externa,personas de 5 a 9 anos,2024-11-01,22,17,0,0,4,6,39,0,39
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2024-11-01,43,45,3,3,0,0,88,6,94
GUANAY,consulta externa,personas de 5 a 9 anos,2024-11-01,80,76,12,19,0,0,156,31,187
GUAQUI,consulta externa,personas de 5 a 9 anos,2024-11-01,17,16,0,0,2,1,33,0,33
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2024-11-01,298,303,62,54,15,22,601,116,717
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2024-11-01,140,144,0,0,0,0,284,0,284
HUACARAJE,consulta externa,personas de 5 a 9 anos,2024-11-01,32,39,1,2,0,0,71,3,74
HUACARETA,consulta externa,personas de 5 a 9 anos,2024-11-01,39,58,2,2,17,14,97,4,101
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2024-11-01,32,40,0,0,0,0,72,0,72
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2024-11-01,10,7,0,0,1,0,17,0,17
HUANUNI,consulta externa,personas de 5 a 9 anos,2024-11-01,126,131,36,31,3,2,257,67,324
HUARINA,consulta externa,personas de 5 a 9 anos,2024-11-01,22,19,9,13,0,0,41,22,63
HUATAJATA,consulta externa,personas de 5 a 9 anos,2024-11-01,6,10,3,0,0,0,16,3,19
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2024-11-01,21,25,0,12,0,1,46,12,58
HUMANATA,consulta externa,personas de 5 a 9 anos,2024-11-01,10,10,3,2,0,0,20,5,25
ICHOCA,consulta externa,personas de 5 a 9 anos,2024-11-01,16,32,0,1,1,2,48,1,49
ICLA,consulta externa,personas de 5 a 9 anos,2024-11-01,37,29,4,3,0,0,66,7,73
INCAHUASI,consulta externa,personas de 5 a 9 anos,2024-11-01,56,69,3,0,5,10,125,3,128
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2024-11-01,10,16,0,0,0,0,26,0,26
INQUISIVI,consulta externa,personas de 5 a 9 anos,2024-11-01,46,48,0,1,1,2,94,1,95
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2024-11-01,102,104,15,26,0,0,206,41,247
IXIAMAS,consulta externa,personas de 5 a 9 anos,2024-11-01,75,68,6,3,0,0,143,9,152
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-11-01,42,36,6,7,0,1,78,13,91
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2024-11-01,187,169,23,10,59,57,356,33,389
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2024-11-01,766,745,199,152,38,29,1511,351,1862
LA PAZ,consulta externa,personas de 5 a 9 anos,2024-11-01,4591,4403,1888,1753,129,131,8994,3641,12635
LA RIVERA,consulta externa,personas de 5 a 9 anos,2024-11-01,1,0,0,0,0,0,1,0,1
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2024-11-01,140,119,1,4,0,0,259,5,264
LAJA,consulta externa,personas de 5 a 9 anos,2024-11-01,73,51,9,9,0,0,124,18,142
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2024-11-01,48,36,4,2,0,0,84,6,90
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2024-11-01,16,25,0,0,0,0,41,0,41
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2024-11-01,233,205,10,2,2,2,438,12,450
LLICA,consulta externa,personas de 5 a 9 anos,2024-11-01,28,12,0,1,3,0,40,1,41
LORETO,consulta externa,personas de 5 a 9 anos,2024-11-01,59,40,4,2,11,8,99,6,105
LURIBAY,consulta externa,personas de 5 a 9 anos,2024-11-01,59,67,1,1,0,0,126,2,128
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2024-11-01,28,30,1,2,2,3,58,3,61
MACHARETI,consulta externa,personas de 5 a 9 anos,2024-11-01,88,78,1,1,6,4,166,2,168
MAGDALENA,consulta externa,personas de 5 a 9 anos,2024-11-01,57,64,10,5,20,16,121,15,136
MAIRANA,consulta externa,personas de 5 a 9 anos,2024-11-01,83,70,27,13,0,0,153,40,193
MALLA,consulta externa,personas de 5 a 9 anos,2024-11-01,14,6,0,0,0,0,20,0,20
MAPIRI,consulta externa,personas de 5 a 9 anos,2024-11-01,118,92,8,7,0,0,210,15,225
MECAPACA,consulta externa,personas de 5 a 9 anos,2024-11-01,37,47,1,8,6,8,84,9,93
MINEROS,consulta externa,personas de 5 a 9 anos,2024-11-01,100,112,4,3,0,0,212,7,219
MIZQUE,consulta externa,personas de 5 a 9 anos,2024-11-01,122,109,24,19,23,17,231,43,274
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2024-11-01,33,35,1,0,0,0,68,1,69
MOJINETE,consulta externa,personas de 5 a 9 anos,2024-11-01,5,8,0,0,0,0,13,0,13
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2024-11-01,34,34,1,0,0,0,68,1,69
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2024-11-01,207,191,22,19,4,9,398,41,439
MONTERO,consulta externa,personas de 5 a 9 anos,2024-11-01,1141,1035,238,221,1,0,2176,459,2635
MORO MORO,consulta externa,personas de 5 a 9 anos,2024-11-01,12,11,2,1,0,0,23,3,26
MOROCHATA,consulta externa,personas de 5 a 9 anos,2024-11-01,30,34,0,0,1,2,64,0,64
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2024-11-01,79,88,1,1,0,0,167,2,169
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2024-11-01,5,3,0,0,0,0,8,0,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2024-11-01,8,21,0,0,0,0,29,0,29
OCURI,consulta externa,personas de 5 a 9 anos,2024-11-01,52,33,0,0,0,0,85,0,85
OKINAWA,consulta externa,personas de 5 a 9 anos,2024-11-01,97,66,28,18,0,0,163,46,209
OMEREQUE,consulta externa,personas de 5 a 9 anos,2024-11-01,44,32,4,3,0,0,76,7,83
ORURO,consulta externa,personas de 5 a 9 anos,2024-11-01,3277,3147,585,454,386,335,6424,1039,7463
PADCAYA,consulta externa,personas de 5 a 9 anos,2024-11-01,173,193,3,2,14,16,366,5,371
PADILLA,consulta externa,personas de 5 a 9 anos,2024-11-01,75,67,12,14,1,0,142,26,168
PAILON,consulta externa,personas de 5 a 9 anos,2024-11-01,203,150,34,24,0,0,353,58,411
PALCA,consulta externa,personas de 5 a 9 anos,2024-11-01,105,115,0,0,18,18,220,0,220
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2024-11-01,331,355,13,12,0,0,686,25,711
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2024-11-01,15,17,0,2,0,0,32,2,34
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2024-11-01,54,43,3,0,0,0,97,3,100
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2024-11-01,29,37,0,2,0,0,66,2,68
PASORAPA,consulta externa,personas de 5 a 9 anos,2024-11-01,21,20,0,1,0,2,41,1,42
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2024-11-01,88,102,6,8,25,11,190,14,204
PAZÑA,consulta externa,personas de 5 a 9 anos,2024-11-01,33,40,1,0,0,0,73,1,74
PELECHUCO,consulta externa,personas de 5 a 9 anos,2024-11-01,60,67,0,3,1,0,127,3,130
POCOATA,consulta externa,personas de 5 a 9 anos,2024-11-01,94,87,0,0,0,0,181,0,181
POCONA,consulta externa,personas de 5 a 9 anos,2024-11-01,61,50,0,0,8,3,111,0,111
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2024-11-01,39,48,14,6,7,7,87,20,107
POOPO,consulta externa,personas de 5 a 9 anos,2024-11-01,46,49,6,3,0,0,95,9,104
PORCO,consulta externa,personas de 5 a 9 anos,2024-11-01,53,45,0,0,0,0,98,0,98
POROMA,consulta externa,personas de 5 a 9 anos,2024-11-01,62,93,0,0,3,1,155,0,155
PORONGO,consulta externa,personas de 5 a 9 anos,2024-11-01,137,121,30,31,0,0,258,61,319
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2024-11-01,89,72,45,41,18,18,161,86,247
PORVENIR,consulta externa,personas de 5 a 9 anos,2024-11-01,70,68,5,5,0,0,138,10,148
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2024-11-01,2,8,0,0,0,0,10,0,10
POTOSI,consulta externa,personas de 5 a 9 anos,2024-11-01,1505,1395,198,166,241,208,2900,364,3264
PRESTO,consulta externa,personas de 5 a 9 anos,2024-11-01,43,62,0,0,0,0,105,0,105
PUCARA,consulta externa,personas de 5 a 9 anos,2024-11-01,14,10,2,1,0,0,24,3,27
PUCARANI,consulta externa,personas de 5 a 9 anos,2024-11-01,147,146,6,15,0,0,293,21,314
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2024-11-01,19,10,0,2,0,0,29,2,31
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2024-11-01,51,49,3,1,0,0,100,4,104
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2024-11-01,54,56,1,1,9,8,110,2,112
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2024-11-01,15,13,1,2,0,0,28,3,31
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2024-11-01,71,38,8,8,28,11,109,16,125
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2024-11-01,41,47,0,0,0,0,88,0,88
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2024-11-01,13,4,1,0,0,23,17,1,18
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2024-11-01,107,99,24,17,7,7,206,41,247
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2024-11-01,511,488,40,36,10,7,999,76,1075
PUNA,consulta externa,personas de 5 a 9 anos,2024-11-01,70,65,0,1,23,12,135,1,136
PUNATA,consulta externa,personas de 5 a 9 anos,2024-11-01,267,213,115,88,0,0,480,203,683
QUIABAYA,consulta externa,personas de 5 a 9 anos,2024-11-01,27,28,3,1,0,0,55,4,59
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2024-11-01,964,927,318,304,7,3,1891,622,2513
QUIME,consulta externa,personas de 5 a 9 anos,2024-11-01,32,26,2,4,1,0,58,6,64
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2024-11-01,13,9,1,0,0,0,22,1,23
RAQAYPAMPA(ETA),consulta externa,personas de 5 a 9 anos,2024-11-01,21,23,0,0,5,9,44,0,44
RAVELO,consulta externa,personas de 5 a 9 anos,2024-11-01,49,49,0,0,0,0,98,0,98
REYES,consulta externa,personas de 5 a 9 anos,2024-11-01,104,79,0,1,0,0,183,1,184
RIBERALTA,consulta externa,personas de 5 a 9 anos,2024-11-01,866,925,126,87,45,52,1791,213,2004
ROBORE,consulta externa,personas de 5 a 9 anos,2024-11-01,112,92,13,14,1,2,204,27,231
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2024-11-01,176,152,18,3,12,3,328,21,349
SABAYA,consulta externa,personas de 5 a 9 anos,2024-11-01,22,29,0,3,1,5,51,3,54
SACABA,consulta externa,personas de 5 a 9 anos,2024-11-01,959,1006,232,199,211,269,1965,431,2396
SACABAMBA,consulta externa,personas de 5 a 9 anos,2024-11-01,23,21,3,1,0,0,44,4,48
SACACA,consulta externa,personas de 5 a 9 anos,2024-11-01,61,57,0,1,0,0,118,1,119
SAIPINA,consulta externa,personas de 5 a 9 anos,2024-11-01,36,102,10,6,0,0,138,16,154
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2024-11-01,49,46,1,0,8,10,95,1,96
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2024-11-01,70,82,7,5,0,0,152,12,164
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2024-11-01,21,20,0,0,0,0,41,0,41
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2024-11-01,102,117,8,6,8,3,219,14,233
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-11-01,32,23,2,4,0,0,55,6,61
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2024-11-01,20,19,3,2,3,1,39,5,44
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2024-11-01,38,33,0,2,0,4,71,2,73
SAN BENITO,consulta externa,personas de 5 a 9 anos,2024-11-01,62,86,10,11,0,0,148,21,169
SAN BORJA,consulta externa,personas de 5 a 9 anos,2024-11-01,322,350,65,59,75,89,672,124,796
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2024-11-01,60,66,1,3,0,0,126,4,130
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2024-11-01,116,89,2,0,0,0,205,2,207
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2024-11-01,134,119,3,4,35,30,253,7,260
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2024-11-01,247,221,10,8,0,0,468,18,486
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2024-11-01,33,14,9,8,0,0,47,17,64
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2024-11-01,60,49,0,0,0,0,109,0,109
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2024-11-01,34,21,4,1,0,0,55,5,60
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2024-11-01,103,94,0,1,0,0,197,1,198
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2024-11-01,39,59,4,0,0,0,98,4,102
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2024-11-01,280,290,29,29,0,3,570,58,628
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2024-11-01,72,84,2,0,0,0,156,2,158
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2024-11-01,223,204,7,5,0,0,427,12,439
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2024-11-01,151,174,10,2,3,1,325,12,337
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2024-11-01,76,60,10,4,5,5,136,14,150
