,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS PRIMERA,PERSONAS DE 20 A 39 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2024-10-01,49,99,6,25,0,0,148,31,179
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-10-01,27,60,0,2,0,0,87,2,89
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2024-10-01,91,287,21,22,0,0,378,43,421
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2024-10-01,21,69,0,5,30,98,90,5,95
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2024-10-01,65,158,9,11,8,9,223,20,243
SENA,consulta externa,personas de 20 a 39 anos,2024-10-01,103,235,1,6,0,0,338,7,345
SHINAOTA,consulta externa,personas de 20 a 39 anos,2024-10-01,512,1088,68,242,26,26,1600,310,1910
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2024-10-01,155,422,13,45,5,11,577,58,635
SICAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,25,88,10,30,0,0,113,40,153
SIPE SIPE,consulta externa,personas de 20 a 39 anos,2024-10-01,318,1068,113,332,0,0,1386,445,1831
SOPACHUY,consulta externa,personas de 20 a 39 anos,2024-10-01,55,138,15,52,0,0,193,67,260
SORACACHI,consulta externa,personas de 20 a 39 anos,2024-10-01,102,196,1,6,1,9,298,7,305
SORATA,consulta externa,personas de 20 a 39 anos,2024-10-01,225,497,36,104,29,64,722,140,862
SUCRE,consulta externa,personas de 20 a 39 anos,2024-10-01,6666,18241,2768,5295,668,942,24907,8063,32970
TACACHI,consulta externa,personas de 20 a 39 anos,2024-10-01,15,27,0,8,0,0,42,8,50
TACACOMA,consulta externa,personas de 20 a 39 anos,2024-10-01,171,257,35,56,0,0,428,91,519
TACOBAMBA,consulta externa,personas de 20 a 39 anos,2024-10-01,61,171,0,0,0,0,232,0,232
TACOPAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,28,112,5,10,0,0,140,15,155
TAHUA,consulta externa,personas de 20 a 39 anos,2024-10-01,28,33,1,2,0,0,61,3,64
TAPACARI,consulta externa,personas de 20 a 39 anos,2024-10-01,103,398,1,2,0,0,501,3,504
TARABUCO,consulta externa,personas de 20 a 39 anos,2024-10-01,124,329,8,39,0,0,453,47,500
TARACO,consulta externa,personas de 20 a 39 anos,2024-10-01,57,113,8,16,0,0,170,24,194
TARATA,consulta externa,personas de 20 a 39 anos,2024-10-01,88,232,13,159,0,0,320,172,492
TARIJA,consulta externa,personas de 20 a 39 anos,2024-10-01,4237,10939,1379,3925,589,921,15176,5304,20480
TARVITA,consulta externa,personas de 20 a 39 anos,2024-10-01,171,371,10,17,6,10,542,27,569
TEOPONTE,consulta externa,personas de 20 a 39 anos,2024-10-01,129,251,13,4,0,0,380,17,397
TIAHUANACU,consulta externa,personas de 20 a 39 anos,2024-10-01,94,216,25,61,0,0,310,86,396
TINGUIPAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,68,246,1,1,0,2,314,2,316
TIPUANI,consulta externa,personas de 20 a 39 anos,2024-10-01,122,273,8,10,0,0,395,18,413
TIQUIPAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,542,2210,87,390,0,0,2752,477,3229
TIRAQUE (CBBA),consulta externa,personas de 20 a 39 anos,2024-10-01,125,366,18,103,0,0,491,121,612
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 20 a 39 anos,2024-10-01,26,29,1,3,0,0,55,4,59
TOCO,consulta externa,personas de 20 a 39 anos,2024-10-01,34,116,26,71,2,1,150,97,247
TODOS SANTOS,consulta externa,personas de 20 a 39 anos,2024-10-01,8,0,0,2,1,0,8,2,10
TOLATA,consulta externa,personas de 20 a 39 anos,2024-10-01,30,110,13,88,0,0,140,101,241
TOLEDO,consulta externa,personas de 20 a 39 anos,2024-10-01,35,117,3,5,0,0,152,8,160
TOMAVE,consulta externa,personas de 20 a 39 anos,2024-10-01,81,247,1,6,0,0,328,7,335
TOMINA,consulta externa,personas de 20 a 39 anos,2024-10-01,103,296,24,55,0,0,399,79,478
TORO TORO,consulta externa,personas de 20 a 39 anos,2024-10-01,133,271,0,2,0,0,404,2,406
TOTORA(CBBA),consulta externa,personas de 20 a 39 anos,2024-10-01,111,309,20,67,9,10,420,87,507
TOTORA(ORR),consulta externa,personas de 20 a 39 anos,2024-10-01,28,77,2,1,2,4,105,3,108
TRIGAL,consulta externa,personas de 20 a 39 anos,2024-10-01,22,50,3,6,0,0,72,9,81
TRINIDAD,consulta externa,personas de 20 a 39 anos,2024-10-01,1570,4206,526,1321,592,752,5776,1847,7623
TUPIZA,consulta externa,personas de 20 a 39 anos,2024-10-01,503,1245,57,158,44,83,1748,215,1963
TURCO,consulta externa,personas de 20 a 39 anos,2024-10-01,50,109,0,6,0,0,159,6,165
UMALA,consulta externa,personas de 20 a 39 anos,2024-10-01,38,109,7,13,0,0,147,20,167
UNCIA,consulta externa,personas de 20 a 39 anos,2024-10-01,326,683,64,205,16,29,1009,269,1278
URIONDO (A. CONCEPCION),consulta externa,personas de 20 a 39 anos,2024-10-01,220,698,10,70,59,260,918,80,998
URUBICHA,consulta externa,personas de 20 a 39 anos,2024-10-01,19,69,0,0,30,74,88,0,88
UYUNI,consulta externa,personas de 20 a 39 anos,2024-10-01,556,1341,94,461,28,61,1897,555,2452
VACAS,consulta externa,personas de 20 a 39 anos,2024-10-01,47,108,8,11,3,2,155,19,174
VALLEGRANDE,consulta externa,personas de 20 a 39 anos,2024-10-01,264,571,55,233,25,40,835,288,1123
VIACHA,consulta externa,personas de 20 a 39 anos,2024-10-01,655,2278,235,589,63,200,2933,824,3757
VILA VILA,consulta externa,personas de 20 a 39 anos,2024-10-01,40,99,0,0,0,2,139,0,139
VILLA CHARCAS,consulta externa,personas de 20 a 39 anos,2024-10-01,128,424,3,9,13,63,552,12,564
VILLA MONTES,consulta externa,personas de 20 a 39 anos,2024-10-01,859,1919,83,125,71,78,2778,208,2986
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 20 a 39 anos,2024-10-01,35,69,9,12,6,6,104,21,125
VILLA RIVERO,consulta externa,personas de 20 a 39 anos,2024-10-01,70,138,19,27,0,0,208,46,254
VILLA SERRANO,consulta externa,personas de 20 a 39 anos,2024-10-01,184,281,35,66,0,0,465,101,566
VILLA TUNARI,consulta externa,personas de 20 a 39 anos,2024-10-01,1734,3978,193,356,46,69,5712,549,6261
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 20 a 39 anos,2024-10-01,148,375,12,139,5,8,523,151,674
VILLAZON,consulta externa,personas de 20 a 39 anos,2024-10-01,479,1290,125,520,160,309,1769,645,2414
VINTO,consulta externa,personas de 20 a 39 anos,2024-10-01,576,2390,116,509,0,0,2966,625,3591
VITICHI,consulta externa,personas de 20 a 39 anos,2024-10-01,96,286,0,0,14,30,382,0,382
WALDO BALLIVIAN,consulta externa,personas de 20 a 39 anos,2024-10-01,18,57,2,2,0,0,75,4,79
WARNES,consulta externa,personas de 20 a 39 anos,2024-10-01,1471,3841,446,1020,34,51,5312,1466,6778
YACO,consulta externa,personas de 20 a 39 anos,2024-10-01,26,67,2,4,26,34,93,6,99
YACUIBA,consulta externa,personas de 20 a 39 anos,2024-10-01,1678,4089,603,1211,288,474,5767,1814,7581
YAMPARAEZ,consulta externa,personas de 20 a 39 anos,2024-10-01,90,240,2,3,3,2,330,5,335
YANACACHI,consulta externa,personas de 20 a 39 anos,2024-10-01,110,140,6,2,28,26,250,8,258
YAPACANI,consulta externa,personas de 20 a 39 anos,2024-10-01,557,1614,45,146,15,38,2171,191,2362
YOCALLA,consulta externa,personas de 20 a 39 anos,2024-10-01,63,91,0,0,0,0,154,0,154
YOTALA,consulta externa,personas de 20 a 39 anos,2024-10-01,141,275,19,58,39,31,416,77,493
YUNCHARA,consulta externa,personas de 20 a 39 anos,2024-10-01,49,182,1,16,0,0,231,17,248
YUNGUYO DE LITORAL,consulta externa,personas de 20 a 39 anos,2024-10-01,5,5,0,0,0,0,10,0,10
ZUDAÑEZ,consulta externa,personas de 20 a 39 anos,2024-10-01,113,227,28,87,0,0,340,115,455
ACACIO,consulta externa,personas de 20 a 39 anos,2024-11-01,21,74,0,2,0,0,95,2,97
ACHACACHI,consulta externa,personas de 20 a 39 anos,2024-11-01,333,798,50,101,14,22,1131,151,1282
ACHOCALLA,consulta externa,personas de 20 a 39 anos,2024-11-01,147,648,17,88,0,0,795,105,900
AIQUILE,consulta externa,personas de 20 a 39 anos,2024-11-01,170,452,46,317,58,111,622,363,985
ALALAY,consulta externa,personas de 20 a 39 anos,2024-11-01,8,28,1,11,3,3,36,12,48
ALCALA,consulta externa,personas de 20 a 39 anos,2024-11-01,39,115,6,17,11,4,154,23,177
ALTO BENI,consulta externa,personas de 20 a 39 anos,2024-11-01,191,366,1,11,0,0,557,12,569
ANCORAIMES,consulta externa,personas de 20 a 39 anos,2024-11-01,45,101,20,27,5,20,146,47,193
ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-11-01,42,96,1,14,0,0,138,15,153
ANTEQUERA,consulta externa,personas de 20 a 39 anos,2024-11-01,29,107,5,12,0,0,136,17,153
ANZALDO,consulta externa,personas de 20 a 39 anos,2024-11-01,47,95,2,9,7,9,142,11,153
APOLO,consulta externa,personas de 20 a 39 anos,2024-11-01,129,414,8,91,4,9,543,99,642
ARAMPAMPA,consulta externa,personas de 20 a 39 anos,2024-11-01,17,38,1,1,0,0,55,2,57
ARANI,consulta externa,personas de 20 a 39 anos,2024-11-01,40,88,29,121,0,0,128,150,278
ARBIETO,consulta externa,personas de 20 a 39 anos,2024-11-01,128,799,13,84,0,0,927,97,1024
ARQUE,consulta externa,personas de 20 a 39 anos,2024-11-01,74,130,4,0,0,0,204,4,208
ASCENCION DE GUARAYOS,consulta externa,personas de 20 a 39 anos,2024-11-01,88,203,8,42,23,30,291,50,341
ATOCHA,consulta externa,personas de 20 a 39 anos,2024-11-01,406,590,105,75,62,35,996,180,1176
AUCAPATA,consulta externa,personas de 20 a 39 anos,2024-11-01,93,141,3,1,40,32,234,4,238
AYATA,consulta externa,personas de 20 a 39 anos,2024-11-01,86,154,3,1,20,16,240,4,244
AYO AYO,consulta externa,personas de 20 a 39 anos,2024-11-01,65,177,2,10,0,0,242,12,254
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2024-11-01,312,623,61,64,25,24,935,125,1060
AZURDUY,consulta externa,personas de 20 a 39 anos,2024-11-01,69,236,13,78,10,23,305,91,396
BATALLAS,consulta externa,personas de 20 a 39 anos,2024-11-01,65,219,25,64,0,0,284,89,373
BAURES,consulta externa,personas de 20 a 39 anos,2024-11-01,140,136,8,3,0,1,276,11,287
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-11-01,15,54,0,10,0,0,69,10,79
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2024-11-01,15,22,0,0,1,0,37,0,37
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2024-11-01,92,124,10,19,0,0,216,29,245
BERMEJO,consulta externa,personas de 20 a 39 anos,2024-11-01,879,1666,143,202,70,148,2545,345,2890
BETANZOS,consulta externa,personas de 20 a 39 anos,2024-11-01,252,598,5,15,0,3,850,20,870
BOLIVAR,consulta externa,personas de 20 a 39 anos,2024-11-01,24,86,0,1,0,0,110,1,111
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2024-11-01,55,54,4,6,0,0,109,10,119
BOYUIBE,consulta externa,personas de 20 a 39 anos,2024-11-01,30,93,5,25,0,0,123,30,153
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-11-01,142,388,2,13,3,5,530,15,545
CABEZAS,consulta externa,personas de 20 a 39 anos,2024-11-01,353,726,29,42,23,31,1079,71,1150
CAIROMA,consulta externa,personas de 20 a 39 anos,2024-11-01,135,244,3,1,0,0,379,4,383
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2024-11-01,143,357,2,3,2,9,500,5,505
CAJUATA,consulta externa,personas de 20 a 39 anos,2024-11-01,66,125,11,94,28,71,191,105,296
CALACOTO,consulta externa,personas de 20 a 39 anos,2024-11-01,29,78,4,9,0,0,107,13,120
CALAMARCA,consulta externa,personas de 20 a 39 anos,2024-11-01,65,235,7,6,0,0,300,13,313
CAMARGO,consulta externa,personas de 20 a 39 anos,2024-11-01,217,581,17,132,0,0,798,149,947
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2024-11-01,63,131,4,3,0,0,194,7,201
CAMIRI,consulta externa,personas de 20 a 39 anos,2024-11-01,200,654,92,298,0,1,854,390,1244
CAPINOTA,consulta externa,personas de 20 a 39 anos,2024-11-01,139,657,19,112,0,0,796,131,927
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2024-11-01,59,192,1,5,0,0,251,6,257
CARACOLLO,consulta externa,personas de 20 a 39 anos,2024-11-01,258,699,26,92,4,11,957,118,1075
CARANAVI,consulta externa,personas de 20 a 39 anos,2024-11-01,698,1369,78,124,13,26,2067,202,2269
CARANGAS,consulta externa,personas de 20 a 39 anos,2024-11-01,6,14,1,3,0,0,20,4,24
CARAPARI,consulta externa,personas de 20 a 39 anos,2024-11-01,305,663,13,45,1,4,968,58,1026
CARIPUYO,consulta externa,personas de 20 a 39 anos,2024-11-01,49,123,0,0,0,0,172,0,172
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2024-11-01,36,132,1,2,6,8,168,3,171
CATACORA,consulta externa,personas de 20 a 39 anos,2024-11-01,25,43,8,4,0,0,68,12,80
CHACARILLA,consulta externa,personas de 20 a 39 anos,2024-11-01,12,31,0,1,9,22,43,1,44
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2024-11-01,198,995,20,124,51,345,1193,144,1337
CHAQUI,consulta externa,personas de 20 a 39 anos,2024-11-01,57,134,3,2,0,0,191,5,196
CHARAGUA,consulta externa,personas de 20 a 39 anos,2024-11-01,294,690,23,73,15,32,984,96,1080
CHARAÑA,consulta externa,personas de 20 a 39 anos,2024-11-01,44,64,1,7,0,0,108,8,116
CHAYANTA,consulta externa,personas de 20 a 39 anos,2024-11-01,159,354,23,27,0,0,513,50,563
CHIMORE,consulta externa,personas de 20 a 39 anos,2024-11-01,460,1106,58,95,19,54,1566,153,1719
CHIPAYA,consulta externa,personas de 20 a 39 anos,2024-11-01,16,39,0,1,3,15,55,1,56
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2024-11-01,12,28,0,0,0,0,40,0,40
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2024-11-01,15,31,17,30,0,0,46,47,93
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2024-11-01,131,351,16,94,0,18,482,110,592
CHUMA,consulta externa,personas de 20 a 39 anos,2024-11-01,91,177,9,18,14,23,268,27,295
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2024-11-01,98,178,8,11,0,0,276,19,295
CKOCHAS,consulta externa,personas de 20 a 39 anos,2024-11-01,84,199,0,0,3,0,283,0,283
CLIZA,consulta externa,personas de 20 a 39 anos,2024-11-01,183,581,73,317,0,0,764,390,1154
COBIJA,consulta externa,personas de 20 a 39 anos,2024-11-01,859,1627,366,849,14,33,2486,1215,3701
COCAPATA,consulta externa,personas de 20 a 39 anos,2024-11-01,177,372,2,6,0,0,549,8,557
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2024-11-01,11934,25352,5845,14504,772,1642,37286,20349,57635
COIPASA,consulta externa,personas de 20 a 39 anos,2024-11-01,15,30,0,0,0,3,45,0,45
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2024-11-01,667,1755,453,757,1,2,2422,1210,3632
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2024-11-01,352,776,15,41,27,25,1128,56,1184
COLLANA,consulta externa,personas de 20 a 39 anos,2024-11-01,10,91,2,15,0,0,101,17,118
COLOMI,consulta externa,personas de 20 a 39 anos,2024-11-01,161,374,13,37,60,72,535,50,585
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2024-11-01,87,183,21,56,21,12,270,77,347
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2024-11-01,135,353,7,6,0,0,488,13,501
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2024-11-01,73,239,22,16,0,0,312,38,350
COLQUIRI,consulta externa,personas de 20 a 39 anos,2024-11-01,166,300,3,6,9,4,466,9,475
COMANCHE,consulta externa,personas de 20 a 39 anos,2024-11-01,9,43,1,1,0,0,52,2,54
COMARAPA,consulta externa,personas de 20 a 39 anos,2024-11-01,171,544,22,71,0,0,715,93,808
COMBAYA,consulta externa,personas de 20 a 39 anos,2024-11-01,38,52,2,2,0,0,90,4,94
CONCEPCION,consulta externa,personas de 20 a 39 anos,2024-11-01,134,187,12,8,0,2,321,20,341
COPACABANA,consulta externa,personas de 20 a 39 anos,2024-11-01,59,181,4,2,0,0,240,6,246
CORIPATA,consulta externa,personas de 20 a 39 anos,2024-11-01,133,295,12,20,15,13,428,32,460
CORO CORO,consulta externa,personas de 20 a 39 anos,2024-11-01,53,197,19,19,0,0,250,38,288
COROICO,consulta externa,personas de 20 a 39 anos,2024-11-01,204,487,44,218,44,60,691,262,953
CORQUE,consulta externa,personas de 20 a 39 anos,2024-11-01,60,156,16,36,3,4,216,52,268
COTAGAITA,consulta externa,personas de 20 a 39 anos,2024-11-01,374,718,30,35,7,16,1092,65,1157
COTOCA,consulta externa,personas de 20 a 39 anos,2024-11-01,816,2095,173,407,147,207,2911,580,3491
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-11-01,2,14,0,0,0,0,16,0,16
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2024-11-01,191,598,57,178,17,49,789,235,1024
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2024-11-01,27,50,9,6,0,0,77,15,92
CUEVO,consulta externa,personas de 20 a 39 anos,2024-11-01,71,163,19,7,0,0,234,26,260
CULPINA,consulta externa,personas de 20 a 39 anos,2024-11-01,190,493,12,74,0,0,683,86,769
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2024-11-01,20,97,0,10,8,15,117,10,127
CURVA,consulta externa,personas de 20 a 39 anos,2024-11-01,40,75,0,7,4,7,115,7,122
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2024-11-01,62,73,7,9,17,16,135,16,151
EL ALTO,consulta externa,personas de 20 a 39 anos,2024-11-01,5569,18279,3021,8012,1185,2393,23848,11033,34881
EL CHORO,consulta externa,personas de 20 a 39 anos,2024-11-01,23,99,2,1,0,0,122,3,125
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2024-11-01,156,372,2,12,6,2,528,14,542
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2024-11-01,109,339,3,15,17,17,448,18,466
EL TORNO,consulta externa,personas de 20 a 39 anos,2024-11-01,587,1434,301,572,0,0,2021,873,2894
EL VILLAR,consulta externa,personas de 20 a 39 anos,2024-11-01,92,139,5,2,0,0,231,7,238
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2024-11-01,313,758,12,20,0,0,1071,32,1103
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2024-11-01,492,1349,60,114,0,0,1841,174,2015
ESCARA,consulta externa,personas de 20 a 39 anos,2024-11-01,8,14,0,1,0,0,22,1,23
ESCOMA,consulta externa,personas de 20 a 39 anos,2024-11-01,24,94,0,2,0,0,118,2,120
ESMERALDA,consulta externa,personas de 20 a 39 anos,2024-11-01,15,17,1,5,2,3,32,6,38
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2024-11-01,20,113,9,6,3,15,133,15,148
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2024-11-01,10,24,0,0,0,0,34,0,34
EXALTACION,consulta externa,personas de 20 a 39 anos,2024-11-01,49,80,0,3,11,14,129,3,132
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2024-11-01,167,529,21,55,0,1,696,76,772
FILADELFIA,consulta externa,personas de 20 a 39 anos,2024-11-01,156,284,2,8,0,0,440,10,450
GAIOC JATUN AYLLU YURA,consulta externa,personas de 20 a 39 anos,2024-11-01,65,110,0,4,0,0,175,4,179
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2024-11-01,260,695,38,103,0,0,955,141,1096
GIA-TIM,consulta externa,personas de 20 a 39 anos,2024-11-01,39,61,0,1,3,14,100,1,101
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2024-11-01,160,197,11,16,0,1,357,27,384
GUANAY,consulta externa,personas de 20 a 39 anos,2024-11-01,137,271,27,115,0,0,408,142,550
GUAQUI,consulta externa,personas de 20 a 39 anos,2024-11-01,44,127,3,3,8,14,171,6,177
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2024-11-01,401,1050,114,283,71,161,1451,397,1848
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2024-11-01,170,495,11,25,0,0,665,36,701
HUACARAJE,consulta externa,personas de 20 a 39 anos,2024-11-01,35,63,4,6,4,2,98,10,108
HUACARETA,consulta externa,personas de 20 a 39 anos,2024-11-01,70,146,7,22,55,146,216,29,245
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2024-11-01,44,143,1,9,0,0,187,10,197
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2024-11-01,21,44,0,4,4,1,65,4,69
HUANUNI,consulta externa,personas de 20 a 39 anos,2024-11-01,440,735,87,151,15,18,1175,238,1413
HUARINA,consulta externa,personas de 20 a 39 anos,2024-11-01,63,136,28,48,0,0,199,76,275
HUATAJATA,consulta externa,personas de 20 a 39 anos,2024-11-01,10,48,1,18,0,0,58,19,77
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2024-11-01,33,92,1,1,0,0,125,2,127
HUMANATA,consulta externa,personas de 20 a 39 anos,2024-11-01,8,25,2,2,0,0,33,4,37
ICHOCA,consulta externa,personas de 20 a 39 anos,2024-11-01,53,100,0,1,9,13,153,1,154
ICLA,consulta externa,personas de 20 a 39 anos,2024-11-01,55,146,15,54,0,0,201,69,270
INCAHUASI,consulta externa,personas de 20 a 39 anos,2024-11-01,126,397,5,22,24,70,523,27,550
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2024-11-01,29,54,0,0,0,0,83,0,83
INQUISIVI,consulta externa,personas de 20 a 39 anos,2024-11-01,196,220,9,14,8,5,416,23,439
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2024-11-01,243,373,69,105,0,0,616,174,790
IXIAMAS,consulta externa,personas de 20 a 39 anos,2024-11-01,116,233,2,9,0,0,349,11,360
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-11-01,54,215,14,36,4,5,269,50,319
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2024-11-01,362,814,40,95,120,224,1176,135,1311
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2024-11-01,1251,3299,282,1101,106,152,4550,1383,5933
LA PAZ,consulta externa,personas de 20 a 39 anos,2024-11-01,11246,27120,5741,15416,955,1349,38366,21157,59523
LA RIVERA,consulta externa,personas de 20 a 39 anos,2024-11-01,4,12,0,1,0,0,16,1,17
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2024-11-01,138,341,15,30,0,0,479,45,524
LAJA,consulta externa,personas de 20 a 39 anos,2024-11-01,76,278,21,69,0,0,354,90,444
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2024-11-01,69,174,8,23,0,0,243,31,274
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2024-11-01,32,94,2,1,1,1,126,3,129
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2024-11-01,458,1852,49,278,0,4,2310,327,2637
LLICA,consulta externa,personas de 20 a 39 anos,2024-11-01,51,120,1,3,5,9,171,4,175
LORETO,consulta externa,personas de 20 a 39 anos,2024-11-01,40,108,3,12,21,24,148,15,163
LURIBAY,consulta externa,personas de 20 a 39 anos,2024-11-01,106,214,7,12,0,0,320,19,339
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-11-01,41,152,1,8,13,15,193,9,202
MACHARETI,consulta externa,personas de 20 a 39 anos,2024-11-01,90,237,9,54,11,7,327,63,390
