,group,variable,month,SRP DOSIS ÚNICA,SRP DOSIS ÚNICA,TOTALES,TOTALES,TOTALES
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,15,32,15,32,47
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,0,5,0,5,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,97,8,97,8,105
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,0,18,0,18,18
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,8,17,8,17,25
SORATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,3,27,3,27,30
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,593,77,593,77,670
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,0,5,0,5
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,15,9,15,9,24
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,0,5,0,5
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,0,3,0,3,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,40,21,40,21,61
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,11,16,11,16,27
TARACO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,2,5,2,5,7
TARATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,9,2,9,2,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,345,9,345,9,354
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,18,8,18,8,26
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,14,1,14,1,15
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,14,6,14,6,20
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,34,20,34,20,54
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,15,13,15,13,28
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,97,35,97,35,132
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,21,14,21,14,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,3,0,3,0,3
TOCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,6,5,6,5,11
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,2,5,2,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,2,5,2,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,9,16,9,16,25
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,3,8,3,8,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,13,5,13,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,17,18,17,18,35
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,3,1,3,1,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,1,3,1,3,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,211,10,211,10,221
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,77,19,77,19,96
TURCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,2,7,2,7,9
UMALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,4,1,4,1,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,28,11,28,11,39
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,15,7,15,7,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,15,6,15,6,21
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,38,8,38,8,46
VACAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,3,23,3,23,26
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,18,1,18,1,19
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,84,21,84,21,105
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,4,10,4,10,14
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,19,17,19,17,36
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,51,28,51,28,79
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,1,1,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,2,5,2,5,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,3,10,3,10,13
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,75,39,75,39,114
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,11,5,11,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,67,9,67,9,76
VINTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,80,1,80,1,81
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,7,6,7,6,13
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,4,4,4,4,8
WARNES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,146,21,146,21,167
YACO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,10,6,10,6,16
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,97,59,97,59,156
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,7,2,7,2,9
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,2,6,2,6,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,83,45,83,45,128
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,8,7,8,7,15
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,1,7,1,7,8
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,4,14,4,14,18
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-11-01,5,10,5,10,15
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,2,8,2,10
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,21,17,21,17,38
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,10,5,10,5,15
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,33,0,33,0,33
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,5,2,5,7
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,0,2,0,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,23,0,23,0,23
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,5,6,5,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,2,1,2,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,9,4,9,13
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,8,6,8,14
APOLO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,19,12,19,12,31
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,5,6,5,11
ARANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,18,0,18,0,18
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,7,2,7,9
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,10,7,10,17
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,45,0,45,0,45
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,16,4,16,4,20
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,7,3,7,10
AYATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,2,3,2,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,9,4,9,4,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,10,11,10,21
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,8,8,8,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,10,7,10,7,17
BAURES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,1,6,1,7
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,2,2,2,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,1,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,1,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,29,43,29,43,72
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,18,25,18,25,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,2,3,2,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,3,0,3,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,7,13,7,20
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,10,6,10,16
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,5,4,5,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,5,13,5,18
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,16,2,16,2,18
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,6,2,6,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,1,8,1,9
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,23,6,23,6,29
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,43,6,43,6,49
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,24,5,24,5,29
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,10,4,10,4,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,7,11,7,18
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,54,17,54,17,71
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,31,6,31,37
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,10,34,10,34,44
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,4,3,4,7
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,2,0,2,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,30,31,30,31,61
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,7,6,7,13
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,18,33,18,33,51
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,0,7,0,7
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,29,6,29,35
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,5,8,5,13
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,0,6,0,6
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,0,2,0,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,18,6,18,6,24
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,9,5,9,5,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,12,4,12,4,16
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,18,12,18,12,30
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,18,13,18,13,31
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,66,20,66,20,86
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,19,8,19,27
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1007,11,1007,11,1018
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,2,1,2,3
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,77,7,77,7,84
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,24,4,24,4,28
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,2,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,14,12,14,12,26
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,4,11,4,15
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,22,69,22,69,91
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,17,3,17,20
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,11,6,11,17
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,17,21,17,21,38
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,3,1,3,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,24,7,24,7,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,3,8,3,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,17,7,17,7,24
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,16,2,16,18
COROICO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,22,6,22,6,28
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,4,2,4,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,35,11,35,46
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,75,12,75,12,87
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,1,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,11,7,11,18
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,2,1,2,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,16,13,16,13,29
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,9,1,9,1,10
CURVA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,3,0,3,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1055,155,1055,155,1210
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,11,5,11,16
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,14,8,14,8,22
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,6,11,6,17
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,58,12,58,12,70
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,3,4,3,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,19,34,19,34,53
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,81,14,81,14,95
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,3,4,3,7
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,4,5,4,9
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,2,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,11,5,11,16
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,14,3,14,17
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,24,24,24,24,48
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,11,6,11,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,2,13,2,15
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,8,0,8,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,50,53,50,53,103
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,12,12,12,12,24
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,12,7,12,7,19
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,13,2,13,15
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,1,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,44,5,44,5,49
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,2,4,2,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,6,0,6,6
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,2,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,1,2,1,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,1,1,1,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,3,2,3,5
ICLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,14,2,14,16
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,6,13,6,19
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,10,0,10,10
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,12,13,12,25
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,14,5,14,19
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,18,7,18,25
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,9,8,9,8,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,55,13,55,13,68
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,122,15,122,15,137
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,833,76,833,76,909
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,3,2,3,5
LAJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,20,13,20,13,33
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,2,0,2,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,48,36,48,36,84
LLICA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,5,8,5,13
LORETO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,7,0,7,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,1,4,1,4,5
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,10,0,10,0,10
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,2,7,2,9
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,15,8,15,23
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,21,3,21,3,24
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,0,11,0,11
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,5,7,5,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,19,13,19,13,32
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,15,11,15,26
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,6,12,6,12,18
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,2,2,2,4
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,7,8,7,8,15
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,21,16,21,16,37
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,184,5,184,5,189
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,2,5,2,5,7
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,18,5,18,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,10,0,10,10
OCURI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,18,4,18,22
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,20,7,20,7,27
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,12,0,12,12
ORURO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,405,5,405,5,410
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,16,8,16,8,24
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,16,1,16,1,17
PAILON,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,23,27,23,27,50
PALCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,11,8,11,8,19
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,22,2,22,2,24
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,1,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,2,13,2,15
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,1,3,1,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,0,2,0,2,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,30,51,30,51,81
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,8,3,8,11
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,8,5,8,5,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,44,5,44,49
POCONA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,8,3,8,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,6,13,6,19
POOPO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,5,2,5,2,7
PORCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,25,6,25,6,31
POROMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,13,11,13,11,24
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,4,9,4,9,13
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,19,7,19,7,26
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-12-01,3,1,3,1,4
