,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,6,5,6,11
BATALLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,18,21,18,21,39
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,0,14,0,14
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,4,1,4,5
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,9,0,9,9
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,47,20,47,67
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,29,53,29,53,82
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,24,0,24,24
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,3,4,3,7
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,6,1,6,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,11,14,11,25
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,16,85,16,85,101
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,5,14,5,19
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,14,4,14,18
CAJUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,12,4,12,4,16
CALACOTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,1,0,1,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,16,6,16,6,22
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,16,6,16,6,22
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,65,20,65,20,85
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,27,6,27,6,33
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,12,8,12,20
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,16,6,16,22
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,71,34,71,34,105
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,23,5,23,28
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,21,0,21,21
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,13,0,13,13
CATACORA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,1,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,31,21,31,21,52
CHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,17,3,17,20
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,16,71,16,71,87
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,2,0,2,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,26,9,26,35
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,31,6,31,6,37
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,13,16,13,16,29
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,11,6,11,17
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,12,6,12,18
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,18,27,18,27,45
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,29,20,29,49
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,101,34,101,34,135
COCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,16,0,16,16
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1064,34,1064,34,1098
COIPASA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,1,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,84,6,84,6,90
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,5,20,5,25
COLLANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,3,1,3,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,19,54,19,54,73
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,19,5,19,24
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,16,38,16,38,54
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,11,4,11,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,29,2,29,31
COMANCHE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,2,8,2,10
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,5,20,5,25
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,6,4,6,10
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,27,13,27,13,40
COPACABANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,4,4,4,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,11,8,11,8,19
CORO CORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,2,8,2,10
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,27,14,27,41
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,8,1,8,9
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,10,40,10,40,50
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,69,33,69,33,102
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,23,20,23,20,43
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,4,3,4,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,9,0,9,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,22,14,22,14,36
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,0,6,0,6
CURVA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,8,0,8,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1372,264,1372,264,1636
EL CHORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,15,3,15,3,18
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,8,20,8,28
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,6,2,6,8
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,94,19,94,19,113
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,1,7,1,8
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,21,7,21,28
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,58,6,58,6,64
ESCOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,10,2,10,2,12
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,3,3,3,6
EXALTACION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,15,10,15,10,25
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,15,1,15,16
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,21,21,21,21,42
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,16,5,16,21
GUANAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,17,18,17,18,35
GUAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,4,4,4,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,43,95,43,95,138
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,29,2,29,31
HUACARETA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,12,3,12,3,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,2,0,2,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,33,16,33,16,49
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,8,0,8,8
HUARINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,11,6,11,17
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,0,5,0,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,10,0,10,10
HUMANATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,3,1,3,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,0,4,0,4
ICLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,13,6,13,19
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,16,19,16,19,35
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,21,14,21,14,35
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,19,9,19,9,28
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,15,11,15,11,26
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,7,9,7,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,54,20,54,20,74
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,147,14,147,14,161
LA PAZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,995,23,995,23,1018
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,19,3,19,22
LAJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,12,4,12,4,16
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,1,1,1,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,3,2,3,5
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,24,73,24,73,97
LLICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,2,6,2,8
LORETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,51,0,51,51
LURIBAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,5,8,5,13
MACHARETI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,6,6,6,12
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,13,18,13,18,31
MAIRANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,12,2,12,2,14
MALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,27,3,27,3,30
MECAPACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,3,8,3,11
MINEROS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,33,22,33,22,55
MIZQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,37,41,37,41,78
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,9,9,9,18
MOJINETE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,1,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,5,9,5,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,39,19,39,19,58
MONTERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,218,17,218,17,235
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,16,2,16,18
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,5,3,5,8
OCURI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,30,9,30,39
OKINAWA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,9,20,9,29
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,5,3,5,8
ORURO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,376,6,376,6,382
PADCAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,7,7,7,14
PADILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,1,14,1,15
PAILON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,36,92,36,92,128
PALCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,17,7,17,7,24
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,17,26,17,26,43
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,6,2,6,8
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,21,0,21,0,21
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,4,4,4,8
PASORAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,30,30,30,30,60
PAZÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,1,7,1,8
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,19,6,19,25
POCOATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,42,2,42,44
POCONA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,26,5,26,31
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,11,15,11,15,26
POOPO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,8,5,8,13
PORCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,9,7,9,16
POROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,10,9,10,19
PORONGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,42,9,42,51
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,39,2,39,2,41
PORVENIR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,4,9,4,13
POTOSI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,366,8,366,8,374
PRESTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,19,2,19,21
PUCARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,1,2,1,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,24,33,24,33,57
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,24,5,24,29
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,29,0,29,29
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,11,2,11,13
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,4,5,4,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,23,21,23,21,44
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,17,4,17,21
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,14,14,14,28
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,64,15,64,15,79
PUNA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,24,8,24,32
PUNATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,43,0,43,0,43
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,4,0,4,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,194,30,194,30,224
QUIME,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,14,1,14,15
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,29,4,29,33
REYES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,19,11,19,11,30
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,139,123,139,123,262
ROBORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,4,7,4,11
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,17,20,17,37
SABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,1,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,270,14,270,14,284
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,0,8,0,8
SACACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,31,34,31,34,65
SAIPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,12,1,12,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,15,1,15,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,9,8,9,17
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,2,2,2,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,13,5,13,5,18
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,1,3,1,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,1,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,4,6,4,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,10,11,10,11,21
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,53,39,53,39,92
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,12,14,12,26
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,31,11,31,11,42
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,19,9,19,9,28
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,103,27,103,27,130
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,7,9,7,16
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,31,0,31,0,31
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,6,7,6,13
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,28,5,28,5,33
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,17,4,17,4,21
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,55,43,55,43,98
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,12,2,12,14
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,10,20,10,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,33,13,33,13,46
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,13,8,13,8,21
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,12,0,12,0,12
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,10,10,10,10,20
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,33,46,33,46,79
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,8,2,8,10
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,1,2,1,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,5,0,5,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,7,4,7,11
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,11,4,11,15
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,0,9,0,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,33,13,33,13,46
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2319,85,2319,85,2404
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,32,9,32,41
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,15,8,15,8,23
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,1,3,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,16,2,16,18
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,11,2,11,13
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,5,0,5,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,6,3,6,3,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,4,2,4,2,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,5,7,5,12
SENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,11,0,11,11
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,33,8,33,8,41
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,12,32,12,32,44
SICAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,5,0,5,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,104,8,104,8,112
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,17,0,17,17
SORACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,8,18,8,18,26
SORATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,3,20,3,20,23
SUCRE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,592,74,592,74,666
TACACOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,0,2,0,2
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,7,15,7,15,22
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,5,0,5,0,5
TAHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,0,3,0,3,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,43,19,43,19,62
TARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,9,14,9,14,23
TARACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,2,5,2,5,7
TARATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,10,2,10,2,12
TARIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,358,19,358,19,377
TARVITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,20,9,20,9,29
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,14,1,14,1,15
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,22,3,22,3,25
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2013-11-01,27,27,27,27,54
