,group,variable,month,DPT 4TA DOSIS,DPT 4TA DOSIS,TOTALES,TOTALES,TOTALES
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,4,2,4,6
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,2,6,2,8
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,9,0,9,0,9
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,15,7,15,7,22
ALALAY,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,1,4,1,5
ALCALA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,6,1,6,7
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,4,4,4,8
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,3,1,3,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,6,1,6,7
ARANI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,0,8,0,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,11,10,11,10,21
ARQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,10,1,10,1,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,42,0,42,0,42
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,7,4,7,4,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,18,5,18,23
AZURDUY,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,45,53,45,53,98
BAURES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,12,1,12,1,13
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,3,0,3,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,22,14,22,14,36
BETANZOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,13,0,13,0,13
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,4,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,0,3,0,3
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,7,4,7,11
CAMARGO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,17,10,17,10,27
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,12,4,12,4,16
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,10,2,10,2,12
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,14,17,14,17,31
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,26,2,26,28
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,23,9,23,9,32
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,4,2,4,6
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,17,12,17,12,29
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,47,33,47,33,80
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,7,16,7,16,23
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,357,32,357,32,389
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,12,0,12,0,12
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,17,9,17,9,26
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,15,1,15,1,16
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,0,3,0,3
COPACABANA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,12,1,12,1,13
CORO CORO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
CORQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,10,12,10,12,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,1,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,24,6,24,6,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,1,2,1,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,418,93,418,93,511
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,0,8,0,8
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,1,2,1,3
EL TORNO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,107,14,107,14,121
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,0,5,0,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,15,6,15,6,21
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,43,12,43,12,55
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,2,8,2,10
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,6,1,6,1,7
GUAQUI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,35,76,35,76,111
HUACARETA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,0,5,0,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,2,1,2,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,10,19,10,29
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
ICLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,2,1,2,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,10,7,10,7,17
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,6,6,6,6,12
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,0,5,0,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,28,0,28,0,28
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,173,10,173,10,183
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,7,6,7,6,13
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,0,3,0,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,2,4,2,6
LORETO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,3,4,3,7
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,18,2,18,2,20
MAIRANA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,0,19,0,19
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,34,7,34,7,41
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,23,8,23,8,31
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,28,3,28,3,31
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,119,8,119,8,127
MORO MORO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,1,3,1,4
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,1,2,1,3
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,2,5,2,7
OKINAWA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,17,15,17,15,32
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,5,3,5,8
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,213,6,213,6,219
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,7,0,7,0,7
PADILLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,16,1,16,1,17
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,40,5,40,45
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,1,2,1,3
POCOATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,22,0,22,22
POCONA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,6,5,6,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,11,3,11,3,14
POROMA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,13,4,13,4,17
PORONGO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,1,1,1,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,12,0,12,0,12
PORVENIR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,7,5,7,12
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,208,38,208,38,246
PRESTO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,7,1,7,8
PUCARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,18,46,18,46,64
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,6,1,6,1,7
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,8,0,8,8
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,28,0,28,0,28
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,81,7,81,7,88
PUNA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,1,2,1,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,2,8,2,10
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,88,69,88,69,157
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,16,13,16,13,29
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,37,6,37,6,43
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,22,11,22,11,33
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,101,5,101,5,106
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,9,9,9,9,18
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,1,2,1,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,9,1,9,1,10
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,8,1,8,9
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,10,5,10,5,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,26,14,26,14,40
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,0,4,0,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,34,7,34,7,41
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,23,0,23,0,23
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,14,0,14,0,14
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,22,0,22,0,22
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,12,0,12,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,24,2,24,2,26
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,12,19,12,31
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,0,19,0,19
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,14,0,14,0,14
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,4,0,4,4
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,4,0,4,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,7,0,7,0,7
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,5,0,5,0,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,1,3,1,4
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,6,19,6,25
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,623,107,623,107,730
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,10,0,10,0,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,23,0,23,0,23
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,5,1,5,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,0,3,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,42,5,42,5,47
SORACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,20,1,20,21
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,199,40,199,40,239
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,1,1,1,2
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,6,0,6,6
TARATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,9,3,9,3,12
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,248,9,248,9,257
TARVITA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,22,8,22,30
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,6,0,6,0,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,9,19,9,28
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,4,4,4,8
TOCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,2,2,2,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,1,1,1,2
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,13,12,13,12,25
TORO TORO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,13,14,13,14,27
TRIGAL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,2,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,84,6,84,6,90
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,4,2,4,6
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,14,1,14,1,15
UYUNI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,0,2,0,2
VACAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,4,2,4,2,6
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,13,1,13,1,14
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,1,8,1,9
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,0,2,0,2,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,21,0,21,0,21
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,39,11,39,11,50
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,8,0,8,0,8
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,19,7,19,7,26
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,22,2,22,2,24
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,12,1,12,13
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,50,2,50,2,52
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,119,2,119,2,121
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,94,13,94,13,107
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,3,1,3,1,4
YOTALA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,6,4,6,4,10
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,2,11,2,11,13
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-11-01,1,5,1,5,6
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,7,1,7,1,8
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,13,5,13,5,18
ALCALA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,4,5,4,5,9
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,4,1,4,1,5
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,1,1,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,2,1,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,11,3,11,3,14
ARANI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,7,0,7,0,7
ARBIETO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,0,2,0,2,2
ARQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,8,2,8,2,10
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,23,4,23,4,27
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,4,2,4,2,6
AYATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,6,0,6,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,1,4,1,4,5
AZURDUY,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,10,7,10,7,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,2,0,2,0,2
BAURES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,3,9,3,9,12
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,26,25,26,25,51
BETANZOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,3,1,3,1,4
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,0,1,0,1,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,1,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,2,3,2,3,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,1,0,1,0,1
CAMARGO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,9,1,9,1,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,3,0,3,0,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,12,0,12,0,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,5,2,5,2,7
CARANAVI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,4,0,4,0,4
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,15,6,15,6,21
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,2,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,11,6,11,6,17
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,0,4,0,4,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,21,10,21,10,31
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,2,0,2,0,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,4,4,4,4,8
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,24,4,24,4,28
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,24,0,24,0,24
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,3,14,3,14,17
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,307,27,307,27,334
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,6,0,6,0,6
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,4,0,4,0,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,17,0,17,0,17
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,0,2,0,2,2
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-12-01,0,2,0,2,2
