,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2021-10-01,5,2,10,13,2,7,13,43,4,5,0,4,0,0,108
SAN RAFAEL,atencion odontologica,consulta nueva,2021-10-01,0,3,9,13,4,6,22,28,2,5,0,0,0,0,92
SAN RAMON BENI,atencion odontologica,consulta nueva,2021-10-01,0,1,1,1,1,8,6,21,0,0,0,0,0,0,39
SAN RAMON SCZ,atencion odontologica,consulta nueva,2021-10-01,1,1,5,7,1,6,4,23,2,1,0,0,0,0,51
SANTA ANA,atencion odontologica,consulta nueva,2021-10-01,16,10,12,14,11,5,14,22,4,2,0,0,0,0,110
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2021-10-01,1336,1375,1865,2163,559,1026,3087,6467,1057,928,0,855,0,93,20811
SANTA ROSA,atencion odontologica,consulta nueva,2021-10-01,0,3,6,7,2,3,7,13,4,3,0,2,0,0,50
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2021-10-01,12,20,154,175,13,25,30,102,6,3,0,4,0,0,544
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2021-10-01,7,5,54,74,0,14,18,35,3,18,0,0,0,0,228
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2021-10-01,33,34,109,130,10,32,81,231,44,41,0,13,0,9,767
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2021-10-01,11,4,20,17,4,23,22,66,25,22,0,2,0,0,216
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2021-10-01,2,3,5,9,2,1,6,10,6,4,0,0,0,0,48
SANTIVAÑES,atencion odontologica,consulta nueva,2021-10-01,34,11,45,77,39,41,64,150,20,15,0,12,0,2,510
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2021-10-01,13,9,26,21,18,36,6,65,16,12,0,5,0,4,231
SAPAHAQUI,atencion odontologica,consulta nueva,2021-10-01,28,22,98,73,24,38,33,57,4,5,0,4,0,0,386
SENA,atencion odontologica,consulta nueva,2021-10-01,0,2,5,3,7,13,5,32,8,0,0,5,0,2,82
SHINAOTA,atencion odontologica,consulta nueva,2021-10-01,11,30,29,30,9,30,55,118,6,6,0,19,0,4,347
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2021-10-01,1,1,9,4,7,15,17,39,7,5,0,1,0,0,106
SICAYA,atencion odontologica,consulta nueva,2021-10-01,2,16,4,9,3,3,10,19,1,4,0,0,0,0,71
SIPE SIPE,atencion odontologica,consulta nueva,2021-10-01,80,108,144,145,14,47,60,257,29,45,0,6,0,0,935
SOPACHUY,atencion odontologica,consulta nueva,2021-10-01,4,7,19,16,7,8,8,55,3,7,0,1,0,0,135
SORACACHI,atencion odontologica,consulta nueva,2021-10-01,21,32,53,77,40,75,99,178,30,30,0,31,0,2,668
SORATA,atencion odontologica,consulta nueva,2021-10-01,48,55,89,82,10,39,65,132,9,9,0,26,0,1,565
SUCRE,atencion odontologica,consulta nueva,2021-10-01,512,568,764,936,388,461,937,2592,262,166,0,229,0,28,7843
TACACHI,atencion odontologica,consulta nueva,2021-10-01,0,0,18,15,14,0,9,9,0,1,0,0,0,0,66
TACACOMA,atencion odontologica,consulta nueva,2021-10-01,1,9,6,8,8,28,34,68,5,7,0,7,0,7,188
TACOBAMBA,atencion odontologica,consulta nueva,2021-10-01,4,1,15,17,16,12,15,48,4,6,0,3,0,1,142
TACOPAYA,atencion odontologica,consulta nueva,2021-10-01,11,5,30,53,37,38,41,73,33,48,0,1,0,0,370
TAHUA,atencion odontologica,consulta nueva,2021-10-01,3,0,10,8,0,8,0,9,1,0,0,0,0,0,39
TAPACARI,atencion odontologica,consulta nueva,2021-10-01,33,43,49,60,35,93,57,167,23,21,0,11,0,15,607
TARABUCO,atencion odontologica,consulta nueva,2021-10-01,14,29,86,119,16,64,26,121,30,25,0,11,0,2,543
TARACO,atencion odontologica,consulta nueva,2021-10-01,3,12,30,35,14,9,22,31,25,9,0,2,0,0,192
TARATA,atencion odontologica,consulta nueva,2021-10-01,10,3,25,38,9,27,54,106,19,30,0,0,0,0,321
TARIJA,atencion odontologica,consulta nueva,2021-10-01,161,134,491,640,167,328,653,1628,116,184,0,119,0,8,4629
TARVITA,atencion odontologica,consulta nueva,2021-10-01,43,38,63,78,42,76,92,196,15,11,0,22,0,1,677
TEOPONTE,atencion odontologica,consulta nueva,2021-10-01,8,15,19,37,3,6,25,54,9,10,0,1,0,0,187
TIAHUANACU,atencion odontologica,consulta nueva,2021-10-01,4,5,16,28,8,30,24,70,23,21,0,2,0,3,234
TINGUIPAYA,atencion odontologica,consulta nueva,2021-10-01,14,18,40,43,16,32,37,95,25,25,0,11,0,2,358
TIPUANI,atencion odontologica,consulta nueva,2021-10-01,2,4,2,7,3,13,5,20,2,1,0,0,0,1,60
TIQUIPAYA,atencion odontologica,consulta nueva,2021-10-01,174,233,532,432,94,294,190,683,46,54,0,25,0,12,2769
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2021-10-01,66,39,71,65,33,58,47,164,16,27,0,0,0,2,588
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2021-10-01,10,3,16,13,3,24,28,27,3,3,0,0,0,0,130
TOCO,atencion odontologica,consulta nueva,2021-10-01,5,6,37,24,7,14,5,31,0,3,0,0,0,0,132
TODOS SANTOS,atencion odontologica,consulta nueva,2021-10-01,0,4,3,2,0,0,6,4,2,0,0,0,0,0,21
TOLATA,atencion odontologica,consulta nueva,2021-10-01,5,5,36,21,14,10,4,38,14,28,0,3,0,0,178
TOLEDO,atencion odontologica,consulta nueva,2021-10-01,18,13,7,34,12,21,25,43,14,11,0,0,0,0,198
TOMAVE,atencion odontologica,consulta nueva,2021-10-01,33,17,23,52,14,31,55,107,22,17,0,10,0,6,387
TOMINA,atencion odontologica,consulta nueva,2021-10-01,21,8,36,60,32,53,46,188,8,20,0,9,0,2,483
TORO TORO,atencion odontologica,consulta nueva,2021-10-01,6,22,30,24,27,25,60,144,27,27,0,4,0,8,404
TOTORA(CBBA),atencion odontologica,consulta nueva,2021-10-01,34,35,119,124,54,103,41,172,9,26,0,2,0,7,726
TOTORA(ORR),atencion odontologica,consulta nueva,2021-10-01,6,10,13,7,1,1,13,17,2,3,0,4,0,0,77
TRIGAL,atencion odontologica,consulta nueva,2021-10-01,1,3,5,9,0,8,5,24,0,1,0,0,0,0,56
TRINIDAD,atencion odontologica,consulta nueva,2021-10-01,126,146,252,257,26,114,251,661,96,60,0,103,0,7,2099
TUPIZA,atencion odontologica,consulta nueva,2021-10-01,48,40,108,103,38,59,159,256,52,60,0,9,0,2,934
TURCO,atencion odontologica,consulta nueva,2021-10-01,9,18,47,36,7,19,19,73,18,13,0,2,0,1,262
UMALA,atencion odontologica,consulta nueva,2021-10-01,20,14,42,30,6,6,12,40,9,13,0,3,0,0,195
UNCIA,atencion odontologica,consulta nueva,2021-10-01,12,24,69,40,10,57,43,159,23,8,0,10,0,3,458
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2021-10-01,20,4,58,74,38,54,99,238,25,35,0,5,0,2,652
URUBICHA,atencion odontologica,consulta nueva,2021-10-01,0,0,0,0,0,2,0,15,0,1,0,0,0,0,18
UYUNI,atencion odontologica,consulta nueva,2021-10-01,26,22,78,91,21,34,103,216,41,26,0,3,0,0,661
VACAS,atencion odontologica,consulta nueva,2021-10-01,13,9,50,68,33,62,56,177,20,31,0,2,0,0,521
VALLEGRANDE,atencion odontologica,consulta nueva,2021-10-01,60,78,56,58,16,29,44,145,16,13,0,14,0,4,533
VIACHA,atencion odontologica,consulta nueva,2021-10-01,106,124,204,234,51,121,129,341,41,62,0,13,0,10,1436
VILA VILA,atencion odontologica,consulta nueva,2021-10-01,8,5,97,123,46,7,24,32,22,4,0,0,0,0,368
VILLA CHARCAS,atencion odontologica,consulta nueva,2021-10-01,46,70,45,74,7,26,23,71,5,8,0,10,0,0,385
VILLA MONTES,atencion odontologica,consulta nueva,2021-10-01,35,28,103,156,58,136,152,422,44,22,0,28,0,0,1184
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2021-10-01,12,8,18,21,1,10,1,8,0,0,0,4,0,4,87
VILLA RIVERO,atencion odontologica,consulta nueva,2021-10-01,20,19,34,59,18,33,35,80,7,20,0,0,0,6,331
VILLA SERRANO,atencion odontologica,consulta nueva,2021-10-01,8,0,38,39,13,22,39,108,3,7,0,7,0,0,284
VILLA TUNARI,atencion odontologica,consulta nueva,2021-10-01,95,63,198,265,108,192,241,626,33,23,0,16,0,12,1872
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2021-10-01,45,50,70,67,14,50,52,213,9,15,0,10,0,1,596
VILLAZON,atencion odontologica,consulta nueva,2021-10-01,77,103,154,188,39,69,110,325,22,33,0,68,0,10,1198
VINTO,atencion odontologica,consulta nueva,2021-10-01,86,84,303,301,80,162,180,622,44,101,0,3,0,7,1973
VITICHI,atencion odontologica,consulta nueva,2021-10-01,4,3,95,81,25,37,63,89,10,16,0,8,0,1,432
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2021-10-01,2,0,8,1,7,8,25,19,25,2,0,1,0,0,98
WARNES,atencion odontologica,consulta nueva,2021-10-01,20,24,54,54,10,23,41,80,10,6,0,0,0,0,322
YACO,atencion odontologica,consulta nueva,2021-10-01,8,8,15,10,11,29,21,30,4,2,0,4,0,0,142
YACUIBA,atencion odontologica,consulta nueva,2021-10-01,70,50,231,265,54,150,255,730,97,68,0,15,0,1,1986
YAMPARAEZ,atencion odontologica,consulta nueva,2021-10-01,22,14,36,30,2,20,17,75,18,15,0,6,0,0,255
YANACACHI,atencion odontologica,consulta nueva,2021-10-01,3,15,16,59,0,9,22,27,5,2,0,4,0,0,162
YAPACANI,atencion odontologica,consulta nueva,2021-10-01,59,89,96,134,36,91,83,302,48,12,0,10,0,9,969
YOCALLA,atencion odontologica,consulta nueva,2021-10-01,19,30,49,16,19,46,37,114,21,8,0,37,0,8,404
YOTALA,atencion odontologica,consulta nueva,2021-10-01,1,7,20,32,16,12,19,64,0,13,0,15,0,3,202
YUNCHARA,atencion odontologica,consulta nueva,2021-10-01,7,10,39,51,13,15,16,85,10,9,0,4,0,0,259
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2021-10-01,0,2,1,3,0,0,1,1,3,0,0,0,0,0,11
ZUDAÑEZ,atencion odontologica,consulta nueva,2021-10-01,31,29,50,47,8,20,10,32,1,0,0,0,0,0,228
ACACIO,atencion odontologica,consulta nueva,2021-11-01,70,97,766,957,179,193,6,71,20,51,0,16,0,7,2433
ACHACACHI,atencion odontologica,consulta nueva,2021-11-01,74,55,72,97,64,92,146,316,56,65,0,28,0,0,1065
ACHOCALLA,atencion odontologica,consulta nueva,2021-11-01,116,169,354,268,38,60,97,309,55,77,0,53,0,37,1633
AIQUILE,atencion odontologica,consulta nueva,2021-11-01,10,28,24,63,8,32,53,99,22,20,0,13,0,7,379
ALALAY,atencion odontologica,consulta nueva,2021-11-01,9,0,14,12,7,16,12,11,7,2,0,0,0,0,90
ALCALA,atencion odontologica,consulta nueva,2021-11-01,18,12,16,12,4,18,22,68,8,17,0,2,0,2,199
ALTO BENI,atencion odontologica,consulta nueva,2021-11-01,9,17,31,44,12,24,39,61,14,7,0,4,0,2,264
ANCORAIMES,atencion odontologica,consulta nueva,2021-11-01,17,17,63,75,105,113,42,86,28,28,0,8,0,2,584
ANDAMARCA,atencion odontologica,consulta nueva,2021-11-01,7,13,62,77,24,8,22,75,13,10,0,1,0,0,312
ANTEQUERA,atencion odontologica,consulta nueva,2021-11-01,5,12,22,74,21,47,47,84,1,12,0,4,0,0,329
ANZALDO,atencion odontologica,consulta nueva,2021-11-01,4,3,31,31,9,27,26,77,3,11,0,1,0,0,223
APOLO,atencion odontologica,consulta nueva,2021-11-01,3,7,7,13,1,4,5,22,7,3,0,3,0,3,78
ARAMPAMPA,atencion odontologica,consulta nueva,2021-11-01,3,0,7,5,6,3,17,15,6,4,0,3,0,0,69
ARANI,atencion odontologica,consulta nueva,2021-11-01,25,15,22,52,19,44,30,122,6,7,0,8,0,0,350
ARBIETO,atencion odontologica,consulta nueva,2021-11-01,62,54,128,179,31,51,57,226,20,33,0,3,0,4,848
ARQUE,atencion odontologica,consulta nueva,2021-11-01,19,13,45,48,26,42,46,78,1,14,0,8,0,7,347
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2021-11-01,82,124,156,138,74,159,66,251,14,10,0,114,0,38,1226
ATOCHA,atencion odontologica,consulta nueva,2021-11-01,19,21,71,95,73,100,124,141,15,16,0,5,0,0,680
AUCAPATA,atencion odontologica,consulta nueva,2021-11-01,0,2,1,4,5,9,14,41,8,1,0,2,0,0,87
AYATA,atencion odontologica,consulta nueva,2021-11-01,30,7,44,65,15,50,57,98,12,11,0,1,0,0,390
AYO AYO,atencion odontologica,consulta nueva,2021-11-01,8,7,17,21,8,12,18,40,11,9,0,1,0,0,152
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2021-11-01,41,41,184,212,37,78,117,310,9,19,0,7,0,16,1071
AZURDUY,atencion odontologica,consulta nueva,2021-11-01,20,16,18,19,19,28,54,156,5,12,0,5,0,0,352
BATALLAS,atencion odontologica,consulta nueva,2021-11-01,24,8,27,20,3,11,28,90,11,8,0,10,0,0,240
BAURES,atencion odontologica,consulta nueva,2021-11-01,0,0,8,4,6,1,35,24,2,3,0,1,0,1,85
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2021-11-01,2,1,8,3,0,2,6,10,1,2,0,1,0,0,36
BELEN DE URMIRI,atencion odontologica,consulta nueva,2021-11-01,3,8,2,4,5,12,12,38,1,10,0,6,0,2,103
BELLA FLOR,atencion odontologica,consulta nueva,2021-11-01,5,6,12,14,1,0,1,7,0,0,0,1,0,1,48
BERMEJO,atencion odontologica,consulta nueva,2021-11-01,17,16,51,51,34,34,96,202,18,14,0,6,0,0,539
BETANZOS,atencion odontologica,consulta nueva,2021-11-01,73,85,130,197,52,145,85,285,39,49,0,14,0,16,1170
BOLIVAR,atencion odontologica,consulta nueva,2021-11-01,4,3,30,36,8,21,17,36,7,7,0,0,0,3,172
BOLPEBRA,atencion odontologica,consulta nueva,2021-11-01,0,2,3,2,1,5,0,0,1,0,0,0,0,0,14
BOYUIBE,atencion odontologica,consulta nueva,2021-11-01,9,0,22,22,5,10,19,84,6,1,0,2,0,2,182
BUENA VISTA,atencion odontologica,consulta nueva,2021-11-01,9,2,7,7,1,7,5,12,4,1,0,3,0,3,61
CABEZAS,atencion odontologica,consulta nueva,2021-11-01,42,92,89,142,16,44,23,151,12,15,0,6,0,0,632
CAIROMA,atencion odontologica,consulta nueva,2021-11-01,6,0,4,6,1,8,9,21,0,1,0,0,0,0,56
"CAIZA ""D""",atencion odontologica,consulta nueva,2021-11-01,12,25,36,51,20,72,30,95,16,16,0,12,0,4,389
CAJUATA,atencion odontologica,consulta nueva,2021-11-01,4,10,22,4,2,3,6,24,10,0,0,4,0,0,89
CALACOTO,atencion odontologica,consulta nueva,2021-11-01,7,10,39,44,1,2,4,19,13,6,0,1,0,0,146
CALAMARCA,atencion odontologica,consulta nueva,2021-11-01,16,18,18,39,15,38,34,101,13,12,0,12,0,5,321
CAMARGO,atencion odontologica,consulta nueva,2021-11-01,37,24,77,85,19,34,74,205,7,3,0,31,0,0,596
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2021-11-01,0,7,18,16,13,13,20,60,0,2,0,0,0,0,149
CAMIRI,atencion odontologica,consulta nueva,2021-11-01,52,48,86,86,39,66,66,220,25,34,0,37,0,9,768
CAPINOTA,atencion odontologica,consulta nueva,2021-11-01,44,43,119,151,19,49,86,286,24,24,0,7,0,0,852
CAQUIAVIRI,atencion odontologica,consulta nueva,2021-11-01,12,4,64,48,39,13,15,51,15,16,0,0,0,0,277
CARACOLLO,atencion odontologica,consulta nueva,2021-11-01,50,71,99,170,32,103,106,266,31,46,0,24,0,8,1006
CARANAVI,atencion odontologica,consulta nueva,2021-11-01,215,226,115,139,64,103,161,390,32,35,0,106,0,20,1606
CARANGAS,atencion odontologica,consulta nueva,2021-11-01,1,1,2,7,12,2,9,10,4,3,0,1,0,0,52
CARAPARI,atencion odontologica,consulta nueva,2021-11-01,4,13,95,85,44,63,121,219,9,9,0,5,0,1,668
CARIPUYO,atencion odontologica,consulta nueva,2021-11-01,27,43,20,49,4,22,31,82,34,40,0,15,0,9,376
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2021-11-01,49,61,121,92,33,41,30,65,12,10,0,3,0,2,519
CATACORA,atencion odontologica,consulta nueva,2021-11-01,0,7,2,14,0,2,7,9,0,0,0,0,0,0,41
CHACARILLA,atencion odontologica,consulta nueva,2021-11-01,4,5,2,16,0,2,2,14,1,3,0,3,0,0,52
CHALLAPATA,atencion odontologica,consulta nueva,2021-11-01,66,77,181,158,24,82,132,353,50,44,0,81,0,2,1250
CHAQUI,atencion odontologica,consulta nueva,2021-11-01,31,18,50,49,23,27,41,87,20,25,0,22,0,2,395
CHARAGUA,atencion odontologica,consulta nueva,2021-11-01,56,14,19,16,27,38,36,120,14,12,0,13,0,12,377
CHARAÑA,atencion odontologica,consulta nueva,2021-11-01,3,2,2,4,3,8,4,6,1,5,0,0,0,0,38
CHAYANTA,atencion odontologica,consulta nueva,2021-11-01,43,31,34,25,36,28,53,130,4,21,0,16,0,2,423
CHIMORE,atencion odontologica,consulta nueva,2021-11-01,39,23,101,112,83,110,138,230,26,11,0,17,0,0,890
CHIPAYA,atencion odontologica,consulta nueva,2021-11-01,1,6,69,53,1,8,6,9,6,1,0,1,0,1,162
CHOQUE COTA,atencion odontologica,consulta nueva,2021-11-01,36,35,32,29,9,9,21,24,10,7,0,1,0,0,213
CHUA COCANI,atencion odontologica,consulta nueva,2021-11-01,15,5,55,61,6,4,30,42,7,7,0,2,0,0,234
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2021-11-01,8,13,252,334,4,5,3,12,1,3,0,0,0,0,635
CHUMA,atencion odontologica,consulta nueva,2021-11-01,3,10,56,39,15,55,69,117,34,20,0,3,0,1,422
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2021-11-01,13,33,39,36,37,17,24,58,3,2,0,3,0,0,265
CKOCHAS,atencion odontologica,consulta nueva,2021-11-01,26,20,21,31,11,27,28,70,25,27,0,8,0,4,298
CLIZA,atencion odontologica,consulta nueva,2021-11-01,41,22,114,117,19,24,43,156,10,37,0,10,0,1,594
COBIJA,atencion odontologica,consulta nueva,2021-11-01,151,219,149,224,83,136,301,512,60,19,0,112,0,32,1998
COCAPATA,atencion odontologica,consulta nueva,2021-11-01,23,22,42,42,33,59,52,86,10,8,0,14,0,14,405
COCHABAMBA,atencion odontologica,consulta nueva,2021-11-01,648,735,1410,1724,594,953,2142,4028,806,681,0,189,0,38,13948
COIPASA,atencion odontologica,consulta nueva,2021-11-01,3,11,11,7,13,8,3,21,9,4,0,3,0,0,93
COLCAPIRHUA,atencion odontologica,consulta nueva,2021-11-01,78,138,227,323,94,104,264,587,93,39,0,13,0,5,1965
"COLCHA ""K""",atencion odontologica,consulta nueva,2021-11-01,16,16,56,73,23,43,65,184,7,12,0,4,0,0,499
COLLANA,atencion odontologica,consulta nueva,2021-11-01,2,14,34,44,19,15,46,68,7,15,0,5,0,2,271
COLOMI,atencion odontologica,consulta nueva,2021-11-01,38,54,55,80,36,81,63,158,25,18,0,3,0,12,623
COLPA BELGICA,atencion odontologica,consulta nueva,2021-11-01,1,0,2,9,0,4,6,29,0,7,0,0,0,0,58
COLQUECHACA,atencion odontologica,consulta nueva,2021-11-01,12,13,53,49,18,64,55,148,18,17,0,4,0,0,451
COLQUENCHA,atencion odontologica,consulta nueva,2021-11-01,33,22,214,170,19,45,26,96,4,4,0,0,0,0,633
COLQUIRI,atencion odontologica,consulta nueva,2021-11-01,17,16,32,34,7,21,54,107,11,7,0,15,0,5,326
COMANCHE,atencion odontologica,consulta nueva,2021-11-01,4,1,23,17,7,7,3,21,4,4,0,3,0,0,94
COMARAPA,atencion odontologica,consulta nueva,2021-11-01,79,24,43,69,29,29,50,102,124,27,0,1,0,8,585
COMBAYA,atencion odontologica,consulta nueva,2021-11-01,1,0,2,3,0,2,13,17,4,10,0,0,0,0,52
CONCEPCION,atencion odontologica,consulta nueva,2021-11-01,1,2,2,3,0,0,0,6,1,0,0,1,0,1,17
COPACABANA,atencion odontologica,consulta nueva,2021-11-01,0,2,2,3,0,1,3,13,2,2,0,0,0,0,28
CORIPATA,atencion odontologica,consulta nueva,2021-11-01,21,18,16,22,13,17,26,42,6,0,0,2,0,3,186
CORO CORO,atencion odontologica,consulta nueva,2021-11-01,14,5,19,16,8,41,26,39,3,10,0,0,0,0,181
COROICO,atencion odontologica,consulta nueva,2021-11-01,46,29,52,46,42,72,108,211,7,9,0,20,0,1,643
CORQUE,atencion odontologica,consulta nueva,2021-11-01,1,11,26,51,5,14,12,52,10,12,0,17,0,0,211
COTAGAITA,atencion odontologica,consulta nueva,2021-11-01,63,97,343,368,79,117,233,400,50,45,0,22,0,14,1831
COTOCA,atencion odontologica,consulta nueva,2021-11-01,84,57,105,96,23,24,63,157,16,6,0,13,0,7,651
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2021-11-01,1,1,12,1,0,4,0,6,4,1,0,0,0,0,30
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2021-11-01,66,30,160,207,28,51,23,133,6,8,0,10,0,1,723
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2021-11-01,6,8,10,11,7,5,10,33,0,24,0,7,0,0,121
CUEVO,atencion odontologica,consulta nueva,2021-11-01,12,16,12,12,4,10,14,59,2,4,0,8,0,0,153
CULPINA,atencion odontologica,consulta nueva,2021-11-01,15,7,31,30,19,32,48,154,12,23,0,17,0,1,389
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2021-11-01,27,12,19,43,15,5,29,40,7,5,0,0,0,0,202
CURVA,atencion odontologica,consulta nueva,2021-11-01,16,14,31,26,2,11,13,25,2,1,0,3,0,3,147
DESAGUADERO,atencion odontologica,consulta nueva,2021-11-01,7,12,43,21,7,2,11,30,3,1,0,2,0,0,139
EL ALTO,atencion odontologica,consulta nueva,2021-11-01,690,819,985,1074,314,509,879,2269,285,173,0,499,0,52,8548
EL CHORO,atencion odontologica,consulta nueva,2021-11-01,8,32,154,153,9,21,23,46,10,4,0,7,0,2,469
EL PUENTE(STC),atencion odontologica,consulta nueva,2021-11-01,20,13,50,42,17,39,40,170,11,13,0,10,0,2,427
EL PUENTE(TJA),atencion odontologica,consulta nueva,2021-11-01,10,3,43,73,30,44,76,165,15,29,0,1,0,0,489
EL TORNO,atencion odontologica,consulta nueva,2021-11-01,317,351,283,240,40,44,75,335,73,72,0,90,0,87,2007
EL VILLAR,atencion odontologica,consulta nueva,2021-11-01,3,3,29,27,5,30,34,174,6,18,0,6,0,2,337
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2021-11-01,12,6,55,77,17,26,49,165,3,16,0,8,0,0,434
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2021-11-01,62,78,144,143,28,99,132,342,22,14,0,29,0,34,1127
ESCARA,atencion odontologica,consulta nueva,2021-11-01,1,1,2,5,0,4,6,7,4,5,0,1,0,0,36
ESCOMA,atencion odontologica,consulta nueva,2021-11-01,3,1,12,10,14,13,24,55,9,5,0,9,0,0,155
ESMERALDA,atencion odontologica,consulta nueva,2021-11-01,0,0,0,2,0,0,2,8,9,12,0,0,0,0,33
EUCALIPTUS,atencion odontologica,consulta nueva,2021-11-01,14,26,161,99,2,16,22,85,9,18,0,0,0,0,452
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2021-11-01,21,23,70,77,20,42,58,210,24,15,0,15,0,0,575
FILADELFIA,atencion odontologica,consulta nueva,2021-11-01,15,10,34,16,9,10,14,35,3,2,0,23,0,0,171
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2021-11-01,9,8,17,17,7,16,22,102,2,7,0,7,0,0,214
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2021-11-01,14,24,47,48,12,45,50,109,20,24,0,10,0,1,404
GUANAY,atencion odontologica,consulta nueva,2021-11-01,11,10,9,31,10,15,20,72,7,5,0,0,0,0,190
GUAQUI,atencion odontologica,consulta nueva,2021-11-01,10,19,51,48,7,19,24,50,20,16,0,2,0,1,267
GUAYARAMERIN,atencion odontologica,consulta nueva,2021-11-01,8,8,20,26,7,13,21,86,4,5,0,28,0,0,226
GUTIERREZ,atencion odontologica,consulta nueva,2021-11-01,12,13,16,23,26,23,22,83,14,3,0,4,0,4,243
HUACARETA,atencion odontologica,consulta nueva,2021-11-01,1,5,25,18,15,13,39,88,25,10,0,2,0,0,241
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2021-11-01,8,10,12,34,1,17,12,50,0,0,0,1,0,0,145
HUACHACALLA,atencion odontologica,consulta nueva,2021-11-01,5,1,5,7,2,5,3,9,2,13,0,0,0,0,52
HUANUNI,atencion odontologica,consulta nueva,2021-11-01,42,71,95,164,48,45,167,249,36,32,0,24,0,10,983
HUARACAJE,atencion odontologica,consulta nueva,2021-11-01,4,0,3,11,2,11,24,51,2,3,0,2,0,4,117
HUARINA,atencion odontologica,consulta nueva,2021-11-01,9,5,10,25,21,6,19,58,19,10,0,3,0,0,185
HUATAJATA,atencion odontologica,consulta nueva,2021-11-01,7,3,15,19,4,1,13,52,10,9,0,0,0,0,133
HUAYLLAMARCA,atencion odontologica,consulta nueva,2021-11-01,9,7,48,26,19,36,20,40,14,7,0,4,0,2,232
HUMANATA,atencion odontologica,consulta nueva,2021-11-01,0,4,6,5,7,10,9,14,2,1,0,0,0,3,61
ICHOCA,atencion odontologica,consulta nueva,2021-11-01,30,11,64,108,22,55,46,93,18,4,0,11,0,11,473
ICLA,atencion odontologica,consulta nueva,2021-11-01,39,20,96,106,58,120,81,72,10,9,0,7,0,3,621
INCAHUASI,atencion odontologica,consulta nueva,2021-11-01,18,12,55,54,58,28,47,115,2,16,0,0,0,0,405
INQUISIVI,atencion odontologica,consulta nueva,2021-11-01,11,13,42,52,61,48,78,116,27,28,0,20,0,0,496
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2021-11-01,92,61,227,144,26,63,121,220,16,21,0,33,0,8,1032
IXIAMAS,atencion odontologica,consulta nueva,2021-11-01,3,12,26,26,5,15,20,70,6,1,0,3,0,0,187
JESUS DE MACHACA,atencion odontologica,consulta nueva,2021-11-01,26,27,44,38,35,52,72,162,28,15,0,5,0,13,517
LA ASUNTA,atencion odontologica,consulta nueva,2021-11-01,123,87,227,275,162,222,196,407,16,12,0,54,0,12,1793
LA GUARDIA,atencion odontologica,consulta nueva,2021-11-01,109,91,24,20,6,12,22,155,109,113,0,52,0,36,749
LA PAZ,atencion odontologica,consulta nueva,2021-11-01,1364,1357,1699,1674,521,746,2082,4100,738,684,0,405,0,68,15438
