,group,variable,month,TOTAL 1.4 PERSONAS DE 21 A 59 AÑOS NUEVO,TOTAL 1.4 PERSONAS DE 21 A 59 AÑOS NUEVO,TOTAL 1.4 PERSONAS DE 21 A 59 AÑOS REPETIDO,TOTAL 1.4 PERSONAS DE 21 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
BELEN DE ANDAMARCA,consulta externa, personas de 21 a 59 anos,2014-11-01,17,33,2,1,19,34,53
BELEN DE URMIRI,consulta externa, personas de 21 a 59 anos,2014-11-01,19,19,0,0,19,19,38
BELLA FLOR,consulta externa, personas de 21 a 59 anos,2014-11-01,49,93,0,1,49,94,143
BERMEJO,consulta externa, personas de 21 a 59 anos,2014-11-01,2367,3573,67,175,2434,3748,6182
BETANZOS,consulta externa, personas de 21 a 59 anos,2014-11-01,467,875,35,46,502,921,1423
BOLIVAR,consulta externa, personas de 21 a 59 anos,2014-11-01,30,62,0,2,30,64,94
BOLPEBRA,consulta externa, personas de 21 a 59 anos,2014-11-01,47,79,1,29,48,108,156
BOYUIBE,consulta externa, personas de 21 a 59 anos,2014-11-01,33,71,6,43,39,114,153
BUENA VISTA,consulta externa, personas de 21 a 59 anos,2014-11-01,81,147,2,4,83,151,234
CABEZAS,consulta externa, personas de 21 a 59 anos,2014-11-01,620,817,15,28,635,845,1480
CAIROMA,consulta externa, personas de 21 a 59 anos,2014-11-01,230,247,27,14,257,261,518
"CAIZA ""D""",consulta externa, personas de 21 a 59 anos,2014-11-01,173,322,1,2,174,324,498
CAJUATA,consulta externa, personas de 21 a 59 anos,2014-11-01,193,287,2,3,195,290,485
CALACOTO,consulta externa, personas de 21 a 59 anos,2014-11-01,50,74,0,0,50,74,124
CALAMARCA,consulta externa, personas de 21 a 59 anos,2014-11-01,200,507,29,75,229,582,811
CAMARGO,consulta externa, personas de 21 a 59 anos,2014-11-01,235,579,36,107,271,686,957
CAMATAQUI (C. VILLA ABECIA),consulta externa, personas de 21 a 59 anos,2014-11-01,32,82,0,2,32,84,116
CAMIRI,consulta externa, personas de 21 a 59 anos,2014-11-01,465,735,128,70,593,805,1398
CAPINOTA,consulta externa, personas de 21 a 59 anos,2014-11-01,199,429,87,159,286,588,874
CAQUIAVIRI,consulta externa, personas de 21 a 59 anos,2014-11-01,86,184,7,13,93,197,290
CARACOLLO,consulta externa, personas de 21 a 59 anos,2014-11-01,190,421,8,38,198,459,657
CARANAVI,consulta externa, personas de 21 a 59 anos,2014-11-01,428,781,53,46,481,827,1308
CARANGAS,consulta externa, personas de 21 a 59 anos,2014-11-01,4,8,0,1,4,9,13
CARAPARI,consulta externa, personas de 21 a 59 anos,2014-11-01,534,995,31,39,565,1034,1599
CARIPUYO,consulta externa, personas de 21 a 59 anos,2014-11-01,51,115,0,0,51,115,166
CARMEN RIVERO TORREZ,consulta externa, personas de 21 a 59 anos,2014-11-01,46,74,1,6,47,80,127
CATACORA,consulta externa, personas de 21 a 59 anos,2014-11-01,10,46,1,5,11,51,62
CHACARILLA,consulta externa, personas de 21 a 59 anos,2014-11-01,18,20,0,0,18,20,38
CHALLAPATA,consulta externa, personas de 21 a 59 anos,2014-11-01,226,704,28,198,254,902,1156
CHAQUI,consulta externa, personas de 21 a 59 anos,2014-11-01,98,191,2,5,100,196,296
CHARAGUA,consulta externa, personas de 21 a 59 anos,2014-11-01,174,356,11,31,185,387,572
CHARAÑA,consulta externa, personas de 21 a 59 anos,2014-11-01,36,35,0,0,36,35,71
CHAYANTA,consulta externa, personas de 21 a 59 anos,2014-11-01,156,277,3,8,159,285,444
CHIMORE,consulta externa, personas de 21 a 59 anos,2014-11-01,252,340,13,16,265,356,621
CHIPAYA,consulta externa, personas de 21 a 59 anos,2014-11-01,12,31,1,1,13,32,45
CHOQUE COTA,consulta externa, personas de 21 a 59 anos,2014-11-01,10,22,2,1,12,23,35
CHUA COCANI,consulta externa, personas de 21 a 59 anos,2014-11-01,11,43,5,8,16,51,67
CHULUMANI (V. DE LA LIBERTAD),consulta externa, personas de 21 a 59 anos,2014-11-01,215,339,14,22,229,361,590
CHUMA,consulta externa, personas de 21 a 59 anos,2014-11-01,124,188,14,8,138,196,334
CHUQUIHUTA AYLLU JUCUMANI,consulta externa, personas de 21 a 59 anos,2014-11-01,57,130,0,0,57,130,187
CKOCHAS,consulta externa, personas de 21 a 59 anos,2014-11-01,129,388,3,4,132,392,524
CLIZA,consulta externa, personas de 21 a 59 anos,2014-11-01,99,190,26,57,125,247,372
COBIJA,consulta externa, personas de 21 a 59 anos,2014-11-01,839,1281,107,381,946,1662,2608
COCAPATA,consulta externa, personas de 21 a 59 anos,2014-11-01,93,157,2,7,95,164,259
COCHABAMBA,consulta externa, personas de 21 a 59 anos,2014-11-01,11546,24630,7695,17832,19241,42462,61703
COIPASA,consulta externa, personas de 21 a 59 anos,2014-11-01,1,25,0,0,1,25,26
COLCAPIRHUA,consulta externa, personas de 21 a 59 anos,2014-11-01,376,700,140,243,516,943,1459
"COLCHA ""K""",consulta externa, personas de 21 a 59 anos,2014-11-01,263,437,11,15,274,452,726
COLLANA,consulta externa, personas de 21 a 59 anos,2014-11-01,37,68,5,7,42,75,117
COLOMI,consulta externa, personas de 21 a 59 anos,2014-11-01,113,184,2,2,115,186,301
COLPA BELGICA,consulta externa, personas de 21 a 59 anos,2014-11-01,165,283,30,58,195,341,536
COLQUECHACA,consulta externa, personas de 21 a 59 anos,2014-11-01,198,407,20,30,218,437,655
COLQUENCHA,consulta externa, personas de 21 a 59 anos,2014-11-01,97,144,18,37,115,181,296
COLQUIRI,consulta externa, personas de 21 a 59 anos,2014-11-01,230,371,72,48,302,419,721
COMANCHE,consulta externa, personas de 21 a 59 anos,2014-11-01,28,39,5,0,33,39,72
COMARAPA,consulta externa, personas de 21 a 59 anos,2014-11-01,214,513,26,57,240,570,810
COMBAYA,consulta externa, personas de 21 a 59 anos,2014-11-01,5,33,0,5,5,38,43
CONCEPCION,consulta externa, personas de 21 a 59 anos,2014-11-01,81,121,21,48,102,169,271
COPACABANA,consulta externa, personas de 21 a 59 anos,2014-11-01,54,88,2,1,56,89,145
CORIPATA,consulta externa, personas de 21 a 59 anos,2014-11-01,110,236,18,19,128,255,383
CORO CORO,consulta externa, personas de 21 a 59 anos,2014-11-01,108,188,2,7,110,195,305
COROICO,consulta externa, personas de 21 a 59 anos,2014-11-01,236,459,54,82,290,541,831
CORQUE,consulta externa, personas de 21 a 59 anos,2014-11-01,93,125,7,8,100,133,233
COTAGAITA,consulta externa, personas de 21 a 59 anos,2014-11-01,405,784,12,13,417,797,1214
COTOCA,consulta externa, personas de 21 a 59 anos,2014-11-01,252,857,6,30,258,887,1145
CRUZ DE MACHACAMARCA,consulta externa, personas de 21 a 59 anos,2014-11-01,5,5,4,0,9,5,14
CUATRO CAÑADAS,consulta externa, personas de 21 a 59 anos,2014-11-01,197,462,11,17,208,479,687
CUCHUMUELA (V. G. VILLARROEL),consulta externa, personas de 21 a 59 anos,2014-11-01,38,51,1,1,39,52,91
CUEVO,consulta externa, personas de 21 a 59 anos,2014-11-01,122,210,5,18,127,228,355
CULPINA,consulta externa, personas de 21 a 59 anos,2014-11-01,191,471,3,8,194,479,673
CURAHUARA DE CARANGAS,consulta externa, personas de 21 a 59 anos,2014-11-01,35,64,0,1,35,65,100
CURVA,consulta externa, personas de 21 a 59 anos,2014-11-01,35,76,2,2,37,78,115
DESAGUADERO,consulta externa, personas de 21 a 59 anos,2014-11-01,44,79,2,3,46,82,128
EL ALTO,consulta externa, personas de 21 a 59 anos,2014-11-01,10674,25920,3579,10379,14253,36299,50552
EL CHORO,consulta externa, personas de 21 a 59 anos,2014-11-01,37,61,2,1,39,62,101
EL PUENTE(STC),consulta externa, personas de 21 a 59 anos,2014-11-01,207,284,0,0,207,284,491
EL PUENTE(TJA),consulta externa, personas de 21 a 59 anos,2014-11-01,342,776,8,30,350,806,1156
EL TORNO,consulta externa, personas de 21 a 59 anos,2014-11-01,581,1367,199,270,780,1637,2417
EL VILLAR,consulta externa, personas de 21 a 59 anos,2014-11-01,148,252,2,13,150,265,415
ENTRE RIOS TRJ,consulta externa, personas de 21 a 59 anos,2014-11-01,661,1112,30,29,691,1141,1832
ENTRE RIOS CBBA,consulta externa, personas de 21 a 59 anos,2014-11-01,149,448,24,54,173,502,675
ESCARA,consulta externa, personas de 21 a 59 anos,2014-11-01,54,32,4,8,58,40,98
ESCOMA,consulta externa, personas de 21 a 59 anos,2014-11-01,54,56,6,13,60,69,129
ESMERALDA,consulta externa, personas de 21 a 59 anos,2014-11-01,20,24,0,0,20,24,44
EUCALIPTUS,consulta externa, personas de 21 a 59 anos,2014-11-01,58,125,0,4,58,129,187
EUREKA (SANTOS MERCADO),consulta externa, personas de 21 a 59 anos,2014-11-01,24,25,3,3,27,28,55
EXALTACION,consulta externa, personas de 21 a 59 anos,2014-11-01,45,86,0,0,45,86,131
FERNANDEZ ALONSO,consulta externa, personas de 21 a 59 anos,2014-11-01,94,297,7,11,101,308,409
FILADELFIA,consulta externa, personas de 21 a 59 anos,2014-11-01,69,89,0,4,69,93,162
GENERAL SAAVEDRA,consulta externa, personas de 21 a 59 anos,2014-11-01,74,207,2,5,76,212,288
GRAL. J.J. PEREZ (CHARAZANI),consulta externa, personas de 21 a 59 anos,2014-11-01,119,178,10,4,129,182,311
GUANAY,consulta externa, personas de 21 a 59 anos,2014-11-01,68,172,6,17,74,189,263
GUAQUI,consulta externa, personas de 21 a 59 anos,2014-11-01,59,115,4,7,63,122,185
GUAYARAMERIN,consulta externa, personas de 21 a 59 anos,2014-11-01,745,1856,221,388,966,2244,3210
GUTIERREZ,consulta externa, personas de 21 a 59 anos,2014-11-01,85,203,0,1,85,204,289
HUACARETA,consulta externa, personas de 21 a 59 anos,2014-11-01,192,366,4,6,196,372,568
HUACAYA (VILLA DE HUACAYA),consulta externa, personas de 21 a 59 anos,2014-11-01,91,191,0,1,91,192,283
HUACHACALLA,consulta externa, personas de 21 a 59 anos,2014-11-01,45,46,20,8,65,54,119
HUANUNI,consulta externa, personas de 21 a 59 anos,2014-11-01,2019,1365,548,338,2567,1703,4270
HUARACAJE,consulta externa, personas de 21 a 59 anos,2014-11-01,61,125,5,1,66,126,192
HUARINA,consulta externa, personas de 21 a 59 anos,2014-11-01,45,78,5,10,50,88,138
HUATAJATA,consulta externa, personas de 21 a 59 anos,2014-11-01,28,53,36,24,64,77,141
HUAYLLAMARCA,consulta externa, personas de 21 a 59 anos,2014-11-01,85,69,0,1,85,70,155
HUMANATA,consulta externa, personas de 21 a 59 anos,2014-11-01,22,27,0,1,22,28,50
ICHOCA,consulta externa, personas de 21 a 59 anos,2014-11-01,28,57,2,0,30,57,87
ICLA,consulta externa, personas de 21 a 59 anos,2014-11-01,146,308,9,10,155,318,473
INCAHUASI,consulta externa, personas de 21 a 59 anos,2014-11-01,80,279,1,3,81,282,363
INGAVI (HUMAITA),consulta externa, personas de 21 a 59 anos,2014-11-01,21,51,2,3,23,54,77
INQUISIVI,consulta externa, personas de 21 a 59 anos,2014-11-01,135,176,4,1,139,177,316
IRUPANA (VILLA DE LANZA),consulta externa, personas de 21 a 59 anos,2014-11-01,243,516,19,27,262,543,805
IXIAMAS,consulta externa, personas de 21 a 59 anos,2014-11-01,192,275,6,3,198,278,476
JESUS DE MACHACA,consulta externa, personas de 21 a 59 anos,2014-11-01,186,383,22,28,208,411,619
LA ASUNTA,consulta externa, personas de 21 a 59 anos,2014-11-01,463,858,16,23,479,881,1360
LA GUARDIA,consulta externa, personas de 21 a 59 anos,2014-11-01,564,1447,23,126,587,1573,2160
LA PAZ,consulta externa, personas de 21 a 59 anos,2014-11-01,17392,34325,10402,25316,27794,59641,87435
LA RIVERA,consulta externa, personas de 21 a 59 anos,2014-11-01,20,20,3,1,23,21,44
LAGUNILLAS,consulta externa, personas de 21 a 59 anos,2014-11-01,135,254,4,6,139,260,399
LAJA,consulta externa, personas de 21 a 59 anos,2014-11-01,87,191,4,26,91,217,308
LAS CARRERAS,consulta externa, personas de 21 a 59 anos,2014-11-01,70,176,0,2,70,178,248
LICOMA PAMPA,consulta externa, personas de 21 a 59 anos,2014-11-01,26,39,1,0,27,39,66
LLALLAGUA,consulta externa, personas de 21 a 59 anos,2014-11-01,536,1128,82,64,618,1192,1810
LLICA,consulta externa, personas de 21 a 59 anos,2014-11-01,69,134,6,9,75,143,218
LORETO,consulta externa, personas de 21 a 59 anos,2014-11-01,58,139,9,12,67,151,218
LURIBAY,consulta externa, personas de 21 a 59 anos,2014-11-01,154,199,24,34,178,233,411
MACHACAMARCA,consulta externa, personas de 21 a 59 anos,2014-11-01,131,93,15,12,146,105,251
MACHARETI,consulta externa, personas de 21 a 59 anos,2014-11-01,186,382,13,8,199,390,589
MAGDALENA,consulta externa, personas de 21 a 59 anos,2014-11-01,167,323,75,149,242,472,714
MAIRANA,consulta externa, personas de 21 a 59 anos,2014-11-01,127,291,12,68,139,359,498
MALLA,consulta externa, personas de 21 a 59 anos,2014-11-01,31,47,0,1,31,48,79
MAPIRI,consulta externa, personas de 21 a 59 anos,2014-11-01,147,284,9,14,156,298,454
MECAPACA,consulta externa, personas de 21 a 59 anos,2014-11-01,113,155,8,11,121,166,287
MINEROS,consulta externa, personas de 21 a 59 anos,2014-11-01,84,247,2,4,86,251,337
MIZQUE,consulta externa, personas de 21 a 59 anos,2014-11-01,33,109,6,13,39,122,161
MOCOMOCO,consulta externa, personas de 21 a 59 anos,2014-11-01,153,219,5,10,158,229,387
MOJINETE,consulta externa, personas de 21 a 59 anos,2014-11-01,23,31,1,6,24,37,61
MOJOCOYA,consulta externa, personas de 21 a 59 anos,2014-11-01,110,235,7,18,117,253,370
MONTEAGUDO,consulta externa, personas de 21 a 59 anos,2014-11-01,982,1673,50,136,1032,1809,2841
MONTERO,consulta externa, personas de 21 a 59 anos,2014-11-01,1255,2995,360,927,1615,3922,5537
MORO MORO,consulta externa, personas de 21 a 59 anos,2014-11-01,33,66,0,4,33,70,103
MOROCHATA,consulta externa, personas de 21 a 59 anos,2014-11-01,77,139,2,8,79,147,226
NACEBE (SANTA ROSA DEL ABUNA),consulta externa, personas de 21 a 59 anos,2014-11-01,59,43,0,0,59,43,102
NAZACARA DE PACAJES,consulta externa, personas de 21 a 59 anos,2014-11-01,13,15,0,0,13,15,28
NUEVO MANOA (NUEVA ESPERANZA),consulta externa, personas de 21 a 59 anos,2014-11-01,58,61,4,2,62,63,125
OCURI,consulta externa, personas de 21 a 59 anos,2014-11-01,103,396,3,3,106,399,505
OKINAWA,consulta externa, personas de 21 a 59 anos,2014-11-01,113,293,3,62,116,355,471
OMEREQUE,consulta externa, personas de 21 a 59 anos,2014-11-01,130,258,16,14,146,272,418
ORURO,consulta externa, personas de 21 a 59 anos,2014-11-01,6615,12033,2576,5199,9191,17232,26423
PADCAYA,consulta externa, personas de 21 a 59 anos,2014-11-01,658,1152,23,36,681,1188,1869
PADILLA,consulta externa, personas de 21 a 59 anos,2014-11-01,421,808,13,11,434,819,1253
PAILON,consulta externa, personas de 21 a 59 anos,2014-11-01,225,404,9,24,234,428,662
PALCA,consulta externa, personas de 21 a 59 anos,2014-11-01,172,202,5,14,177,216,393
PALOS BLANCOS,consulta externa, personas de 21 a 59 anos,2014-11-01,360,612,18,24,378,636,1014
PAMPA AULLAGAS,consulta externa, personas de 21 a 59 anos,2014-11-01,27,44,5,5,32,49,81
PAMPA GRANDE,consulta externa, personas de 21 a 59 anos,2014-11-01,54,125,3,7,57,132,189
PAPEL PAMPA,consulta externa, personas de 21 a 59 anos,2014-11-01,99,174,21,12,120,186,306
PASORAPA,consulta externa, personas de 21 a 59 anos,2014-11-01,84,87,6,9,90,96,186
PATACAMAYA,consulta externa, personas de 21 a 59 anos,2014-11-01,152,222,4,11,156,233,389
PAZÑA,consulta externa, personas de 21 a 59 anos,2014-11-01,133,167,1,8,134,175,309
PELECHUCO,consulta externa, personas de 21 a 59 anos,2014-11-01,172,248,3,8,175,256,431
POCOATA,consulta externa, personas de 21 a 59 anos,2014-11-01,148,306,2,1,150,307,457
POCONA,consulta externa, personas de 21 a 59 anos,2014-11-01,163,215,7,10,170,225,395
POJO (CBBA),consulta externa, personas de 21 a 59 anos,2014-11-01,145,170,0,31,145,201,346
POOPO,consulta externa, personas de 21 a 59 anos,2014-11-01,149,117,5,17,154,134,288
PORCO,consulta externa, personas de 21 a 59 anos,2014-11-01,74,152,3,2,77,154,231
POROMA,consulta externa, personas de 21 a 59 anos,2014-11-01,220,529,7,30,227,559,786
PORONGO,consulta externa, personas de 21 a 59 anos,2014-11-01,126,255,1,6,127,261,388
PORTACHUELO,consulta externa, personas de 21 a 59 anos,2014-11-01,181,584,29,165,210,749,959
PORVENIR,consulta externa, personas de 21 a 59 anos,2014-11-01,103,146,1,2,104,148,252
POSTRER VALLE,consulta externa, personas de 21 a 59 anos,2014-11-01,40,53,1,2,41,55,96
POTOSI,consulta externa, personas de 21 a 59 anos,2014-11-01,5486,10762,1757,3091,7243,13853,21096
PRESTO,consulta externa, personas de 21 a 59 anos,2014-11-01,148,275,0,1,148,276,424
PUCARA,consulta externa, personas de 21 a 59 anos,2014-11-01,63,100,3,14,66,114,180
PUCARANI,consulta externa, personas de 21 a 59 anos,2014-11-01,145,287,8,8,153,295,448
PUERTO ACOSTA,consulta externa, personas de 21 a 59 anos,2014-11-01,74,130,3,3,77,133,210
PUERTO CARABUCO,consulta externa, personas de 21 a 59 anos,2014-11-01,110,152,3,10,113,162,275
PUERTO GONZALO MORENO,consulta externa, personas de 21 a 59 anos,2014-11-01,133,232,15,15,148,247,395
PUERTO PEREZ,consulta externa, personas de 21 a 59 anos,2014-11-01,72,109,8,18,80,127,207
PUERTO QUIJARRO,consulta externa, personas de 21 a 59 anos,2014-11-01,346,346,14,20,360,366,726
PUERTO RICO,consulta externa, personas de 21 a 59 anos,2014-11-01,255,422,15,8,270,430,700
PUERTO SILES,consulta externa, personas de 21 a 59 anos,2014-11-01,39,56,8,26,47,82,129
PUERTO SUAREZ,consulta externa, personas de 21 a 59 anos,2014-11-01,89,239,10,38,99,277,376
PUERTO VILLARROEL,consulta externa, personas de 21 a 59 anos,2014-11-01,770,1119,46,74,816,1193,2009
PUNA,consulta externa, personas de 21 a 59 anos,2014-11-01,214,520,21,10,235,530,765
PUNATA,consulta externa, personas de 21 a 59 anos,2014-11-01,257,717,174,590,431,1307,1738
QUIABAYA,consulta externa, personas de 21 a 59 anos,2014-11-01,41,56,4,5,45,61,106
QUILLACOLLO,consulta externa, personas de 21 a 59 anos,2014-11-01,1088,2387,611,1452,1699,3839,5538
QUIME,consulta externa, personas de 21 a 59 anos,2014-11-01,235,154,82,13,317,167,484
QUIRUSILLAS,consulta externa, personas de 21 a 59 anos,2014-11-01,26,35,0,1,26,36,62
RAVELO,consulta externa, personas de 21 a 59 anos,2014-11-01,149,497,0,0,149,497,646
REYES,consulta externa, personas de 21 a 59 anos,2014-11-01,113,305,26,82,139,387,526
RIBERALTA,consulta externa, personas de 21 a 59 anos,2014-11-01,868,2927,140,297,1008,3224,4232
ROBORE,consulta externa, personas de 21 a 59 anos,2014-11-01,306,586,30,98,336,684,1020
RURRENABAQUE,consulta externa, personas de 21 a 59 anos,2014-11-01,214,555,10,25,224,580,804
SABAYA,consulta externa, personas de 21 a 59 anos,2014-11-01,83,73,18,15,101,88,189
SACABA,consulta externa, personas de 21 a 59 anos,2014-11-01,1135,2237,411,650,1546,2887,4433
SACABAMBA,consulta externa, personas de 21 a 59 anos,2014-11-01,34,63,2,5,36,68,104
SACACA,consulta externa, personas de 21 a 59 anos,2014-11-01,177,387,1,12,178,399,577
SAIPINA,consulta externa, personas de 21 a 59 anos,2014-11-01,72,128,2,6,74,134,208
SALINAS DE GARCI MENDOZA,consulta externa, personas de 21 a 59 anos,2014-11-01,186,272,9,3,195,275,470
SAMAIPATA,consulta externa, personas de 21 a 59 anos,2014-11-01,101,238,8,18,109,256,365
SAN AGUSTIN,consulta externa, personas de 21 a 59 anos,2014-11-01,76,127,16,19,92,146,238
SAN ANDRES,consulta externa, personas de 21 a 59 anos,2014-11-01,124,253,31,63,155,316,471
SAN ANDRES DE MACHACA,consulta externa, personas de 21 a 59 anos,2014-11-01,76,94,20,16,96,110,206
SAN ANTONIO DE ESMORUCO,consulta externa, personas de 21 a 59 anos,2014-11-01,31,78,0,2,31,80,111
SAN ANTONIO DE LOMERIO,consulta externa, personas de 21 a 59 anos,2014-11-01,62,96,1,0,63,96,159
SAN BENITO,consulta externa, personas de 21 a 59 anos,2014-11-01,74,194,11,41,85,235,320
SAN BORJA,consulta externa, personas de 21 a 59 anos,2014-11-01,333,1006,8,63,341,1069,1410
SAN BUENA VENTURA,consulta externa, personas de 21 a 59 anos,2014-11-01,160,349,11,5,171,354,525
SAN CARLOS,consulta externa, personas de 21 a 59 anos,2014-11-01,122,412,9,7,131,419,550
SAN IGNACIO,consulta externa, personas de 21 a 59 anos,2014-11-01,418,757,65,98,483,855,1338
SAN IGNACIO DE VELASCO,consulta externa, personas de 21 a 59 anos,2014-11-01,382,862,22,126,404,988,1392
SAN JAVIER(BNI),consulta externa, personas de 21 a 59 anos,2014-11-01,44,69,11,4,55,73,128
SAN JAVIER(STC),consulta externa, personas de 21 a 59 anos,2014-11-01,102,135,2,2,104,137,241
SAN JOAQUIN,consulta externa, personas de 21 a 59 anos,2014-11-01,29,28,0,1,29,29,58
SAN JOSE DE CHIQUITOS,consulta externa, personas de 21 a 59 anos,2014-11-01,288,586,22,51,310,637,947
SAN JUAN DE YAPACANI,consulta externa, personas de 21 a 59 anos,2014-11-01,113,273,6,14,119,287,406
SAN JULIAN,consulta externa, personas de 21 a 59 anos,2014-11-01,650,1019,6,121,656,1140,1796
SAN LORENZO(PND),consulta externa, personas de 21 a 59 anos,2014-11-01,34,66,1,0,35,66,101
SAN LORENZO(TJA),consulta externa, personas de 21 a 59 anos,2014-11-01,464,1066,13,42,477,1108,1585
SAN LUCAS,consulta externa, personas de 21 a 59 anos,2014-11-01,432,1153,5,11,437,1164,1601
SAN MATIAS,consulta externa, personas de 21 a 59 anos,2014-11-01,125,199,11,11,136,210,346
SAN MIGUEL DE VELASCO,consulta externa, personas de 21 a 59 anos,2014-11-01,62,119,7,35,69,154,223
SAN PABLO DE LIPEZ,consulta externa, personas de 21 a 59 anos,2014-11-01,76,153,1,1,77,154,231
SAN PEDRO,consulta externa, personas de 21 a 59 anos,2014-11-01,321,546,8,34,329,580,909
SAN PEDRO DE BUENA VISTA,consulta externa, personas de 21 a 59 anos,2014-11-01,187,429,3,1,190,430,620
