,group,variable,month,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS NUEVO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS NUEVO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(ORR),consulta externa, personas de 5 a 9 anos,2014-11-01,9,10,0,0,9,10,19
TRIGAL,consulta externa, personas de 5 a 9 anos,2014-11-01,15,4,1,0,16,4,20
TRINIDAD,consulta externa, personas de 5 a 9 anos,2014-11-01,1144,1046,97,105,1241,1151,2392
TUPIZA,consulta externa, personas de 5 a 9 anos,2014-11-01,369,377,136,147,505,524,1029
TURCO,consulta externa, personas de 5 a 9 anos,2014-11-01,15,10,0,0,15,10,25
UMALA,consulta externa, personas de 5 a 9 anos,2014-11-01,11,10,0,0,11,10,21
UNCIA,consulta externa, personas de 5 a 9 anos,2014-11-01,31,24,0,0,31,24,55
URIONDO (A. CONCEPCION),consulta externa, personas de 5 a 9 anos,2014-11-01,123,117,9,8,132,125,257
URUBICHA,consulta externa, personas de 5 a 9 anos,2014-11-01,12,12,0,0,12,12,24
UYUNI,consulta externa, personas de 5 a 9 anos,2014-11-01,85,76,1,4,86,80,166
VACAS,consulta externa, personas de 5 a 9 anos,2014-11-01,14,4,0,0,14,4,18
VALLEGRANDE,consulta externa, personas de 5 a 9 anos,2014-11-01,25,22,34,60,59,82,141
VIACHA,consulta externa, personas de 5 a 9 anos,2014-11-01,221,204,80,72,301,276,577
VILA VILA,consulta externa, personas de 5 a 9 anos,2014-11-01,3,2,0,0,3,2,5
VILLA CHARCAS,consulta externa, personas de 5 a 9 anos,2014-11-01,33,19,1,0,34,19,53
VILLA MONTES,consulta externa, personas de 5 a 9 anos,2014-11-01,256,284,27,30,283,314,597
VILLA NUEVA (LOMA ALTA),consulta externa, personas de 5 a 9 anos,2014-11-01,7,8,0,0,7,8,15
VILLA RIVERO,consulta externa, personas de 5 a 9 anos,2014-11-01,16,6,4,0,20,6,26
VILLA SERRANO,consulta externa, personas de 5 a 9 anos,2014-11-01,14,18,0,0,14,18,32
VILLA TUNARI,consulta externa, personas de 5 a 9 anos,2014-11-01,254,241,35,15,289,256,545
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa, personas de 5 a 9 anos,2014-11-01,47,38,10,3,57,41,98
VILLAZON,consulta externa, personas de 5 a 9 anos,2014-11-01,154,168,10,12,164,180,344
VINTO,consulta externa, personas de 5 a 9 anos,2014-11-01,172,131,26,15,198,146,344
VITICHI,consulta externa, personas de 5 a 9 anos,2014-11-01,29,24,1,0,30,24,54
WALDO BALLIVIAN,consulta externa, personas de 5 a 9 anos,2014-11-01,4,1,0,0,4,1,5
WARNES,consulta externa, personas de 5 a 9 anos,2014-11-01,508,489,9,17,517,506,1023
YACO,consulta externa, personas de 5 a 9 anos,2014-11-01,11,13,0,0,11,13,24
YACUIBA,consulta externa, personas de 5 a 9 anos,2014-11-01,614,608,78,77,692,685,1377
YAMPARAEZ,consulta externa, personas de 5 a 9 anos,2014-11-01,18,13,1,5,19,18,37
YANACACHI,consulta externa, personas de 5 a 9 anos,2014-11-01,9,15,4,0,13,15,28
YAPACANI,consulta externa, personas de 5 a 9 anos,2014-11-01,112,103,22,18,134,121,255
YOCALLA,consulta externa, personas de 5 a 9 anos,2014-11-01,15,20,0,0,15,20,35
YOTALA,consulta externa, personas de 5 a 9 anos,2014-11-01,25,20,16,9,41,29,70
YUNCHARA,consulta externa, personas de 5 a 9 anos,2014-11-01,47,37,1,3,48,40,88
ZUDAÑEZ,consulta externa, personas de 5 a 9 anos,2014-11-01,13,12,0,1,13,13,26
ACACIO,consulta externa, personas de 5 a 9 anos,2014-12-01,14,16,0,0,14,16,30
ACHACACHI,consulta externa, personas de 5 a 9 anos,2014-12-01,32,39,6,8,38,47,85
ACHOCALLA,consulta externa, personas de 5 a 9 anos,2014-12-01,16,14,0,0,16,14,30
AIQUILE,consulta externa, personas de 5 a 9 anos,2014-12-01,47,32,9,5,56,37,93
ALALAY,consulta externa, personas de 5 a 9 anos,2014-12-01,1,1,0,0,1,1,2
ALCALA,consulta externa, personas de 5 a 9 anos,2014-12-01,11,22,1,3,12,25,37
ALTO BENI,consulta externa, personas de 5 a 9 anos,2014-12-01,27,32,0,0,27,32,59
ANCORAIMES,consulta externa, personas de 5 a 9 anos,2014-12-01,8,16,0,1,8,17,25
ANDAMARCA,consulta externa, personas de 5 a 9 anos,2014-12-01,8,10,1,0,9,10,19
ANTEQUERA,consulta externa, personas de 5 a 9 anos,2014-12-01,2,14,0,1,2,15,17
ANZALDO,consulta externa, personas de 5 a 9 anos,2014-12-01,7,4,1,0,8,4,12
APOLO,consulta externa, personas de 5 a 9 anos,2014-12-01,26,33,0,2,26,35,61
ARAMPAMPA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,2,0,0,1,2,3
ARANI,consulta externa, personas de 5 a 9 anos,2014-12-01,15,16,0,0,15,16,31
ARBIETO,consulta externa, personas de 5 a 9 anos,2014-12-01,22,8,5,0,27,8,35
ARQUE,consulta externa, personas de 5 a 9 anos,2014-12-01,14,15,0,1,14,16,30
ASCENCION DE GUARAYOS,consulta externa, personas de 5 a 9 anos,2014-12-01,61,40,0,0,61,40,101
ATOCHA,consulta externa, personas de 5 a 9 anos,2014-12-01,106,104,5,5,111,109,220
AUCAPATA,consulta externa, personas de 5 a 9 anos,2014-12-01,5,11,1,0,6,11,17
AYATA,consulta externa, personas de 5 a 9 anos,2014-12-01,20,14,0,0,20,14,34
AYO AYO,consulta externa, personas de 5 a 9 anos,2014-12-01,5,4,0,0,5,4,9
AYOPAYA (V. DE INDEPENDENCIA),consulta externa, personas de 5 a 9 anos,2014-12-01,55,24,1,0,56,24,80
AZURDUY,consulta externa, personas de 5 a 9 anos,2014-12-01,12,12,0,2,12,14,26
BATALLAS,consulta externa, personas de 5 a 9 anos,2014-12-01,8,16,1,0,9,16,25
BAURES,consulta externa, personas de 5 a 9 anos,2014-12-01,35,25,0,0,35,25,60
BELEN DE ANDAMARCA,consulta externa, personas de 5 a 9 anos,2014-12-01,2,1,0,0,2,1,3
BELEN DE URMIRI,consulta externa, personas de 5 a 9 anos,2014-12-01,2,4,0,0,2,4,6
BELLA FLOR,consulta externa, personas de 5 a 9 anos,2014-12-01,9,8,0,0,9,8,17
BERMEJO,consulta externa, personas de 5 a 9 anos,2014-12-01,318,249,17,18,335,267,602
BETANZOS,consulta externa, personas de 5 a 9 anos,2014-12-01,59,63,0,1,59,64,123
BOLIVAR,consulta externa, personas de 5 a 9 anos,2014-12-01,5,4,0,2,5,6,11
BOLPEBRA,consulta externa, personas de 5 a 9 anos,2014-12-01,7,4,0,0,7,4,11
BOYUIBE,consulta externa, personas de 5 a 9 anos,2014-12-01,4,7,0,4,4,11,15
BUENA VISTA,consulta externa, personas de 5 a 9 anos,2014-12-01,21,31,1,0,22,31,53
CABEZAS,consulta externa, personas de 5 a 9 anos,2014-12-01,108,100,2,2,110,102,212
CAIROMA,consulta externa, personas de 5 a 9 anos,2014-12-01,24,19,5,0,29,19,48
"CAIZA ""D""",consulta externa, personas de 5 a 9 anos,2014-12-01,34,22,0,0,34,22,56
CAJUATA,consulta externa, personas de 5 a 9 anos,2014-12-01,32,24,0,0,32,24,56
CALACOTO,consulta externa, personas de 5 a 9 anos,2014-12-01,3,6,0,0,3,6,9
CALAMARCA,consulta externa, personas de 5 a 9 anos,2014-12-01,32,45,4,1,36,46,82
CAMARGO,consulta externa, personas de 5 a 9 anos,2014-12-01,41,37,2,2,43,39,82
CAMATAQUI (C. VILLA ABECIA),consulta externa, personas de 5 a 9 anos,2014-12-01,4,7,1,0,5,7,12
CAMIRI,consulta externa, personas de 5 a 9 anos,2014-12-01,139,137,58,46,197,183,380
CAPINOTA,consulta externa, personas de 5 a 9 anos,2014-12-01,78,61,21,20,99,81,180
CAQUIAVIRI,consulta externa, personas de 5 a 9 anos,2014-12-01,13,7,1,0,14,7,21
CARACOLLO,consulta externa, personas de 5 a 9 anos,2014-12-01,42,52,1,2,43,54,97
CARANAVI,consulta externa, personas de 5 a 9 anos,2014-12-01,109,123,4,13,113,136,249
CARANGAS,consulta externa, personas de 5 a 9 anos,2014-12-01,1,0,0,0,1,0,1
CARAPARI,consulta externa, personas de 5 a 9 anos,2014-12-01,117,145,0,1,117,146,263
CARIPUYO,consulta externa, personas de 5 a 9 anos,2014-12-01,11,5,0,0,11,5,16
CARMEN RIVERO TORREZ,consulta externa, personas de 5 a 9 anos,2014-12-01,14,15,1,1,15,16,31
CATACORA,consulta externa, personas de 5 a 9 anos,2014-12-01,5,2,0,0,5,2,7
CHACARILLA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,4,2,0,3,4,7
CHALLAPATA,consulta externa, personas de 5 a 9 anos,2014-12-01,53,54,7,8,60,62,122
CHAQUI,consulta externa, personas de 5 a 9 anos,2014-12-01,16,11,0,0,16,11,27
CHARAGUA,consulta externa, personas de 5 a 9 anos,2014-12-01,60,71,1,1,61,72,133
CHARAÑA,consulta externa, personas de 5 a 9 anos,2014-12-01,5,4,0,0,5,4,9
CHAYANTA,consulta externa, personas de 5 a 9 anos,2014-12-01,29,30,1,0,30,30,60
CHIMORE,consulta externa, personas de 5 a 9 anos,2014-12-01,60,46,1,1,61,47,108
CHIPAYA,consulta externa, personas de 5 a 9 anos,2014-12-01,6,5,0,0,6,5,11
CHOQUE COTA,consulta externa, personas de 5 a 9 anos,2014-12-01,4,2,0,0,4,2,6
CHUA COCANI,consulta externa, personas de 5 a 9 anos,2014-12-01,7,2,0,0,7,2,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa, personas de 5 a 9 anos,2014-12-01,38,26,4,1,42,27,69
CHUMA,consulta externa, personas de 5 a 9 anos,2014-12-01,20,12,2,0,22,12,34
CHUQUIHUTA AYLLU JUCUMANI,consulta externa, personas de 5 a 9 anos,2014-12-01,9,2,0,0,9,2,11
CKOCHAS,consulta externa, personas de 5 a 9 anos,2014-12-01,22,20,0,0,22,20,42
CLIZA,consulta externa, personas de 5 a 9 anos,2014-12-01,37,22,34,23,71,45,116
COBIJA,consulta externa, personas de 5 a 9 anos,2014-12-01,10155,170,11,13,10166,183,10349
COCAPATA,consulta externa, personas de 5 a 9 anos,2014-12-01,11,6,4,8,15,14,29
COCHABAMBA,consulta externa, personas de 5 a 9 anos,2014-12-01,2171,2228,1267,1115,3438,3343,6781
COIPASA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,6,1,0,2,6,8
COLCAPIRHUA,consulta externa, personas de 5 a 9 anos,2014-12-01,103,98,27,35,130,133,263
"COLCHA ""K""",consulta externa, personas de 5 a 9 anos,2014-12-01,23,23,2,0,25,23,48
COLLANA,consulta externa, personas de 5 a 9 anos,2014-12-01,9,5,1,0,10,5,15
COLOMI,consulta externa, personas de 5 a 9 anos,2014-12-01,20,10,0,0,20,10,30
COLPA BELGICA,consulta externa, personas de 5 a 9 anos,2014-12-01,42,18,4,2,46,20,66
COLQUECHACA,consulta externa, personas de 5 a 9 anos,2014-12-01,17,13,1,0,18,13,31
COLQUENCHA,consulta externa, personas de 5 a 9 anos,2014-12-01,16,19,5,2,21,21,42
COLQUIRI,consulta externa, personas de 5 a 9 anos,2014-12-01,18,26,7,6,25,32,57
COMANCHE,consulta externa, personas de 5 a 9 anos,2014-12-01,1,4,0,2,1,6,7
COMARAPA,consulta externa, personas de 5 a 9 anos,2014-12-01,25,34,6,13,31,47,78
COMBAYA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,0,0,0,1,0,1
CONCEPCION,consulta externa, personas de 5 a 9 anos,2014-12-01,14,13,8,9,22,22,44
COPACABANA,consulta externa, personas de 5 a 9 anos,2014-12-01,15,4,0,0,15,4,19
CORIPATA,consulta externa, personas de 5 a 9 anos,2014-12-01,34,22,0,2,34,24,58
CORO CORO,consulta externa, personas de 5 a 9 anos,2014-12-01,13,10,0,2,13,12,25
COROICO,consulta externa, personas de 5 a 9 anos,2014-12-01,37,31,7,18,44,49,93
CORQUE,consulta externa, personas de 5 a 9 anos,2014-12-01,4,2,0,0,4,2,6
COTAGAITA,consulta externa, personas de 5 a 9 anos,2014-12-01,56,68,2,2,58,70,128
COTOCA,consulta externa, personas de 5 a 9 anos,2014-12-01,83,63,1,2,84,65,149
CRUZ DE MACHACAMARCA,consulta externa, personas de 5 a 9 anos,2014-12-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa, personas de 5 a 9 anos,2014-12-01,66,66,4,1,70,67,137
CUCHUMUELA (V. G. VILLARROEL),consulta externa, personas de 5 a 9 anos,2014-12-01,2,5,0,0,2,5,7
CULPINA,consulta externa, personas de 5 a 9 anos,2014-12-01,30,25,0,0,30,25,55
CURAHUARA DE CARANGAS,consulta externa, personas de 5 a 9 anos,2014-12-01,11,4,0,0,11,4,15
CURVA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,3,0,0,1,3,4
DESAGUADERO,consulta externa, personas de 5 a 9 anos,2014-12-01,10,14,0,0,10,14,24
EL ALTO,consulta externa, personas de 5 a 9 anos,2014-12-01,2820,2702,593,583,3413,3285,6698
EL CHORO,consulta externa, personas de 5 a 9 anos,2014-12-01,5,1,0,0,5,1,6
EL PUENTE(STC),consulta externa, personas de 5 a 9 anos,2014-12-01,39,55,0,2,39,57,96
EL PUENTE(TJA),consulta externa, personas de 5 a 9 anos,2014-12-01,31,24,0,0,31,24,55
EL TORNO,consulta externa, personas de 5 a 9 anos,2014-12-01,227,226,17,26,244,252,496
EL VILLAR,consulta externa, personas de 5 a 9 anos,2014-12-01,31,13,0,2,31,15,46
ENTRE RIOS TRJ,consulta externa, personas de 5 a 9 anos,2014-12-01,108,131,2,3,110,134,244
ENTRE RIOS CBBA,consulta externa, personas de 5 a 9 anos,2014-12-01,46,45,4,6,50,51,101
ESCARA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,3,0,0,1,3,4
ESCOMA,consulta externa, personas de 5 a 9 anos,2014-12-01,4,2,0,0,4,2,6
EUCALIPTUS,consulta externa, personas de 5 a 9 anos,2014-12-01,16,12,1,0,17,12,29
EUREKA (SANTOS MERCADO),consulta externa, personas de 5 a 9 anos,2014-12-01,2,3,0,1,2,4,6
EXALTACION,consulta externa, personas de 5 a 9 anos,2014-12-01,9,8,2,2,11,10,21
FERNANDEZ ALONSO,consulta externa, personas de 5 a 9 anos,2014-12-01,59,32,2,0,61,32,93
FILADELFIA,consulta externa, personas de 5 a 9 anos,2014-12-01,14,7,0,0,14,7,21
GENERAL SAAVEDRA,consulta externa, personas de 5 a 9 anos,2014-12-01,22,29,0,0,22,29,51
GRAL. J.J. PEREZ (CHARAZANI),consulta externa, personas de 5 a 9 anos,2014-12-01,18,8,4,0,22,8,30
GUANAY,consulta externa, personas de 5 a 9 anos,2014-12-01,21,28,0,0,21,28,49
GUAQUI,consulta externa, personas de 5 a 9 anos,2014-12-01,6,4,0,0,6,4,10
GUAYARAMERIN,consulta externa, personas de 5 a 9 anos,2014-12-01,193,181,28,42,221,223,444
GUTIERREZ,consulta externa, personas de 5 a 9 anos,2014-12-01,19,25,0,0,19,25,44
HUACARETA,consulta externa, personas de 5 a 9 anos,2014-12-01,22,17,1,0,23,17,40
HUACAYA (VILLA DE HUACAYA),consulta externa, personas de 5 a 9 anos,2014-12-01,10,14,0,0,10,14,24
HUACHACALLA,consulta externa, personas de 5 a 9 anos,2014-12-01,6,0,1,0,7,0,7
HUANUNI,consulta externa, personas de 5 a 9 anos,2014-12-01,93,116,19,30,112,146,258
HUARACAJE,consulta externa, personas de 5 a 9 anos,2014-12-01,23,15,0,0,23,15,38
HUARINA,consulta externa, personas de 5 a 9 anos,2014-12-01,4,8,1,1,5,9,14
HUATAJATA,consulta externa, personas de 5 a 9 anos,2014-12-01,5,2,1,1,6,3,9
HUAYLLAMARCA,consulta externa, personas de 5 a 9 anos,2014-12-01,6,4,0,0,6,4,10
HUMANATA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,0,0,0,1,0,1
ICHOCA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,5,0,0,1,5,6
ICLA,consulta externa, personas de 5 a 9 anos,2014-12-01,20,30,0,0,20,30,50
INCAHUASI,consulta externa, personas de 5 a 9 anos,2014-12-01,8,6,0,0,8,6,14
INGAVI (HUMAITA),consulta externa, personas de 5 a 9 anos,2014-12-01,6,4,0,0,6,4,10
INQUISIVI,consulta externa, personas de 5 a 9 anos,2014-12-01,18,17,2,2,20,19,39
IRUPANA (VILLA DE LANZA),consulta externa, personas de 5 a 9 anos,2014-12-01,33,42,0,2,33,44,77
IXIAMAS,consulta externa, personas de 5 a 9 anos,2014-12-01,17,20,0,0,17,20,37
JESUS DE MACHACA,consulta externa, personas de 5 a 9 anos,2014-12-01,20,16,2,1,22,17,39
LA ASUNTA,consulta externa, personas de 5 a 9 anos,2014-12-01,94,93,4,3,98,96,194
LA GUARDIA,consulta externa, personas de 5 a 9 anos,2014-12-01,220,184,13,10,233,194,427
LA PAZ,consulta externa, personas de 5 a 9 anos,2014-12-01,2600,2570,1248,1295,3848,3865,7713
LA RIVERA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa, personas de 5 a 9 anos,2014-12-01,43,36,9,3,52,39,91
LAJA,consulta externa, personas de 5 a 9 anos,2014-12-01,25,12,1,0,26,12,38
LAS CARRERAS,consulta externa, personas de 5 a 9 anos,2014-12-01,16,9,0,0,16,9,25
LICOMA PAMPA,consulta externa, personas de 5 a 9 anos,2014-12-01,5,2,0,0,5,2,7
LLALLAGUA,consulta externa, personas de 5 a 9 anos,2014-12-01,100,99,5,4,105,103,208
LLICA,consulta externa, personas de 5 a 9 anos,2014-12-01,14,17,1,0,15,17,32
LORETO,consulta externa, personas de 5 a 9 anos,2014-12-01,18,15,22,26,40,41,81
LURIBAY,consulta externa, personas de 5 a 9 anos,2014-12-01,10,7,0,0,10,7,17
MACHACAMARCA,consulta externa, personas de 5 a 9 anos,2014-12-01,16,7,0,0,16,7,23
MACHARETI,consulta externa, personas de 5 a 9 anos,2014-12-01,32,32,0,0,32,32,64
MAGDALENA,consulta externa, personas de 5 a 9 anos,2014-12-01,49,61,2,3,51,64,115
MAIRANA,consulta externa, personas de 5 a 9 anos,2014-12-01,34,29,0,0,34,29,63
MALLA,consulta externa, personas de 5 a 9 anos,2014-12-01,2,3,0,0,2,3,5
MAPIRI,consulta externa, personas de 5 a 9 anos,2014-12-01,34,27,1,0,35,27,62
MECAPACA,consulta externa, personas de 5 a 9 anos,2014-12-01,12,13,0,2,12,15,27
MINEROS,consulta externa, personas de 5 a 9 anos,2014-12-01,35,21,0,0,35,21,56
MIZQUE,consulta externa, personas de 5 a 9 anos,2014-12-01,12,22,0,1,12,23,35
MOCOMOCO,consulta externa, personas de 5 a 9 anos,2014-12-01,11,7,3,0,14,7,21
MOJINETE,consulta externa, personas de 5 a 9 anos,2014-12-01,1,2,0,0,1,2,3
MOJOCOYA,consulta externa, personas de 5 a 9 anos,2014-12-01,15,12,0,0,15,12,27
MONTEAGUDO,consulta externa, personas de 5 a 9 anos,2014-12-01,155,166,13,17,168,183,351
MONTERO,consulta externa, personas de 5 a 9 anos,2014-12-01,354,333,78,80,432,413,845
MORO MORO,consulta externa, personas de 5 a 9 anos,2014-12-01,4,11,0,0,4,11,15
MOROCHATA,consulta externa, personas de 5 a 9 anos,2014-12-01,6,24,0,0,6,24,30
NACEBE (SANTA ROSA DEL ABUNA),consulta externa, personas de 5 a 9 anos,2014-12-01,17,8,2,0,19,8,27
NAZACARA DE PACAJES,consulta externa, personas de 5 a 9 anos,2014-12-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa, personas de 5 a 9 anos,2014-12-01,4,3,0,0,4,3,7
OCURI,consulta externa, personas de 5 a 9 anos,2014-12-01,22,15,1,0,23,15,38
OKINAWA,consulta externa, personas de 5 a 9 anos,2014-12-01,24,14,1,0,25,14,39
OMEREQUE,consulta externa, personas de 5 a 9 anos,2014-12-01,18,18,0,1,18,19,37
ORURO,consulta externa, personas de 5 a 9 anos,2014-12-01,1025,1055,307,264,1332,1319,2651
PADCAYA,consulta externa, personas de 5 a 9 anos,2014-12-01,132,147,3,1,135,148,283
PADILLA,consulta externa, personas de 5 a 9 anos,2014-12-01,66,62,0,0,66,62,128
PAILON,consulta externa, personas de 5 a 9 anos,2014-12-01,62,60,1,1,63,61,124
PALCA,consulta externa, personas de 5 a 9 anos,2014-12-01,36,20,0,1,36,21,57
PALOS BLANCOS,consulta externa, personas de 5 a 9 anos,2014-12-01,69,66,5,5,74,71,145
PAMPA AULLAGAS,consulta externa, personas de 5 a 9 anos,2014-12-01,4,5,0,0,4,5,9
PAMPA GRANDE,consulta externa, personas de 5 a 9 anos,2014-12-01,11,19,2,1,13,20,33
PAPEL PAMPA,consulta externa, personas de 5 a 9 anos,2014-12-01,11,10,0,0,11,10,21
PASORAPA,consulta externa, personas de 5 a 9 anos,2014-12-01,8,9,0,0,8,9,17
PATACAMAYA,consulta externa, personas de 5 a 9 anos,2014-12-01,14,11,2,0,16,11,27
PAZÑA,consulta externa, personas de 5 a 9 anos,2014-12-01,13,10,0,0,13,10,23
PELECHUCO,consulta externa, personas de 5 a 9 anos,2014-12-01,15,12,1,1,16,13,29
POCOATA,consulta externa, personas de 5 a 9 anos,2014-12-01,12,14,0,0,12,14,26
POCONA,consulta externa, personas de 5 a 9 anos,2014-12-01,20,20,3,0,23,20,43
POJO (CBBA),consulta externa, personas de 5 a 9 anos,2014-12-01,29,22,1,0,30,22,52
POOPO,consulta externa, personas de 5 a 9 anos,2014-12-01,7,8,0,0,7,8,15
PORCO,consulta externa, personas de 5 a 9 anos,2014-12-01,9,14,0,0,9,14,23
POROMA,consulta externa, personas de 5 a 9 anos,2014-12-01,16,17,0,1,16,18,34
PORONGO,consulta externa, personas de 5 a 9 anos,2014-12-01,38,30,0,0,38,30,68
PORTACHUELO,consulta externa, personas de 5 a 9 anos,2014-12-01,61,60,3,4,64,64,128
PORVENIR,consulta externa, personas de 5 a 9 anos,2014-12-01,17,16,13,7,30,23,53
POSTRER VALLE,consulta externa, personas de 5 a 9 anos,2014-12-01,5,4,0,0,5,4,9
POTOSI,consulta externa, personas de 5 a 9 anos,2014-12-01,936,882,154,124,1090,1006,2096
PRESTO,consulta externa, personas de 5 a 9 anos,2014-12-01,26,25,0,0,26,25,51
PUCARA,consulta externa, personas de 5 a 9 anos,2014-12-01,6,7,0,0,6,7,13
PUCARANI,consulta externa, personas de 5 a 9 anos,2014-12-01,30,18,1,2,31,20,51
PUERTO ACOSTA,consulta externa, personas de 5 a 9 anos,2014-12-01,10,4,0,0,10,4,14
PUERTO CARABUCO,consulta externa, personas de 5 a 9 anos,2014-12-01,21,16,0,1,21,17,38
PUERTO GONZALO MORENO,consulta externa, personas de 5 a 9 anos,2014-12-01,28,42,0,2,28,44,72
PUERTO PEREZ,consulta externa, personas de 5 a 9 anos,2014-12-01,6,9,0,0,6,9,15
PUERTO QUIJARRO,consulta externa, personas de 5 a 9 anos,2014-12-01,42,34,5,2,47,36,83
PUERTO RICO,consulta externa, personas de 5 a 9 anos,2014-12-01,64,74,1,1,65,75,140
PUERTO SILES,consulta externa, personas de 5 a 9 anos,2014-12-01,4,9,0,0,4,9,13
PUERTO SUAREZ,consulta externa, personas de 5 a 9 anos,2014-12-01,33,17,3,2,36,19,55
PUERTO VILLARROEL,consulta externa, personas de 5 a 9 anos,2014-12-01,118,115,3,2,121,117,238
PUNATA,consulta externa, personas de 5 a 9 anos,2014-12-01,88,104,12,29,100,133,233
QUIABAYA,consulta externa, personas de 5 a 9 anos,2014-12-01,1,6,0,0,1,6,7
QUILLACOLLO,consulta externa, personas de 5 a 9 anos,2014-12-01,777,592,219,176,996,768,1764
QUIME,consulta externa, personas de 5 a 9 anos,2014-12-01,11,13,3,2,14,15,29
QUIRUSILLAS,consulta externa, personas de 5 a 9 anos,2014-12-01,4,1,0,0,4,1,5
RAVELO,consulta externa, personas de 5 a 9 anos,2014-12-01,13,4,0,0,13,4,17
REYES,consulta externa, personas de 5 a 9 anos,2014-12-01,39,33,1,1,40,34,74
RIBERALTA,consulta externa, personas de 5 a 9 anos,2014-12-01,458,436,41,7,499,443,942
ROBORE,consulta externa, personas de 5 a 9 anos,2014-12-01,42,48,3,5,45,53,98
RURRENABAQUE,consulta externa, personas de 5 a 9 anos,2014-12-01,41,52,7,4,48,56,104
SABAYA,consulta externa, personas de 5 a 9 anos,2014-12-01,10,7,1,1,11,8,19
SACABA,consulta externa, personas de 5 a 9 anos,2014-12-01,335,300,48,68,383,368,751
SACABAMBA,consulta externa, personas de 5 a 9 anos,2014-12-01,11,4,0,0,11,4,15
SACACA,consulta externa, personas de 5 a 9 anos,2014-12-01,10,14,0,0,10,14,24
SAIPINA,consulta externa, personas de 5 a 9 anos,2014-12-01,22,13,2,1,24,14,38
SALINAS DE GARCI MENDOZA,consulta externa, personas de 5 a 9 anos,2014-12-01,18,24,0,4,18,28,46
SAMAIPATA,consulta externa, personas de 5 a 9 anos,2014-12-01,42,31,2,2,44,33,77
SAN AGUSTIN,consulta externa, personas de 5 a 9 anos,2014-12-01,6,11,2,0,8,11,19
SAN ANDRES,consulta externa, personas de 5 a 9 anos,2014-12-01,27,36,2,1,29,37,66
SAN ANDRES DE MACHACA,consulta externa, personas de 5 a 9 anos,2014-12-01,3,2,0,0,3,2,5
SAN ANTONIO DE ESMORUCO,consulta externa, personas de 5 a 9 anos,2014-12-01,10,8,0,0,10,8,18
SAN ANTONIO DE LOMERIO,consulta externa, personas de 5 a 9 anos,2014-12-01,12,14,0,1,12,15,27
SAN BENITO,consulta externa, personas de 5 a 9 anos,2014-12-01,22,11,5,4,27,15,42
SAN BORJA,consulta externa, personas de 5 a 9 anos,2014-12-01,87,112,4,9,91,121,212
SAN BUENA VENTURA,consulta externa, personas de 5 a 9 anos,2014-12-01,45,35,0,4,45,39,84
SAN CARLOS,consulta externa, personas de 5 a 9 anos,2014-12-01,40,53,0,1,40,54,94
SAN IGNACIO,consulta externa, personas de 5 a 9 anos,2014-12-01,144,121,7,6,151,127,278
