,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
COLPA BELGICA,atencion odontologica,restauraciones,2012-11-01,21,62,21,62,83
COLQUECHACA,atencion odontologica,restauraciones,2012-11-01,27,90,27,90,117
COLQUENCHA,atencion odontologica,restauraciones,2012-11-01,44,28,44,28,72
COLQUIRI,atencion odontologica,restauraciones,2012-11-01,27,48,27,48,75
COMANCHE,atencion odontologica,restauraciones,2012-11-01,41,70,41,70,111
COMARAPA,atencion odontologica,restauraciones,2012-11-01,34,135,34,135,169
COMBAYA,atencion odontologica,restauraciones,2012-11-01,20,16,20,16,36
CONCEPCION,atencion odontologica,restauraciones,2012-11-01,9,35,9,35,44
COPACABANA,atencion odontologica,restauraciones,2012-11-01,18,17,18,17,35
CORIPATA,atencion odontologica,restauraciones,2012-11-01,6,20,6,20,26
CORO CORO,atencion odontologica,restauraciones,2012-11-01,29,45,29,45,74
COROICO,atencion odontologica,restauraciones,2012-11-01,69,94,69,94,163
CORQUE,atencion odontologica,restauraciones,2012-11-01,0,3,0,3,3
COTAGAITA,atencion odontologica,restauraciones,2012-11-01,40,109,40,109,149
COTOCA,atencion odontologica,restauraciones,2012-11-01,15,31,15,31,46
CUATRO CAÑADAS,atencion odontologica,restauraciones,2012-11-01,42,93,42,93,135
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2012-11-01,96,52,96,52,148
CUEVO,atencion odontologica,restauraciones,2012-11-01,3,13,3,13,16
CULPINA,atencion odontologica,restauraciones,2012-11-01,11,49,11,49,60
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2012-11-01,1,2,1,2,3
CURVA,atencion odontologica,restauraciones,2012-11-01,8,9,8,9,17
DESAGUADERO,atencion odontologica,restauraciones,2012-11-01,25,35,25,35,60
EL ALTO,atencion odontologica,restauraciones,2012-11-01,2898,3879,2898,3879,6777
EL PUENTE(STC),atencion odontologica,restauraciones,2012-11-01,10,43,10,43,53
EL PUENTE(TJA),atencion odontologica,restauraciones,2012-11-01,32,74,32,74,106
EL TORNO,atencion odontologica,restauraciones,2012-11-01,38,193,38,193,231
EL VILLAR,atencion odontologica,restauraciones,2012-11-01,33,29,33,29,62
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2012-11-01,39,82,39,82,121
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2012-11-01,43,77,43,77,120
ESCOMA,atencion odontologica,restauraciones,2012-11-01,11,3,11,3,14
EUCALIPTUS,atencion odontologica,restauraciones,2012-11-01,37,40,37,40,77
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2012-11-01,69,86,69,86,155
FILADELFIA,atencion odontologica,restauraciones,2012-11-01,14,25,14,25,39
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2012-11-01,9,27,9,27,36
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2012-11-01,15,41,15,41,56
GUANAY,atencion odontologica,restauraciones,2012-11-01,2,12,2,12,14
GUAQUI,atencion odontologica,restauraciones,2012-11-01,9,28,9,28,37
GUAYARAMERIN,atencion odontologica,restauraciones,2012-11-01,126,396,126,396,522
GUTIERREZ,atencion odontologica,restauraciones,2012-11-01,16,36,16,36,52
HUACARETA,atencion odontologica,restauraciones,2012-11-01,42,53,42,53,95
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2012-11-01,18,31,18,31,49
HUACHACALLA,atencion odontologica,restauraciones,2012-11-01,22,16,22,16,38
HUANUNI,atencion odontologica,restauraciones,2012-11-01,51,94,51,94,145
HUARACAJE,atencion odontologica,restauraciones,2012-11-01,4,15,4,15,19
HUARINA,atencion odontologica,restauraciones,2012-11-01,4,5,4,5,9
HUAYLLAMARCA,atencion odontologica,restauraciones,2012-11-01,30,31,30,31,61
HUMANATA,atencion odontologica,restauraciones,2012-11-01,2,4,2,4,6
ICHOCA,atencion odontologica,restauraciones,2012-11-01,1,2,1,2,3
ICLA,atencion odontologica,restauraciones,2012-11-01,17,57,17,57,74
INCAHUASI,atencion odontologica,restauraciones,2012-11-01,12,56,12,56,68
INGAVI (HUMAITA),atencion odontologica,restauraciones,2012-11-01,21,4,21,4,25
INQUISIVI,atencion odontologica,restauraciones,2012-11-01,6,19,6,19,25
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2012-11-01,26,75,26,75,101
IXIAMAS,atencion odontologica,restauraciones,2012-11-01,9,24,9,24,33
JESUS DE MACHACA,atencion odontologica,restauraciones,2012-11-01,22,35,22,35,57
LA ASUNTA,atencion odontologica,restauraciones,2012-11-01,19,65,19,65,84
LA GUARDIA,atencion odontologica,restauraciones,2012-11-01,43,115,43,115,158
LA PAZ,atencion odontologica,restauraciones,2012-11-01,3915,5745,3915,5745,9660
LAGUNILLAS,atencion odontologica,restauraciones,2012-11-01,2,10,2,10,12
LAJA,atencion odontologica,restauraciones,2012-11-01,15,52,15,52,67
LAS CARRERAS,atencion odontologica,restauraciones,2012-11-01,6,15,6,15,21
LICOMA PAMPA,atencion odontologica,restauraciones,2012-11-01,11,15,11,15,26
LLALLAGUA,atencion odontologica,restauraciones,2012-11-01,80,138,80,138,218
LLICA,atencion odontologica,restauraciones,2012-11-01,11,20,11,20,31
LURIBAY,atencion odontologica,restauraciones,2012-11-01,4,2,4,2,6
MACHACAMARCA,atencion odontologica,restauraciones,2012-11-01,7,4,7,4,11
MACHARETI,atencion odontologica,restauraciones,2012-11-01,30,25,30,25,55
MAGDALENA,atencion odontologica,restauraciones,2012-11-01,35,88,35,88,123
MAIRANA,atencion odontologica,restauraciones,2012-11-01,14,70,14,70,84
MALLA,atencion odontologica,restauraciones,2012-11-01,1,10,1,10,11
MAPIRI,atencion odontologica,restauraciones,2012-11-01,20,70,20,70,90
MECAPACA,atencion odontologica,restauraciones,2012-11-01,1,3,1,3,4
MINEROS,atencion odontologica,restauraciones,2012-11-01,20,33,20,33,53
MIZQUE,atencion odontologica,restauraciones,2012-11-01,7,25,7,25,32
MOCOMOCO,atencion odontologica,restauraciones,2012-11-01,4,25,4,25,29
MOJOCOYA,atencion odontologica,restauraciones,2012-11-01,11,29,11,29,40
MONTEAGUDO,atencion odontologica,restauraciones,2012-11-01,100,231,100,231,331
MONTERO,atencion odontologica,restauraciones,2012-11-01,115,150,115,150,265
MORO MORO,atencion odontologica,restauraciones,2012-11-01,7,10,7,10,17
MOROCHATA,atencion odontologica,restauraciones,2012-11-01,29,48,29,48,77
OCURI,atencion odontologica,restauraciones,2012-11-01,3,10,3,10,13
OKINAWA,atencion odontologica,restauraciones,2012-11-01,16,31,16,31,47
OMEREQUE,atencion odontologica,restauraciones,2012-11-01,6,15,6,15,21
ORURO,atencion odontologica,restauraciones,2012-11-01,1106,1656,1106,1656,2762
PADCAYA,atencion odontologica,restauraciones,2012-11-01,64,130,64,130,194
PADILLA,atencion odontologica,restauraciones,2012-11-01,29,49,29,49,78
PAILON,atencion odontologica,restauraciones,2012-11-01,42,58,42,58,100
PALCA,atencion odontologica,restauraciones,2012-11-01,12,38,12,38,50
PALOS BLANCOS,atencion odontologica,restauraciones,2012-11-01,38,62,38,62,100
PAMPA AULLAGAS,atencion odontologica,restauraciones,2012-11-01,6,23,6,23,29
PAMPA GRANDE,atencion odontologica,restauraciones,2012-11-01,7,22,7,22,29
PAPEL PAMPA,atencion odontologica,restauraciones,2012-11-01,14,44,14,44,58
PASORAPA,atencion odontologica,restauraciones,2012-11-01,13,11,13,11,24
PATACAMAYA,atencion odontologica,restauraciones,2012-11-01,46,73,46,73,119
PAZÑA,atencion odontologica,restauraciones,2012-11-01,13,20,13,20,33
PELECHUCO,atencion odontologica,restauraciones,2012-11-01,19,19,19,19,38
POCOATA,atencion odontologica,restauraciones,2012-11-01,33,58,33,58,91
POCONA,atencion odontologica,restauraciones,2012-11-01,55,95,55,95,150
POJO (CBBA),atencion odontologica,restauraciones,2012-11-01,57,57,57,57,114
POOPO,atencion odontologica,restauraciones,2012-11-01,33,58,33,58,91
PORCO,atencion odontologica,restauraciones,2012-11-01,10,26,10,26,36
POROMA,atencion odontologica,restauraciones,2012-11-01,13,21,13,21,34
PORONGO,atencion odontologica,restauraciones,2012-11-01,7,33,7,33,40
PORTACHUELO,atencion odontologica,restauraciones,2012-11-01,52,114,52,114,166
PORVENIR,atencion odontologica,restauraciones,2012-11-01,58,29,58,29,87
POSTRER VALLE,atencion odontologica,restauraciones,2012-11-01,4,9,4,9,13
POTOSI,atencion odontologica,restauraciones,2012-11-01,513,970,513,970,1483
PRESTO,atencion odontologica,restauraciones,2012-11-01,9,16,9,16,25
PUCARA,atencion odontologica,restauraciones,2012-11-01,8,6,8,6,14
PUCARANI,atencion odontologica,restauraciones,2012-11-01,23,53,23,53,76
PUERTO ACOSTA,atencion odontologica,restauraciones,2012-11-01,4,13,4,13,17
PUERTO CARABUCO,atencion odontologica,restauraciones,2012-11-01,18,20,18,20,38
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2012-11-01,17,23,17,23,40
PUERTO PEREZ,atencion odontologica,restauraciones,2012-11-01,1,2,1,2,3
PUERTO QUIJARRO,atencion odontologica,restauraciones,2012-11-01,36,18,36,18,54
PUERTO RICO,atencion odontologica,restauraciones,2012-11-01,17,17,17,17,34
PUERTO SUAREZ,atencion odontologica,restauraciones,2012-11-01,67,94,67,94,161
PUERTO VILLARROEL,atencion odontologica,restauraciones,2012-11-01,100,218,100,218,318
PUNA,atencion odontologica,restauraciones,2012-11-01,24,40,24,40,64
PUNATA,atencion odontologica,restauraciones,2012-11-01,110,321,110,321,431
QUIABAYA,atencion odontologica,restauraciones,2012-11-01,5,22,5,22,27
QUILLACOLLO,atencion odontologica,restauraciones,2012-11-01,217,314,217,314,531
QUIME,atencion odontologica,restauraciones,2012-11-01,66,69,66,69,135
QUIRUSILLAS,atencion odontologica,restauraciones,2012-11-01,0,3,0,3,3
RAVELO,atencion odontologica,restauraciones,2012-11-01,11,24,11,24,35
REYES,atencion odontologica,restauraciones,2012-11-01,0,1,0,1,1
RIBERALTA,atencion odontologica,restauraciones,2012-11-01,44,221,44,221,265
ROBORE,atencion odontologica,restauraciones,2012-11-01,3,24,3,24,27
RURRENABAQUE,atencion odontologica,restauraciones,2012-11-01,49,89,49,89,138
SABAYA,atencion odontologica,restauraciones,2012-11-01,15,21,15,21,36
SACABA,atencion odontologica,restauraciones,2012-11-01,685,1000,685,1000,1685
SACABAMBA,atencion odontologica,restauraciones,2012-11-01,12,21,12,21,33
SACACA,atencion odontologica,restauraciones,2012-11-01,4,11,4,11,15
SAIPINA,atencion odontologica,restauraciones,2012-11-01,4,38,4,38,42
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2012-11-01,85,171,85,171,256
SAMAIPATA,atencion odontologica,restauraciones,2012-11-01,34,74,34,74,108
SAN AGUSTIN,atencion odontologica,restauraciones,2012-11-01,1,0,1,0,1
SAN ANDRES,atencion odontologica,restauraciones,2012-11-01,12,10,12,10,22
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2012-11-01,42,71,42,71,113
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2012-11-01,9,11,9,11,20
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2012-11-01,11,17,11,17,28
SAN BENITO,atencion odontologica,restauraciones,2012-11-01,84,55,84,55,139
SAN BORJA,atencion odontologica,restauraciones,2012-11-01,67,164,67,164,231
SAN BUENA VENTURA,atencion odontologica,restauraciones,2012-11-01,14,28,14,28,42
SAN CARLOS,atencion odontologica,restauraciones,2012-11-01,43,76,43,76,119
SAN IGNACIO,atencion odontologica,restauraciones,2012-11-01,95,250,95,250,345
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2012-11-01,39,65,39,65,104
SAN JAVIER(BNI),atencion odontologica,restauraciones,2012-11-01,5,6,5,6,11
SAN JAVIER(STC),atencion odontologica,restauraciones,2012-11-01,15,30,15,30,45
SAN JOAQUIN,atencion odontologica,restauraciones,2012-11-01,7,11,7,11,18
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2012-11-01,129,222,129,222,351
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2012-11-01,4,36,4,36,40
SAN JULIAN,atencion odontologica,restauraciones,2012-11-01,49,71,49,71,120
SAN LORENZO(TJA),atencion odontologica,restauraciones,2012-11-01,90,204,90,204,294
SAN LUCAS,atencion odontologica,restauraciones,2012-11-01,65,96,65,96,161
SAN MATIAS,atencion odontologica,restauraciones,2012-11-01,14,19,14,19,33
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2012-11-01,35,50,35,50,85
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2012-11-01,17,26,17,26,43
SAN PEDRO,atencion odontologica,restauraciones,2012-11-01,35,71,35,71,106
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2012-11-01,15,61,15,61,76
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2012-11-01,13,28,13,28,41
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2012-11-01,4,2,4,2,6
SAN RAFAEL,atencion odontologica,restauraciones,2012-11-01,8,46,8,46,54
SAN RAMON BENI,atencion odontologica,restauraciones,2012-11-01,6,14,6,14,20
SAN RAMON SCZ,atencion odontologica,restauraciones,2012-11-01,39,58,39,58,97
SANTA ANA,atencion odontologica,restauraciones,2012-11-01,49,230,49,230,279
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2012-11-01,1789,3214,1789,3214,5003
SANTA ROSA,atencion odontologica,restauraciones,2012-11-01,6,15,6,15,21
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2012-11-01,31,81,31,81,112
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2012-11-01,2,1,2,1,3
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2012-11-01,161,162,161,162,323
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2012-11-01,10,24,10,24,34
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2012-11-01,27,64,27,64,91
SANTIVAÑES,atencion odontologica,restauraciones,2012-11-01,32,50,32,50,82
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2012-11-01,3,4,3,4,7
SAPAHAQUI,atencion odontologica,restauraciones,2012-11-01,7,4,7,4,11
SENA,atencion odontologica,restauraciones,2012-11-01,0,1,0,1,1
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2012-11-01,17,40,17,40,57
SICAYA,atencion odontologica,restauraciones,2012-11-01,1,3,1,3,4
SIPE SIPE,atencion odontologica,restauraciones,2012-11-01,67,227,67,227,294
SOPACHUY,atencion odontologica,restauraciones,2012-11-01,41,74,41,74,115
SORACACHI,atencion odontologica,restauraciones,2012-11-01,19,22,19,22,41
SORATA,atencion odontologica,restauraciones,2012-11-01,10,2,10,2,12
SUCRE,atencion odontologica,restauraciones,2012-11-01,2360,3412,2360,3412,5772
TACACHI,atencion odontologica,restauraciones,2012-11-01,0,12,0,12,12
TACACOMA,atencion odontologica,restauraciones,2012-11-01,10,15,10,15,25
TACOPAYA,atencion odontologica,restauraciones,2012-11-01,0,23,0,23,23
TAHUA,atencion odontologica,restauraciones,2012-11-01,2,1,2,1,3
TAPACARI,atencion odontologica,restauraciones,2012-11-01,68,158,68,158,226
TARABUCO,atencion odontologica,restauraciones,2012-11-01,81,112,81,112,193
TARACO,atencion odontologica,restauraciones,2012-11-01,30,40,30,40,70
TARATA,atencion odontologica,restauraciones,2012-11-01,53,70,53,70,123
TARIJA,atencion odontologica,restauraciones,2012-11-01,1773,2873,1773,2873,4646
TARVITA,atencion odontologica,restauraciones,2012-11-01,53,61,53,61,114
TEOPONTE,atencion odontologica,restauraciones,2012-11-01,14,12,14,12,26
TIAWANACU,atencion odontologica,restauraciones,2012-11-01,16,15,16,15,31
TINGUIPAYA,atencion odontologica,restauraciones,2012-11-01,3,20,3,20,23
TIPUANI,atencion odontologica,restauraciones,2012-11-01,2,5,2,5,7
TIQUIPAYA,atencion odontologica,restauraciones,2012-11-01,374,646,374,646,1020
TIRAQUE (CBBA),atencion odontologica,restauraciones,2012-11-01,7,50,7,50,57
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2012-11-01,3,9,3,9,12
TOCO,atencion odontologica,restauraciones,2012-11-01,19,36,19,36,55
TOLATA,atencion odontologica,restauraciones,2012-11-01,5,19,5,19,24
TOLEDO,atencion odontologica,restauraciones,2012-11-01,20,28,20,28,48
TOMAVE,atencion odontologica,restauraciones,2012-11-01,19,46,19,46,65
TOMINA,atencion odontologica,restauraciones,2012-11-01,52,99,52,99,151
TORO TORO,atencion odontologica,restauraciones,2012-11-01,21,35,21,35,56
TOTORA(CBBA),atencion odontologica,restauraciones,2012-11-01,49,51,49,51,100
TOTORA(ORR),atencion odontologica,restauraciones,2012-11-01,1,5,1,5,6
TRIGAL,atencion odontologica,restauraciones,2012-11-01,6,8,6,8,14
TRINIDAD,atencion odontologica,restauraciones,2012-11-01,220,373,220,373,593
TUPIZA,atencion odontologica,restauraciones,2012-11-01,76,78,76,78,154
TURCO,atencion odontologica,restauraciones,2012-11-01,21,36,21,36,57
UMALA,atencion odontologica,restauraciones,2012-11-01,10,18,10,18,28
UNCIA,atencion odontologica,restauraciones,2012-11-01,34,61,34,61,95
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2012-11-01,87,169,87,169,256
URUBICHA,atencion odontologica,restauraciones,2012-11-01,2,1,2,1,3
UYUNI,atencion odontologica,restauraciones,2012-11-01,34,59,34,59,93
VACAS,atencion odontologica,restauraciones,2012-11-01,34,40,34,40,74
VALLEGRANDE,atencion odontologica,restauraciones,2012-11-01,53,182,53,182,235
VIACHA,atencion odontologica,restauraciones,2012-11-01,137,134,137,134,271
VILA VILA,atencion odontologica,restauraciones,2012-11-01,2,8,2,8,10
VILLA CHARCAS,atencion odontologica,restauraciones,2012-11-01,5,5,5,5,10
VILLA MONTES,atencion odontologica,restauraciones,2012-11-01,226,417,226,417,643
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2012-11-01,4,11,4,11,15
VILLA RIVERO,atencion odontologica,restauraciones,2012-11-01,10,60,10,60,70
VILLA SERRANO,atencion odontologica,restauraciones,2012-11-01,44,43,44,43,87
VILLA TUNARI,atencion odontologica,restauraciones,2012-11-01,173,439,173,439,612
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2012-11-01,67,123,67,123,190
VILLAZON,atencion odontologica,restauraciones,2012-11-01,99,167,99,167,266
VINTO,atencion odontologica,restauraciones,2012-11-01,48,100,48,100,148
VITICHI,atencion odontologica,restauraciones,2012-11-01,52,83,52,83,135
WALDO BALLIVIAN,atencion odontologica,restauraciones,2012-11-01,5,14,5,14,19
WARNES,atencion odontologica,restauraciones,2012-11-01,48,76,48,76,124
YACO,atencion odontologica,restauraciones,2012-11-01,2,4,2,4,6
YACUIBA,atencion odontologica,restauraciones,2012-11-01,198,443,198,443,641
YAMPARAEZ,atencion odontologica,restauraciones,2012-11-01,11,16,11,16,27
YANACACHI,atencion odontologica,restauraciones,2012-11-01,8,12,8,12,20
YAPACANI,atencion odontologica,restauraciones,2012-11-01,69,192,69,192,261
YOCALLA,atencion odontologica,restauraciones,2012-11-01,4,3,4,3,7
YOTALA,atencion odontologica,restauraciones,2012-11-01,39,49,39,49,88
YUNCHARA,atencion odontologica,restauraciones,2012-11-01,20,57,20,57,77
ZUDAÑEZ,atencion odontologica,restauraciones,2012-11-01,38,15,38,15,53
ACACIO,atencion odontologica,restauraciones,2012-12-01,1,12,1,12,13
ACHACACHI,atencion odontologica,restauraciones,2012-12-01,125,187,125,187,312
ACHOCALLA,atencion odontologica,restauraciones,2012-12-01,26,20,26,20,46
AIQUILE,atencion odontologica,restauraciones,2012-12-01,65,128,65,128,193
ALCALA,atencion odontologica,restauraciones,2012-12-01,11,27,11,27,38
ALTO BENI,atencion odontologica,restauraciones,2012-12-01,12,17,12,17,29
ANCORAIMES,atencion odontologica,restauraciones,2012-12-01,4,9,4,9,13
ANDAMARCA,atencion odontologica,restauraciones,2012-12-01,15,13,15,13,28
ANTEQUERA,atencion odontologica,restauraciones,2012-12-01,0,20,0,20,20
ANZALDO,atencion odontologica,restauraciones,2012-12-01,18,26,18,26,44
APOLO,atencion odontologica,restauraciones,2012-12-01,24,46,24,46,70
ARAMPAMPA,atencion odontologica,restauraciones,2012-12-01,0,17,0,17,17
ARANI,atencion odontologica,restauraciones,2012-12-01,26,56,26,56,82
ARBIETO,atencion odontologica,restauraciones,2012-12-01,34,79,34,79,113
ARQUE,atencion odontologica,restauraciones,2012-12-01,7,71,7,71,78
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2012-12-01,4,25,4,25,29
ATOCHA,atencion odontologica,restauraciones,2012-12-01,140,190,140,190,330
