,group,variable,month,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
SAMAIPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,25,35,25,35,60
SAN AGUSTIN,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,1,1,1,1,2
SAN ANDRES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,15,24,15,24,39
SAN ANDRES DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,7,7,7,7,14
SAN ANTONIO DE ESMORUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,0,1,0,1,1
SAN BENITO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,131,84,131,84,215
SAN BORJA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,33,13,33,13,46
SAN BUENA VENTURA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,0,3,0,3,3
SAN CARLOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,53,61,53,61,114
SAN IGNACIO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,23,53,23,53,76
SAN IGNACIO DE VELASCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,61,54,61,54,115
SAN JAVIER(STC),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,4,6,4,6,10
SAN JOSE DE CHIQUITOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,19,21,19,21,40
SAN JUAN DE YAPACANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,3,5,3,5,8
SAN JULIAN,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,3,12,3,12,15
SAN LORENZO(PND),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,3,12,3,12,15
SAN LORENZO(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,95,137,95,137,232
SAN LUCAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,20,9,20,9,29
SAN MATIAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,15,25,15,25,40
SAN MIGUEL DE VELASCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,7,13,7,13,20
SAN PABLO DE LIPEZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,37,74,37,74,111
SAN PEDRO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,22,33,22,33,55
SAN PEDRO DE BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,16,26,16,26,42
SAN PEDRO DE CURAHUARA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,9,2,9,11
SAN PEDRO DE TIQUINA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,29,17,29,17,46
SAN RAFAEL,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,46,11,46,11,57
SAN RAMON BENI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,4,8,4,8,12
SAN RAMON SCZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,22,31,22,31,53
SANTA ANA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,87,179,87,179,266
SANTA CRUZ DE LA SIERRA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,1533,2378,1533,2378,3911
SANTA ROSA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,9,7,9,7,16
SANTA ROSA DEL SARA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,41,77,41,77,118
SANTIAGO DE CALLAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,11,13,11,13,24
SANTIAGO DE HUARI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,613,438,613,438,1051
SANTIAGO DE HUATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,23,10,23,10,33
SANTIAGO DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,2,2,2,4
SANTIVAÑES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,0,13,0,13,13
SANTUARIO DE QUILLACAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,244,264,244,264,508
SAPAHAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,5,3,5,3,8
SENA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,4,6,4,6,10
SICA SICA (VILLA AROMA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,13,11,13,11,24
SICAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,6,2,6,8
SIPE SIPE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,57,55,57,55,112
SOPACHUY,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,14,16,14,16,30
SORACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,1,13,1,13,14
SORATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,6,10,6,10,16
SUCRE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,988,1022,988,1022,2010
TACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,4,2,4,6
TACACOMA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,2,2,2,4
TACOPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,20,2,20,22
TAHUA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,2,2,2,4
TAPACARI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,38,110,38,110,148
TARABUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,143,206,143,206,349
TARACO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,13,3,13,3,16
TARATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,34,45,34,45,79
TARIJA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,952,1388,952,1388,2340
TARVITA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,67,49,67,49,116
TEOPONTE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,13,13,13,13,26
TIAWANACU,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,10,11,10,11,21
TINGUIPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,6,7,6,7,13
TIPUANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,2,2,2,4
TIQUIPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,522,798,522,798,1320
TIRAQUE (CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,14,28,14,28,42
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,0,1,0,1,1
TOCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,16,20,16,20,36
TOLATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,7,2,7,9
TOLEDO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,76,77,76,77,153
TOMAVE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,12,12,12,12,24
TOMINA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,12,12,12,12,24
TORO TORO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,20,21,20,21,41
TOTORA(CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,77,57,77,57,134
TRIGAL,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,7,8,7,8,15
TRINIDAD,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,89,191,89,191,280
TUPIZA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,75,57,75,57,132
TURCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,0,2,0,2,2
UMALA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,29,55,29,55,84
UNCIA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,13,10,13,10,23
URIONDO (A. CONCEPCION),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,21,30,21,30,51
UYUNI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,21,35,21,35,56
VACAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,35,30,35,30,65
VALLEGRANDE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,131,144,131,144,275
VIACHA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,216,166,216,166,382
VILA VILA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,5,12,5,12,17
VILLA CHARCAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,2,2,2,2,4
VILLA MONTES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,90,148,90,148,238
VILLA NUEVA (LOMA ALTA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,14,17,14,17,31
VILLA RIVERO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,10,6,10,6,16
VILLA SERRANO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,6,1,6,1,7
VILLA TUNARI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,203,379,203,379,582
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,424,422,424,422,846
VILLAZON,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,81,83,81,83,164
VINTO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,32,56,32,56,88
WALDO BALLIVIAN,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,0,7,0,7,7
WARNES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,24,38,24,38,62
YACO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,1,3,1,3,4
YACUIBA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,117,139,117,139,256
YAMPARAEZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,31,33,31,33,64
YANACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,4,4,4,4,8
YAPACANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,31,37,31,37,68
YOCALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,10,10,10,10,20
YOTALA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,24,40,24,40,64
YUNCHARA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,22,35,22,35,57
ZUDAÑEZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-11-01,28,33,28,33,61
ACACIO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,0,4,0,4,4
ACHACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,134,132,134,132,266
ACHOCALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,14,17,14,17,31
AIQUILE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,69,43,69,43,112
ALCALA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,18,11,18,11,29
ALTO BENI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,10,22,10,22,32
ANCORAIMES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,4,8,4,8,12
ANDAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,1,2,1,2,3
ANTEQUERA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,1,1,1,1,2
ANZALDO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,9,0,9,0,9
APOLO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,32,36,32,36,68
ARAMPAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,6,40,6,40,46
ARANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,17,15,17,15,32
ARBIETO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,19,59,19,59,78
ARQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,2,4,2,4,6
ASCENCION DE GUARAYOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,15,11,15,11,26
ATOCHA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,35,8,35,8,43
AUCAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,3,4,3,4,7
AYATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,5,3,5,3,8
AYO AYO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,3,2,3,2,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,130,210,130,210,340
AZURDUY,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,4,1,4,1,5
BATALLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,10,9,10,9,19
BELEN DE ANDAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,2,2,2,2,4
BELLA FLOR,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,26,17,26,17,43
BERMEJO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,104,176,104,176,280
BETANZOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,8,22,8,22,30
BOLIVAR,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,2,2,2,2,4
BOLPEBRA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,1,3,1,3,4
BOYUIBE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,9,16,9,16,25
BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,2,1,2,1,3
CABEZAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,31,37,31,37,68
CAIROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,2,2,2,2,4
"CAIZA ""D""",atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,12,14,12,14,26
CAJUATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,11,19,11,19,30
CALACOTO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,2,0,2,0,2
CALAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,35,45,35,45,80
CAMARGO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,9,13,9,13,22
CAMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,39,55,39,55,94
CAPINOTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,202,257,202,257,459
CAQUIAVIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,10,11,10,11,21
CARACOLLO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,26,21,26,21,47
CARANAVI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,19,9,19,9,28
CARAPARI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,9,14,9,14,23
CARIPUYO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,11,6,11,6,17
CARMEN RIVERO TORREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,76,83,76,83,159
CHALLAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-12-01,59,63,59,63,122
