,group,variable,month,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
SAN LORENZO(TJA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,36,65,36,65,101
SAN LUCAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,117,118,117,118,235
SAN MATIAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,10,9,10,9,19
SAN MIGUEL DE VELASCO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,58,44,58,44,102
SAN PEDRO DE BUENA VISTA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,6,5,6,5,11
SAN RAFAEL,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,117,66,117,66,183
SAN RAMON BENI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,14,12,14,12,26
SAN RAMON SCZ,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,61,79,61,79,140
SANTA CRUZ DE LA SIERRA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,1576,1621,1576,1621,3197
SANTA ROSA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,84,76,84,76,160
SANTIAGO DE HUARI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,41,31,41,31,72
SANTIAGO DE HUATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,18,28,18,28,46
SANTIAGO DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,28,52,28,52,80
SANTIVAÑES,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,52,100,52,100,152
SAPAHAQUI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,1,0,1,0,1
SENA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,60,93,60,93,153
SICA SICA (VILLA AROMA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,16,10,16,10,26
SICAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,41,25,41,25,66
SIPE SIPE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,1013,1027,1013,1027,2040
SOPACHUY,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,11,4,11,4,15
SORACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,16,14,16,14,30
SUCRE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,115,125,115,125,240
TACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,16,9,16,9,25
TACOPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,96,100,96,100,196
TAPACARI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,73,66,73,66,139
TARABUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,47,55,47,55,102
TARATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,26,34,26,34,60
TARIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,201,295,201,295,496
TIAWANACU,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,47,51,47,51,98
TINGUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,485,424,485,424,909
TIQUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,252,440,252,440,692
TIRAQUE (CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,5,7,5,7,12
TOLEDO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,7,8,7,8,15
TOMAVE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,2,7,2,7,9
TOMINA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,53,85,53,85,138
TORO TORO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,39,67,39,67,106
TOTORA(CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,26,33,26,33,59
TRINIDAD,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,164,145,164,145,309
TUPIZA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,2,14,2,14,16
TURCO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,28,23,28,23,51
URIONDO (A. CONCEPCION),atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,14,26,14,26,40
URUBICHA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,28,20,28,20,48
VACAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,1,6,1,6,7
VALLEGRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,54,60,54,60,114
VIACHA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,992,892,992,892,1884
VILA VILA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,7,15,7,15,22
VILLA CHARCAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,93,90,93,90,183
VILLA MONTES,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,1,2,1,2,3
VILLA RIVERO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,1,0,1,0,1
VILLA SERRANO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,20,11,20,11,31
VILLA TUNARI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,79,74,79,74,153
VILLAZON,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,23,18,23,18,41
VINTO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,49,119,49,119,168
VITICHI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,236,210,236,210,446
WARNES,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,103,75,103,75,178
YACUIBA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,150,11,150,11,161
YAMPARAEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,58,64,58,64,122
YAPACANI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,152,190,152,190,342
YOCALLA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,7,8,7,8,15
YUNCHARA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-11-01,0,2,0,2,2
ACACIO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,4,10,4,10,14
ACHACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,12,19,12,19,31
ALCALA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,40,26,40,26,66
ALTO BENI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,1,0,1,1
ANTEQUERA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,46,28,46,28,74
APOLO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,20,34,20,34,54
AZURDUY,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,99,114,99,114,213
BELEN DE URMIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,4,1,4,1,5
BELLA FLOR,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,22,29,22,29,51
BERMEJO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,22,1,22,23
BOLPEBRA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,38,43,38,43,81
CABEZAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,20,30,20,30,50
CAMIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,12,18,12,18,30
CAPINOTA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,4,1,4,5
CARAPARI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,6,0,6,6
CARIPUYO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,10,3,10,13
CHALLAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,4,2,4,6
CHAQUI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,5,4,5,4,9
CHARAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,4,3,4,7
CHIMORE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,22,28,22,28,50
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,6,9,6,9,15
CKOCHAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,12,0,12,12
COCAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,16,15,16,15,31
COCHABAMBA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,1,2,1,3
"COLCHA ""K""",atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,0,2,0,2
COLLANA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,3,2,3,5
COLOMI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,17,45,17,45,62
COLPA BELGICA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,26,30,26,30,56
COLQUECHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,22,4,22,4,26
CUATRO CAÑADAS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,11,15,11,15,26
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,11,11,11,11,22
CULPINA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,12,17,12,17,29
EL ALTO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3051,1902,3051,1902,4953
EL TORNO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,53,48,53,48,101
EL VILLAR,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,4,3,4,3,7
FERNANDEZ ALONSO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,8,9,8,9,17
FILADELFIA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,82,111,82,111,193
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,0,1,0,1
GUAYARAMERIN,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,5,1,5,1,6
GUTIERREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,11,19,11,19,30
HUACARETA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,7,17,7,17,24
HUACAYA (VILLA DE HUACAYA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,0,1,0,1
HUANUNI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,4,0,4,4
ICHOCA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,3,3,3,6
ICLA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,174,133,174,133,307
INCAHUASI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,0,1,0,1
INQUISIVI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,3,3,3,6
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,23,13,23,13,36
LA GUARDIA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,38,43,38,43,81
LA PAZ,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,114,115,114,115,229
LURIBAY,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,2,2,2,4
MACHARETI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,1,0,1,1
MAGDALENA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,16,25,16,25,41
MIZQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,12,12,12,12,24
MOCOMOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,6,10,6,10,16
MOJOCOYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,30,28,30,28,58
MONTERO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,20,36,20,36,56
MOROCHATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,25,21,25,21,46
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,119,153,119,153,272
OCURI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,5,3,5,8
ORURO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,8,25,8,25,33
PADCAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,5,2,5,2,7
PALCA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,25,26,25,26,51
PAPEL PAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,2,1,2,3
PAZÑA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,1,1,1,2
POCOATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,60,43,60,43,103
POJO (CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,9,27,9,27,36
PORCO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,0,2,0,2
POROMA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,6,5,6,5,11
PORTACHUELO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,18,3,18,21
PORVENIR,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,30,26,30,26,56
POSTRER VALLE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,3,8,3,8,11
POTOSI,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,7,5,7,5,12
PUCARA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,4,9,4,9,13
PUERTO GONZALO MORENO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,19,17,19,17,36
PUERTO QUIJARRO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,14,2,14,2,16
PUERTO RICO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,46,46,46,46,92
PUERTO SUAREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,8,5,8,5,13
PUERTO VILLARROEL,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,53,90,53,90,143
QUILLACOLLO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,315,337,315,337,652
RIBERALTA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,87,106,87,106,193
RURRENABAQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,40,83,40,83,123
SABAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,20,2,20,2,22
SACABA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,69,71,69,71,140
SALINAS DE GARCI MENDOZA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,2,0,2,2
SAMAIPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,2,0,2,0,2
SAN ANDRES DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,5,13,5,13,18
SAN BENITO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,13,12,13,12,25
SAN BUENA VENTURA,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,0,12,0,12,12
SAN CARLOS,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,atencion odontologica,acciones preventivas fuera del establecimiento,2012-12-01,10,8,10,8,18
