,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
TRIGAL,atencion odontologica,cirugia bucal menor,2012-11-01,3,5,3,5,8
TRINIDAD,atencion odontologica,cirugia bucal menor,2012-11-01,112,166,112,166,278
TUPIZA,atencion odontologica,cirugia bucal menor,2012-11-01,68,42,68,42,110
TURCO,atencion odontologica,cirugia bucal menor,2012-11-01,8,6,8,6,14
UMALA,atencion odontologica,cirugia bucal menor,2012-11-01,5,20,5,20,25
UNCIA,atencion odontologica,cirugia bucal menor,2012-11-01,14,27,14,27,41
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2012-11-01,65,129,65,129,194
URUBICHA,atencion odontologica,cirugia bucal menor,2012-11-01,6,7,6,7,13
UYUNI,atencion odontologica,cirugia bucal menor,2012-11-01,37,64,37,64,101
VACAS,atencion odontologica,cirugia bucal menor,2012-11-01,9,12,9,12,21
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2012-11-01,26,29,26,29,55
VIACHA,atencion odontologica,cirugia bucal menor,2012-11-01,94,135,94,135,229
VILA VILA,atencion odontologica,cirugia bucal menor,2012-11-01,1,1,1,1,2
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2012-11-01,29,34,29,34,63
VILLA MONTES,atencion odontologica,cirugia bucal menor,2012-11-01,200,297,200,297,497
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2012-11-01,2,0,2,0,2
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2012-11-01,5,10,5,10,15
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2012-11-01,12,23,12,23,35
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2012-11-01,68,95,68,95,163
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2012-11-01,25,37,25,37,62
VILLAZON,atencion odontologica,cirugia bucal menor,2012-11-01,56,122,56,122,178
VINTO,atencion odontologica,cirugia bucal menor,2012-11-01,12,17,12,17,29
VITICHI,atencion odontologica,cirugia bucal menor,2012-11-01,52,82,52,82,134
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2012-11-01,8,10,8,10,18
WARNES,atencion odontologica,cirugia bucal menor,2012-11-01,24,24,24,24,48
YACO,atencion odontologica,cirugia bucal menor,2012-11-01,17,14,17,14,31
YACUIBA,atencion odontologica,cirugia bucal menor,2012-11-01,100,182,100,182,282
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2012-11-01,24,28,24,28,52
YANACACHI,atencion odontologica,cirugia bucal menor,2012-11-01,27,22,27,22,49
YAPACANI,atencion odontologica,cirugia bucal menor,2012-11-01,45,48,45,48,93
YOCALLA,atencion odontologica,cirugia bucal menor,2012-11-01,7,8,7,8,15
YOTALA,atencion odontologica,cirugia bucal menor,2012-11-01,30,50,30,50,80
YUNCHARA,atencion odontologica,cirugia bucal menor,2012-11-01,21,63,21,63,84
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2012-11-01,25,7,25,7,32
ACACIO,atencion odontologica,cirugia bucal menor,2012-12-01,2,14,2,14,16
ACHACACHI,atencion odontologica,cirugia bucal menor,2012-12-01,112,180,112,180,292
ACHOCALLA,atencion odontologica,cirugia bucal menor,2012-12-01,18,31,18,31,49
AIQUILE,atencion odontologica,cirugia bucal menor,2012-12-01,10,17,10,17,27
ALCALA,atencion odontologica,cirugia bucal menor,2012-12-01,13,25,13,25,38
ALTO BENI,atencion odontologica,cirugia bucal menor,2012-12-01,10,16,10,16,26
ANCORAIMES,atencion odontologica,cirugia bucal menor,2012-12-01,12,17,12,17,29
ANDAMARCA,atencion odontologica,cirugia bucal menor,2012-12-01,8,12,8,12,20
ANTEQUERA,atencion odontologica,cirugia bucal menor,2012-12-01,21,24,21,24,45
ANZALDO,atencion odontologica,cirugia bucal menor,2012-12-01,8,11,8,11,19
APOLO,atencion odontologica,cirugia bucal menor,2012-12-01,14,40,14,40,54
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2012-12-01,3,7,3,7,10
ARANI,atencion odontologica,cirugia bucal menor,2012-12-01,16,34,16,34,50
ARBIETO,atencion odontologica,cirugia bucal menor,2012-12-01,5,11,5,11,16
ARQUE,atencion odontologica,cirugia bucal menor,2012-12-01,5,26,5,26,31
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2012-12-01,22,40,22,40,62
ATOCHA,atencion odontologica,cirugia bucal menor,2012-12-01,69,59,69,59,128
AUCAPATA,atencion odontologica,cirugia bucal menor,2012-12-01,10,22,10,22,32
AYATA,atencion odontologica,cirugia bucal menor,2012-12-01,32,56,32,56,88
AYO AYO,atencion odontologica,cirugia bucal menor,2012-12-01,16,15,16,15,31
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2012-12-01,42,76,42,76,118
AZURDUY,atencion odontologica,cirugia bucal menor,2012-12-01,10,13,10,13,23
BATALLAS,atencion odontologica,cirugia bucal menor,2012-12-01,51,48,51,48,99
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2012-12-01,6,11,6,11,17
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2012-12-01,6,11,6,11,17
BELLA FLOR,atencion odontologica,cirugia bucal menor,2012-12-01,7,9,7,9,16
BERMEJO,atencion odontologica,cirugia bucal menor,2012-12-01,97,170,97,170,267
BETANZOS,atencion odontologica,cirugia bucal menor,2012-12-01,40,62,40,62,102
BOLIVAR,atencion odontologica,cirugia bucal menor,2012-12-01,11,18,11,18,29
BOLPEBRA,atencion odontologica,cirugia bucal menor,2012-12-01,9,11,9,11,20
BOYUIBE,atencion odontologica,cirugia bucal menor,2012-12-01,6,7,6,7,13
BUENA VISTA,atencion odontologica,cirugia bucal menor,2012-12-01,3,10,3,10,13
CABEZAS,atencion odontologica,cirugia bucal menor,2012-12-01,23,24,23,24,47
CAIROMA,atencion odontologica,cirugia bucal menor,2012-12-01,28,30,28,30,58
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2012-12-01,8,24,8,24,32
CAJUATA,atencion odontologica,cirugia bucal menor,2012-12-01,18,32,18,32,50
CALACOTO,atencion odontologica,cirugia bucal menor,2012-12-01,5,12,5,12,17
CALAMARCA,atencion odontologica,cirugia bucal menor,2012-12-01,19,34,19,34,53
CAMARGO,atencion odontologica,cirugia bucal menor,2012-12-01,21,79,21,79,100
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2012-12-01,4,9,4,9,13
CAMIRI,atencion odontologica,cirugia bucal menor,2012-12-01,71,69,71,69,140
CAPINOTA,atencion odontologica,cirugia bucal menor,2012-12-01,17,28,17,28,45
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2012-12-01,8,19,8,19,27
CARACOLLO,atencion odontologica,cirugia bucal menor,2012-12-01,29,76,29,76,105
CARANAVI,atencion odontologica,cirugia bucal menor,2012-12-01,3,11,3,11,14
CARAPARI,atencion odontologica,cirugia bucal menor,2012-12-01,84,138,84,138,222
CARIPUYO,atencion odontologica,cirugia bucal menor,2012-12-01,11,14,11,14,25
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2012-12-01,31,41,31,41,72
CATACORA,atencion odontologica,cirugia bucal menor,2012-12-01,8,1,8,1,9
CHALLAPATA,atencion odontologica,cirugia bucal menor,2012-12-01,74,113,74,113,187
CHAQUI,atencion odontologica,cirugia bucal menor,2012-12-01,6,8,6,8,14
CHARAGUA,atencion odontologica,cirugia bucal menor,2012-12-01,49,51,49,51,100
CHARAÑA,atencion odontologica,cirugia bucal menor,2012-12-01,4,5,4,5,9
CHAYANTA,atencion odontologica,cirugia bucal menor,2012-12-01,6,14,6,14,20
CHIMORE,atencion odontologica,cirugia bucal menor,2012-12-01,22,36,22,36,58
CHIPAYA,atencion odontologica,cirugia bucal menor,2012-12-01,3,9,3,9,12
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2012-12-01,0,5,0,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2012-12-01,8,28,8,28,36
CHUMA,atencion odontologica,cirugia bucal menor,2012-12-01,80,88,80,88,168
CKOCHAS,atencion odontologica,cirugia bucal menor,2012-12-01,5,9,5,9,14
CLIZA,atencion odontologica,cirugia bucal menor,2012-12-01,18,61,18,61,79
COBIJA,atencion odontologica,cirugia bucal menor,2012-12-01,40,59,40,59,99
COCAPATA,atencion odontologica,cirugia bucal menor,2012-12-01,27,52,27,52,79
COCHABAMBA,atencion odontologica,cirugia bucal menor,2012-12-01,436,620,436,620,1056
COIPASA,atencion odontologica,cirugia bucal menor,2012-12-01,6,14,6,14,20
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2012-12-01,18,39,18,39,57
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2012-12-01,6,18,6,18,24
COLLANA,atencion odontologica,cirugia bucal menor,2012-12-01,15,16,15,16,31
COLOMI,atencion odontologica,cirugia bucal menor,2012-12-01,18,24,18,24,42
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2012-12-01,7,11,7,11,18
COLQUECHACA,atencion odontologica,cirugia bucal menor,2012-12-01,30,93,30,93,123
COLQUENCHA,atencion odontologica,cirugia bucal menor,2012-12-01,9,11,9,11,20
COLQUIRI,atencion odontologica,cirugia bucal menor,2012-12-01,30,39,30,39,69
COMANCHE,atencion odontologica,cirugia bucal menor,2012-12-01,27,11,27,11,38
COMARAPA,atencion odontologica,cirugia bucal menor,2012-12-01,14,34,14,34,48
CONCEPCION,atencion odontologica,cirugia bucal menor,2012-12-01,11,27,11,27,38
COPACABANA,atencion odontologica,cirugia bucal menor,2012-12-01,16,11,16,11,27
CORIPATA,atencion odontologica,cirugia bucal menor,2012-12-01,16,18,16,18,34
CORO CORO,atencion odontologica,cirugia bucal menor,2012-12-01,22,35,22,35,57
COROICO,atencion odontologica,cirugia bucal menor,2012-12-01,50,90,50,90,140
CORQUE,atencion odontologica,cirugia bucal menor,2012-12-01,12,13,12,13,25
COTAGAITA,atencion odontologica,cirugia bucal menor,2012-12-01,14,23,14,23,37
COTOCA,atencion odontologica,cirugia bucal menor,2012-12-01,19,44,19,44,63
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2012-12-01,13,22,13,22,35
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2012-12-01,0,3,0,3,3
CUEVO,atencion odontologica,cirugia bucal menor,2012-12-01,0,1,0,1,1
CULPINA,atencion odontologica,cirugia bucal menor,2012-12-01,17,36,17,36,53
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2012-12-01,4,2,4,2,6
CURVA,atencion odontologica,cirugia bucal menor,2012-12-01,6,6,6,6,12
DESAGUADERO,atencion odontologica,cirugia bucal menor,2012-12-01,35,30,35,30,65
EL ALTO,atencion odontologica,cirugia bucal menor,2012-12-01,1246,1708,1246,1708,2954
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2012-12-01,7,15,7,15,22
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2012-12-01,47,48,47,48,95
EL TORNO,atencion odontologica,cirugia bucal menor,2012-12-01,58,67,58,67,125
EL VILLAR,atencion odontologica,cirugia bucal menor,2012-12-01,4,1,4,1,5
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2012-12-01,38,90,38,90,128
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2012-12-01,5,6,5,6,11
ESCOMA,atencion odontologica,cirugia bucal menor,2012-12-01,33,41,33,41,74
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2012-12-01,8,19,8,19,27
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2012-12-01,13,22,13,22,35
FILADELFIA,atencion odontologica,cirugia bucal menor,2012-12-01,16,18,16,18,34
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2012-12-01,8,16,8,16,24
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2012-12-01,38,70,38,70,108
GUANAY,atencion odontologica,cirugia bucal menor,2012-12-01,22,21,22,21,43
GUAQUI,atencion odontologica,cirugia bucal menor,2012-12-01,15,27,15,27,42
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2012-12-01,29,37,29,37,66
GUTIERREZ,atencion odontologica,cirugia bucal menor,2012-12-01,23,99,23,99,122
HUACARETA,atencion odontologica,cirugia bucal menor,2012-12-01,10,18,10,18,28
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2012-12-01,3,13,3,13,16
HUACHACALLA,atencion odontologica,cirugia bucal menor,2012-12-01,1,4,1,4,5
HUANUNI,atencion odontologica,cirugia bucal menor,2012-12-01,40,49,40,49,89
HUARACAJE,atencion odontologica,cirugia bucal menor,2012-12-01,4,13,4,13,17
HUARINA,atencion odontologica,cirugia bucal menor,2012-12-01,14,4,14,4,18
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2012-12-01,7,15,7,15,22
HUMANATA,atencion odontologica,cirugia bucal menor,2012-12-01,15,27,15,27,42
ICHOCA,atencion odontologica,cirugia bucal menor,2012-12-01,3,7,3,7,10
ICLA,atencion odontologica,cirugia bucal menor,2012-12-01,30,49,30,49,79
INCAHUASI,atencion odontologica,cirugia bucal menor,2012-12-01,15,20,15,20,35
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2012-12-01,10,5,10,5,15
INQUISIVI,atencion odontologica,cirugia bucal menor,2012-12-01,63,80,63,80,143
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2012-12-01,21,20,21,20,41
IXIAMAS,atencion odontologica,cirugia bucal menor,2012-12-01,13,15,13,15,28
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2012-12-01,31,60,31,60,91
LA ASUNTA,atencion odontologica,cirugia bucal menor,2012-12-01,18,29,18,29,47
LA GUARDIA,atencion odontologica,cirugia bucal menor,2012-12-01,17,41,17,41,58
LA PAZ,atencion odontologica,cirugia bucal menor,2012-12-01,636,817,636,817,1453
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2012-12-01,1,14,1,14,15
LAJA,atencion odontologica,cirugia bucal menor,2012-12-01,114,141,114,141,255
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2012-12-01,9,10,9,10,19
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2012-12-01,5,7,5,7,12
LLALLAGUA,atencion odontologica,cirugia bucal menor,2012-12-01,40,72,40,72,112
LLICA,atencion odontologica,cirugia bucal menor,2012-12-01,19,25,19,25,44
LURIBAY,atencion odontologica,cirugia bucal menor,2012-12-01,9,21,9,21,30
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2012-12-01,8,10,8,10,18
MACHARETI,atencion odontologica,cirugia bucal menor,2012-12-01,4,6,4,6,10
MAGDALENA,atencion odontologica,cirugia bucal menor,2012-12-01,32,31,32,31,63
MAIRANA,atencion odontologica,cirugia bucal menor,2012-12-01,2,10,2,10,12
MALLA,atencion odontologica,cirugia bucal menor,2012-12-01,2,1,2,1,3
MAPIRI,atencion odontologica,cirugia bucal menor,2012-12-01,10,15,10,15,25
MECAPACA,atencion odontologica,cirugia bucal menor,2012-12-01,9,13,9,13,22
MINEROS,atencion odontologica,cirugia bucal menor,2012-12-01,2,13,2,13,15
MIZQUE,atencion odontologica,cirugia bucal menor,2012-12-01,13,29,13,29,42
MOCOMOCO,atencion odontologica,cirugia bucal menor,2012-12-01,24,43,24,43,67
MOJOCOYA,atencion odontologica,cirugia bucal menor,2012-12-01,7,22,7,22,29
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2012-12-01,18,38,18,38,56
MONTERO,atencion odontologica,cirugia bucal menor,2012-12-01,75,92,75,92,167
MORO MORO,atencion odontologica,cirugia bucal menor,2012-12-01,3,2,3,2,5
MOROCHATA,atencion odontologica,cirugia bucal menor,2012-12-01,8,38,8,38,46
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2012-12-01,20,23,20,23,43
OCURI,atencion odontologica,cirugia bucal menor,2012-12-01,24,51,24,51,75
OKINAWA,atencion odontologica,cirugia bucal menor,2012-12-01,8,12,8,12,20
OMEREQUE,atencion odontologica,cirugia bucal menor,2012-12-01,6,19,6,19,25
ORURO,atencion odontologica,cirugia bucal menor,2012-12-01,321,502,321,502,823
PADCAYA,atencion odontologica,cirugia bucal menor,2012-12-01,38,85,38,85,123
PADILLA,atencion odontologica,cirugia bucal menor,2012-12-01,23,25,23,25,48
PAILON,atencion odontologica,cirugia bucal menor,2012-12-01,16,32,16,32,48
PALCA,atencion odontologica,cirugia bucal menor,2012-12-01,25,27,25,27,52
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2012-12-01,19,22,19,22,41
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2012-12-01,3,12,3,12,15
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2012-12-01,3,5,3,5,8
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2012-12-01,17,27,17,27,44
PASORAPA,atencion odontologica,cirugia bucal menor,2012-12-01,8,3,8,3,11
PATACAMAYA,atencion odontologica,cirugia bucal menor,2012-12-01,15,39,15,39,54
PAZÑA,atencion odontologica,cirugia bucal menor,2012-12-01,11,19,11,19,30
PELECHUCO,atencion odontologica,cirugia bucal menor,2012-12-01,20,19,20,19,39
POCOATA,atencion odontologica,cirugia bucal menor,2012-12-01,12,48,12,48,60
POCONA,atencion odontologica,cirugia bucal menor,2012-12-01,19,25,19,25,44
POJO (CBBA),atencion odontologica,cirugia bucal menor,2012-12-01,54,64,54,64,118
POOPO,atencion odontologica,cirugia bucal menor,2012-12-01,9,23,9,23,32
PORCO,atencion odontologica,cirugia bucal menor,2012-12-01,2,7,2,7,9
POROMA,atencion odontologica,cirugia bucal menor,2012-12-01,6,8,6,8,14
PORONGO,atencion odontologica,cirugia bucal menor,2012-12-01,6,10,6,10,16
PORTACHUELO,atencion odontologica,cirugia bucal menor,2012-12-01,21,9,21,9,30
PORVENIR,atencion odontologica,cirugia bucal menor,2012-12-01,20,17,20,17,37
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2012-12-01,6,5,6,5,11
POTOSI,atencion odontologica,cirugia bucal menor,2012-12-01,316,462,316,462,778
PRESTO,atencion odontologica,cirugia bucal menor,2012-12-01,5,24,5,24,29
PUCARA,atencion odontologica,cirugia bucal menor,2012-12-01,3,5,3,5,8
PUCARANI,atencion odontologica,cirugia bucal menor,2012-12-01,69,132,69,132,201
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2012-12-01,32,44,32,44,76
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2012-12-01,21,27,21,27,48
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2012-12-01,26,17,26,17,43
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2012-12-01,4,0,4,0,4
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2012-12-01,36,7,36,7,43
PUERTO RICO,atencion odontologica,cirugia bucal menor,2012-12-01,51,52,51,52,103
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2012-12-01,7,12,7,12,19
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2012-12-01,39,32,39,32,71
PUNA,atencion odontologica,cirugia bucal menor,2012-12-01,24,45,24,45,69
PUNATA,atencion odontologica,cirugia bucal menor,2012-12-01,50,47,50,47,97
QUIABAYA,atencion odontologica,cirugia bucal menor,2012-12-01,9,8,9,8,17
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2012-12-01,67,111,67,111,178
QUIME,atencion odontologica,cirugia bucal menor,2012-12-01,33,90,33,90,123
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2012-12-01,0,1,0,1,1
RIBERALTA,atencion odontologica,cirugia bucal menor,2012-12-01,148,290,148,290,438
ROBORE,atencion odontologica,cirugia bucal menor,2012-12-01,1,1,1,1,2
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2012-12-01,24,20,24,20,44
SABAYA,atencion odontologica,cirugia bucal menor,2012-12-01,14,26,14,26,40
SACABA,atencion odontologica,cirugia bucal menor,2012-12-01,197,218,197,218,415
SACABAMBA,atencion odontologica,cirugia bucal menor,2012-12-01,4,15,4,15,19
SACACA,atencion odontologica,cirugia bucal menor,2012-12-01,31,39,31,39,70
SAIPINA,atencion odontologica,cirugia bucal menor,2012-12-01,12,12,12,12,24
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2012-12-01,23,44,23,44,67
SAMAIPATA,atencion odontologica,cirugia bucal menor,2012-12-01,10,16,10,16,26
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2012-12-01,7,8,7,8,15
SAN ANDRES,atencion odontologica,cirugia bucal menor,2012-12-01,9,18,9,18,27
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2012-12-01,22,24,22,24,46
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2012-12-01,1,2,1,2,3
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2012-12-01,6,9,6,9,15
SAN BENITO,atencion odontologica,cirugia bucal menor,2012-12-01,5,8,5,8,13
SAN BORJA,atencion odontologica,cirugia bucal menor,2012-12-01,12,26,12,26,38
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2012-12-01,15,22,15,22,37
SAN CARLOS,atencion odontologica,cirugia bucal menor,2012-12-01,17,16,17,16,33
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2012-12-01,13,11,13,11,24
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2012-12-01,16,23,16,23,39
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2012-12-01,3,7,3,7,10
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2012-12-01,6,8,6,8,14
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2012-12-01,11,12,11,12,23
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2012-12-01,27,51,27,51,78
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2012-12-01,2,16,2,16,18
SAN JULIAN,atencion odontologica,cirugia bucal menor,2012-12-01,5,3,5,3,8
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2012-12-01,1,3,1,3,4
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2012-12-01,76,161,76,161,237
SAN LUCAS,atencion odontologica,cirugia bucal menor,2012-12-01,36,47,36,47,83
SAN MATIAS,atencion odontologica,cirugia bucal menor,2012-12-01,11,15,11,15,26
