,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2012-11-01,38,40,38,40,78
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2012-11-01,27,39,27,39,66
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2012-11-01,21,22,21,22,43
SAN RAFAEL,atencion odontologica,primera consulta,2012-11-01,71,81,71,81,152
SAN RAMON BENI,atencion odontologica,primera consulta,2012-11-01,14,37,14,37,51
SAN RAMON SCZ,atencion odontologica,primera consulta,2012-11-01,65,98,65,98,163
SANTA ANA,atencion odontologica,primera consulta,2012-11-01,35,53,35,53,88
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2012-11-01,3225,4559,3225,4559,7784
SANTA ROSA,atencion odontologica,primera consulta,2012-11-01,111,131,111,131,242
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2012-11-01,62,143,62,143,205
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2012-11-01,17,19,17,19,36
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2012-11-01,104,89,104,89,193
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2012-11-01,35,51,35,51,86
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2012-11-01,59,109,59,109,168
SANTIVAÑES,atencion odontologica,primera consulta,2012-11-01,4,9,4,9,13
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2012-11-01,12,18,12,18,30
SAPAHAQUI,atencion odontologica,primera consulta,2012-11-01,17,16,17,16,33
SENA,atencion odontologica,primera consulta,2012-11-01,15,30,15,30,45
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2012-11-01,18,30,18,30,48
SICAYA,atencion odontologica,primera consulta,2012-11-01,5,12,5,12,17
SIPE SIPE,atencion odontologica,primera consulta,2012-11-01,77,144,77,144,221
SOPACHUY,atencion odontologica,primera consulta,2012-11-01,20,30,20,30,50
SORACACHI,atencion odontologica,primera consulta,2012-11-01,23,20,23,20,43
SORATA,atencion odontologica,primera consulta,2012-11-01,14,15,14,15,29
SUCRE,atencion odontologica,primera consulta,2012-11-01,2228,3195,2228,3195,5423
TACACHI,atencion odontologica,primera consulta,2012-11-01,2,14,2,14,16
TACACOMA,atencion odontologica,primera consulta,2012-11-01,3,9,3,9,12
TACOPAYA,atencion odontologica,primera consulta,2012-11-01,13,69,13,69,82
TAHUA,atencion odontologica,primera consulta,2012-11-01,4,0,4,0,4
TAPACARI,atencion odontologica,primera consulta,2012-11-01,68,117,68,117,185
TARABUCO,atencion odontologica,primera consulta,2012-11-01,350,375,350,375,725
TARACO,atencion odontologica,primera consulta,2012-11-01,16,13,16,13,29
TARATA,atencion odontologica,primera consulta,2012-11-01,33,46,33,46,79
TARIJA,atencion odontologica,primera consulta,2012-11-01,2346,2897,2346,2897,5243
TARVITA,atencion odontologica,primera consulta,2012-11-01,64,122,64,122,186
TEOPONTE,atencion odontologica,primera consulta,2012-11-01,2,1,2,1,3
TIAWANACU,atencion odontologica,primera consulta,2012-11-01,137,141,137,141,278
TINGUIPAYA,atencion odontologica,primera consulta,2012-11-01,467,451,467,451,918
TIPUANI,atencion odontologica,primera consulta,2012-11-01,7,13,7,13,20
TIQUIPAYA,atencion odontologica,primera consulta,2012-11-01,165,275,165,275,440
TIRAQUE (CBBA),atencion odontologica,primera consulta,2012-11-01,23,37,23,37,60
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2012-11-01,9,13,9,13,22
TOCO,atencion odontologica,primera consulta,2012-11-01,16,22,16,22,38
TOLATA,atencion odontologica,primera consulta,2012-11-01,0,5,0,5,5
TOLEDO,atencion odontologica,primera consulta,2012-11-01,36,47,36,47,83
TOMAVE,atencion odontologica,primera consulta,2012-11-01,30,51,30,51,81
TOMINA,atencion odontologica,primera consulta,2012-11-01,42,72,42,72,114
TORO TORO,atencion odontologica,primera consulta,2012-11-01,86,136,86,136,222
TOTORA(CBBA),atencion odontologica,primera consulta,2012-11-01,56,48,56,48,104
TOTORA(ORR),atencion odontologica,primera consulta,2012-11-01,1,2,1,2,3
TRIGAL,atencion odontologica,primera consulta,2012-11-01,6,9,6,9,15
TRINIDAD,atencion odontologica,primera consulta,2012-11-01,297,454,297,454,751
TUPIZA,atencion odontologica,primera consulta,2012-11-01,81,126,81,126,207
TURCO,atencion odontologica,primera consulta,2012-11-01,11,20,11,20,31
UMALA,atencion odontologica,primera consulta,2012-11-01,6,19,6,19,25
UNCIA,atencion odontologica,primera consulta,2012-11-01,70,71,70,71,141
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2012-11-01,69,101,69,101,170
URUBICHA,atencion odontologica,primera consulta,2012-11-01,44,52,44,52,96
UYUNI,atencion odontologica,primera consulta,2012-11-01,61,101,61,101,162
VACAS,atencion odontologica,primera consulta,2012-11-01,38,54,38,54,92
VALLEGRANDE,atencion odontologica,primera consulta,2012-11-01,75,140,75,140,215
VIACHA,atencion odontologica,primera consulta,2012-11-01,926,963,926,963,1889
VILA VILA,atencion odontologica,primera consulta,2012-11-01,2,10,2,10,12
VILLA CHARCAS,atencion odontologica,primera consulta,2012-11-01,282,283,282,283,565
VILLA MONTES,atencion odontologica,primera consulta,2012-11-01,266,391,266,391,657
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2012-11-01,28,26,28,26,54
VILLA RIVERO,atencion odontologica,primera consulta,2012-11-01,9,16,9,16,25
VILLA SERRANO,atencion odontologica,primera consulta,2012-11-01,167,325,167,325,492
VILLA TUNARI,atencion odontologica,primera consulta,2012-11-01,196,306,196,306,502
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2012-11-01,411,445,411,445,856
VILLAZON,atencion odontologica,primera consulta,2012-11-01,132,200,132,200,332
VINTO,atencion odontologica,primera consulta,2012-11-01,43,63,43,63,106
VITICHI,atencion odontologica,primera consulta,2012-11-01,136,142,136,142,278
WALDO BALLIVIAN,atencion odontologica,primera consulta,2012-11-01,6,8,6,8,14
WARNES,atencion odontologica,primera consulta,2012-11-01,34,68,34,68,102
YACO,atencion odontologica,primera consulta,2012-11-01,11,11,11,11,22
YACUIBA,atencion odontologica,primera consulta,2012-11-01,198,305,198,305,503
YAMPARAEZ,atencion odontologica,primera consulta,2012-11-01,168,160,168,160,328
YANACACHI,atencion odontologica,primera consulta,2012-11-01,23,15,23,15,38
YAPACANI,atencion odontologica,primera consulta,2012-11-01,68,136,68,136,204
YOCALLA,atencion odontologica,primera consulta,2012-11-01,13,13,13,13,26
YOTALA,atencion odontologica,primera consulta,2012-11-01,124,129,124,129,253
YUNCHARA,atencion odontologica,primera consulta,2012-11-01,28,41,28,41,69
ZUDAÑEZ,atencion odontologica,primera consulta,2012-11-01,42,48,42,48,90
ACACIO,atencion odontologica,primera consulta,2012-12-01,3,11,3,11,14
ACHACACHI,atencion odontologica,primera consulta,2012-12-01,76,77,76,77,153
ACHOCALLA,atencion odontologica,primera consulta,2012-12-01,6,0,6,0,6
AIQUILE,atencion odontologica,primera consulta,2012-12-01,31,48,31,48,79
ALCALA,atencion odontologica,primera consulta,2012-12-01,66,55,66,55,121
ALTO BENI,atencion odontologica,primera consulta,2012-12-01,24,44,24,44,68
ANCORAIMES,atencion odontologica,primera consulta,2012-12-01,3,3,3,3,6
ANDAMARCA,atencion odontologica,primera consulta,2012-12-01,11,12,11,12,23
ANTEQUERA,atencion odontologica,primera consulta,2012-12-01,7,5,7,5,12
ANZALDO,atencion odontologica,primera consulta,2012-12-01,2,2,2,2,4
APOLO,atencion odontologica,primera consulta,2012-12-01,11,18,11,18,29
ARAMPAMPA,atencion odontologica,primera consulta,2012-12-01,4,23,4,23,27
ARANI,atencion odontologica,primera consulta,2012-12-01,13,18,13,18,31
ARBIETO,atencion odontologica,primera consulta,2012-12-01,16,34,16,34,50
ARQUE,atencion odontologica,primera consulta,2012-12-01,2,3,2,3,5
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2012-12-01,22,76,22,76,98
ATOCHA,atencion odontologica,primera consulta,2012-12-01,205,239,205,239,444
AUCAPATA,atencion odontologica,primera consulta,2012-12-01,6,9,6,9,15
AYATA,atencion odontologica,primera consulta,2012-12-01,36,47,36,47,83
AYO AYO,atencion odontologica,primera consulta,2012-12-01,17,18,17,18,35
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2012-12-01,75,101,75,101,176
AZURDUY,atencion odontologica,primera consulta,2012-12-01,125,140,125,140,265
BATALLAS,atencion odontologica,primera consulta,2012-12-01,59,55,59,55,114
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2012-12-01,26,30,26,30,56
BELEN DE URMIRI,atencion odontologica,primera consulta,2012-12-01,5,10,5,10,15
BELLA FLOR,atencion odontologica,primera consulta,2012-12-01,35,27,35,27,62
BERMEJO,atencion odontologica,primera consulta,2012-12-01,440,428,440,428,868
BETANZOS,atencion odontologica,primera consulta,2012-12-01,87,102,87,102,189
BOLIVAR,atencion odontologica,primera consulta,2012-12-01,3,1,3,1,4
BOLPEBRA,atencion odontologica,primera consulta,2012-12-01,70,92,70,92,162
BOYUIBE,atencion odontologica,primera consulta,2012-12-01,4,10,4,10,14
BUENA VISTA,atencion odontologica,primera consulta,2012-12-01,21,33,21,33,54
CABEZAS,atencion odontologica,primera consulta,2012-12-01,66,80,66,80,146
CAIROMA,atencion odontologica,primera consulta,2012-12-01,30,27,30,27,57
"CAIZA ""D""",atencion odontologica,primera consulta,2012-12-01,23,43,23,43,66
CAJUATA,atencion odontologica,primera consulta,2012-12-01,18,49,18,49,67
CALACOTO,atencion odontologica,primera consulta,2012-12-01,51,20,51,20,71
CALAMARCA,atencion odontologica,primera consulta,2012-12-01,52,107,52,107,159
CAMARGO,atencion odontologica,primera consulta,2012-12-01,53,84,53,84,137
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2012-12-01,56,80,56,80,136
CAMIRI,atencion odontologica,primera consulta,2012-12-01,84,136,84,136,220
CAPINOTA,atencion odontologica,primera consulta,2012-12-01,142,188,142,188,330
CAQUIAVIRI,atencion odontologica,primera consulta,2012-12-01,13,24,13,24,37
CARACOLLO,atencion odontologica,primera consulta,2012-12-01,51,71,51,71,122
CARANAVI,atencion odontologica,primera consulta,2012-12-01,63,79,63,79,142
CARAPARI,atencion odontologica,primera consulta,2012-12-01,67,92,67,92,159
CARIPUYO,atencion odontologica,primera consulta,2012-12-01,11,26,11,26,37
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2012-12-01,39,50,39,50,89
CATACORA,atencion odontologica,primera consulta,2012-12-01,2,1,2,1,3
CHALLAPATA,atencion odontologica,primera consulta,2012-12-01,95,119,95,119,214
CHAQUI,atencion odontologica,primera consulta,2012-12-01,11,16,11,16,27
CHARAGUA,atencion odontologica,primera consulta,2012-12-01,57,78,57,78,135
CHAYANTA,atencion odontologica,primera consulta,2012-12-01,8,21,8,21,29
CHIMORE,atencion odontologica,primera consulta,2012-12-01,37,65,37,65,102
CHIPAYA,atencion odontologica,primera consulta,2012-12-01,3,11,3,11,14
CHOQUE COTA,atencion odontologica,primera consulta,2012-12-01,8,9,8,9,17
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2012-12-01,26,27,26,27,53
CHUMA,atencion odontologica,primera consulta,2012-12-01,38,44,38,44,82
CKOCHAS,atencion odontologica,primera consulta,2012-12-01,11,14,11,14,25
CLIZA,atencion odontologica,primera consulta,2012-12-01,30,65,30,65,95
COBIJA,atencion odontologica,primera consulta,2012-12-01,207,234,207,234,441
COCAPATA,atencion odontologica,primera consulta,2012-12-01,25,39,25,39,64
COCHABAMBA,atencion odontologica,primera consulta,2012-12-01,1667,2384,1667,2384,4051
COIPASA,atencion odontologica,primera consulta,2012-12-01,3,4,3,4,7
COLCAPIRHUA,atencion odontologica,primera consulta,2012-12-01,44,70,44,70,114
"COLCHA ""K""",atencion odontologica,primera consulta,2012-12-01,21,31,21,31,52
COLLANA,atencion odontologica,primera consulta,2012-12-01,17,23,17,23,40
COLOMI,atencion odontologica,primera consulta,2012-12-01,35,73,35,73,108
COLPA BELGICA,atencion odontologica,primera consulta,2012-12-01,1,7,1,7,8
COLQUECHACA,atencion odontologica,primera consulta,2012-12-01,62,112,62,112,174
COLQUENCHA,atencion odontologica,primera consulta,2012-12-01,6,11,6,11,17
COLQUIRI,atencion odontologica,primera consulta,2012-12-01,28,30,28,30,58
COMANCHE,atencion odontologica,primera consulta,2012-12-01,21,12,21,12,33
COMARAPA,atencion odontologica,primera consulta,2012-12-01,25,66,25,66,91
CONCEPCION,atencion odontologica,primera consulta,2012-12-01,23,30,23,30,53
CORIPATA,atencion odontologica,primera consulta,2012-12-01,21,20,21,20,41
CORO CORO,atencion odontologica,primera consulta,2012-12-01,22,27,22,27,49
COROICO,atencion odontologica,primera consulta,2012-12-01,1,3,1,3,4
CORQUE,atencion odontologica,primera consulta,2012-12-01,8,6,8,6,14
COTAGAITA,atencion odontologica,primera consulta,2012-12-01,35,49,35,49,84
COTOCA,atencion odontologica,primera consulta,2012-12-01,26,77,26,77,103
CUATRO CAÑADAS,atencion odontologica,primera consulta,2012-12-01,44,73,44,73,117
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2012-12-01,8,9,8,9,17
CUEVO,atencion odontologica,primera consulta,2012-12-01,1,6,1,6,7
CULPINA,atencion odontologica,primera consulta,2012-12-01,46,52,46,52,98
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2012-12-01,25,24,25,24,49
CURVA,atencion odontologica,primera consulta,2012-12-01,14,13,14,13,27
DESAGUADERO,atencion odontologica,primera consulta,2012-12-01,110,118,110,118,228
EL ALTO,atencion odontologica,primera consulta,2012-12-01,1495,1896,1495,1896,3391
EL PUENTE(STC),atencion odontologica,primera consulta,2012-12-01,29,29,29,29,58
EL PUENTE(TJA),atencion odontologica,primera consulta,2012-12-01,29,64,29,64,93
EL TORNO,atencion odontologica,primera consulta,2012-12-01,89,150,89,150,239
EL VILLAR,atencion odontologica,primera consulta,2012-12-01,6,7,6,7,13
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2012-12-01,98,168,98,168,266
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2012-12-01,43,56,43,56,99
ESCOMA,atencion odontologica,primera consulta,2012-12-01,70,72,70,72,142
EUCALIPTUS,atencion odontologica,primera consulta,2012-12-01,16,17,16,17,33
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2012-12-01,17,24,17,24,41
FILADELFIA,atencion odontologica,primera consulta,2012-12-01,26,39,26,39,65
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2012-12-01,27,56,27,56,83
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2012-12-01,47,63,47,63,110
GUANAY,atencion odontologica,primera consulta,2012-12-01,48,66,48,66,114
GUAQUI,atencion odontologica,primera consulta,2012-12-01,9,11,9,11,20
GUAYARAMERIN,atencion odontologica,primera consulta,2012-12-01,251,519,251,519,770
GUTIERREZ,atencion odontologica,primera consulta,2012-12-01,34,103,34,103,137
HUACARETA,atencion odontologica,primera consulta,2012-12-01,34,61,34,61,95
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2012-12-01,0,7,0,7,7
HUACHACALLA,atencion odontologica,primera consulta,2012-12-01,5,1,5,1,6
HUANUNI,atencion odontologica,primera consulta,2012-12-01,69,75,69,75,144
HUARACAJE,atencion odontologica,primera consulta,2012-12-01,10,18,10,18,28
HUARINA,atencion odontologica,primera consulta,2012-12-01,9,3,9,3,12
HUAYLLAMARCA,atencion odontologica,primera consulta,2012-12-01,10,10,10,10,20
HUMANATA,atencion odontologica,primera consulta,2012-12-01,5,1,5,1,6
ICHOCA,atencion odontologica,primera consulta,2012-12-01,8,7,8,7,15
ICLA,atencion odontologica,primera consulta,2012-12-01,55,69,55,69,124
INCAHUASI,atencion odontologica,primera consulta,2012-12-01,12,29,12,29,41
INGAVI (HUMAITA),atencion odontologica,primera consulta,2012-12-01,23,44,23,44,67
INQUISIVI,atencion odontologica,primera consulta,2012-12-01,68,92,68,92,160
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2012-12-01,44,35,44,35,79
IXIAMAS,atencion odontologica,primera consulta,2012-12-01,2,3,2,3,5
JESUS DE MACHACA,atencion odontologica,primera consulta,2012-12-01,29,54,29,54,83
LA ASUNTA,atencion odontologica,primera consulta,2012-12-01,8,7,8,7,15
LA GUARDIA,atencion odontologica,primera consulta,2012-12-01,117,181,117,181,298
LA PAZ,atencion odontologica,primera consulta,2012-12-01,3110,3269,3110,3269,6379
LAGUNILLAS,atencion odontologica,primera consulta,2012-12-01,7,10,7,10,17
LAJA,atencion odontologica,primera consulta,2012-12-01,120,163,120,163,283
LAS CARRERAS,atencion odontologica,primera consulta,2012-12-01,18,39,18,39,57
LICOMA PAMPA,atencion odontologica,primera consulta,2012-12-01,11,36,11,36,47
LLALLAGUA,atencion odontologica,primera consulta,2012-12-01,47,84,47,84,131
LLICA,atencion odontologica,primera consulta,2012-12-01,19,13,19,13,32
LORETO,atencion odontologica,primera consulta,2012-12-01,1,2,1,2,3
LURIBAY,atencion odontologica,primera consulta,2012-12-01,24,29,24,29,53
MACHACAMARCA,atencion odontologica,primera consulta,2012-12-01,4,7,4,7,11
MACHARETI,atencion odontologica,primera consulta,2012-12-01,22,22,22,22,44
MAGDALENA,atencion odontologica,primera consulta,2012-12-01,41,45,41,45,86
MAIRANA,atencion odontologica,primera consulta,2012-12-01,15,39,15,39,54
MALLA,atencion odontologica,primera consulta,2012-12-01,4,5,4,5,9
MAPIRI,atencion odontologica,primera consulta,2012-12-01,28,50,28,50,78
MECAPACA,atencion odontologica,primera consulta,2012-12-01,8,16,8,16,24
MINEROS,atencion odontologica,primera consulta,2012-12-01,96,91,96,91,187
MIZQUE,atencion odontologica,primera consulta,2012-12-01,14,22,14,22,36
MOCOMOCO,atencion odontologica,primera consulta,2012-12-01,39,49,39,49,88
MOJOCOYA,atencion odontologica,primera consulta,2012-12-01,33,31,33,31,64
MONTEAGUDO,atencion odontologica,primera consulta,2012-12-01,50,66,50,66,116
MONTERO,atencion odontologica,primera consulta,2012-12-01,372,536,372,536,908
MORO MORO,atencion odontologica,primera consulta,2012-12-01,3,2,3,2,5
MOROCHATA,atencion odontologica,primera consulta,2012-12-01,29,56,29,56,85
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2012-12-01,1,5,1,5,6
OCURI,atencion odontologica,primera consulta,2012-12-01,34,68,34,68,102
OKINAWA,atencion odontologica,primera consulta,2012-12-01,28,64,28,64,92
OMEREQUE,atencion odontologica,primera consulta,2012-12-01,1,2,1,2,3
ORURO,atencion odontologica,primera consulta,2012-12-01,627,1025,627,1025,1652
PADCAYA,atencion odontologica,primera consulta,2012-12-01,32,44,32,44,76
PADILLA,atencion odontologica,primera consulta,2012-12-01,198,261,198,261,459
PAILON,atencion odontologica,primera consulta,2012-12-01,29,31,29,31,60
PALCA,atencion odontologica,primera consulta,2012-12-01,45,46,45,46,91
