,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
MIZQUE,atencion odontologica,otras acciones,2012-11-01,11,9,11,9,20
MOCOMOCO,atencion odontologica,otras acciones,2012-11-01,11,17,11,17,28
MOJOCOYA,atencion odontologica,otras acciones,2012-11-01,27,53,27,53,80
MONTEAGUDO,atencion odontologica,otras acciones,2012-11-01,80,110,80,110,190
MONTERO,atencion odontologica,otras acciones,2012-11-01,103,395,103,395,498
MOROCHATA,atencion odontologica,otras acciones,2012-11-01,7,35,7,35,42
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,otras acciones,2012-11-01,11,5,11,5,16
OCURI,atencion odontologica,otras acciones,2012-11-01,2,4,2,4,6
OMEREQUE,atencion odontologica,otras acciones,2012-11-01,4,3,4,3,7
ORURO,atencion odontologica,otras acciones,2012-11-01,851,1479,851,1479,2330
PADCAYA,atencion odontologica,otras acciones,2012-11-01,44,59,44,59,103
PADILLA,atencion odontologica,otras acciones,2012-11-01,24,61,24,61,85
PAILON,atencion odontologica,otras acciones,2012-11-01,16,19,16,19,35
PALCA,atencion odontologica,otras acciones,2012-11-01,14,25,14,25,39
PALOS BLANCOS,atencion odontologica,otras acciones,2012-11-01,4,2,4,2,6
PAMPA AULLAGAS,atencion odontologica,otras acciones,2012-11-01,3,11,3,11,14
PAMPA GRANDE,atencion odontologica,otras acciones,2012-11-01,7,7,7,7,14
PAPEL PAMPA,atencion odontologica,otras acciones,2012-11-01,11,21,11,21,32
PASORAPA,atencion odontologica,otras acciones,2012-11-01,6,11,6,11,17
PATACAMAYA,atencion odontologica,otras acciones,2012-11-01,51,139,51,139,190
PAZÑA,atencion odontologica,otras acciones,2012-11-01,30,27,30,27,57
PELECHUCO,atencion odontologica,otras acciones,2012-11-01,3,2,3,2,5
POCOATA,atencion odontologica,otras acciones,2012-11-01,67,119,67,119,186
POCONA,atencion odontologica,otras acciones,2012-11-01,55,66,55,66,121
POJO (CBBA),atencion odontologica,otras acciones,2012-11-01,7,29,7,29,36
POOPO,atencion odontologica,otras acciones,2012-11-01,26,36,26,36,62
PORCO,atencion odontologica,otras acciones,2012-11-01,25,45,25,45,70
POROMA,atencion odontologica,otras acciones,2012-11-01,14,19,14,19,33
PORONGO,atencion odontologica,otras acciones,2012-11-01,1,7,1,7,8
PORTACHUELO,atencion odontologica,otras acciones,2012-11-01,30,52,30,52,82
PORVENIR,atencion odontologica,otras acciones,2012-11-01,13,13,13,13,26
POSTRER VALLE,atencion odontologica,otras acciones,2012-11-01,0,6,0,6,6
POTOSI,atencion odontologica,otras acciones,2012-11-01,249,505,249,505,754
PUCARA,atencion odontologica,otras acciones,2012-11-01,3,3,3,3,6
PUCARANI,atencion odontologica,otras acciones,2012-11-01,35,38,35,38,73
PUERTO ACOSTA,atencion odontologica,otras acciones,2012-11-01,6,9,6,9,15
PUERTO CARABUCO,atencion odontologica,otras acciones,2012-11-01,7,6,7,6,13
PUERTO GONZALO MORENO,atencion odontologica,otras acciones,2012-11-01,2,2,2,2,4
PUERTO QUIJARRO,atencion odontologica,otras acciones,2012-11-01,19,25,19,25,44
PUERTO RICO,atencion odontologica,otras acciones,2012-11-01,13,17,13,17,30
PUERTO SUAREZ,atencion odontologica,otras acciones,2012-11-01,4,9,4,9,13
PUERTO VILLARROEL,atencion odontologica,otras acciones,2012-11-01,29,56,29,56,85
PUNA,atencion odontologica,otras acciones,2012-11-01,58,77,58,77,135
PUNATA,atencion odontologica,otras acciones,2012-11-01,10,28,10,28,38
QUILLACOLLO,atencion odontologica,otras acciones,2012-11-01,52,96,52,96,148
QUIME,atencion odontologica,otras acciones,2012-11-01,101,60,101,60,161
QUIRUSILLAS,atencion odontologica,otras acciones,2012-11-01,0,1,0,1,1
RAVELO,atencion odontologica,otras acciones,2012-11-01,2,1,2,1,3
REYES,atencion odontologica,otras acciones,2012-11-01,1,0,1,0,1
RIBERALTA,atencion odontologica,otras acciones,2012-11-01,15,35,15,35,50
ROBORE,atencion odontologica,otras acciones,2012-11-01,0,12,0,12,12
RURRENABAQUE,atencion odontologica,otras acciones,2012-11-01,6,23,6,23,29
SABAYA,atencion odontologica,otras acciones,2012-11-01,22,26,22,26,48
SACABA,atencion odontologica,otras acciones,2012-11-01,459,776,459,776,1235
SACABAMBA,atencion odontologica,otras acciones,2012-11-01,3,12,3,12,15
SACACA,atencion odontologica,otras acciones,2012-11-01,13,22,13,22,35
SAIPINA,atencion odontologica,otras acciones,2012-11-01,14,35,14,35,49
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2012-11-01,23,64,23,64,87
SAMAIPATA,atencion odontologica,otras acciones,2012-11-01,16,33,16,33,49
SAN AGUSTIN,atencion odontologica,otras acciones,2012-11-01,2,2,2,2,4
SAN ANDRES,atencion odontologica,otras acciones,2012-11-01,2,1,2,1,3
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2012-11-01,13,21,13,21,34
SAN ANTONIO DE ESMORUCO,atencion odontologica,otras acciones,2012-11-01,16,26,16,26,42
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2012-11-01,0,18,0,18,18
SAN BENITO,atencion odontologica,otras acciones,2012-11-01,5,19,5,19,24
SAN BORJA,atencion odontologica,otras acciones,2012-11-01,14,20,14,20,34
SAN BUENA VENTURA,atencion odontologica,otras acciones,2012-11-01,0,25,0,25,25
SAN CARLOS,atencion odontologica,otras acciones,2012-11-01,20,28,20,28,48
SAN IGNACIO,atencion odontologica,otras acciones,2012-11-01,7,0,7,0,7
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2012-11-01,600,547,600,547,1147
SAN JUAN DE YAPACANI,atencion odontologica,otras acciones,2012-11-01,0,3,0,3,3
SAN LORENZO(PND),atencion odontologica,otras acciones,2012-11-01,2,2,2,2,4
SAN LORENZO(TJA),atencion odontologica,otras acciones,2012-11-01,130,203,130,203,333
SAN LUCAS,atencion odontologica,otras acciones,2012-11-01,15,27,15,27,42
SAN MATIAS,atencion odontologica,otras acciones,2012-11-01,1,3,1,3,4
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2012-11-01,13,79,13,79,92
SAN PEDRO,atencion odontologica,otras acciones,2012-11-01,5,8,5,8,13
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2012-11-01,13,39,13,39,52
SAN PEDRO DE CURAHUARA,atencion odontologica,otras acciones,2012-11-01,5,7,5,7,12
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2012-11-01,3,5,3,5,8
SAN RAFAEL,atencion odontologica,otras acciones,2012-11-01,1,2,1,2,3
SANTA ANA,atencion odontologica,otras acciones,2012-11-01,90,42,90,42,132
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2012-11-01,820,1308,820,1308,2128
SANTA ROSA,atencion odontologica,otras acciones,2012-11-01,1,3,1,3,4
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2012-11-01,10,50,10,50,60
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2012-11-01,0,2,0,2,2
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2012-11-01,119,82,119,82,201
SANTIAGO DE HUATA,atencion odontologica,otras acciones,2012-11-01,1,2,1,2,3
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2012-11-01,2,2,2,2,4
SANTIVAÑES,atencion odontologica,otras acciones,2012-11-01,33,40,33,40,73
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2012-11-01,116,110,116,110,226
SAPAHAQUI,atencion odontologica,otras acciones,2012-11-01,3,5,3,5,8
SENA,atencion odontologica,otras acciones,2012-11-01,12,25,12,25,37
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2012-11-01,3,2,3,2,5
SICAYA,atencion odontologica,otras acciones,2012-11-01,4,18,4,18,22
SIPE SIPE,atencion odontologica,otras acciones,2012-11-01,17,39,17,39,56
SOPACHUY,atencion odontologica,otras acciones,2012-11-01,46,73,46,73,119
SORACACHI,atencion odontologica,otras acciones,2012-11-01,26,22,26,22,48
SORATA,atencion odontologica,otras acciones,2012-11-01,10,10,10,10,20
SUCRE,atencion odontologica,otras acciones,2012-11-01,1195,1777,1195,1777,2972
TACACHI,atencion odontologica,otras acciones,2012-11-01,2,20,2,20,22
TACACOMA,atencion odontologica,otras acciones,2012-11-01,34,44,34,44,78
TACOPAYA,atencion odontologica,otras acciones,2012-11-01,6,15,6,15,21
TAHUA,atencion odontologica,otras acciones,2012-11-01,2,4,2,4,6
TAPACARI,atencion odontologica,otras acciones,2012-11-01,41,46,41,46,87
TARABUCO,atencion odontologica,otras acciones,2012-11-01,58,58,58,58,116
TARACO,atencion odontologica,otras acciones,2012-11-01,37,27,37,27,64
TARATA,atencion odontologica,otras acciones,2012-11-01,8,19,8,19,27
TARIJA,atencion odontologica,otras acciones,2012-11-01,1280,1775,1280,1775,3055
TARVITA,atencion odontologica,otras acciones,2012-11-01,25,47,25,47,72
TIAWANACU,atencion odontologica,otras acciones,2012-11-01,33,53,33,53,86
TINGUIPAYA,atencion odontologica,otras acciones,2012-11-01,12,25,12,25,37
TIPUANI,atencion odontologica,otras acciones,2012-11-01,1,2,1,2,3
TIQUIPAYA,atencion odontologica,otras acciones,2012-11-01,96,199,96,199,295
TIRAQUE (CBBA),atencion odontologica,otras acciones,2012-11-01,16,21,16,21,37
TOCO,atencion odontologica,otras acciones,2012-11-01,19,30,19,30,49
TOLATA,atencion odontologica,otras acciones,2012-11-01,10,52,10,52,62
TOLEDO,atencion odontologica,otras acciones,2012-11-01,2,2,2,2,4
TOMAVE,atencion odontologica,otras acciones,2012-11-01,12,39,12,39,51
TOMINA,atencion odontologica,otras acciones,2012-11-01,186,252,186,252,438
TORO TORO,atencion odontologica,otras acciones,2012-11-01,49,87,49,87,136
TOTORA(CBBA),atencion odontologica,otras acciones,2012-11-01,36,59,36,59,95
TOTORA(ORR),atencion odontologica,otras acciones,2012-11-01,8,15,8,15,23
TRINIDAD,atencion odontologica,otras acciones,2012-11-01,106,131,106,131,237
TUPIZA,atencion odontologica,otras acciones,2012-11-01,44,104,44,104,148
TURCO,atencion odontologica,otras acciones,2012-11-01,16,20,16,20,36
UMALA,atencion odontologica,otras acciones,2012-11-01,3,4,3,4,7
UNCIA,atencion odontologica,otras acciones,2012-11-01,5,12,5,12,17
URIONDO (A. CONCEPCION),atencion odontologica,otras acciones,2012-11-01,58,261,58,261,319
UYUNI,atencion odontologica,otras acciones,2012-11-01,6,8,6,8,14
VACAS,atencion odontologica,otras acciones,2012-11-01,18,25,18,25,43
VALLEGRANDE,atencion odontologica,otras acciones,2012-11-01,18,30,18,30,48
VIACHA,atencion odontologica,otras acciones,2012-11-01,152,154,152,154,306
VILA VILA,atencion odontologica,otras acciones,2012-11-01,2,2,2,2,4
VILLA CHARCAS,atencion odontologica,otras acciones,2012-11-01,7,8,7,8,15
VILLA MONTES,atencion odontologica,otras acciones,2012-11-01,95,216,95,216,311
VILLA RIVERO,atencion odontologica,otras acciones,2012-11-01,8,10,8,10,18
VILLA SERRANO,atencion odontologica,otras acciones,2012-11-01,132,273,132,273,405
VILLA TUNARI,atencion odontologica,otras acciones,2012-11-01,47,66,47,66,113
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2012-11-01,4,8,4,8,12
VILLAZON,atencion odontologica,otras acciones,2012-11-01,92,216,92,216,308
VINTO,atencion odontologica,otras acciones,2012-11-01,15,19,15,19,34
VITICHI,atencion odontologica,otras acciones,2012-11-01,19,27,19,27,46
WARNES,atencion odontologica,otras acciones,2012-11-01,29,40,29,40,69
YACO,atencion odontologica,otras acciones,2012-11-01,5,4,5,4,9
YACUIBA,atencion odontologica,otras acciones,2012-11-01,50,67,50,67,117
YAMPARAEZ,atencion odontologica,otras acciones,2012-11-01,28,28,28,28,56
YANACACHI,atencion odontologica,otras acciones,2012-11-01,8,14,8,14,22
YAPACANI,atencion odontologica,otras acciones,2012-11-01,1,5,1,5,6
YOCALLA,atencion odontologica,otras acciones,2012-11-01,25,26,25,26,51
YOTALA,atencion odontologica,otras acciones,2012-11-01,16,35,16,35,51
YUNCHARA,atencion odontologica,otras acciones,2012-11-01,5,5,5,5,10
ZUDAÑEZ,atencion odontologica,otras acciones,2012-11-01,14,7,14,7,21
ACACIO,atencion odontologica,otras acciones,2012-12-01,4,10,4,10,14
ACHACACHI,atencion odontologica,otras acciones,2012-12-01,43,65,43,65,108
ACHOCALLA,atencion odontologica,otras acciones,2012-12-01,4,3,4,3,7
ALCALA,atencion odontologica,otras acciones,2012-12-01,12,38,12,38,50
ALTO BENI,atencion odontologica,otras acciones,2012-12-01,5,7,5,7,12
ANCORAIMES,atencion odontologica,otras acciones,2012-12-01,10,3,10,3,13
ANDAMARCA,atencion odontologica,otras acciones,2012-12-01,18,11,18,11,29
ANTEQUERA,atencion odontologica,otras acciones,2012-12-01,1,0,1,0,1
ANZALDO,atencion odontologica,otras acciones,2012-12-01,1,4,1,4,5
APOLO,atencion odontologica,otras acciones,2012-12-01,2,1,2,1,3
ARAMPAMPA,atencion odontologica,otras acciones,2012-12-01,1,3,1,3,4
ARANI,atencion odontologica,otras acciones,2012-12-01,22,40,22,40,62
ARBIETO,atencion odontologica,otras acciones,2012-12-01,0,1,0,1,1
ARQUE,atencion odontologica,otras acciones,2012-12-01,4,5,4,5,9
ASCENCION DE GUARAYOS,atencion odontologica,otras acciones,2012-12-01,11,19,11,19,30
ATOCHA,atencion odontologica,otras acciones,2012-12-01,82,104,82,104,186
AYATA,atencion odontologica,otras acciones,2012-12-01,9,9,9,9,18
AYO AYO,atencion odontologica,otras acciones,2012-12-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2012-12-01,25,20,25,20,45
AZURDUY,atencion odontologica,otras acciones,2012-12-01,9,19,9,19,28
BELEN DE URMIRI,atencion odontologica,otras acciones,2012-12-01,4,3,4,3,7
BELLA FLOR,atencion odontologica,otras acciones,2012-12-01,1,2,1,2,3
BERMEJO,atencion odontologica,otras acciones,2012-12-01,60,80,60,80,140
BETANZOS,atencion odontologica,otras acciones,2012-12-01,27,39,27,39,66
BOLIVAR,atencion odontologica,otras acciones,2012-12-01,5,17,5,17,22
BUENA VISTA,atencion odontologica,otras acciones,2012-12-01,9,12,9,12,21
CABEZAS,atencion odontologica,otras acciones,2012-12-01,28,46,28,46,74
CAIROMA,atencion odontologica,otras acciones,2012-12-01,6,18,6,18,24
"CAIZA ""D""",atencion odontologica,otras acciones,2012-12-01,11,28,11,28,39
CAJUATA,atencion odontologica,otras acciones,2012-12-01,0,1,0,1,1
CALACOTO,atencion odontologica,otras acciones,2012-12-01,5,2,5,2,7
CALAMARCA,atencion odontologica,otras acciones,2012-12-01,17,13,17,13,30
CAMARGO,atencion odontologica,otras acciones,2012-12-01,12,142,12,142,154
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2012-12-01,63,89,63,89,152
CAMIRI,atencion odontologica,otras acciones,2012-12-01,77,146,77,146,223
CAPINOTA,atencion odontologica,otras acciones,2012-12-01,9,20,9,20,29
CAQUIAVIRI,atencion odontologica,otras acciones,2012-12-01,6,10,6,10,16
CARACOLLO,atencion odontologica,otras acciones,2012-12-01,63,123,63,123,186
CARANAVI,atencion odontologica,otras acciones,2012-12-01,49,47,49,47,96
CARAPARI,atencion odontologica,otras acciones,2012-12-01,24,50,24,50,74
CARIPUYO,atencion odontologica,otras acciones,2012-12-01,13,37,13,37,50
CARMEN RIVERO TORREZ,atencion odontologica,otras acciones,2012-12-01,16,25,16,25,41
CHALLAPATA,atencion odontologica,otras acciones,2012-12-01,69,76,69,76,145
CHAQUI,atencion odontologica,otras acciones,2012-12-01,0,5,0,5,5
CHARAGUA,atencion odontologica,otras acciones,2012-12-01,6,11,6,11,17
CHAYANTA,atencion odontologica,otras acciones,2012-12-01,3,17,3,17,20
CHIMORE,atencion odontologica,otras acciones,2012-12-01,13,27,13,27,40
CHIPAYA,atencion odontologica,otras acciones,2012-12-01,2,14,2,14,16
CHOQUE COTA,atencion odontologica,otras acciones,2012-12-01,14,25,14,25,39
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2012-12-01,3,23,3,23,26
CHUMA,atencion odontologica,otras acciones,2012-12-01,13,8,13,8,21
CKOCHAS,atencion odontologica,otras acciones,2012-12-01,8,12,8,12,20
CLIZA,atencion odontologica,otras acciones,2012-12-01,43,85,43,85,128
COBIJA,atencion odontologica,otras acciones,2012-12-01,47,82,47,82,129
COCAPATA,atencion odontologica,otras acciones,2012-12-01,2,4,2,4,6
COCHABAMBA,atencion odontologica,otras acciones,2012-12-01,1105,1348,1105,1348,2453
COIPASA,atencion odontologica,otras acciones,2012-12-01,3,1,3,1,4
COLCAPIRHUA,atencion odontologica,otras acciones,2012-12-01,57,73,57,73,130
"COLCHA ""K""",atencion odontologica,otras acciones,2012-12-01,11,19,11,19,30
COLLANA,atencion odontologica,otras acciones,2012-12-01,9,18,9,18,27
COLOMI,atencion odontologica,otras acciones,2012-12-01,2,10,2,10,12
COLQUECHACA,atencion odontologica,otras acciones,2012-12-01,68,87,68,87,155
COLQUENCHA,atencion odontologica,otras acciones,2012-12-01,0,1,0,1,1
COLQUIRI,atencion odontologica,otras acciones,2012-12-01,21,24,21,24,45
COMANCHE,atencion odontologica,otras acciones,2012-12-01,16,6,16,6,22
COMARAPA,atencion odontologica,otras acciones,2012-12-01,34,38,34,38,72
CONCEPCION,atencion odontologica,otras acciones,2012-12-01,0,3,0,3,3
COPACABANA,atencion odontologica,otras acciones,2012-12-01,10,6,10,6,16
CORIPATA,atencion odontologica,otras acciones,2012-12-01,13,15,13,15,28
CORO CORO,atencion odontologica,otras acciones,2012-12-01,10,9,10,9,19
COROICO,atencion odontologica,otras acciones,2012-12-01,31,56,31,56,87
CORQUE,atencion odontologica,otras acciones,2012-12-01,5,17,5,17,22
COTAGAITA,atencion odontologica,otras acciones,2012-12-01,83,125,83,125,208
COTOCA,atencion odontologica,otras acciones,2012-12-01,0,1,0,1,1
CUATRO CAÑADAS,atencion odontologica,otras acciones,2012-12-01,16,45,16,45,61
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,otras acciones,2012-12-01,1,1,1,1,2
CUEVO,atencion odontologica,otras acciones,2012-12-01,3,8,3,8,11
CULPINA,atencion odontologica,otras acciones,2012-12-01,21,633,21,633,654
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2012-12-01,18,23,18,23,41
CURVA,atencion odontologica,otras acciones,2012-12-01,7,7,7,7,14
DESAGUADERO,atencion odontologica,otras acciones,2012-12-01,15,18,15,18,33
EL ALTO,atencion odontologica,otras acciones,2012-12-01,1132,1803,1132,1803,2935
EL PUENTE(STC),atencion odontologica,otras acciones,2012-12-01,12,22,12,22,34
EL PUENTE(TJA),atencion odontologica,otras acciones,2012-12-01,11,24,11,24,35
EL TORNO,atencion odontologica,otras acciones,2012-12-01,13,21,13,21,34
EL VILLAR,atencion odontologica,otras acciones,2012-12-01,2,4,2,4,6
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2012-12-01,19,40,19,40,59
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2012-12-01,16,26,16,26,42
ESCOMA,atencion odontologica,otras acciones,2012-12-01,7,2,7,2,9
EUCALIPTUS,atencion odontologica,otras acciones,2012-12-01,9,22,9,22,31
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2012-12-01,9,10,9,10,19
FILADELFIA,atencion odontologica,otras acciones,2012-12-01,3,8,3,8,11
GENERAL SAAVEDRA,atencion odontologica,otras acciones,2012-12-01,4,5,4,5,9
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2012-12-01,15,23,15,23,38
GUANAY,atencion odontologica,otras acciones,2012-12-01,1,2,1,2,3
GUAQUI,atencion odontologica,otras acciones,2012-12-01,15,23,15,23,38
GUAYARAMERIN,atencion odontologica,otras acciones,2012-12-01,140,55,140,55,195
GUTIERREZ,atencion odontologica,otras acciones,2012-12-01,15,31,15,31,46
HUACARETA,atencion odontologica,otras acciones,2012-12-01,18,38,18,38,56
HUACAYA (VILLA DE HUACAYA),atencion odontologica,otras acciones,2012-12-01,1,11,1,11,12
HUACHACALLA,atencion odontologica,otras acciones,2012-12-01,20,11,20,11,31
HUANUNI,atencion odontologica,otras acciones,2012-12-01,112,160,112,160,272
HUARACAJE,atencion odontologica,otras acciones,2012-12-01,1,1,1,1,2
HUARINA,atencion odontologica,otras acciones,2012-12-01,5,7,5,7,12
HUAYLLAMARCA,atencion odontologica,otras acciones,2012-12-01,18,36,18,36,54
HUMANATA,atencion odontologica,otras acciones,2012-12-01,2,3,2,3,5
ICHOCA,atencion odontologica,otras acciones,2012-12-01,5,9,5,9,14
ICLA,atencion odontologica,otras acciones,2012-12-01,2,8,2,8,10
INCAHUASI,atencion odontologica,otras acciones,2012-12-01,5,3,5,3,8
INGAVI (HUMAITA),atencion odontologica,otras acciones,2012-12-01,6,12,6,12,18
INQUISIVI,atencion odontologica,otras acciones,2012-12-01,7,6,7,6,13
IRUPANA (VILLA DE LANZA),atencion odontologica,otras acciones,2012-12-01,22,8,22,8,30
IXIAMAS,atencion odontologica,otras acciones,2012-12-01,8,4,8,4,12
JESUS DE MACHACA,atencion odontologica,otras acciones,2012-12-01,22,30,22,30,52
LA ASUNTA,atencion odontologica,otras acciones,2012-12-01,2,11,2,11,13
