,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,81,104,81,104,185
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,228,167,228,167,395
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,51,35,51,35,86
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1738,1768,1738,1768,3506
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,2,4,2,6
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,188,234,188,234,422
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,18,9,18,9,27
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,22,12,22,12,34
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,77,63,77,63,140
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,19,29,19,29,48
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,48,49,48,49,97
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,4,0,4,4
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,6,5,6,11
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,11,12,11,12,23
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,24,21,24,21,45
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1,2,1,2,3
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,38,11,38,11,49
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,16,14,16,30
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,25,16,25,16,41
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,20,32,20,32,52
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,11,11,11,11,22
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,11,19,11,19,30
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,38,51,38,51,89
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,65,52,65,52,117
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,4,4,4,8
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,4,0,4,4
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,30,35,30,35,65
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,16,13,16,13,29
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,42,31,42,31,73
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,25,18,25,18,43
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1780,1796,1780,1796,3576
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,0,5,0,5
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,4,5,4,9
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,55,55,55,55,110
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,2,4,2,6
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,70,97,70,97,167
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,44,45,44,45,89
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,3,9,3,12
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,12,2,12,2,14
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,47,28,47,28,75
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,31,39,31,39,70
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,27,8,27,8,35
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,23,14,23,14,37
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,10,11,10,11,21
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,7,6,7,13
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,41,38,41,38,79
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,12,19,12,19,31
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,11,6,11,17
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,8,4,8,4,12
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,1,5,1,6
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,33,41,33,41,74
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,19,14,19,33
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,5,4,5,9
ICHOCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,3,9,3,12
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,38,45,38,45,83
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,4,9,4,13
INGAVI (HUMAITA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,18,0,18,18
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,24,41,24,41,65
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,37,52,37,52,89
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,2,0,2,2
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,16,8,16,8,24
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,9,5,9,14
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,78,79,78,79,157
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,2333,2261,2333,2261,4594
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,6,9,6,15
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,16,34,16,34,50
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,3,4,3,4,7
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,9,4,9,13
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,120,141,120,141,261
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,1,9,1,10
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,29,19,29,19,48
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,2,3,2,3,5
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,33,28,33,28,61
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,20,9,20,29
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,21,30,21,30,51
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,1,5,1,6
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,7,16,7,16,23
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,4,4,4,8
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,39,22,39,22,61
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,51,54,51,54,105
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,0,5,0,5
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,15,16,15,16,31
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,57,70,57,70,127
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,225,312,225,312,537
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,3,7,3,7,10
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,38,34,38,34,72
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,62,34,62,34,96
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,1,5,1,6
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,11,14,11,25
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,4,5,4,9
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,924,934,924,934,1858
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,23,7,23,7,30
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,30,21,30,21,51
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,50,44,50,44,94
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,51,25,51,25,76
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,40,13,40,13,53
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,20,6,20,26
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,15,17,15,17,32
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,23,14,23,37
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,7,4,7,4,11
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,109,98,109,98,207
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,19,6,19,25
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,24,17,24,17,41
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,93,75,93,75,168
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,16,40,16,40,56
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,108,99,108,99,207
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,15,17,15,17,32
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,8,15,8,15,23
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,24,8,24,8,32
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,7,4,7,11
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,24,30,24,30,54
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,26,48,26,48,74
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,16,14,16,30
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,541,449,541,449,990
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,5,9,5,14
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,12,7,12,7,19
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,59,47,59,47,106
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,2,1,2,1,3
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,3,5,3,8
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,49,30,49,30,79
PUERTO PEREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1,1,1,1,2
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,31,26,31,26,57
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,72,44,72,44,116
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,3,14,3,17
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,229,141,229,141,370
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,15,14,15,14,29
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,93,58,93,58,151
QUIABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,3,4,3,4,7
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,569,632,569,632,1201
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,54,110,54,110,164
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,7,0,7,7
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,142,184,142,184,326
ROBORE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,3,2,3,2,5
RURRENABAQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,23,41,23,41,64
SABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,7,14,7,21
SACABA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,347,288,347,288,635
SACABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,3,11,3,11,14
SACACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,7,10,7,10,17
SAIPINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,7,2,7,2,9
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,113,92,113,92,205
SAMAIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,14,14,14,28
SAN AGUSTIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,6,0,6,6
SAN ANDRES,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,3,6,3,9
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,10,6,10,6,16
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,1,0,1,1
SAN BENITO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,150,36,150,36,186
SAN BORJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,18,29,18,29,47
SAN BUENA VENTURA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,18,30,18,30,48
SAN CARLOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,29,23,29,23,52
SAN IGNACIO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,29,12,29,12,41
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,17,33,17,33,50
SAN JAVIER(STC),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,19,45,19,45,64
SAN JOAQUIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,11,15,11,15,26
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1,9,1,9,10
SAN JULIAN,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,21,31,21,31,52
SAN LORENZO(PND),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,19,14,19,33
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,63,118,63,118,181
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,63,43,63,43,106
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,10,6,10,6,16
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,14,11,14,11,25
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,31,22,31,22,53
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,23,37,23,37,60
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,11,9,11,9,20
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,2,2,2,2,4
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,51,62,51,62,113
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,11,5,11,5,16
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1775,1722,1775,1722,3497
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,3,6,3,9
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,41,57,41,57,98
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1,0,1,0,1
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,61,61,61,61,122
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,17,9,17,26
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,6,12,6,12,18
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,3,4,3,7
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,29,45,29,45,74
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,2,0,2,2
SENA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,12,19,12,19,31
SHINAOTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,106,14,106,14,120
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,22,13,22,13,35
SICAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,17,10,17,10,27
SIPE SIPE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,118,136,118,136,254
SOPACHUY,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,47,60,47,60,107
SORACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,31,12,31,12,43
SORATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,32,46,32,46,78
SUCRE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1743,1306,1743,1306,3049
TACACOMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,7,4,7,4,11
TACOBAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,0,1,0,1,1
TACOPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,1,2,1,2,3
TAHUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,3,2,3,2,5
TAPACARI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,57,37,57,37,94
TARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,48,77,48,77,125
TARACO,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,28,5,28,5,33
TARATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,4,45,4,45,49
TARIJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,917,650,917,650,1567
TARVITA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,70,73,70,73,143
TEOPONTE,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,16,13,16,13,29
TIAWANACU,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,9,8,9,8,17
TINGUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,5,5,5,5,10
TIPUANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,15,19,15,19,34
TIQUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,869,768,869,768,1637
TIRAQUE (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2012-12-01,39,16,39,16,55
