,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,15,0,15,15
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,21,0,21,21
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,53,0,53,53
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,12,0,12,12
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,18,0,18,18
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,12,0,12,12
CALACOTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,29,0,29,29
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,89,0,89,89
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,28,0,28,28
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,228,0,228,228
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,38,0,38,38
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,8,0,8,8
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,15,0,15,15
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,9,0,9,9
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,24,0,24,24
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,4,0,4,4
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,114,0,114,114
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,53,0,53,53
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,27,0,27,27
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,97,0,97,97
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,8,0,8,8
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,71,0,71,71
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,18,0,18,18
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,56,0,56,56
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,243,0,243,243
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,41,0,41,41
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,1116,0,1116,1116
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,176,0,176,176
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,14,0,14,14
COLLANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,32,0,32,32
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,51,0,51,51
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,57,0,57,57
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,28,0,28,28
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,24,0,24,24
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
CORO CORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,19,0,19,19
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,19,0,19,19
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,80,0,80,80
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,81,0,81,81
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,11,0,11,11
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,37,0,37,37
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,6,0,6,6
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,11,0,11,11
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,18,0,18,18
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,1132,0,1132,1132
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,47,0,47,47
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,74,0,74,74
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,14,0,14,14
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,12,0,12,12
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,123,0,123,123
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,1,0,1,1
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,14,0,14,14
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,35,0,35,35
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,22,0,22,22
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,27,0,27,27
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,8,0,8,8
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,17,0,17,17
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,147,0,147,147
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,73,0,73,73
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,90,0,90,90
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,18,0,18,18
HUACHACALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,26,0,26,26
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,11,0,11,11
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
ICHOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,19,0,19,19
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,18,0,18,18
INGAVI (HUMAITA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,6,0,6,6
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,38,0,38,38
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,4,0,4,4
IXIAMAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,9,0,9,9
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,42,0,42,42
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,93,0,93,93
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,1518,0,1518,1518
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,140,0,140,140
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,4,0,4,4
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,9,0,9,9
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,1,0,1,1
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,17,0,17,17
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,13,0,13,13
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,87,0,87,87
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,4,0,4,4
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,13,0,13,13
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,8,0,8,8
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,34,0,34,34
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,21,0,21,21
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,170,0,170,170
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,165,0,165,165
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,9,0,9,9
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,71,0,71,71
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,8,0,8,8
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,34,0,34,34
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,12,0,12,12
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,385,0,385,385
PADCAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
PADILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,39,0,39,39
PAILON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,47,0,47,47
PALCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,26,0,26,26
PALOS BLANCOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,48,0,48,48
PAMPA AULLAGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
PAMPA GRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,19,0,19,19
PAPEL PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,28,0,28,28
PASORAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,81,0,81,81
PAZÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
PELECHUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,13,0,13,13
POCOATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,104,0,104,104
POCONA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,107,0,107,107
POJO (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,41,0,41,41
POOPO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
PORCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,14,0,14,14
POROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,80,0,80,80
PORONGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,9,0,9,9
PORTACHUELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,43,0,43,43
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,16,0,16,16
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,479,0,479,479
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,21,0,21,21
PUCARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,15,0,15,15
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,37,0,37,37
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,6,0,6,6
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,13,0,13,13
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,11,0,11,11
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,27,0,27,27
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,63,0,63,63
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,236,0,236,236
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,33,0,33,33
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,269,0,269,269
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,329,0,329,329
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,46,0,46,46
QUIRUSILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,7,0,7,7
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,376,0,376,376
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,22,0,22,22
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,265,0,265,265
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,4,0,4,4
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,20,0,20,20
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,37,0,37,37
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,67,0,67,67
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,48,0,48,48
SAN AGUSTIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,19,0,19,19
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,3,0,3,3
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,11,0,11,11
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,51,0,51,51
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,32,0,32,32
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,47,0,47,47
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,104,0,104,104
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,34,0,34,34
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,10,0,10,10
SAN JOAQUIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,9,0,9,9
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-11-01,0,22,0,22,22
