,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,atencion odontologica,endodoncias,2012-11-01,7,9,7,9,16
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
CUEVO,atencion odontologica,endodoncias,2012-11-01,2,1,2,1,3
CULPINA,atencion odontologica,endodoncias,2012-11-01,9,8,9,8,17
DESAGUADERO,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
EL ALTO,atencion odontologica,endodoncias,2012-11-01,378,454,378,454,832
EL PUENTE(STC),atencion odontologica,endodoncias,2012-11-01,3,5,3,5,8
EL PUENTE(TJA),atencion odontologica,endodoncias,2012-11-01,7,16,7,16,23
EL TORNO,atencion odontologica,endodoncias,2012-11-01,11,12,11,12,23
EL VILLAR,atencion odontologica,endodoncias,2012-11-01,6,1,6,1,7
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2012-11-01,6,30,6,30,36
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2012-11-01,4,6,4,6,10
ESCOMA,atencion odontologica,endodoncias,2012-11-01,4,3,4,3,7
EUCALIPTUS,atencion odontologica,endodoncias,2012-11-01,0,3,0,3,3
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2012-11-01,13,13,13,13,26
FILADELFIA,atencion odontologica,endodoncias,2012-11-01,3,0,3,0,3
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
GUANAY,atencion odontologica,endodoncias,2012-11-01,2,3,2,3,5
GUAQUI,atencion odontologica,endodoncias,2012-11-01,2,6,2,6,8
GUAYARAMERIN,atencion odontologica,endodoncias,2012-11-01,9,10,9,10,19
GUTIERREZ,atencion odontologica,endodoncias,2012-11-01,6,17,6,17,23
HUACARETA,atencion odontologica,endodoncias,2012-11-01,1,3,1,3,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2012-11-01,1,3,1,3,4
HUANUNI,atencion odontologica,endodoncias,2012-11-01,0,3,0,3,3
HUARACAJE,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
HUARINA,atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
HUAYLLAMARCA,atencion odontologica,endodoncias,2012-11-01,1,3,1,3,4
HUMANATA,atencion odontologica,endodoncias,2012-11-01,1,3,1,3,4
ICLA,atencion odontologica,endodoncias,2012-11-01,1,8,1,8,9
INCAHUASI,atencion odontologica,endodoncias,2012-11-01,8,9,8,9,17
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
IXIAMAS,atencion odontologica,endodoncias,2012-11-01,1,2,1,2,3
JESUS DE MACHACA,atencion odontologica,endodoncias,2012-11-01,6,15,6,15,21
LA ASUNTA,atencion odontologica,endodoncias,2012-11-01,7,14,7,14,21
LA GUARDIA,atencion odontologica,endodoncias,2012-11-01,9,8,9,8,17
LA PAZ,atencion odontologica,endodoncias,2012-11-01,626,792,626,792,1418
LAGUNILLAS,atencion odontologica,endodoncias,2012-11-01,1,4,1,4,5
LAJA,atencion odontologica,endodoncias,2012-11-01,2,16,2,16,18
LAS CARRERAS,atencion odontologica,endodoncias,2012-11-01,2,0,2,0,2
LICOMA PAMPA,atencion odontologica,endodoncias,2012-11-01,6,0,6,0,6
LLALLAGUA,atencion odontologica,endodoncias,2012-11-01,6,29,6,29,35
LLICA,atencion odontologica,endodoncias,2012-11-01,4,1,4,1,5
MACHARETI,atencion odontologica,endodoncias,2012-11-01,1,5,1,5,6
MAGDALENA,atencion odontologica,endodoncias,2012-11-01,2,3,2,3,5
MAIRANA,atencion odontologica,endodoncias,2012-11-01,0,5,0,5,5
MALLA,atencion odontologica,endodoncias,2012-11-01,2,3,2,3,5
MAPIRI,atencion odontologica,endodoncias,2012-11-01,2,4,2,4,6
MECAPACA,atencion odontologica,endodoncias,2012-11-01,45,32,45,32,77
MINEROS,atencion odontologica,endodoncias,2012-11-01,5,2,5,2,7
MIZQUE,atencion odontologica,endodoncias,2012-11-01,3,5,3,5,8
MOCOMOCO,atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
MOJOCOYA,atencion odontologica,endodoncias,2012-11-01,2,11,2,11,13
MONTEAGUDO,atencion odontologica,endodoncias,2012-11-01,25,36,25,36,61
MONTERO,atencion odontologica,endodoncias,2012-11-01,32,42,32,42,74
MOROCHATA,atencion odontologica,endodoncias,2012-11-01,3,10,3,10,13
OCURI,atencion odontologica,endodoncias,2012-11-01,0,3,0,3,3
OKINAWA,atencion odontologica,endodoncias,2012-11-01,5,5,5,5,10
OMEREQUE,atencion odontologica,endodoncias,2012-11-01,8,4,8,4,12
ORURO,atencion odontologica,endodoncias,2012-11-01,310,340,310,340,650
PADCAYA,atencion odontologica,endodoncias,2012-11-01,10,15,10,15,25
PADILLA,atencion odontologica,endodoncias,2012-11-01,2,8,2,8,10
PAILON,atencion odontologica,endodoncias,2012-11-01,2,11,2,11,13
PALCA,atencion odontologica,endodoncias,2012-11-01,2,1,2,1,3
PALOS BLANCOS,atencion odontologica,endodoncias,2012-11-01,16,14,16,14,30
PAMPA AULLAGAS,atencion odontologica,endodoncias,2012-11-01,1,5,1,5,6
PAPEL PAMPA,atencion odontologica,endodoncias,2012-11-01,6,2,6,2,8
PASORAPA,atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
PATACAMAYA,atencion odontologica,endodoncias,2012-11-01,0,7,0,7,7
PAZÑA,atencion odontologica,endodoncias,2012-11-01,1,2,1,2,3
PELECHUCO,atencion odontologica,endodoncias,2012-11-01,2,0,2,0,2
POCOATA,atencion odontologica,endodoncias,2012-11-01,2,3,2,3,5
POCONA,atencion odontologica,endodoncias,2012-11-01,2,11,2,11,13
POJO (CBBA),atencion odontologica,endodoncias,2012-11-01,0,3,0,3,3
POOPO,atencion odontologica,endodoncias,2012-11-01,7,9,7,9,16
PORCO,atencion odontologica,endodoncias,2012-11-01,1,6,1,6,7
POROMA,atencion odontologica,endodoncias,2012-11-01,5,12,5,12,17
PORONGO,atencion odontologica,endodoncias,2012-11-01,2,7,2,7,9
PORTACHUELO,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
PORVENIR,atencion odontologica,endodoncias,2012-11-01,3,8,3,8,11
POTOSI,atencion odontologica,endodoncias,2012-11-01,166,294,166,294,460
PRESTO,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
PUERTO ACOSTA,atencion odontologica,endodoncias,2012-11-01,3,1,3,1,4
PUERTO CARABUCO,atencion odontologica,endodoncias,2012-11-01,4,0,4,0,4
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2012-11-01,2,1,2,1,3
PUERTO RICO,atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
PUERTO SUAREZ,atencion odontologica,endodoncias,2012-11-01,0,3,0,3,3
PUERTO VILLARROEL,atencion odontologica,endodoncias,2012-11-01,32,64,32,64,96
PUNA,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
PUNATA,atencion odontologica,endodoncias,2012-11-01,26,57,26,57,83
QUILLACOLLO,atencion odontologica,endodoncias,2012-11-01,39,51,39,51,90
QUIME,atencion odontologica,endodoncias,2012-11-01,33,19,33,19,52
QUIRUSILLAS,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
RAVELO,atencion odontologica,endodoncias,2012-11-01,4,7,4,7,11
RIBERALTA,atencion odontologica,endodoncias,2012-11-01,74,67,74,67,141
ROBORE,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
RURRENABAQUE,atencion odontologica,endodoncias,2012-11-01,1,2,1,2,3
SABAYA,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
SACABA,atencion odontologica,endodoncias,2012-11-01,62,89,62,89,151
SACABAMBA,atencion odontologica,endodoncias,2012-11-01,1,7,1,7,8
SACACA,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
SAIPINA,atencion odontologica,endodoncias,2012-11-01,5,16,5,16,21
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2012-11-01,3,17,3,17,20
SAMAIPATA,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
SAN AGUSTIN,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2012-11-01,1,2,1,2,3
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncias,2012-11-01,3,2,3,2,5
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
SAN BENITO,atencion odontologica,endodoncias,2012-11-01,4,2,4,2,6
SAN BORJA,atencion odontologica,endodoncias,2012-11-01,4,26,4,26,30
SAN BUENA VENTURA,atencion odontologica,endodoncias,2012-11-01,1,6,1,6,7
SAN CARLOS,atencion odontologica,endodoncias,2012-11-01,19,26,19,26,45
SAN IGNACIO,atencion odontologica,endodoncias,2012-11-01,2,8,2,8,10
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2012-11-01,1,2,1,2,3
SAN JAVIER(STC),atencion odontologica,endodoncias,2012-11-01,4,6,4,6,10
SAN JOAQUIN,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2012-11-01,13,19,13,19,32
SAN JULIAN,atencion odontologica,endodoncias,2012-11-01,3,5,3,5,8
SAN LORENZO(TJA),atencion odontologica,endodoncias,2012-11-01,38,85,38,85,123
SAN LUCAS,atencion odontologica,endodoncias,2012-11-01,11,20,11,20,31
SAN MATIAS,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2012-11-01,13,44,13,44,57
SAN PABLO DE LIPEZ,atencion odontologica,endodoncias,2012-11-01,14,19,14,19,33
SAN PEDRO,atencion odontologica,endodoncias,2012-11-01,2,12,2,12,14
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2012-11-01,2,5,2,5,7
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
SAN RAFAEL,atencion odontologica,endodoncias,2012-11-01,2,2,2,2,4
SAN RAMON BENI,atencion odontologica,endodoncias,2012-11-01,0,5,0,5,5
SAN RAMON SCZ,atencion odontologica,endodoncias,2012-11-01,5,4,5,4,9
SANTA ANA,atencion odontologica,endodoncias,2012-11-01,5,27,5,27,32
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2012-11-01,410,581,410,581,991
SANTA ROSA,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2012-11-01,0,6,0,6,6
SANTIAGO DE CALLAPA,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2012-11-01,6,2,6,2,8
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2012-11-01,5,13,5,13,18
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2012-11-01,7,17,7,17,24
SANTIVAÑES,atencion odontologica,endodoncias,2012-11-01,3,8,3,8,11
SAPAHAQUI,atencion odontologica,endodoncias,2012-11-01,0,2,0,2,2
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2012-11-01,4,2,4,2,6
SIPE SIPE,atencion odontologica,endodoncias,2012-11-01,27,50,27,50,77
SOPACHUY,atencion odontologica,endodoncias,2012-11-01,5,8,5,8,13
SORACACHI,atencion odontologica,endodoncias,2012-11-01,4,4,4,4,8
SORATA,atencion odontologica,endodoncias,2012-11-01,3,6,3,6,9
SUCRE,atencion odontologica,endodoncias,2012-11-01,449,547,449,547,996
TACACHI,atencion odontologica,endodoncias,2012-11-01,0,6,0,6,6
TACACOMA,atencion odontologica,endodoncias,2012-11-01,1,7,1,7,8
TACOBAMBA,atencion odontologica,endodoncias,2012-11-01,0,7,0,7,7
TACOPAYA,atencion odontologica,endodoncias,2012-11-01,0,6,0,6,6
TAPACARI,atencion odontologica,endodoncias,2012-11-01,4,9,4,9,13
TARABUCO,atencion odontologica,endodoncias,2012-11-01,7,6,7,6,13
TARATA,atencion odontologica,endodoncias,2012-11-01,7,5,7,5,12
TARIJA,atencion odontologica,endodoncias,2012-11-01,353,517,353,517,870
TARVITA,atencion odontologica,endodoncias,2012-11-01,2,3,2,3,5
TEOPONTE,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
TIAWANACU,atencion odontologica,endodoncias,2012-11-01,4,7,4,7,11
TINGUIPAYA,atencion odontologica,endodoncias,2012-11-01,1,0,1,0,1
TIQUIPAYA,atencion odontologica,endodoncias,2012-11-01,29,44,29,44,73
TIRAQUE (CBBA),atencion odontologica,endodoncias,2012-11-01,5,3,5,3,8
TOCO,atencion odontologica,endodoncias,2012-11-01,1,3,1,3,4
TOLATA,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
TOLEDO,atencion odontologica,endodoncias,2012-11-01,3,8,3,8,11
TOMAVE,atencion odontologica,endodoncias,2012-11-01,1,6,1,6,7
TOMINA,atencion odontologica,endodoncias,2012-11-01,11,25,11,25,36
TORO TORO,atencion odontologica,endodoncias,2012-11-01,4,2,4,2,6
TOTORA(CBBA),atencion odontologica,endodoncias,2012-11-01,7,4,7,4,11
TRINIDAD,atencion odontologica,endodoncias,2012-11-01,44,55,44,55,99
TUPIZA,atencion odontologica,endodoncias,2012-11-01,19,22,19,22,41
TURCO,atencion odontologica,endodoncias,2012-11-01,5,4,5,4,9
UMALA,atencion odontologica,endodoncias,2012-11-01,5,6,5,6,11
UNCIA,atencion odontologica,endodoncias,2012-11-01,22,18,22,18,40
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2012-11-01,15,35,15,35,50
UYUNI,atencion odontologica,endodoncias,2012-11-01,6,8,6,8,14
VACAS,atencion odontologica,endodoncias,2012-11-01,3,12,3,12,15
VALLEGRANDE,atencion odontologica,endodoncias,2012-11-01,11,30,11,30,41
VIACHA,atencion odontologica,endodoncias,2012-11-01,25,23,25,23,48
VILA VILA,atencion odontologica,endodoncias,2012-11-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,endodoncias,2012-11-01,4,0,4,0,4
VILLA MONTES,atencion odontologica,endodoncias,2012-11-01,40,101,40,101,141
VILLA RIVERO,atencion odontologica,endodoncias,2012-11-01,2,3,2,3,5
VILLA SERRANO,atencion odontologica,endodoncias,2012-11-01,9,9,9,9,18
VILLA TUNARI,atencion odontologica,endodoncias,2012-11-01,22,53,22,53,75
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2012-11-01,2,1,2,1,3
VILLAZON,atencion odontologica,endodoncias,2012-11-01,38,61,38,61,99
VINTO,atencion odontologica,endodoncias,2012-11-01,11,19,11,19,30
VITICHI,atencion odontologica,endodoncias,2012-11-01,5,4,5,4,9
WALDO BALLIVIAN,atencion odontologica,endodoncias,2012-11-01,3,0,3,0,3
WARNES,atencion odontologica,endodoncias,2012-11-01,1,5,1,5,6
YACUIBA,atencion odontologica,endodoncias,2012-11-01,56,113,56,113,169
YAMPARAEZ,atencion odontologica,endodoncias,2012-11-01,2,4,2,4,6
YANACACHI,atencion odontologica,endodoncias,2012-11-01,1,3,1,3,4
YAPACANI,atencion odontologica,endodoncias,2012-11-01,12,30,12,30,42
YOCALLA,atencion odontologica,endodoncias,2012-11-01,1,1,1,1,2
YOTALA,atencion odontologica,endodoncias,2012-11-01,6,7,6,7,13
YUNCHARA,atencion odontologica,endodoncias,2012-11-01,5,10,5,10,15
ACACIO,atencion odontologica,endodoncias,2012-12-01,1,2,1,2,3
ACHACACHI,atencion odontologica,endodoncias,2012-12-01,38,41,38,41,79
ACHOCALLA,atencion odontologica,endodoncias,2012-12-01,4,3,4,3,7
AIQUILE,atencion odontologica,endodoncias,2012-12-01,18,19,18,19,37
ALCALA,atencion odontologica,endodoncias,2012-12-01,0,7,0,7,7
ALTO BENI,atencion odontologica,endodoncias,2012-12-01,0,2,0,2,2
ANDAMARCA,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
ANTEQUERA,atencion odontologica,endodoncias,2012-12-01,0,3,0,3,3
ARANI,atencion odontologica,endodoncias,2012-12-01,14,9,14,9,23
ARBIETO,atencion odontologica,endodoncias,2012-12-01,7,5,7,5,12
ARQUE,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2012-12-01,1,0,1,0,1
ATOCHA,atencion odontologica,endodoncias,2012-12-01,90,115,90,115,205
AYATA,atencion odontologica,endodoncias,2012-12-01,2,3,2,3,5
AYO AYO,atencion odontologica,endodoncias,2012-12-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2012-12-01,18,29,18,29,47
BELEN DE ANDAMARCA,atencion odontologica,endodoncias,2012-12-01,5,4,5,4,9
BERMEJO,atencion odontologica,endodoncias,2012-12-01,26,37,26,37,63
BETANZOS,atencion odontologica,endodoncias,2012-12-01,2,10,2,10,12
BOLIVAR,atencion odontologica,endodoncias,2012-12-01,1,4,1,4,5
BOYUIBE,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
BUENA VISTA,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CAIROMA,atencion odontologica,endodoncias,2012-12-01,1,3,1,3,4
CAJUATA,atencion odontologica,endodoncias,2012-12-01,1,2,1,2,3
CALAMARCA,atencion odontologica,endodoncias,2012-12-01,11,15,11,15,26
CAMARGO,atencion odontologica,endodoncias,2012-12-01,4,15,4,15,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2012-12-01,1,2,1,2,3
CAMIRI,atencion odontologica,endodoncias,2012-12-01,18,29,18,29,47
CAPINOTA,atencion odontologica,endodoncias,2012-12-01,30,34,30,34,64
CARACOLLO,atencion odontologica,endodoncias,2012-12-01,8,16,8,16,24
CARANAVI,atencion odontologica,endodoncias,2012-12-01,15,11,15,11,26
CARAPARI,atencion odontologica,endodoncias,2012-12-01,9,29,9,29,38
CARIPUYO,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,endodoncias,2012-12-01,8,12,8,12,20
CHARAGUA,atencion odontologica,endodoncias,2012-12-01,2,5,2,5,7
CHARAÑA,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CHAYANTA,atencion odontologica,endodoncias,2012-12-01,1,3,1,3,4
CHIMORE,atencion odontologica,endodoncias,2012-12-01,9,20,9,20,29
CHIPAYA,atencion odontologica,endodoncias,2012-12-01,1,0,1,0,1
CHOQUE COTA,atencion odontologica,endodoncias,2012-12-01,3,3,3,3,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2012-12-01,16,9,16,9,25
CHUMA,atencion odontologica,endodoncias,2012-12-01,3,5,3,5,8
CKOCHAS,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CLIZA,atencion odontologica,endodoncias,2012-12-01,12,17,12,17,29
COBIJA,atencion odontologica,endodoncias,2012-12-01,20,14,20,14,34
COCAPATA,atencion odontologica,endodoncias,2012-12-01,4,4,4,4,8
COCHABAMBA,atencion odontologica,endodoncias,2012-12-01,788,972,788,972,1760
COIPASA,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
COLCAPIRHUA,atencion odontologica,endodoncias,2012-12-01,13,19,13,19,32
"COLCHA ""K""",atencion odontologica,endodoncias,2012-12-01,3,1,3,1,4
COLLANA,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
COLOMI,atencion odontologica,endodoncias,2012-12-01,5,9,5,9,14
COLPA BELGICA,atencion odontologica,endodoncias,2012-12-01,2,1,2,1,3
COLQUECHACA,atencion odontologica,endodoncias,2012-12-01,4,8,4,8,12
COLQUENCHA,atencion odontologica,endodoncias,2012-12-01,10,5,10,5,15
COLQUIRI,atencion odontologica,endodoncias,2012-12-01,3,2,3,2,5
COMARAPA,atencion odontologica,endodoncias,2012-12-01,11,20,11,20,31
CORIPATA,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CORO CORO,atencion odontologica,endodoncias,2012-12-01,23,23,23,23,46
COROICO,atencion odontologica,endodoncias,2012-12-01,23,23,23,23,46
CORQUE,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
COTAGAITA,atencion odontologica,endodoncias,2012-12-01,18,34,18,34,52
COTOCA,atencion odontologica,endodoncias,2012-12-01,4,2,4,2,6
CUATRO CAÑADAS,atencion odontologica,endodoncias,2012-12-01,5,1,5,1,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CUEVO,atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
CULPINA,atencion odontologica,endodoncias,2012-12-01,1,10,1,10,11
DESAGUADERO,atencion odontologica,endodoncias,2012-12-01,0,2,0,2,2
EL ALTO,atencion odontologica,endodoncias,2012-12-01,361,467,361,467,828
EL PUENTE(STC),atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,endodoncias,2012-12-01,4,24,4,24,28
EL TORNO,atencion odontologica,endodoncias,2012-12-01,11,41,11,41,52
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2012-12-01,5,10,5,10,15
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
ESCOMA,atencion odontologica,endodoncias,2012-12-01,0,6,0,6,6
EUCALIPTUS,atencion odontologica,endodoncias,2012-12-01,1,4,1,4,5
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2012-12-01,7,12,7,12,19
FILADELFIA,atencion odontologica,endodoncias,2012-12-01,5,2,5,2,7
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2012-12-01,3,4,3,4,7
GUANAY,atencion odontologica,endodoncias,2012-12-01,12,13,12,13,25
GUAQUI,atencion odontologica,endodoncias,2012-12-01,5,7,5,7,12
GUAYARAMERIN,atencion odontologica,endodoncias,2012-12-01,2,10,2,10,12
GUTIERREZ,atencion odontologica,endodoncias,2012-12-01,6,4,6,4,10
HUACARETA,atencion odontologica,endodoncias,2012-12-01,0,5,0,5,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2012-12-01,0,1,0,1,1
HUACHACALLA,atencion odontologica,endodoncias,2012-12-01,1,2,1,2,3
HUANUNI,atencion odontologica,endodoncias,2012-12-01,8,16,8,16,24
HUARACAJE,atencion odontologica,endodoncias,2012-12-01,2,2,2,2,4
HUARINA,atencion odontologica,endodoncias,2012-12-01,0,3,0,3,3
HUAYLLAMARCA,atencion odontologica,endodoncias,2012-12-01,2,1,2,1,3
HUMANATA,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
ICLA,atencion odontologica,endodoncias,2012-12-01,2,6,2,6,8
INCAHUASI,atencion odontologica,endodoncias,2012-12-01,4,11,4,11,15
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2012-12-01,0,20,0,20,20
JESUS DE MACHACA,atencion odontologica,endodoncias,2012-12-01,6,5,6,5,11
LA ASUNTA,atencion odontologica,endodoncias,2012-12-01,1,3,1,3,4
LA GUARDIA,atencion odontologica,endodoncias,2012-12-01,11,9,11,9,20
LA PAZ,atencion odontologica,endodoncias,2012-12-01,556,653,556,653,1209
LAJA,atencion odontologica,endodoncias,2012-12-01,2,3,2,3,5
LAS CARRERAS,atencion odontologica,endodoncias,2012-12-01,2,4,2,4,6
LICOMA PAMPA,atencion odontologica,endodoncias,2012-12-01,4,15,4,15,19
LLALLAGUA,atencion odontologica,endodoncias,2012-12-01,7,24,7,24,31
LORETO,atencion odontologica,endodoncias,2012-12-01,0,2,0,2,2
LURIBAY,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
MACHACAMARCA,atencion odontologica,endodoncias,2012-12-01,2,2,2,2,4
MACHARETI,atencion odontologica,endodoncias,2012-12-01,1,0,1,0,1
MAGDALENA,atencion odontologica,endodoncias,2012-12-01,3,7,3,7,10
MAIRANA,atencion odontologica,endodoncias,2012-12-01,2,4,2,4,6
MALLA,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
MAPIRI,atencion odontologica,endodoncias,2012-12-01,6,6,6,6,12
MECAPACA,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
MINEROS,atencion odontologica,endodoncias,2012-12-01,1,0,1,0,1
MIZQUE,atencion odontologica,endodoncias,2012-12-01,5,2,5,2,7
MOCOMOCO,atencion odontologica,endodoncias,2012-12-01,1,1,1,1,2
MOJOCOYA,atencion odontologica,endodoncias,2012-12-01,2,1,2,1,3
MONTEAGUDO,atencion odontologica,endodoncias,2012-12-01,19,17,19,17,36
MONTERO,atencion odontologica,endodoncias,2012-12-01,46,40,46,40,86
MOROCHATA,atencion odontologica,endodoncias,2012-12-01,1,5,1,5,6
OCURI,atencion odontologica,endodoncias,2012-12-01,0,4,0,4,4
