,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
PUNATA,atencion odontologica,periodoncias,2012-11-01,3,24,3,24,27
QUILLACOLLO,atencion odontologica,periodoncias,2012-11-01,33,58,33,58,91
QUIME,atencion odontologica,periodoncias,2012-11-01,2,2,2,2,4
QUIRUSILLAS,atencion odontologica,periodoncias,2012-11-01,0,3,0,3,3
REYES,atencion odontologica,periodoncias,2012-11-01,3,1,3,1,4
RIBERALTA,atencion odontologica,periodoncias,2012-11-01,28,113,28,113,141
ROBORE,atencion odontologica,periodoncias,2012-11-01,0,2,0,2,2
RURRENABAQUE,atencion odontologica,periodoncias,2012-11-01,5,6,5,6,11
SABAYA,atencion odontologica,periodoncias,2012-11-01,1,2,1,2,3
SACABA,atencion odontologica,periodoncias,2012-11-01,36,57,36,57,93
SACABAMBA,atencion odontologica,periodoncias,2012-11-01,0,2,0,2,2
SAIPINA,atencion odontologica,periodoncias,2012-11-01,3,3,3,3,6
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2012-11-01,3,2,3,2,5
SAN AGUSTIN,atencion odontologica,periodoncias,2012-11-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2012-11-01,12,13,12,13,25
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncias,2012-11-01,0,1,0,1,1
SAN BENITO,atencion odontologica,periodoncias,2012-11-01,7,7,7,7,14
SAN BORJA,atencion odontologica,periodoncias,2012-11-01,10,5,10,5,15
SAN BUENA VENTURA,atencion odontologica,periodoncias,2012-11-01,9,12,9,12,21
SAN CARLOS,atencion odontologica,periodoncias,2012-11-01,12,15,12,15,27
SAN IGNACIO,atencion odontologica,periodoncias,2012-11-01,6,22,6,22,28
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2012-11-01,1,2,1,2,3
SAN JAVIER(STC),atencion odontologica,periodoncias,2012-11-01,1,2,1,2,3
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2012-11-01,2,6,2,6,8
SAN JULIAN,atencion odontologica,periodoncias,2012-11-01,9,7,9,7,16
SAN LORENZO(PND),atencion odontologica,periodoncias,2012-11-01,2,0,2,0,2
SAN LORENZO(TJA),atencion odontologica,periodoncias,2012-11-01,4,12,4,12,16
SAN LUCAS,atencion odontologica,periodoncias,2012-11-01,7,14,7,14,21
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2012-11-01,1,3,1,3,4
SAN PABLO DE LIPEZ,atencion odontologica,periodoncias,2012-11-01,5,4,5,4,9
SAN PEDRO,atencion odontologica,periodoncias,2012-11-01,11,17,11,17,28
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2012-11-01,1,0,1,0,1
SAN RAFAEL,atencion odontologica,periodoncias,2012-11-01,71,80,71,80,151
SAN RAMON SCZ,atencion odontologica,periodoncias,2012-11-01,4,8,4,8,12
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2012-11-01,429,831,429,831,1260
SANTA ROSA,atencion odontologica,periodoncias,2012-11-01,1,1,1,1,2
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2012-11-01,0,10,0,10,10
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2012-11-01,0,3,0,3,3
SANTIAGO DE MACHACA,atencion odontologica,periodoncias,2012-11-01,0,2,0,2,2
SANTIVAÑES,atencion odontologica,periodoncias,2012-11-01,0,1,0,1,1
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2012-11-01,0,2,0,2,2
SICAYA,atencion odontologica,periodoncias,2012-11-01,11,10,11,10,21
SIPE SIPE,atencion odontologica,periodoncias,2012-11-01,0,22,0,22,22
SOPACHUY,atencion odontologica,periodoncias,2012-11-01,0,1,0,1,1
SORACACHI,atencion odontologica,periodoncias,2012-11-01,0,1,0,1,1
SORATA,atencion odontologica,periodoncias,2012-11-01,0,6,0,6,6
SUCRE,atencion odontologica,periodoncias,2012-11-01,251,345,251,345,596
TACACHI,atencion odontologica,periodoncias,2012-11-01,4,0,4,0,4
TAPACARI,atencion odontologica,periodoncias,2012-11-01,5,17,5,17,22
TARABUCO,atencion odontologica,periodoncias,2012-11-01,0,10,0,10,10
TARATA,atencion odontologica,periodoncias,2012-11-01,4,8,4,8,12
TARIJA,atencion odontologica,periodoncias,2012-11-01,107,279,107,279,386
TARVITA,atencion odontologica,periodoncias,2012-11-01,7,12,7,12,19
TEOPONTE,atencion odontologica,periodoncias,2012-11-01,1,8,1,8,9
TIAWANACU,atencion odontologica,periodoncias,2012-11-01,1,2,1,2,3
TIQUIPAYA,atencion odontologica,periodoncias,2012-11-01,24,89,24,89,113
TIRAQUE (CBBA),atencion odontologica,periodoncias,2012-11-01,0,7,0,7,7
TOCO,atencion odontologica,periodoncias,2012-11-01,8,6,8,6,14
TOLATA,atencion odontologica,periodoncias,2012-11-01,2,4,2,4,6
TOLEDO,atencion odontologica,periodoncias,2012-11-01,5,2,5,2,7
TOMINA,atencion odontologica,periodoncias,2012-11-01,2,28,2,28,30
TORO TORO,atencion odontologica,periodoncias,2012-11-01,1,6,1,6,7
TOTORA(CBBA),atencion odontologica,periodoncias,2012-11-01,5,4,5,4,9
TOTORA(ORR),atencion odontologica,periodoncias,2012-11-01,1,0,1,0,1
TRINIDAD,atencion odontologica,periodoncias,2012-11-01,37,80,37,80,117
TUPIZA,atencion odontologica,periodoncias,2012-11-01,13,4,13,4,17
TURCO,atencion odontologica,periodoncias,2012-11-01,1,3,1,3,4
UMALA,atencion odontologica,periodoncias,2012-11-01,0,1,0,1,1
UNCIA,atencion odontologica,periodoncias,2012-11-01,3,3,3,3,6
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2012-11-01,3,9,3,9,12
UYUNI,atencion odontologica,periodoncias,2012-11-01,2,3,2,3,5
VACAS,atencion odontologica,periodoncias,2012-11-01,1,2,1,2,3
VALLEGRANDE,atencion odontologica,periodoncias,2012-11-01,1,6,1,6,7
VIACHA,atencion odontologica,periodoncias,2012-11-01,15,28,15,28,43
VILA VILA,atencion odontologica,periodoncias,2012-11-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,periodoncias,2012-11-01,0,2,0,2,2
VILLA MONTES,atencion odontologica,periodoncias,2012-11-01,22,29,22,29,51
VILLA RIVERO,atencion odontologica,periodoncias,2012-11-01,6,3,6,3,9
VILLA SERRANO,atencion odontologica,periodoncias,2012-11-01,1,6,1,6,7
VILLA TUNARI,atencion odontologica,periodoncias,2012-11-01,30,58,30,58,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2012-11-01,1,5,1,5,6
VILLAZON,atencion odontologica,periodoncias,2012-11-01,1,16,1,16,17
VINTO,atencion odontologica,periodoncias,2012-11-01,1,5,1,5,6
VITICHI,atencion odontologica,periodoncias,2012-11-01,4,2,4,2,6
WARNES,atencion odontologica,periodoncias,2012-11-01,3,14,3,14,17
YACUIBA,atencion odontologica,periodoncias,2012-11-01,41,86,41,86,127
YAMPARAEZ,atencion odontologica,periodoncias,2012-11-01,0,11,0,11,11
YANACACHI,atencion odontologica,periodoncias,2012-11-01,0,4,0,4,4
YAPACANI,atencion odontologica,periodoncias,2012-11-01,4,27,4,27,31
YOCALLA,atencion odontologica,periodoncias,2012-11-01,0,5,0,5,5
YOTALA,atencion odontologica,periodoncias,2012-11-01,4,9,4,9,13
YUNCHARA,atencion odontologica,periodoncias,2012-11-01,3,5,3,5,8
ZUDAÑEZ,atencion odontologica,periodoncias,2012-11-01,5,0,5,0,5
ACACIO,atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
ACHACACHI,atencion odontologica,periodoncias,2012-12-01,5,13,5,13,18
ACHOCALLA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
AIQUILE,atencion odontologica,periodoncias,2012-12-01,8,23,8,23,31
ALCALA,atencion odontologica,periodoncias,2012-12-01,0,8,0,8,8
ALTO BENI,atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
ANTEQUERA,atencion odontologica,periodoncias,2012-12-01,2,0,2,0,2
ANZALDO,atencion odontologica,periodoncias,2012-12-01,2,9,2,9,11
ARAMPAMPA,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
ARANI,atencion odontologica,periodoncias,2012-12-01,7,12,7,12,19
ARBIETO,atencion odontologica,periodoncias,2012-12-01,3,15,3,15,18
ARQUE,atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2012-12-01,2,0,2,0,2
ATOCHA,atencion odontologica,periodoncias,2012-12-01,20,19,20,19,39
AYATA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
AYO AYO,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2012-12-01,7,14,7,14,21
AZURDUY,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
BELEN DE ANDAMARCA,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
BELLA FLOR,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
BERMEJO,atencion odontologica,periodoncias,2012-12-01,22,45,22,45,67
BETANZOS,atencion odontologica,periodoncias,2012-12-01,0,7,0,7,7
BOYUIBE,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
BUENA VISTA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
CABEZAS,atencion odontologica,periodoncias,2012-12-01,5,17,5,17,22
CAIROMA,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
"CAIZA ""D""",atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
CAMARGO,atencion odontologica,periodoncias,2012-12-01,0,9,0,9,9
CAMIRI,atencion odontologica,periodoncias,2012-12-01,14,25,14,25,39
CAPINOTA,atencion odontologica,periodoncias,2012-12-01,5,14,5,14,19
CARACOLLO,atencion odontologica,periodoncias,2012-12-01,5,19,5,19,24
CARANAVI,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
CARAPARI,atencion odontologica,periodoncias,2012-12-01,4,11,4,11,15
CARIPUYO,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2012-12-01,7,13,7,13,20
CHALLAPATA,atencion odontologica,periodoncias,2012-12-01,2,6,2,6,8
CHARAGUA,atencion odontologica,periodoncias,2012-12-01,9,9,9,9,18
CHIMORE,atencion odontologica,periodoncias,2012-12-01,0,4,0,4,4
CHIPAYA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2012-12-01,2,12,2,12,14
CHUMA,atencion odontologica,periodoncias,2012-12-01,2,6,2,6,8
CLIZA,atencion odontologica,periodoncias,2012-12-01,8,25,8,25,33
COBIJA,atencion odontologica,periodoncias,2012-12-01,5,11,5,11,16
COCAPATA,atencion odontologica,periodoncias,2012-12-01,0,15,0,15,15
COCHABAMBA,atencion odontologica,periodoncias,2012-12-01,662,960,662,960,1622
COIPASA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
COLCAPIRHUA,atencion odontologica,periodoncias,2012-12-01,9,12,9,12,21
COLOMI,atencion odontologica,periodoncias,2012-12-01,0,18,0,18,18
COLPA BELGICA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
COLQUECHACA,atencion odontologica,periodoncias,2012-12-01,3,11,3,11,14
COMARAPA,atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
CONCEPCION,atencion odontologica,periodoncias,2012-12-01,4,0,4,0,4
CORO CORO,atencion odontologica,periodoncias,2012-12-01,1,4,1,4,5
COROICO,atencion odontologica,periodoncias,2012-12-01,1,4,1,4,5
COTAGAITA,atencion odontologica,periodoncias,2012-12-01,3,10,3,10,13
COTOCA,atencion odontologica,periodoncias,2012-12-01,0,6,0,6,6
CUATRO CAÑADAS,atencion odontologica,periodoncias,2012-12-01,0,5,0,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
CULPINA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,periodoncias,2012-12-01,5,3,5,3,8
EL ALTO,atencion odontologica,periodoncias,2012-12-01,137,225,137,225,362
EL PUENTE(STC),atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
EL PUENTE(TJA),atencion odontologica,periodoncias,2012-12-01,1,5,1,5,6
EL TORNO,atencion odontologica,periodoncias,2012-12-01,15,36,15,36,51
EL VILLAR,atencion odontologica,periodoncias,2012-12-01,0,4,0,4,4
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2012-12-01,2,2,2,2,4
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2012-12-01,0,5,0,5,5
EUCALIPTUS,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2012-12-01,2,4,2,4,6
FILADELFIA,atencion odontologica,periodoncias,2012-12-01,0,4,0,4,4
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2012-12-01,2,5,2,5,7
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncias,2012-12-01,1,3,1,3,4
GUAYARAMERIN,atencion odontologica,periodoncias,2012-12-01,22,82,22,82,104
GUTIERREZ,atencion odontologica,periodoncias,2012-12-01,3,2,3,2,5
HUACHACALLA,atencion odontologica,periodoncias,2012-12-01,3,1,3,1,4
HUARACAJE,atencion odontologica,periodoncias,2012-12-01,2,6,2,6,8
HUAYLLAMARCA,atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
HUMANATA,atencion odontologica,periodoncias,2012-12-01,4,0,4,0,4
INCAHUASI,atencion odontologica,periodoncias,2012-12-01,1,4,1,4,5
INGAVI (HUMAITA),atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
INQUISIVI,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2012-12-01,36,17,36,17,53
JESUS DE MACHACA,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
LA ASUNTA,atencion odontologica,periodoncias,2012-12-01,3,3,3,3,6
LA GUARDIA,atencion odontologica,periodoncias,2012-12-01,5,41,5,41,46
LA PAZ,atencion odontologica,periodoncias,2012-12-01,293,522,293,522,815
LAGUNILLAS,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
LICOMA PAMPA,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
LLALLAGUA,atencion odontologica,periodoncias,2012-12-01,1,9,1,9,10
MACHACAMARCA,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
MACHARETI,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
MAGDALENA,atencion odontologica,periodoncias,2012-12-01,5,3,5,3,8
MAIRANA,atencion odontologica,periodoncias,2012-12-01,1,3,1,3,4
MECAPACA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
MINEROS,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
MIZQUE,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
MOCOMOCO,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
MOJOCOYA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
MONTEAGUDO,atencion odontologica,periodoncias,2012-12-01,4,8,4,8,12
MONTERO,atencion odontologica,periodoncias,2012-12-01,19,22,19,22,41
MOROCHATA,atencion odontologica,periodoncias,2012-12-01,0,14,0,14,14
OKINAWA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
ORURO,atencion odontologica,periodoncias,2012-12-01,253,319,253,319,572
PADCAYA,atencion odontologica,periodoncias,2012-12-01,5,7,5,7,12
PADILLA,atencion odontologica,periodoncias,2012-12-01,0,6,0,6,6
PAILON,atencion odontologica,periodoncias,2012-12-01,1,7,1,7,8
PALCA,atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
PAMPA GRANDE,atencion odontologica,periodoncias,2012-12-01,1,5,1,5,6
PAPEL PAMPA,atencion odontologica,periodoncias,2012-12-01,4,6,4,6,10
PATACAMAYA,atencion odontologica,periodoncias,2012-12-01,1,3,1,3,4
PAZÑA,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
PELECHUCO,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
POCOATA,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
POCONA,atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
POJO (CBBA),atencion odontologica,periodoncias,2012-12-01,5,24,5,24,29
POOPO,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
POROMA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,periodoncias,2012-12-01,2,4,2,4,6
PORVENIR,atencion odontologica,periodoncias,2012-12-01,2,5,2,5,7
POTOSI,atencion odontologica,periodoncias,2012-12-01,45,97,45,97,142
PUCARA,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
PUERTO ACOSTA,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
PUERTO CARABUCO,atencion odontologica,periodoncias,2012-12-01,2,5,2,5,7
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
PUERTO PEREZ,atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
PUERTO QUIJARRO,atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
PUERTO RICO,atencion odontologica,periodoncias,2012-12-01,4,10,4,10,14
PUERTO SUAREZ,atencion odontologica,periodoncias,2012-12-01,3,4,3,4,7
PUERTO VILLARROEL,atencion odontologica,periodoncias,2012-12-01,2,114,2,114,116
PUNA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
PUNATA,atencion odontologica,periodoncias,2012-12-01,5,23,5,23,28
QUILLACOLLO,atencion odontologica,periodoncias,2012-12-01,3,28,3,28,31
QUIME,atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
QUIRUSILLAS,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
RIBERALTA,atencion odontologica,periodoncias,2012-12-01,18,51,18,51,69
ROBORE,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
RURRENABAQUE,atencion odontologica,periodoncias,2012-12-01,2,3,2,3,5
SABAYA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SACABA,atencion odontologica,periodoncias,2012-12-01,53,62,53,62,115
SACACA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
SAIPINA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2012-12-01,0,5,0,5,5
SAN AGUSTIN,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,periodoncias,2012-12-01,1,0,1,0,1
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2012-12-01,9,19,9,19,28
SAN BENITO,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
SAN BORJA,atencion odontologica,periodoncias,2012-12-01,9,7,9,7,16
SAN BUENA VENTURA,atencion odontologica,periodoncias,2012-12-01,11,19,11,19,30
SAN CARLOS,atencion odontologica,periodoncias,2012-12-01,10,11,10,11,21
SAN IGNACIO,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
SAN JAVIER(STC),atencion odontologica,periodoncias,2012-12-01,0,4,0,4,4
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SAN JULIAN,atencion odontologica,periodoncias,2012-12-01,5,5,5,5,10
SAN LORENZO(TJA),atencion odontologica,periodoncias,2012-12-01,1,11,1,11,12
SAN LUCAS,atencion odontologica,periodoncias,2012-12-01,5,11,5,11,16
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2012-12-01,3,3,3,3,6
SAN PEDRO,atencion odontologica,periodoncias,2012-12-01,3,8,3,8,11
SAN RAFAEL,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
SAN RAMON SCZ,atencion odontologica,periodoncias,2012-12-01,3,7,3,7,10
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2012-12-01,364,749,364,749,1113
SANTA ROSA,atencion odontologica,periodoncias,2012-12-01,0,4,0,4,4
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2012-12-01,1,6,1,6,7
SANTIAGO DE MACHACA,atencion odontologica,periodoncias,2012-12-01,2,2,2,2,4
SANTIVAÑES,atencion odontologica,periodoncias,2012-12-01,1,4,1,4,5
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2012-12-01,0,13,0,13,13
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
SICAYA,atencion odontologica,periodoncias,2012-12-01,11,10,11,10,21
SIPE SIPE,atencion odontologica,periodoncias,2012-12-01,5,19,5,19,24
SOPACHUY,atencion odontologica,periodoncias,2012-12-01,1,1,1,1,2
SORATA,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
SUCRE,atencion odontologica,periodoncias,2012-12-01,257,330,257,330,587
TACOPAYA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
TAPACARI,atencion odontologica,periodoncias,2012-12-01,2,5,2,5,7
TARABUCO,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
TARATA,atencion odontologica,periodoncias,2012-12-01,5,5,5,5,10
TARIJA,atencion odontologica,periodoncias,2012-12-01,102,238,102,238,340
TARVITA,atencion odontologica,periodoncias,2012-12-01,7,14,7,14,21
TEOPONTE,atencion odontologica,periodoncias,2012-12-01,2,0,2,0,2
TIAWANACU,atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
TIPUANI,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
TIQUIPAYA,atencion odontologica,periodoncias,2012-12-01,19,65,19,65,84
TIRAQUE (CBBA),atencion odontologica,periodoncias,2012-12-01,1,2,1,2,3
TOCO,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
TOLATA,atencion odontologica,periodoncias,2012-12-01,12,20,12,20,32
TOLEDO,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
TOMINA,atencion odontologica,periodoncias,2012-12-01,3,9,3,9,12
TORO TORO,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
TOTORA(CBBA),atencion odontologica,periodoncias,2012-12-01,2,8,2,8,10
TRIGAL,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
TRINIDAD,atencion odontologica,periodoncias,2012-12-01,29,94,29,94,123
TUPIZA,atencion odontologica,periodoncias,2012-12-01,23,11,23,11,34
UNCIA,atencion odontologica,periodoncias,2012-12-01,0,2,0,2,2
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2012-12-01,9,13,9,13,22
URUBICHA,atencion odontologica,periodoncias,2012-12-01,0,7,0,7,7
UYUNI,atencion odontologica,periodoncias,2012-12-01,2,2,2,2,4
VACAS,atencion odontologica,periodoncias,2012-12-01,1,3,1,3,4
VALLEGRANDE,atencion odontologica,periodoncias,2012-12-01,0,3,0,3,3
VIACHA,atencion odontologica,periodoncias,2012-12-01,20,35,20,35,55
VILLA MONTES,atencion odontologica,periodoncias,2012-12-01,21,31,21,31,52
VILLA RIVERO,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
VILLA SERRANO,atencion odontologica,periodoncias,2012-12-01,2,1,2,1,3
VILLA TUNARI,atencion odontologica,periodoncias,2012-12-01,12,36,12,36,48
VILLAZON,atencion odontologica,periodoncias,2012-12-01,10,12,10,12,22
VINTO,atencion odontologica,periodoncias,2012-12-01,1,14,1,14,15
VITICHI,atencion odontologica,periodoncias,2012-12-01,3,2,3,2,5
WARNES,atencion odontologica,periodoncias,2012-12-01,6,6,6,6,12
YACUIBA,atencion odontologica,periodoncias,2012-12-01,36,66,36,66,102
YAMPARAEZ,atencion odontologica,periodoncias,2012-12-01,4,4,4,4,8
YAPACANI,atencion odontologica,periodoncias,2012-12-01,3,11,3,11,14
YOCALLA,atencion odontologica,periodoncias,2012-12-01,0,1,0,1,1
