,group,variable,month,CONSULTAS NUEVAS DE 5 A 60 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 60 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,91,80,91,80,171
ANZALDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,24,94,24,94,118
APOLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,31,90,31,90,121
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,6,3,6,3,9
ARANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,126,176,126,176,302
ARBIETO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,25,36,25,36,61
ARQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,201,307,201,307,508
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,13,46,13,46,59
ATOCHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,400,357,400,357,757
AUCAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,13,9,13,9,22
AYATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,27,64,27,64,91
AYO AYO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,16,21,16,21,37
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,105,72,105,72,177
AZURDUY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,9,38,9,38,47
BATALLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,46,78,46,78,124
BAURES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,19,28,19,28,47
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,9,11,9,11,20
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,8,16,8,16,24
BELLA FLOR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,20,28,20,28,48
BERMEJO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,460,751,460,751,1211
BETANZOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,66,128,66,128,194
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,31,92,31,92,123
BOLPEBRA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,21,25,21,25,46
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,40,85,40,85,125
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,2,6,2,6,8
CABEZAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,65,147,65,147,212
CAIROMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,58,112,58,112,170
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,48,52,48,52,100
CAJUATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,27,34,27,34,61
CALACOTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,43,48,43,48,91
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,52,103,52,103,155
CAMARGO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,138,311,138,311,449
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,67,150,67,150,217
CAMIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,180,262,180,262,442
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,133,218,133,218,351
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,61,90,61,90,151
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,81,84,81,84,165
CARANAVI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,66,83,66,83,149
CARAPARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,160,258,160,258,418
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,35,23,35,23,58
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,57,95,57,95,152
CATACORA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,92,69,92,69,161
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,297,311,297,311,608
CHAQUI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11,28,11,28,39
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,80,155,80,155,235
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,18,35,18,35,53
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,60,78,60,78,138
CHIMORE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,36,37,36,37,73
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,22,45,22,45,67
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,14,24,14,24,38
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,38,91,38,91,129
CHUMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,84,143,84,143,227
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,15,54,15,54,69
CLIZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,65,77,65,77,142
COBIJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,233,411,233,411,644
COCAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,24,71,24,71,95
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,1810,3027,1810,3027,4837
COIPASA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,15,35,15,35,50
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,74,274,74,274,348
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,20,45,20,45,65
COLLANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,15,35,15,35,50
COLOMI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,71,110,71,110,181
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,123,164,123,164,287
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,80,197,80,197,277
COLQUENCHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,79,63,79,63,142
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,50,87,50,87,137
COMANCHE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,123,175,123,175,298
COMARAPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,68,138,68,138,206
COMBAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,13,2,13,2,15
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11,17,11,17,28
COPACABANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,26,67,26,67,93
CORIPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,17,11,17,11,28
CORO CORO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,37,51,37,51,88
COROICO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,86,154,86,154,240
CORQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,292,283,292,283,575
COTAGAITA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,93,171,93,171,264
COTOCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,6,150,6,150,156
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,41,85,41,85,126
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,123,74,123,74,197
CUEVO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,15,46,15,46,61
CULPINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,270,341,270,341,611
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,4,6,4,6,10
CURVA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,2,12,2,12,14
DESAGUADERO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,10,45,10,45,55
EL ALTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,4518,6161,4518,6161,10679
EL PUENTE(STC),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,32,73,32,73,105
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,84,176,84,176,260
EL TORNO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,161,249,161,249,410
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,41,23,41,23,64
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,149,304,149,304,453
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,3,12,3,12,15
ESCOMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,53,39,53,39,92
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,88,118,88,118,206
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,19,77,19,77,96
FILADELFIA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,32,60,32,60,92
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,18,69,18,69,87
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,61,61,61,61,122
GUANAY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11,24,11,24,35
GUAQUI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,49,96,49,96,145
GUAYARAMERIN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,215,533,215,533,748
GUTIERREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,56,248,56,248,304
HUACARETA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,156,301,156,301,457
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,46,85,46,85,131
HUACHACALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,28,37,28,37,65
HUANUNI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,50,45,50,45,95
HUARACAJE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,7,8,7,8,15
HUARINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,4,2,4,2,6
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,74,65,74,65,139
HUMANATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,19,28,19,28,47
ICHOCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,6,12,6,12,18
ICLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,370,329,370,329,699
INCAHUASI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,40,95,40,95,135
INGAVI (HUMAITA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,31,42,31,42,73
INQUISIVI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,40,96,40,96,136
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,29,74,29,74,103
IXIAMAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,50,73,50,73,123
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,49,99,49,99,148
LA ASUNTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,82,190,82,190,272
LA GUARDIA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,49,158,49,158,207
LA PAZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11756,5348,11756,5348,17104
LAGUNILLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,15,66,15,66,81
LAJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,40,69,40,69,109
LAS CARRERAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,52,53,52,53,105
LICOMA PAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11,23,11,23,34
LLALLAGUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,47,185,47,185,232
LLICA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,44,85,44,85,129
LORETO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,3,2,3,2,5
LURIBAY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,14,19,14,19,33
MACHACAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,24,35,24,35,59
MACHARETI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,37,54,37,54,91
MAGDALENA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,54,133,54,133,187
MAIRANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,14,59,14,59,73
MALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,5,22,5,22,27
MAPIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,56,84,56,84,140
MECAPACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,75,56,75,56,131
MINEROS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,693,623,693,623,1316
MIZQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,74,61,74,61,135
MOCOMOCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,46,107,46,107,153
MOJOCOYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,98,72,98,72,170
MONTEAGUDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,153,419,153,419,572
MONTERO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,211,573,211,573,784
MORO MORO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,29,41,29,41,70
MOROCHATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,250,250,250,250,500
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,66,52,66,52,118
OCURI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,33,73,33,73,106
OKINAWA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,17,38,17,38,55
OMEREQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,9,24,9,24,33
ORURO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,1516,2339,1516,2339,3855
PADCAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,152,281,152,281,433
PADILLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,174,245,174,245,419
PAILON,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,27,64,27,64,91
PALCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,64,81,64,81,145
PALOS BLANCOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,36,50,36,50,86
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,10,17,10,17,27
PAMPA GRANDE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,8,26,8,26,34
PAPEL PAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,9,22,9,22,31
PASORAPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11,18,11,18,29
PATACAMAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,244,207,244,207,451
PAZÑA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,77,101,77,101,178
PELECHUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,22,15,22,15,37
POCOATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,44,76,44,76,120
POCONA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,450,361,450,361,811
POJO (CBBA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,127,98,127,98,225
POOPO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,46,64,46,64,110
PORCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,27,54,27,54,81
POROMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,95,111,95,111,206
PORONGO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,17,28,17,28,45
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,47,175,47,175,222
PORVENIR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,250,214,250,214,464
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,4,11,4,11,15
POTOSI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,867,1771,867,1771,2638
PRESTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,165,149,165,149,314
PUCARA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,50,36,50,36,86
PUCARANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,74,140,74,140,214
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,25,46,25,46,71
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,36,46,36,46,82
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,195,206,195,206,401
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,9,1,9,1,10
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,284,214,284,214,498
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,121,122,121,122,243
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,133,147,133,147,280
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,67,333,67,333,400
PUNA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,114,135,114,135,249
PUNATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,811,1103,811,1103,1914
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,13,48,13,48,61
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,49,103,49,103,152
QUIME,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,54,111,54,111,165
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,0,5,0,5,5
RAVELO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,111,96,111,96,207
REYES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,12,15,12,15,27
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,535,884,535,884,1419
ROBORE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,28,62,28,62,90
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,54,145,54,145,199
SABAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,57,58,57,58,115
SACABA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,2872,4065,2872,4065,6937
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,5,23,5,23,28
SACACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,41,35,41,35,76
SAIPINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,18,32,18,32,50
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,104,234,104,234,338
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,55,59,55,59,114
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,10,8,10,8,18
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,45,58,45,58,103
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,115,194,115,194,309
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,13,20,13,20,33
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,8,12,8,12,20
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,60,41,60,41,101
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,72,144,72,144,216
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,10,18,10,18,28
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,97,162,97,162,259
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,273,389,273,389,662
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,365,307,365,307,672
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,11,21,11,21,32
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,63,100,63,100,163
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,9,10,9,10,19
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,105,142,105,142,247
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,49,67,49,67,116
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,59,113,59,113,172
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,10,11,10,11,21
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-11-01,424,808,424,808,1232
