,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,5,1,5,1,6
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,4,1,4,5
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,2,3,2,3,5
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,17,7,17,7,24
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,4,1,4,5
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,8,17,8,17,25
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,3,1,3,4
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,8,4,8,4,12
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,10,3,10,3,13
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,278,202,278,202,480
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,2,3,2,3,5
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,1,1,1,2
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,40,71,40,71,111
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,39,33,39,33,72
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,35,27,35,27,62
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,10,3,10,3,13
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,63,54,63,54,117
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,5,9,5,9,14
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,6,0,6,0,6
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,8,25,8,25,33
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,2,4,2,4,6
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,5,0,5,0,5
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,0,14,0,14,14
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,3,3,3,3,6
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,13,12,13,12,25
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,11,8,11,8,19
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,10,9,10,9,19
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,5,18,5,18,23
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,12,28,12,28,40
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,2,23,2,23,25
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,3,0,3,0,3
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,3,2,3,2,5
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,5,1,5,1,6
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,60,51,60,51,111
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,51,70,51,70,121
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,3,1,3,1,4
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,0,1,0,1
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,6,12,6,12,18
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,10,15,10,15,25
URUBICHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,0,1,0,1,1
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,23,12,23,12,35
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,8,15,8,15,23
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,7,18,7,18,25
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,37,38,37,38,75
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,3,2,3,2,5
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,103,24,103,24,127
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,7,5,7,5,12
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,13,9,13,9,22
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,2,1,2,1,3
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,34,31,34,31,65
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,3,34,3,34,37
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,6,10,6,10,16
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,0,1,0,1
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,10,6,10,6,16
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,8,5,8,5,13
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,36,20,36,20,56
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,50,107,50,107,157
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,79,69,79,69,148
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,2,1,2,1,3
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,1,4,1,4,5
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,7,19,7,19,26
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-10-01,7,1,7,1,8
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,1,0,1,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,33,47,33,47,80
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,2,5,2,7
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,10,3,10,13
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,1,2,1,3
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,8,10,8,10,18
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,10,1,10,11
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,2,1,2,3
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,16,3,16,3,19
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,6,6,6,12
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,2,4,2,6
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,14,3,14,17
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,9,3,9,12
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,14,34,14,34,48
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,5,1,5,6
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,5,2,5,7
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,0,6,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,1,1,1,2
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,3,2,3,5
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,24,19,24,19,43
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,0,1,0,1
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,4,0,4,4
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,2,1,2,3
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,77,83,77,83,160
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,12,18,12,18,30
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,2,1,2,3
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,6,5,6,11
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,0,1,0,1
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,8,2,8,10
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,8,3,8,11
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,1,1,1,2
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,2,2,2,4
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,7,2,7,9
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,6,4,6,10
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,19,4,19,23
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,15,12,15,12,27
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,16,7,16,7,23
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,8,5,8,5,13
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,12,9,12,9,21
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,11,8,11,8,19
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,9,8,9,8,17
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,3,2,3,5
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,4,2,4,6
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,1,5,1,6
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,9,10,9,10,19
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,7,7,7,14
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,7,2,7,9
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,1,2,1,3
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,9,2,9,11
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,11,1,11,12
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,1,1,1,2
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,4,1,4,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,2,7,2,9
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,13,22,13,22,35
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,1,0,1,1
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,16,45,16,45,61
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,4,2,4,6
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,12,0,12,0,12
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,281,271,281,271,552
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,9,5,9,5,14
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,11,10,11,10,21
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,2,4,2,6
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,1,5,1,6
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,2,4,2,6
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,16,24,16,24,40
COLQUENCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,8,3,8,3,11
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,21,6,21,27
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,17,9,17,9,26
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,17,8,17,8,25
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,8,2,8,10
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,12,4,12,16
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,6,6,6,12
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,3,6,3,9
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,10,4,10,14
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,28,7,28,7,35
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,18,4,18,4,22
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,1,0,1,1
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,8,6,8,6,14
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,14,11,14,11,25
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,3,3,3,6
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,40,15,40,15,55
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,112,91,112,91,203
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,4,6,4,10
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,6,5,6,11
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,36,26,36,26,62
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,11,3,11,14
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,9,5,9,5,14
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,3,1,3,4
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,11,6,11,6,17
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,18,23,18,23,41
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,1,7,1,8
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,1,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,11,5,11,5,16
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,2,2,2,4
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,15,17,15,17,32
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,10,29,10,29,39
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,19,24,19,24,43
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,8,3,8,11
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,2,2,2,4
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,13,8,13,8,21
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,6,1,6,7
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,0,1,0,1
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,2,1,2,3
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,14,12,14,12,26
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,9,9,9,9,18
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,0,7,0,7
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,11,7,11,18
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,1,3,1,4
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,33,15,33,15,48
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,2,7,2,9
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,1,5,1,6
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,18,26,18,26,44
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,8,13,8,13,21
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,10,3,10,3,13
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,605,470,605,470,1075
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,19,9,19,9,28
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,17,5,17,5,22
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,1,1,1,2
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,16,3,16,19
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,4,4,4,8
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,11,0,11,11
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,3,5,3,8
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,0,2,0,2
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,11,2,11,2,13
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,2,4,2,6
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,8,3,8,11
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,51,47,51,47,98
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,16,87,16,87,103
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,10,6,10,16
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,9,5,9,5,14
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,6,5,6,11
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,23,7,23,7,30
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,16,42,16,42,58
MORO MORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,1,1,1,2
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,7,0,7,0,7
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,9,4,9,13
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,10,7,10,7,17
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,235,167,235,167,402
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,6,4,6,10
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,12,4,12,4,16
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,0,2,0,2
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,3,5,3,8
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,5,5,5,5,10
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,5,1,5,6
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,1,2,1,3
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,17,18,17,18,35
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,8,7,8,7,15
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,3,2,3,5
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,3,4,3,4,7
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,0,1,0,1
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,1,4,1,5
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,2,13,2,13,15
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,0,1,0,1
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,10,4,10,4,14
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,0,2,0,2,2
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,6,8,6,8,14
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,13,5,13,5,18
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,10,5,10,5,15
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,83,61,83,61,144
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,4,13,4,13,17
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,1,0,1,0,1
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-11-01,23,22,23,22,45
