municipality,group,variable,month,Vacunaciones fiebre amarilla fuera de servici,TOTAL
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
ANCORAIMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,26,26
ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,22,22
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
ARAMPAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,24,24
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,7,7
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,25,25
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,7,7
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
AUCAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,6,6
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,22,22
AYO AYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,27,27
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,6,6
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,20,20
BELEN DE ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,41,41
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
BOYUIBE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,23,23
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,30,30
CAIROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,15,15
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,16,16
CALACOTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,7,7
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,7,7
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,13,13
CAQUIAVIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
CARACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,12,12
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,39,39
CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,15,15
CARIPUYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,73,73
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
CATACORA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
CHALLAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,58,58
CHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,73,73
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,36,36
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
CHOQUE COTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,15,15
CHUMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,27,27
CLIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,22,22
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,21,21
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,11,11
COLLANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,18,18
COLPA BELGICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,10,10
COLQUECHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,86,86
COLQUENCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,10,10
COMBAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,17,17
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
CORO CORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
CORQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,13,13
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,77,77
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,32,32
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,18,18
CURAHUARA DE CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
CURVA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,11,11
DESAGUADERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,17,17
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,632,632
EL CHORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,11,11
EL PUENTE(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
EL PUENTE(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,18,18
EL VILLAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,26,26
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
EUCALIPTUS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
EUREKA (SANTOS MERCADO),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,6,6
FILADELFIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,18,18
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,7,7
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,10,10
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,67,67
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,33,33
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,12,12
HUACAYA (VILLA DE HUACAYA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
HUACHACALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
HUANUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
HUARACAJE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,12,12
HUAYLLAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,41,41
IRUPANA (VILLA DE LANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,18,18
IXIAMAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,21,21
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,6,6
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,173,173
LA RIVERA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
LAJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,46,46
LAS CARRERAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,6,6
LLALLAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,51,51
LLICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
LORETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
LURIBAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,13,13
MACHACAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
MALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,8,8
MAPIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,23,23
MECAPACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
MINEROS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,18,18
MONTERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,39,39
MORO MORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
MOROCHATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,49,49
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
OMEREQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,10,10
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,10,10
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,22,22
PALCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,12,12
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
PAMPA AULLAGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
PAPEL PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,35,35
PAZÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,7,7
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,20,20
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,68,68
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
POOPO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,13,13
PORCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,10,10
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,3,3
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
POSTRER VALLE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,102,102
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
PUCARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,27,27
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,17,17
PUERTO CARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,21,21
PUERTO GONZALO MORENO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,16,16
PUERTO PEREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,25,25
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,14,14
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,13,13
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,9,9
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,57,57
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,4,4
QUIABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,5,5
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,1,1
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,33,33
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,2,2
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2007-12-01,33,33
