municipality,group,variable,month,Total 7.1 Sueros,TOTAL
TIRAQUE (CBBA),otras actividades de enfermeria, sueros,2014-11-01,19,19
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria, sueros,2014-11-01,5,5
TOCO,otras actividades de enfermeria, sueros,2014-11-01,29,29
TOLATA,otras actividades de enfermeria, sueros,2014-11-01,5,5
TOLEDO,otras actividades de enfermeria, sueros,2014-11-01,10,10
TOMAVE,otras actividades de enfermeria, sueros,2014-11-01,29,29
TOMINA,otras actividades de enfermeria, sueros,2014-11-01,35,35
TORO TORO,otras actividades de enfermeria, sueros,2014-11-01,37,37
TOTORA(CBBA),otras actividades de enfermeria, sueros,2014-11-01,106,106
TOTORA(ORR),otras actividades de enfermeria, sueros,2014-11-01,26,26
TRIGAL,otras actividades de enfermeria, sueros,2014-11-01,6,6
TRINIDAD,otras actividades de enfermeria, sueros,2014-11-01,10066,10066
TUPIZA,otras actividades de enfermeria, sueros,2014-11-01,942,942
TURCO,otras actividades de enfermeria, sueros,2014-11-01,8,8
UMALA,otras actividades de enfermeria, sueros,2014-11-01,4,4
UNCIA,otras actividades de enfermeria, sueros,2014-11-01,21,21
URIONDO (A. CONCEPCION),otras actividades de enfermeria, sueros,2014-11-01,23,23
URUBICHA,otras actividades de enfermeria, sueros,2014-11-01,27,27
UYUNI,otras actividades de enfermeria, sueros,2014-11-01,165,165
VACAS,otras actividades de enfermeria, sueros,2014-11-01,19,19
VALLEGRANDE,otras actividades de enfermeria, sueros,2014-11-01,1642,1642
VIACHA,otras actividades de enfermeria, sueros,2014-11-01,600,600
VILA VILA,otras actividades de enfermeria, sueros,2014-11-01,3,3
VILLA CHARCAS,otras actividades de enfermeria, sueros,2014-11-01,51,51
VILLA MONTES,otras actividades de enfermeria, sueros,2014-11-01,1646,1646
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria, sueros,2014-11-01,15,15
VILLA RIVERO,otras actividades de enfermeria, sueros,2014-11-01,10,10
VILLA SERRANO,otras actividades de enfermeria, sueros,2014-11-01,64,64
VILLA TUNARI,otras actividades de enfermeria, sueros,2014-11-01,335,335
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria, sueros,2014-11-01,43,43
VILLAZON,otras actividades de enfermeria, sueros,2014-11-01,816,816
VINTO,otras actividades de enfermeria, sueros,2014-11-01,119,119
VITICHI,otras actividades de enfermeria, sueros,2014-11-01,7,7
WALDO BALLIVIAN,otras actividades de enfermeria, sueros,2014-11-01,2,2
WARNES,otras actividades de enfermeria, sueros,2014-11-01,287,287
YACO,otras actividades de enfermeria, sueros,2014-11-01,5,5
YACUIBA,otras actividades de enfermeria, sueros,2014-11-01,818,818
YAMPARAEZ,otras actividades de enfermeria, sueros,2014-11-01,29,29
YANACACHI,otras actividades de enfermeria, sueros,2014-11-01,7,7
YAPACANI,otras actividades de enfermeria, sueros,2014-11-01,2079,2079
YOCALLA,otras actividades de enfermeria, sueros,2014-11-01,17,17
YOTALA,otras actividades de enfermeria, sueros,2014-11-01,32,32
YUNCHARA,otras actividades de enfermeria, sueros,2014-11-01,23,23
ZUDAÑEZ,otras actividades de enfermeria, sueros,2014-11-01,30,30
ACACIO,otras actividades de enfermeria, sueros,2014-12-01,12,12
ACHACACHI,otras actividades de enfermeria, sueros,2014-12-01,195,195
ACHOCALLA,otras actividades de enfermeria, sueros,2014-12-01,4,4
AIQUILE,otras actividades de enfermeria, sueros,2014-12-01,137,137
ALALAY,otras actividades de enfermeria, sueros,2014-12-01,3,3
ALCALA,otras actividades de enfermeria, sueros,2014-12-01,15,15
ALTO BENI,otras actividades de enfermeria, sueros,2014-12-01,9,9
ANCORAIMES,otras actividades de enfermeria, sueros,2014-12-01,7,7
ANDAMARCA,otras actividades de enfermeria, sueros,2014-12-01,14,14
ANTEQUERA,otras actividades de enfermeria, sueros,2014-12-01,4,4
ANZALDO,otras actividades de enfermeria, sueros,2014-12-01,65,65
APOLO,otras actividades de enfermeria, sueros,2014-12-01,26,26
ARAMPAMPA,otras actividades de enfermeria, sueros,2014-12-01,2,2
ARANI,otras actividades de enfermeria, sueros,2014-12-01,17,17
ARBIETO,otras actividades de enfermeria, sueros,2014-12-01,10,10
ARQUE,otras actividades de enfermeria, sueros,2014-12-01,17,17
ASCENCION DE GUARAYOS,otras actividades de enfermeria, sueros,2014-12-01,471,471
ATOCHA,otras actividades de enfermeria, sueros,2014-12-01,398,398
AUCAPATA,otras actividades de enfermeria, sueros,2014-12-01,8,8
AYATA,otras actividades de enfermeria, sueros,2014-12-01,18,18
AYO AYO,otras actividades de enfermeria, sueros,2014-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria, sueros,2014-12-01,91,91
AZURDUY,otras actividades de enfermeria, sueros,2014-12-01,41,41
BATALLAS,otras actividades de enfermeria, sueros,2014-12-01,28,28
BAURES,otras actividades de enfermeria, sueros,2014-12-01,124,124
BELEN DE URMIRI,otras actividades de enfermeria, sueros,2014-12-01,1,1
BELLA FLOR,otras actividades de enfermeria, sueros,2014-12-01,7,7
BERMEJO,otras actividades de enfermeria, sueros,2014-12-01,1785,1785
BETANZOS,otras actividades de enfermeria, sueros,2014-12-01,138,138
BOLIVAR,otras actividades de enfermeria, sueros,2014-12-01,8,8
BOLPEBRA,otras actividades de enfermeria, sueros,2014-12-01,6,6
BOYUIBE,otras actividades de enfermeria, sueros,2014-12-01,57,57
BUENA VISTA,otras actividades de enfermeria, sueros,2014-12-01,48,48
CABEZAS,otras actividades de enfermeria, sueros,2014-12-01,860,860
CAIROMA,otras actividades de enfermeria, sueros,2014-12-01,15,15
"CAIZA ""D""",otras actividades de enfermeria, sueros,2014-12-01,89,89
CAJUATA,otras actividades de enfermeria, sueros,2014-12-01,52,52
CALACOTO,otras actividades de enfermeria, sueros,2014-12-01,1,1
CALAMARCA,otras actividades de enfermeria, sueros,2014-12-01,26,26
CAMARGO,otras actividades de enfermeria, sueros,2014-12-01,94,94
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria, sueros,2014-12-01,19,19
CAMIRI,otras actividades de enfermeria, sueros,2014-12-01,2025,2025
CAPINOTA,otras actividades de enfermeria, sueros,2014-12-01,118,118
CAQUIAVIRI,otras actividades de enfermeria, sueros,2014-12-01,7,7
CARACOLLO,otras actividades de enfermeria, sueros,2014-12-01,24,24
CARANAVI,otras actividades de enfermeria, sueros,2014-12-01,317,317
CARAPARI,otras actividades de enfermeria, sueros,2014-12-01,131,131
CARIPUYO,otras actividades de enfermeria, sueros,2014-12-01,22,22
CARMEN RIVERO TORREZ,otras actividades de enfermeria, sueros,2014-12-01,17,17
CATACORA,otras actividades de enfermeria, sueros,2014-12-01,2,2
CHACARILLA,otras actividades de enfermeria, sueros,2014-12-01,2,2
CHALLAPATA,otras actividades de enfermeria, sueros,2014-12-01,220,220
CHAQUI,otras actividades de enfermeria, sueros,2014-12-01,30,30
CHARAGUA,otras actividades de enfermeria, sueros,2014-12-01,194,194
CHARAÑA,otras actividades de enfermeria, sueros,2014-12-01,1,1
CHAYANTA,otras actividades de enfermeria, sueros,2014-12-01,61,61
CHIMORE,otras actividades de enfermeria, sueros,2014-12-01,49,49
CHUA COCANI,otras actividades de enfermeria, sueros,2014-12-01,6,6
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria, sueros,2014-12-01,1121,1121
CHUMA,otras actividades de enfermeria, sueros,2014-12-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria, sueros,2014-12-01,13,13
CKOCHAS,otras actividades de enfermeria, sueros,2014-12-01,19,19
CLIZA,otras actividades de enfermeria, sueros,2014-12-01,401,401
COBIJA,otras actividades de enfermeria, sueros,2014-12-01,13211,13211
COCAPATA,otras actividades de enfermeria, sueros,2014-12-01,9,9
COCHABAMBA,otras actividades de enfermeria, sueros,2014-12-01,21027,21027
COLCAPIRHUA,otras actividades de enfermeria, sueros,2014-12-01,473,473
"COLCHA ""K""",otras actividades de enfermeria, sueros,2014-12-01,16,16
COLLANA,otras actividades de enfermeria, sueros,2014-12-01,2,2
COLOMI,otras actividades de enfermeria, sueros,2014-12-01,20,20
COLPA BELGICA,otras actividades de enfermeria, sueros,2014-12-01,32,32
COLQUECHACA,otras actividades de enfermeria, sueros,2014-12-01,21,21
COLQUIRI,otras actividades de enfermeria, sueros,2014-12-01,35,35
COMARAPA,otras actividades de enfermeria, sueros,2014-12-01,99,99
COMBAYA,otras actividades de enfermeria, sueros,2014-12-01,12,12
CONCEPCION,otras actividades de enfermeria, sueros,2014-12-01,5,5
COPACABANA,otras actividades de enfermeria, sueros,2014-12-01,30,30
CORIPATA,otras actividades de enfermeria, sueros,2014-12-01,21,21
CORO CORO,otras actividades de enfermeria, sueros,2014-12-01,6,6
COROICO,otras actividades de enfermeria, sueros,2014-12-01,82,82
CORQUE,otras actividades de enfermeria, sueros,2014-12-01,19,19
COTAGAITA,otras actividades de enfermeria, sueros,2014-12-01,106,106
COTOCA,otras actividades de enfermeria, sueros,2014-12-01,266,266
CUATRO CAÑADAS,otras actividades de enfermeria, sueros,2014-12-01,129,129
CULPINA,otras actividades de enfermeria, sueros,2014-12-01,53,53
CURAHUARA DE CARANGAS,otras actividades de enfermeria, sueros,2014-12-01,2,2
CURVA,otras actividades de enfermeria, sueros,2014-12-01,1,1
DESAGUADERO,otras actividades de enfermeria, sueros,2014-12-01,4,4
EL ALTO,otras actividades de enfermeria, sueros,2014-12-01,5841,5841
EL CHORO,otras actividades de enfermeria, sueros,2014-12-01,7,7
EL PUENTE(STC),otras actividades de enfermeria, sueros,2014-12-01,37,37
EL PUENTE(TJA),otras actividades de enfermeria, sueros,2014-12-01,58,58
EL TORNO,otras actividades de enfermeria, sueros,2014-12-01,1264,1264
EL VILLAR,otras actividades de enfermeria, sueros,2014-12-01,42,42
ENTRE RIOS TRJ,otras actividades de enfermeria, sueros,2014-12-01,173,173
ENTRE RIOS CBBA,otras actividades de enfermeria, sueros,2014-12-01,68,68
ESCOMA,otras actividades de enfermeria, sueros,2014-12-01,30,30
ESMERALDA,otras actividades de enfermeria, sueros,2014-12-01,1,1
EUCALIPTUS,otras actividades de enfermeria, sueros,2014-12-01,5,5
EUREKA (SANTOS MERCADO),otras actividades de enfermeria, sueros,2014-12-01,12,12
FERNANDEZ ALONSO,otras actividades de enfermeria, sueros,2014-12-01,47,47
FILADELFIA,otras actividades de enfermeria, sueros,2014-12-01,38,38
GENERAL SAAVEDRA,otras actividades de enfermeria, sueros,2014-12-01,41,41
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria, sueros,2014-12-01,11,11
GUANAY,otras actividades de enfermeria, sueros,2014-12-01,70,70
GUAQUI,otras actividades de enfermeria, sueros,2014-12-01,5,5
GUAYARAMERIN,otras actividades de enfermeria, sueros,2014-12-01,2460,2460
GUTIERREZ,otras actividades de enfermeria, sueros,2014-12-01,16,16
HUACARETA,otras actividades de enfermeria, sueros,2014-12-01,260,260
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria, sueros,2014-12-01,7,7
HUANUNI,otras actividades de enfermeria, sueros,2014-12-01,1367,1367
HUARACAJE,otras actividades de enfermeria, sueros,2014-12-01,11,11
HUARINA,otras actividades de enfermeria, sueros,2014-12-01,11,11
HUATAJATA,otras actividades de enfermeria, sueros,2014-12-01,10,10
HUAYLLAMARCA,otras actividades de enfermeria, sueros,2014-12-01,69,69
HUMANATA,otras actividades de enfermeria, sueros,2014-12-01,3,3
ICHOCA,otras actividades de enfermeria, sueros,2014-12-01,6,6
ICLA,otras actividades de enfermeria, sueros,2014-12-01,36,36
INCAHUASI,otras actividades de enfermeria, sueros,2014-12-01,63,63
INGAVI (HUMAITA),otras actividades de enfermeria, sueros,2014-12-01,19,19
INQUISIVI,otras actividades de enfermeria, sueros,2014-12-01,13,13
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria, sueros,2014-12-01,62,62
IXIAMAS,otras actividades de enfermeria, sueros,2014-12-01,18,18
JESUS DE MACHACA,otras actividades de enfermeria, sueros,2014-12-01,60,60
LA ASUNTA,otras actividades de enfermeria, sueros,2014-12-01,260,260
LA GUARDIA,otras actividades de enfermeria, sueros,2014-12-01,337,337
LA PAZ,otras actividades de enfermeria, sueros,2014-12-01,47142,47142
LA RIVERA,otras actividades de enfermeria, sueros,2014-12-01,1,1
LAGUNILLAS,otras actividades de enfermeria, sueros,2014-12-01,19,19
LAJA,otras actividades de enfermeria, sueros,2014-12-01,7,7
LAS CARRERAS,otras actividades de enfermeria, sueros,2014-12-01,31,31
LICOMA PAMPA,otras actividades de enfermeria, sueros,2014-12-01,2,2
LLALLAGUA,otras actividades de enfermeria, sueros,2014-12-01,749,749
LORETO,otras actividades de enfermeria, sueros,2014-12-01,4,4
LURIBAY,otras actividades de enfermeria, sueros,2014-12-01,11,11
MACHACAMARCA,otras actividades de enfermeria, sueros,2014-12-01,15,15
MACHARETI,otras actividades de enfermeria, sueros,2014-12-01,19,19
MAGDALENA,otras actividades de enfermeria, sueros,2014-12-01,186,186
MAIRANA,otras actividades de enfermeria, sueros,2014-12-01,187,187
MALLA,otras actividades de enfermeria, sueros,2014-12-01,5,5
MAPIRI,otras actividades de enfermeria, sueros,2014-12-01,41,41
MECAPACA,otras actividades de enfermeria, sueros,2014-12-01,13,13
MINEROS,otras actividades de enfermeria, sueros,2014-12-01,82,82
MIZQUE,otras actividades de enfermeria, sueros,2014-12-01,122,122
MOCOMOCO,otras actividades de enfermeria, sueros,2014-12-01,12,12
MOJINETE,otras actividades de enfermeria, sueros,2014-12-01,6,6
MOJOCOYA,otras actividades de enfermeria, sueros,2014-12-01,26,26
MONTEAGUDO,otras actividades de enfermeria, sueros,2014-12-01,804,804
MONTERO,otras actividades de enfermeria, sueros,2014-12-01,11674,11674
MORO MORO,otras actividades de enfermeria, sueros,2014-12-01,8,8
MOROCHATA,otras actividades de enfermeria, sueros,2014-12-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria, sueros,2014-12-01,5,5
NAZACARA DE PACAJES,otras actividades de enfermeria, sueros,2014-12-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria, sueros,2014-12-01,8,8
OCURI,otras actividades de enfermeria, sueros,2014-12-01,13,13
OKINAWA,otras actividades de enfermeria, sueros,2014-12-01,2,2
OMEREQUE,otras actividades de enfermeria, sueros,2014-12-01,55,55
ORURO,otras actividades de enfermeria, sueros,2014-12-01,8582,8582
PADCAYA,otras actividades de enfermeria, sueros,2014-12-01,154,154
PADILLA,otras actividades de enfermeria, sueros,2014-12-01,522,522
PAILON,otras actividades de enfermeria, sueros,2014-12-01,133,133
PALCA,otras actividades de enfermeria, sueros,2014-12-01,3,3
PALOS BLANCOS,otras actividades de enfermeria, sueros,2014-12-01,82,82
PAMPA AULLAGAS,otras actividades de enfermeria, sueros,2014-12-01,8,8
PAMPA GRANDE,otras actividades de enfermeria, sueros,2014-12-01,42,42
PAPEL PAMPA,otras actividades de enfermeria, sueros,2014-12-01,5,5
PASORAPA,otras actividades de enfermeria, sueros,2014-12-01,10,10
PATACAMAYA,otras actividades de enfermeria, sueros,2014-12-01,33,33
PAZÑA,otras actividades de enfermeria, sueros,2014-12-01,14,14
PELECHUCO,otras actividades de enfermeria, sueros,2014-12-01,8,8
POCOATA,otras actividades de enfermeria, sueros,2014-12-01,11,11
POCONA,otras actividades de enfermeria, sueros,2014-12-01,24,24
POJO (CBBA),otras actividades de enfermeria, sueros,2014-12-01,42,42
POOPO,otras actividades de enfermeria, sueros,2014-12-01,13,13
PORCO,otras actividades de enfermeria, sueros,2014-12-01,23,23
POROMA,otras actividades de enfermeria, sueros,2014-12-01,63,63
PORONGO,otras actividades de enfermeria, sueros,2014-12-01,10,10
PORTACHUELO,otras actividades de enfermeria, sueros,2014-12-01,786,786
PORVENIR,otras actividades de enfermeria, sueros,2014-12-01,97,97
POSTRER VALLE,otras actividades de enfermeria, sueros,2014-12-01,2,2
POTOSI,otras actividades de enfermeria, sueros,2014-12-01,10000,10000
PRESTO,otras actividades de enfermeria, sueros,2014-12-01,27,27
PUCARA,otras actividades de enfermeria, sueros,2014-12-01,10,10
PUCARANI,otras actividades de enfermeria, sueros,2014-12-01,24,24
PUERTO ACOSTA,otras actividades de enfermeria, sueros,2014-12-01,4,4
PUERTO CARABUCO,otras actividades de enfermeria, sueros,2014-12-01,6,6
PUERTO GONZALO MORENO,otras actividades de enfermeria, sueros,2014-12-01,57,57
PUERTO PEREZ,otras actividades de enfermeria, sueros,2014-12-01,6,6
PUERTO QUIJARRO,otras actividades de enfermeria, sueros,2014-12-01,56,56
PUERTO RICO,otras actividades de enfermeria, sueros,2014-12-01,37,37
PUERTO SILES,otras actividades de enfermeria, sueros,2014-12-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria, sueros,2014-12-01,518,518
PUERTO VILLARROEL,otras actividades de enfermeria, sueros,2014-12-01,1444,1444
PUNA,otras actividades de enfermeria, sueros,2014-12-01,63,63
PUNATA,otras actividades de enfermeria, sueros,2014-12-01,496,496
QUIABAYA,otras actividades de enfermeria, sueros,2014-12-01,6,6
QUILLACOLLO,otras actividades de enfermeria, sueros,2014-12-01,772,772
QUIME,otras actividades de enfermeria, sueros,2014-12-01,9,9
QUIRUSILLAS,otras actividades de enfermeria, sueros,2014-12-01,10,10
RAVELO,otras actividades de enfermeria, sueros,2014-12-01,42,42
REYES,otras actividades de enfermeria, sueros,2014-12-01,35,35
RIBERALTA,otras actividades de enfermeria, sueros,2014-12-01,5083,5083
ROBORE,otras actividades de enfermeria, sueros,2014-12-01,1021,1021
RURRENABAQUE,otras actividades de enfermeria, sueros,2014-12-01,76,76
SABAYA,otras actividades de enfermeria, sueros,2014-12-01,10,10
SACABA,otras actividades de enfermeria, sueros,2014-12-01,1530,1530
SACABAMBA,otras actividades de enfermeria, sueros,2014-12-01,9,9
SACACA,otras actividades de enfermeria, sueros,2014-12-01,24,24
SAIPINA,otras actividades de enfermeria, sueros,2014-12-01,17,17
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria, sueros,2014-12-01,18,18
SAMAIPATA,otras actividades de enfermeria, sueros,2014-12-01,37,37
SAN AGUSTIN,otras actividades de enfermeria, sueros,2014-12-01,13,13
SAN ANDRES,otras actividades de enfermeria, sueros,2014-12-01,15,15
SAN ANDRES DE MACHACA,otras actividades de enfermeria, sueros,2014-12-01,5,5
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria, sueros,2014-12-01,12,12
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria, sueros,2014-12-01,13,13
SAN BENITO,otras actividades de enfermeria, sueros,2014-12-01,8,8
SAN BORJA,otras actividades de enfermeria, sueros,2014-12-01,80,80
SAN BUENA VENTURA,otras actividades de enfermeria, sueros,2014-12-01,43,43
SAN CARLOS,otras actividades de enfermeria, sueros,2014-12-01,357,357
SAN IGNACIO,otras actividades de enfermeria, sueros,2014-12-01,142,142
SAN IGNACIO DE VELASCO,otras actividades de enfermeria, sueros,2014-12-01,1987,1987
SAN JAVIER(BNI),otras actividades de enfermeria, sueros,2014-12-01,13,13
SAN JAVIER(STC),otras actividades de enfermeria, sueros,2014-12-01,227,227
SAN JOAQUIN,otras actividades de enfermeria, sueros,2014-12-01,40,40
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria, sueros,2014-12-01,276,276
SAN JUAN DE YAPACANI,otras actividades de enfermeria, sueros,2014-12-01,33,33
SAN JULIAN,otras actividades de enfermeria, sueros,2014-12-01,197,197
SAN LORENZO(PND),otras actividades de enfermeria, sueros,2014-12-01,8,8
SAN LORENZO(TJA),otras actividades de enfermeria, sueros,2014-12-01,49,49
SAN LUCAS,otras actividades de enfermeria, sueros,2014-12-01,100,100
