municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,130,130
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,33,33
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,24,24
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,365,365
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,30,30
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,23,23
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,19,19
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,19,19
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,22,22
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,850,850
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,34,34
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,22,22
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,17,17
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,96,96
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,34,34
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,77,77
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,113,113
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,21,21
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,24,24
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,97,97
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,201,201
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,34,34
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,23,23
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,55,55
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,26,26
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,34,34
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,10,10
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,25,25
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,16,16
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,36,36
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,10,10
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,25,25
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2660,2660
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,30,30
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,28,28
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,209,209
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,10,10
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,19,19
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,213,213
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,16,16
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,70,70
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,59,59
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
TODOS SANTOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,110,110
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,29,29
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,42,42
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,24,24
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,43,43
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,22,22
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,91,91
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,17,17
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,48,48
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,39,39
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,100,100
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,33,33
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,4,4
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,56,56
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,7,7
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,63,63
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,2,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,12,12
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,7,7
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,6,6
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,25,25
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,3,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,9,9
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,4,4
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,12,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,22,22
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,18,18
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,7,7
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,32,32
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,8,8
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,13,13
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,14,14
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,25,25
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,6,6
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,2,2
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,9,9
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,16,16
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,7,7
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,9,9
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,9,9
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,8,8
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,33,33
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,22,22
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,5,5
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,15,15
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,45,45
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,5,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,14,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,6,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,29,29
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,1,1
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,22,22
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-12-01,16,16
