,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,6,2,1,9,7,16
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,1,1,1,4,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,2,0,1,0,3,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,3,3,1,6,4,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,7,1,2,8,9,17
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,34,30,7,3,41,33,74
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,0,3,1,8,1,9
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,21,9,7,6,28,15,43
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,12,19,4,4,16,23,39
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,49,51,30,15,79,66,145
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,0,0,0,2,0,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,18,2,1,9,19,28
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,1,0,0,2,1,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,17,9,5,1,22,10,32
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,37,30,18,18,55,48,103
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,1,5,0,7,1,8
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,17,7,6,4,23,11,34
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,10,11,4,4,14,15,29
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,15,13,1,3,16,16,32
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,5,2,3,6,8,14
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,12,10,1,2,13,12,25
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,15,15,9,9,24,24,48
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,0,2,1,3,1,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,0,3,0,6,0,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,0,2,2,2,2,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,2,2,0,7,2,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,2,0,0,4,2,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,9,4,9,2,18,6,24
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,3,0,0,5,3,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,833,842,488,439,1321,1281,2602
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,6,0,0,4,6,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,14,9,5,8,19,17,36
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,2,0,2,0,4,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,2,2,2,9,4,13
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,2,0,0,3,2,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,8,4,1,1,9,5,14
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,0,2,1,5,1,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,4,2,2,9,6,15
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,4,5,6,7,10,17
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,9,9,5,4,14,13,27
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,7,6,1,13,8,21
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,2,3,2,4,4,8
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,31,28,6,7,37,35,72
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,0,6,4,6,4,10
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,6,3,1,5,7,12
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,9,8,2,6,11,14,25
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,244,237,26,34,270,271,541
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,5,1,0,2,5,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,7,3,0,7,7,14
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,10,1,3,4,13,5,18
TAHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,0,2,0,2,0,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,14,13,10,5,24,18,42
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,9,7,3,1,12,8,20
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,0,0,0,3,0,3
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,1,2,4,6,5,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,150,150,52,68,202,218,420
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,7,3,1,4,8,12
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,3,1,0,6,3,9
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,7,1,1,6,8,14
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,1,6,5,10,6,16
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,6,0,1,4,7,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,43,31,10,14,53,45,98
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,0,8,4,11,4,15
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,3,1,1,2,4,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,5,2,4,6,9,15
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,1,0,0,1,1,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,2,0,4,7,6,13
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,4,4,1,7,5,12
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,2,9,1,9,3,12
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,8,1,3,6,11,17
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,6,2,0,1,6,3,9
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,0,0,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,46,37,20,26,66,63,129
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,32,28,7,5,39,33,72
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,0,1,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,2,1,3,3,5,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,14,12,7,2,21,14,35
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,5,2,3,5,8,13
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,7,6,0,0,7,6,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,18,9,0,0,18,9,27
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,10,4,4,3,14,7,21
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,14,13,2,3,16,16,32
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,43,33,10,9,53,42,95
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,3,4,1,6,4,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,6,6,4,2,10,8,18
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,28,29,3,4,31,33,64
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,1,2,0,2,1,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,6,1,2,0,8,1,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,6,2,3,4,9,13
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,86,77,15,9,101,86,187
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,6,4,3,0,9,4,13
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,22,32,9,4,31,36,67
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,16,21,24,11,40,32,72
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,3,0,0,2,3,5
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,74,118,20,29,94,147,241
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,3,2,0,0,3,2,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,63,58,18,17,81,75,156
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,0,6,3,1,3,7,10
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,1,1,0,5,1,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,27,33,19,22,46,55,101
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,2,6,1,0,3,6,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,4,3,3,6,7,9,16
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,1,0,2,2,3,2,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-11-01,5,0,1,2,6,2,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,0,2,0,3,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,10,8,1,3,11,11,22
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,14,10,0,2,14,12,26
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,7,8,9,5,16,13,29
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,0,0,1,0,1,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,1,0,0,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,7,8,0,0,7,8,15
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,4,1,1,7,5,12
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,0,0,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,2,0,0,1,2,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,2,4,0,4,2,6
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,11,11,0,9,11,20,31
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,1,1,0,2,1,3
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,3,1,2,3,5,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,10,10,4,5,14,15,29
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,4,5,1,7,5,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,25,21,1,1,26,22,48
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,7,6,2,3,9,9,18
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,4,3,1,0,5,3,8
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,2,3,2,6,4,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,4,2,1,3,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,9,6,8,11,17,28
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,10,2,2,7,12,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,13,9,0,1,13,10,23
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,1,0,0,3,1,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,2,2,1,3,3,6
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,24,26,3,8,27,34,61
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,15,12,7,18,22,40
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,2,1,1,4,3,7
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,3,3,2,5,5,10
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,7,6,2,2,9,8,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,14,18,9,6,23,24,47
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,3,1,2,3,5,8
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,1,3,2,6,3,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,4,0,0,5,4,9
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,0,3,1,4,1,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,3,4,2,10,5,15
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,8,3,5,9,13,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,23,21,2,3,25,24,49
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,15,12,4,2,19,14,33
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,4,2,0,0,4,2,6
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,9,2,9,7,18,9,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,26,34,1,0,27,34,61
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,9,9,2,5,11,14,25
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,5,1,1,6,6,12
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,4,2,1,4,5,6,11
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,14,26,11,5,25,31,56
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,2,1,0,4,2,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,12,8,1,5,13,13,26
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,1,0,1,1,2,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,3,3,3,9,6,15
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,8,8,2,2,10,10,20
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,0,1,1,2,1,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,3,0,1,3,4,7
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,2,4,5,6,7,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,0,2,3,2,3,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,3,8,2,13,5,18
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,14,11,3,1,17,12,29
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,41,23,8,8,49,31,80
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,8,6,4,9,12,21
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,413,421,6,5,419,426,845
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,25,21,2,3,27,24,51
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,7,4,1,0,8,4,12
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,18,14,4,8,22,22,44
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,2,1,0,6,2,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,13,16,15,9,28,25,53
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,5,2,0,0,5,2,7
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,6,3,2,9,8,17
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,9,10,0,0,9,10,19
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,15,10,9,3,24,13,37
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,1,1,0,2,1,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,11,12,5,2,16,14,30
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,2,2,1,5,3,8
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,5,2,3,8,8,16
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,3,0,1,3,4,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,10,8,3,4,13,12,25
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,60,51,4,6,64,57,121
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,14,14,3,2,17,16,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,0,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,1,0,0,2,1,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,0,4,3,7,3,10
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,0,1,0,2,0,2
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,2,1,1,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,1,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,359,326,199,160,558,486,1044
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,7,3,5,9,12,21
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,3,4,3,5,6,9,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,57,49,5,6,62,55,117
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,2,1,1,0,3,1,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,15,10,0,1,15,11,26
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,19,20,0,2,19,22,41
ESCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,2,1,2,2,4
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,3,0,0,1,3,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,1,0,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,6,8,6,4,12,12,24
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-12-01,0,0,8,8,8,8,16
