,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,2,4,2,2,10
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,76,88,7,8,179
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,11,6,4,1,22
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,30,29,3,5,67
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,34,30,17,16,97
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,3,5,2,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,1,3,0,0,4
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,119,141,13,13,286
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,2,3,1,0,6
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,91,85,12,3,191
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,0,2,0,1,3
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,4,4,1,0,9
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,33,45,12,13,103
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,8,1,1,2,12
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,2,2,1,1,6
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,1,0,4,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-10-01,1,2,2,0,5
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,2,1,3,9
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,24,21,5,12,62
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,10,6,4,28
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,5,4,8,29
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,1,0,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,9,2,1,18
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,3,2,2,11
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,3,1,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,1,1,5
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,0,2,1,5
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,6,4,2,18
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,1,2,2,7
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,9,6,0,0,15
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,9,16,6,7,38
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,4,3,7,16
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,40,42,0,0,82
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,8,4,0,19
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,2,0,1,5
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,4,1,1,9
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,9,1,1,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,16,9,7,45
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,2,8,2,15
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,12,3,2,20
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,5,2,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,3,3,2,9
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,33,34,2,1,70
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,14,6,7,39
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,4,2,1,7
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,2,2,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,12,5,1,24
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,27,16,14,11,68
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,3,0,0,5
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,7,1,0,16
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,10,6,1,1,18
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,3,3,9
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,11,2,3,24
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,7,2,1,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,0,1,0,1
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,27,30,2,3,62
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,16,17,2,0,35
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,4,0,0,7
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,9,6,9,2,26
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,32,38,8,3,81
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,14,3,3,33
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,0,0,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,1,3,2,11
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,2,0,0,2
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,2,1,3,6
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,17,16,8,7,48
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,4,2,0,9
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,11,15,10,10,46
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,2,0,0,5
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,14,7,2,1,24
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,22,21,7,2,52
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,1,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,2,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,10,0,0,23
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,3,2,3,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,3,3,0,10
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,7,6,3,22
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,18,19,1,2,40
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,31,44,8,4,87
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,3,8,11,29
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,598,555,0,0,1153
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,41,43,0,1,85
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,6,1,1,13
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,16,15,0,1,32
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,4,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,25,16,11,7,59
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,8,0,1,13
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,10,11,5,3,29
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,11,18,4,1,34
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,0,2,2,4
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,21,23,5,5,54
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,4,6,2,18
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,17,12,0,1,30
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,1,0,0,5
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,10,11,1,4,26
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,3,1,0,8
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,10,1,3,27
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,54,56,3,2,115
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,18,7,15,53
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,1,0,2
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,3,1,1,7
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,13,3,7,35
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,2,1,0,6
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,4,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,534,547,242,209,1532
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,16,3,0,24
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,4,1,2,14
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,41,40,6,4,91
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,2,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,10,11,2,2,25
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,42,24,4,0,70
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,2,1,0,5
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,4,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,0,0,2
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,5,0,0,9
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,10,1,1,18
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,4,6,0,13
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,19,0,1,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,4,2,1,8
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,8,10,6,29
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,3,0,3,11
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,48,54,7,7,116
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,5,7,6,22
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,8,1,3,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,1,0,1,4
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,18,13,2,2,35
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,6,1,0,9
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,1,0,3
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,2,0,0,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,1,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,0,2,3,8
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,3,0,0,6
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,3,0,1,8
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,5,1,2,10
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,8,2,10,24
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,7,1,10
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,10,1,0,23
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,9,3,1,17
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,34,30,6,4,74
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,111,111,5,3,230
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,476,492,10,7,985
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,2,1,1,6
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,14,11,0,3,28
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,0,1,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,0,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,22,26,16,22,86
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,2,0,0,2
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,0,13,10,23
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,4,3,1,12
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,0,1,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,8,2,0,12
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,12,3,2,24
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,4,0,0,6
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,0,3,4
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,17,19,1,3,40
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,11,1,4,2,18
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,30,23,5,3,61
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,13,5,3,34
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,3,4,2,12
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,5,2,1,12
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,18,21,7,2,48
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,145,156,10,4,315
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,0,1,0,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,4,2,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,0,0,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,3,0,0,4
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,4,5,2,17
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,11,0,3,22
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,3,1,1,9
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,274,259,12,6,551
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,12,2,1,23
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,6,0,1,12
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,15,16,15,10,56
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,8,9,4,4,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,18,22,1,5,46
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,9,1,0,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,3,0,0,5
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,13,22,3,3,41
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,4,1,2,9
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,4,1,1,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,9,8,9,31
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,5,4,2,23
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,10,5,2,0,17
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,0,0,3
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,7,0,2,21
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,9,3,4,5,21
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,5,2,4,15
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,26,12,2,4,44
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,12,10,10,39
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,0,1,0,1
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,160,153,23,40,376
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,1,1,4,6
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,16,8,2,3,29
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,2,4,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,4,2,2,8
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,1,5,3,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,1,2,1,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,9,16,1,0,26
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,6,0,0,10
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,0,3,0,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,20,19,2,0,41
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,49,36,1,3,89
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,2,5,3,16
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,25,31,2,2,60
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,2,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,83,73,51,60,267
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,5,6,0,1,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,2,0,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,1,7,2,10
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,6,3,4,19
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,101,99,13,19,232
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,16,15,1,1,33
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,24,17,1,4,46
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,1,1,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,112,109,29,14,264
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,3,0,0,4
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,9,8,5,6,28
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,4,5,1,1,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,7,4,4,16
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,6,10,1,1,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,12,11,3,1,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,0,0,2,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,1,2,1,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,2,3,1,2,8
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,3,7,3,5,18
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,35,53,2,1,91
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,7,6,2,3,18
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,16,17,1,1,35
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,18,17,2,1,38
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,39,34,11,6,90
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,1,0,15,16,32
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-11-01,15,8,0,1,24
