,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,17,6,9,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,1,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,3,1,1,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,13,3,7,35
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,1,0,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,3,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,505,516,227,193,1441
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,1,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,16,3,0,24
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,4,1,2,14
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,41,39,6,3,89
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,9,2,2,23
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,40,22,3,0,65
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,0,0,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,5,0,0,9
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,10,1,1,18
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,4,6,0,13
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,19,0,1,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,3,2,0,6
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,8,10,6,29
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,3,0,3,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,36,45,6,3,90
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,5,7,6,22
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,7,1,3,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,1,0,1,4
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,18,13,1,2,34
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,6,1,0,9
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,0,0,2
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,0,0,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,1,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,0,2,3,8
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,3,0,0,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,3,0,1,8
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,5,1,2,10
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,8,2,10,24
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,7,1,10
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,10,1,0,23
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,8,3,1,16
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,32,30,6,4,72
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,109,97,5,1,212
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,484,492,15,9,1000
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,1,1,6
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,14,11,0,3,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,1,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,0,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,22,26,16,22,86
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,2,0,0,2
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,13,10,23
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,4,3,1,12
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,0,1,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,8,2,0,12
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,11,3,2,23
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,4,0,0,6
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,0,3,4
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,17,19,1,3,40
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,1,4,2,15
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,31,23,3,3,60
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,13,4,3,33
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,3,4,2,12
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,5,2,1,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,18,21,7,2,48
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,136,154,8,4,302
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,0,1,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,4,2,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,0,0,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,3,0,0,4
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,4,5,2,17
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,10,0,2,20
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,3,1,1,9
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,257,246,11,5,519
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,12,2,1,23
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,6,0,1,12
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,15,16,8,5,44
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,9,3,4,23
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,17,22,1,5,45
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,9,0,0,11
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,22,3,3,41
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,3,1,2,8
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,4,1,1,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,9,8,10,32
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,5,4,2,23
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,5,1,0,16
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,0,0,3
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,5,0,2,19
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,3,3,5,20
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,5,2,4,15
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,27,12,3,4,46
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,12,10,10,39
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,1,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,153,147,22,39,361
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,1,4,6
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,8,2,2,25
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,4,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,4,2,2,8
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,1,5,3,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,1,1,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,16,1,0,26
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,6,0,0,10
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,0,2,0,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,20,18,1,0,39
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,46,35,1,3,85
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,2,5,3,16
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,25,31,2,2,60
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,82,72,41,58,253
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,6,0,0,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,2,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,7,2,10
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,5,3,4,18
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,98,103,12,16,229
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,16,12,0,2,30
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,21,16,1,6,44
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,1,1,4
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,111,102,28,14,255
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,3,0,0,4
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,8,5,6,28
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,4,1,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,7,4,4,16
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,10,1,0,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,11,12,2,1,26
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,2,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,2,1,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,3,1,2,8
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,7,3,4,17
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,34,42,1,0,77
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,6,2,3,18
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,16,17,1,1,35
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,17,13,1,3,34
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,37,34,11,6,88
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,15,16,32
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,15,8,0,1,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,4,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,13,31,30,87
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,5,0,2,12
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,34,32,11,9,86
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,3,5,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,11,4,2,26
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,11,17,4,42
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,18,12,3,3,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,9,2,0,24
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,5,0,0,6
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,19,13,0,0,32
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,14,9,13,23,59
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,4,0,0,10
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,1,0,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,5,0,2,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,4,1,2,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,18,9,0,0,27
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,15,18,3,2,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1230,1171,11,11,2423
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,8,0,0,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,25,1,1,40
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,0,1,2,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,3,0,0,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,0,0,1
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,0,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,7,0,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,2,1,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,5,2,3,12
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,11,9,2,2,24
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,19,0,1,32
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,5,0,3,13
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,1,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,48,64,6,2,120
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,2,3,0,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,3,4,3,20
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,7,7,6,30
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,241,220,2,3,466
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,4,0,0,6
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,2,1,1,9
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,1,4,3,10
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,0,1,3
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,10,8,8,36
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,6,1,9,23
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,2,0,0,2
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,7,2,1,17
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,163,137,18,13,331
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,2,3,0,9
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,9,1,1,19
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,11,5,1,1,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,5,12,14,33
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,4,2,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,38,49,8,6,101
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,7,13,5,33
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,2,0,2,8
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,2,1,0,13
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,5,0,6,14
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,2,4,1,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,1,7,4,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,5,1,0,12
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,1,0,3
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,120,110,4,4,238
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,25,26,4,5,60
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,3,2,0,8
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,3,1,2,7
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,18,12,6,10,46
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,12,1,2,22
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,6,1,1,14
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,19,29,2,1,51
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,2,2,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,14,1,1,26
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,63,34,5,11,113
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,3,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,3,0,3,16
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,48,32,5,6,91
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,1,6,12
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,5,3,2,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,4,1,0,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,86,64,5,5,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,9,2,3,21
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,25,31,3,2,61
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,34,37,21,14,106
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,5,2,2,19
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,112,85,8,6,211
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,4,0,2,8
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,79,66,2,2,149
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,4,2,0,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,40,41,14,16,111
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,5,0,1,10
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,1,0,4
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,2,3,2,7
