municipality,group,variable,month,Vacunaciones antiamarílica en personas a part,TOTAL
CAIROMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,35,35
CALACOTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,8,8
CALAMARCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,73,73
CAMARGO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2,2
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,16,16
CAMIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,9,9
CAPINOTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,49,49
CAQUIAVIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2,2
CARACOLLO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
CARANAVI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,177,177
CARAPARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,17,17
CHALLAPATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,15,15
CHARAGUA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
CHARAÑA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,26,26
CHAYANTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
CHIMORE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,57,57
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,10,10
CHUMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,26,26
CLIZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,180,180
COBIJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,320,320
COCHABAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,6349,6349
COLCAPIRHUA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,118,118
COLOMI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,191,191
COLPA BELGICA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,24,24
COLQUECHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,109,109
COLQUIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,93,93
COMARAPA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,12,12
CONCEPCION,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,56,56
COPACABANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,4,4
CORO CORO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,10,10
COTAGAITA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
COTOCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,89,89
CUATRO CAÑADAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,62,62
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,125,125
CULPINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,37,37
CURAHUARA DE CARANGAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,14,14
DESAGUADERO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
EL ALTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1808,1808
EL PUENTE(STC),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,44,44
EL PUENTE(TJA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,4,4
EL TORNO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,97,97
ENTRE RIOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,50,50
ENTRE RIOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,340,340
EXALTACION,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,30,30
FILADELFIA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2,2
GENERAL SAAVEDRA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,44,44
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,15,15
GUANAY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,37,37
GUAQUI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,26,26
GUAYARAMERIN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,50,50
GUTIERREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1,1
HUACARETA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,54,54
HUANUNI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,20,20
HUARACAJE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,90,90
ICLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,30,30
INCAHUASI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,205,205
INQUISIVI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,25,25
IRUPANA (VILLA DE LANZA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
JESUS DE MACHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,9,9
LA ASUNTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
LA GUARDIA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,144,144
LA PAZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5033,5033
LAGUNILLAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,23,23
LAJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,8,8
LAS CARRERAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,11,11
LICOMA PAMPA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,10,10
LLALLAGUA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,359,359
LORETO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,22,22
LURIBAY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,19,19
MACHACAMARCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,11,11
MAGDALENA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,8,8
MAIRANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,16,16
MAPIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,10,10
MECAPACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,12,12
MINEROS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,36,36
MIZQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,97,97
MOJOCOYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
MONTEAGUDO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,54,54
MONTERO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,743,743
MOROCHATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,199,199
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,20,20
OCURI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,100,100
OKINAWA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,19,19
OMEREQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,82,82
ORURO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,285,285
PADCAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,20,20
PADILLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,43,43
PAILON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,34,34
PALCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,26,26
PALOS BLANCOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,46,46
PAMPA GRANDE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,19,19
PASORAPA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,12,12
PATACAMAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1,1
POCOATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,71,71
POCONA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,302,302
POJO (CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,24,24
POOPO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,21,21
POROMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,13,13
PORONGO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
PORTACHUELO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,123,123
PORVENIR,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,15,15
POSTRER VALLE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1,1
POTOSI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,95,95
PRESTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1,1
PUCARA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
PUCARANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,19,19
PUERTO ACOSTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,128,128
PUERTO CARABUCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,25,25
PUERTO GONZALO MORENO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,8,8
PUERTO PEREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
PUERTO QUIJARRO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,14,14
PUERTO RICO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
PUERTO SUAREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,144,144
PUERTO VILLARROEL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,129,129
PUNA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,131,131
PUNATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,342,342
QUILLACOLLO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,339,339
QUIME,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,4,4
RAVELO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,18,18
REYES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2,2
RIBERALTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1978,1978
ROBORE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,176,176
RURRENABAQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,65,65
SACABA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1000,1000
SACABAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,12,12
SACACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,17,17
SAIPINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,13,13
SALINAS DE GARCI MENDOZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,9,9
SAMAIPATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,30,30
SAN ANDRES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,85,85
SAN ANTONIO DE LOMERIO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
SAN BENITO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,98,98
SAN BORJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,243,243
SAN BUENA VENTURA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
SAN CARLOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,39,39
SAN IGNACIO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,192,192
SAN IGNACIO DE VELASCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,151,151
SAN JAVIER(BNI),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
SAN JAVIER(STC),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
SAN JOAQUIN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,60,60
SAN JUAN DE YAPACANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,26,26
SAN JULIAN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,104,104
SAN LORENZO(PND),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
SAN LORENZO(TJA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,68,68
SAN LUCAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,116,116
SAN MATIAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,59,59
SAN MIGUEL DE VELASCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,20,20
SAN PEDRO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,51,51
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,73,73
SAN PEDRO DE TIQUINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
SAN RAFAEL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,3,3
SAN RAMON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,4,4
SAN RAMON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,1,1
SANTA ANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,29,29
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,8762,8762
SANTA ROSA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,155,155
SANTA ROSA DEL SARA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,50,50
SANTIAGO DE MACHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2,2
SANTIVAÑES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,54,54
SANTUARIO DE QUILLACAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
SAPAHAQUI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,8,8
SENA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
SICA SICA (VILLA AROMA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,6,6
SIPE SIPE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,73,73
SOPACHUY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
SORACACHI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,51,51
SORATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,105,105
SUCRE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,2384,2384
TACACHI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,26,26
TACACOMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,7,7
TACOBAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,35,35
TACOPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,161,161
TAPACARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,18,18
TARABUCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
TARATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,69,69
TARIJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,836,836
TEOPONTE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,49,49
TIAWANACU,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,4,4
TINGUIPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,164,164
TIPUANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,91,91
TIQUIPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,191,191
TIRAQUE (CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,745,745
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-12-01,5,5
