municipality,group,variable,month,Número de personas que recibieron orientación en Anticoncepción,TOTAL
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,2,2
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,54,54
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,81,81
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,10,10
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,323,323
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,39,39
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,6,6
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,38,38
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,1125,1125
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,8,8
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,205,205
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,27,27
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,164,164
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,18,18
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,19,19
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,14,14
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,186,186
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,584,584
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,7,7
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,69,69
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,26,26
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,5,5
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,59,59
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,62,62
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,490,490
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,4479,4479
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,2,2
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,30,30
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,153,153
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,49,49
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,34,34
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,188,188
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,10,10
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,87,87
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,48,48
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,26,26
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,133,133
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,119,119
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,36,36
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,6,6
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,4,4
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,44,44
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,120,120
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,219,219
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,28,28
MOJINETE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,3,3
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,119,119
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,467,467
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,411,411
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,6,6
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,404,404
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,31,31
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,13,13
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,92,92
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,48,48
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,66,66
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,1508,1508
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,233,233
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,159,159
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,229,229
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,51,51
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,64,64
PAMPA AULLAGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,11,11
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,14,14
PAPEL PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,10,10
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,26,26
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,14,14
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,58,58
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,51,51
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,103,103
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,75,75
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,148,148
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,23,23
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,28,28
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,295,295
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,115,115
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,73,73
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,89,89
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,757,757
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,204,204
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,4,4
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,164,164
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,18,18
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,27,27
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,45,45
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,42,42
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,179,179
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2009-10-01,11,11
