municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en el Establecimiento,TOTAL
PORVENIR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,140,140
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,5,5
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,72,72
QUIABAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,5,5
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,47,47
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,129,129
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,7,7
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,3,3
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,8,8
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,51,51
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,11,11
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,5,5
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,30,30
TACACOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
TARACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,58,58
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,13,13
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,14,14
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,7,7
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,5,5
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,11,11
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,6,6
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,12,12
VILLAZON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,2,2
VINTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,18,18
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,10,10
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,4,4
YOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-11-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,10,10
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,6,6
ALCALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,2,2
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,4,4
BAURES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-12-01,8,8
