municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,32,32
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,24,24
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,20,20
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,17,17
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,55,55
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,863,863
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,47,47
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,23,23
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,10,10
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,45,45
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,33,33
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,31,31
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,20,20
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,16,16
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,32,32
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,25,25
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,27,27
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,714,714
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,14,14
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,41,41
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,28,28
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,16,16
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,22,22
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,38,38
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,64,64
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,11,11
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,57,57
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,17,17
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,28,28
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,33,33
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,43,43
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,920,920
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,10,10
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,45,45
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,16,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,18,18
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,14,14
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,27,27
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,59,59
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,141,141
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,573,573
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,13,13
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,31,31
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,16,16
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,35,35
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,10,10
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,40,40
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,10,10
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,24,24
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,14,14
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,37,37
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,237,237
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,19,19
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,19,19
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,13,13
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,19,19
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,28,28
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,33,33
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,31,31
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,53,53
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,92,92
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,20,20
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,438,438
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,42,42
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,209,209
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,36,36
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,13,13
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,11,11
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,14,14
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,11,11
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,40,40
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,10,10
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,27,27
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,58,58
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,19,19
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,17,17
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,13,13
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,57,57
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,23,23
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,86,86
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,17,17
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,22,22
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,18,18
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,18,18
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,11,11
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,31,31
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,20,20
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1964,1964
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,35,35
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,44,44
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,25,25
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,20,20
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,477,477
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
TAHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,19,19
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,50,50
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,11,11
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,254,254
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,21,21
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,31,31
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,13,13
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,43,43
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,54,54
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,11,11
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,17,17
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,10,10
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,144,144
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,63,63
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,36,36
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,29,29
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,17,17
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,30,30
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,78,78
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,34,34
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,71,71
