municipality,group,variable,month,Repetidas,TOTAL
MOROCHATA,consultas prenatales,repetidas,2005-11-01,88,88
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2005-11-01,4,4
NAZACARA DE PACAJES,consultas prenatales,repetidas,2005-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2005-11-01,10,10
OCURI,consultas prenatales,repetidas,2005-11-01,114,114
OKINAWA,consultas prenatales,repetidas,2005-11-01,110,110
OMEREQUE,consultas prenatales,repetidas,2005-11-01,15,15
ORURO,consultas prenatales,repetidas,2005-11-01,1757,1757
PADCAYA,consultas prenatales,repetidas,2005-11-01,78,78
PADILLA,consultas prenatales,repetidas,2005-11-01,87,87
PAILON,consultas prenatales,repetidas,2005-11-01,91,91
PALCA,consultas prenatales,repetidas,2005-11-01,18,18
PALOS BLANCOS,consultas prenatales,repetidas,2005-11-01,162,162
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-11-01,9,9
PAMPA GRANDE,consultas prenatales,repetidas,2005-11-01,36,36
PAPEL PAMPA,consultas prenatales,repetidas,2005-11-01,14,14
PASORAPA,consultas prenatales,repetidas,2005-11-01,15,15
PATACAMAYA,consultas prenatales,repetidas,2005-11-01,134,134
PAZÑA,consultas prenatales,repetidas,2005-11-01,28,28
PELECHUCO,consultas prenatales,repetidas,2005-11-01,17,17
POCOATA,consultas prenatales,repetidas,2005-11-01,117,117
POCONA,consultas prenatales,repetidas,2005-11-01,51,51
POJO (CBBA),consultas prenatales,repetidas,2005-11-01,68,68
POOPO,consultas prenatales,repetidas,2005-11-01,21,21
PORCO,consultas prenatales,repetidas,2005-11-01,46,46
POROMA,consultas prenatales,repetidas,2005-11-01,80,80
PORONGO,consultas prenatales,repetidas,2005-11-01,27,27
PORTACHUELO,consultas prenatales,repetidas,2005-11-01,144,144
PORVENIR,consultas prenatales,repetidas,2005-11-01,27,27
POSTRER VALLE,consultas prenatales,repetidas,2005-11-01,10,10
POTOSI,consultas prenatales,repetidas,2005-11-01,1349,1349
PRESTO,consultas prenatales,repetidas,2005-11-01,67,67
PUCARA,consultas prenatales,repetidas,2005-11-01,4,4
PUCARANI,consultas prenatales,repetidas,2005-11-01,92,92
PUERTO ACOSTA,consultas prenatales,repetidas,2005-11-01,71,71
PUERTO CARABUCO,consultas prenatales,repetidas,2005-11-01,29,29
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2005-11-01,31,31
PUERTO PEREZ,consultas prenatales,repetidas,2005-11-01,14,14
PUERTO QUIJARRO,consultas prenatales,repetidas,2005-11-01,63,63
PUERTO RICO,consultas prenatales,repetidas,2005-11-01,49,49
PUERTO SILES,consultas prenatales,repetidas,2005-11-01,7,7
PUERTO SUAREZ,consultas prenatales,repetidas,2005-11-01,143,143
PUERTO VILLARROEL,consultas prenatales,repetidas,2005-11-01,212,212
PUNA,consultas prenatales,repetidas,2005-11-01,177,177
PUNATA,consultas prenatales,repetidas,2005-11-01,184,184
QUIABAYA,consultas prenatales,repetidas,2005-11-01,9,9
QUILLACOLLO,consultas prenatales,repetidas,2005-11-01,574,574
QUIME,consultas prenatales,repetidas,2005-11-01,17,17
QUIRUSILLAS,consultas prenatales,repetidas,2005-11-01,3,3
RAVELO,consultas prenatales,repetidas,2005-11-01,139,139
REYES,consultas prenatales,repetidas,2005-11-01,58,58
RIBERALTA,consultas prenatales,repetidas,2005-11-01,820,820
ROBORE,consultas prenatales,repetidas,2005-11-01,83,83
RURRENABAQUE,consultas prenatales,repetidas,2005-11-01,92,92
SABAYA,consultas prenatales,repetidas,2005-11-01,10,10
SACABA,consultas prenatales,repetidas,2005-11-01,541,541
SACABAMBA,consultas prenatales,repetidas,2005-11-01,14,14
SACACA,consultas prenatales,repetidas,2005-11-01,110,110
SAIPINA,consultas prenatales,repetidas,2005-11-01,52,52
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2005-11-01,45,45
SAMAIPATA,consultas prenatales,repetidas,2005-11-01,63,63
SAN AGUSTIN,consultas prenatales,repetidas,2005-11-01,7,7
SAN ANDRES,consultas prenatales,repetidas,2005-11-01,22,22
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2005-11-01,12,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2005-11-01,7,7
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2005-11-01,29,29
SAN BENITO,consultas prenatales,repetidas,2005-11-01,54,54
SAN BORJA,consultas prenatales,repetidas,2005-11-01,268,268
SAN BUENA VENTURA,consultas prenatales,repetidas,2005-11-01,61,61
SAN CARLOS,consultas prenatales,repetidas,2005-11-01,176,176
SAN IGNACIO,consultas prenatales,repetidas,2005-11-01,63,63
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2005-11-01,359,359
SAN JAVIER(BNI),consultas prenatales,repetidas,2005-11-01,11,11
SAN JAVIER(STC),consultas prenatales,repetidas,2005-11-01,100,100
SAN JOAQUIN,consultas prenatales,repetidas,2005-11-01,19,19
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2005-11-01,57,57
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2005-11-01,73,73
SAN JULIAN,consultas prenatales,repetidas,2005-11-01,309,309
SAN LORENZO(PND),consultas prenatales,repetidas,2005-11-01,18,18
SAN LORENZO(TJA),consultas prenatales,repetidas,2005-11-01,76,76
SAN LUCAS,consultas prenatales,repetidas,2005-11-01,335,335
SAN MATIAS,consultas prenatales,repetidas,2005-11-01,94,94
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2005-11-01,67,67
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2005-11-01,13,13
SAN PEDRO,consultas prenatales,repetidas,2005-11-01,136,136
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2005-11-01,107,107
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2005-11-01,15,15
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2005-11-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2005-11-01,7,7
SAN PEDRO(PND),consultas prenatales,repetidas,2005-11-01,4,4
SAN RAFAEL,consultas prenatales,repetidas,2005-11-01,42,42
SAN RAMON,consultas prenatales,repetidas,2005-11-01,30,30
SAN RAMON,consultas prenatales,repetidas,2005-11-01,47,47
SANTA ANA,consultas prenatales,repetidas,2005-11-01,101,101
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2005-11-01,6024,6024
SANTA ROSA,consultas prenatales,repetidas,2005-11-01,22,22
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2005-11-01,128,128
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2005-11-01,4,4
SANTIAGO DE HUARI,consultas prenatales,repetidas,2005-11-01,31,31
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2005-11-01,7,7
SANTIVAÑES,consultas prenatales,repetidas,2005-11-01,17,17
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2005-11-01,8,8
SAPAHAQUI,consultas prenatales,repetidas,2005-11-01,25,25
SENA,consultas prenatales,repetidas,2005-11-01,22,22
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2005-11-01,67,67
SICAYA,consultas prenatales,repetidas,2005-11-01,7,7
SIPE SIPE,consultas prenatales,repetidas,2005-11-01,301,301
SOPACHUY,consultas prenatales,repetidas,2005-11-01,62,62
SORACACHI,consultas prenatales,repetidas,2005-11-01,22,22
SORATA,consultas prenatales,repetidas,2005-11-01,67,67
SUCRE,consultas prenatales,repetidas,2005-11-01,2322,2322
TACACHI,consultas prenatales,repetidas,2005-11-01,9,9
TACACOMA,consultas prenatales,repetidas,2005-11-01,29,29
TACOBAMBA,consultas prenatales,repetidas,2005-11-01,18,18
TACOPAYA,consultas prenatales,repetidas,2005-11-01,64,64
TAHUA,consultas prenatales,repetidas,2005-11-01,6,6
TAPACARI,consultas prenatales,repetidas,2005-11-01,71,71
TARABUCO,consultas prenatales,repetidas,2005-11-01,170,170
TARACO,consultas prenatales,repetidas,2005-11-01,6,6
TARATA,consultas prenatales,repetidas,2005-11-01,54,54
TARIJA,consultas prenatales,repetidas,2005-11-01,1008,1008
TARVITA,consultas prenatales,repetidas,2005-11-01,124,124
TEOPONTE,consultas prenatales,repetidas,2005-11-01,25,25
TIAWANACU,consultas prenatales,repetidas,2005-11-01,72,72
TINGUIPAYA,consultas prenatales,repetidas,2005-11-01,95,95
TIPUANI,consultas prenatales,repetidas,2005-11-01,75,75
TIQUIPAYA,consultas prenatales,repetidas,2005-11-01,230,230
TIRAQUE (CBBA),consultas prenatales,repetidas,2005-11-01,242,242
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2005-11-01,4,4
TOCO,consultas prenatales,repetidas,2005-11-01,11,11
TODOS SANTOS,consultas prenatales,repetidas,2005-11-01,2,2
TOLATA,consultas prenatales,repetidas,2005-11-01,11,11
TOLEDO,consultas prenatales,repetidas,2005-11-01,24,24
TOMAVE,consultas prenatales,repetidas,2005-11-01,63,63
TOMINA,consultas prenatales,repetidas,2005-11-01,66,66
TORO TORO,consultas prenatales,repetidas,2005-11-01,62,62
TOTORA(CBBA),consultas prenatales,repetidas,2005-11-01,58,58
TOTORA(ORR),consultas prenatales,repetidas,2005-11-01,12,12
TRIGAL,consultas prenatales,repetidas,2005-11-01,11,11
TRINIDAD,consultas prenatales,repetidas,2005-11-01,691,691
TUPIZA,consultas prenatales,repetidas,2005-11-01,263,263
TURCO,consultas prenatales,repetidas,2005-11-01,17,17
UMALA,consultas prenatales,repetidas,2005-11-01,4,4
UNCIA,consultas prenatales,repetidas,2005-11-01,189,189
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2005-11-01,82,82
URUBICHA,consultas prenatales,repetidas,2005-11-01,45,45
UYUNI,consultas prenatales,repetidas,2005-11-01,106,106
VACAS,consultas prenatales,repetidas,2005-11-01,68,68
VALLEGRANDE,consultas prenatales,repetidas,2005-11-01,86,86
VIACHA,consultas prenatales,repetidas,2005-11-01,202,202
VILA VILA,consultas prenatales,repetidas,2005-11-01,14,14
VILLA MONTES,consultas prenatales,repetidas,2005-11-01,193,193
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2005-11-01,4,4
VILLA RIVERO,consultas prenatales,repetidas,2005-11-01,12,12
VILLA SERRANO,consultas prenatales,repetidas,2005-11-01,72,72
VILLA TUNARI,consultas prenatales,repetidas,2005-11-01,366,366
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2005-11-01,92,92
VILLAZON,consultas prenatales,repetidas,2005-11-01,269,269
VINTO,consultas prenatales,repetidas,2005-11-01,201,201
VITICHI,consultas prenatales,repetidas,2005-11-01,59,59
WALDO BALLIVIAN,consultas prenatales,repetidas,2005-11-01,11,11
WARNES,consultas prenatales,repetidas,2005-11-01,301,301
YACO,consultas prenatales,repetidas,2005-11-01,17,17
YACUIBA,consultas prenatales,repetidas,2005-11-01,416,416
YAMPARAEZ,consultas prenatales,repetidas,2005-11-01,63,63
YANACACHI,consultas prenatales,repetidas,2005-11-01,12,12
YAPACANI,consultas prenatales,repetidas,2005-11-01,290,290
YOCALLA,consultas prenatales,repetidas,2005-11-01,17,17
YOTALA,consultas prenatales,repetidas,2005-11-01,43,43
YUNCHARA,consultas prenatales,repetidas,2005-11-01,26,26
ZUDAÑEZ,consultas prenatales,repetidas,2005-11-01,46,46
ACACIO,consultas prenatales,repetidas,2005-12-01,49,49
ACHACACHI,consultas prenatales,repetidas,2005-12-01,134,134
ACHOCALLA,consultas prenatales,repetidas,2005-12-01,39,39
AIQUILE,consultas prenatales,repetidas,2005-12-01,109,109
ALALAY,consultas prenatales,repetidas,2005-12-01,8,8
ALCALA,consultas prenatales,repetidas,2005-12-01,21,21
ANCORAIMES,consultas prenatales,repetidas,2005-12-01,40,40
ANDAMARCA,consultas prenatales,repetidas,2005-12-01,11,11
ANTEQUERA,consultas prenatales,repetidas,2005-12-01,6,6
ANZALDO,consultas prenatales,repetidas,2005-12-01,16,16
APOLO,consultas prenatales,repetidas,2005-12-01,74,74
ARAMPAMPA,consultas prenatales,repetidas,2005-12-01,36,36
ARANI,consultas prenatales,repetidas,2005-12-01,75,75
ARBIETO,consultas prenatales,repetidas,2005-12-01,21,21
ARQUE,consultas prenatales,repetidas,2005-12-01,43,43
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2005-12-01,174,174
ATOCHA,consultas prenatales,repetidas,2005-12-01,80,80
AUCAPATA,consultas prenatales,repetidas,2005-12-01,11,11
AYATA,consultas prenatales,repetidas,2005-12-01,25,25
AYO AYO,consultas prenatales,repetidas,2005-12-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2005-12-01,97,97
AZURDUY,consultas prenatales,repetidas,2005-12-01,88,88
BATALLAS,consultas prenatales,repetidas,2005-12-01,41,41
BAURES,consultas prenatales,repetidas,2005-12-01,23,23
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2005-12-01,5,5
BELEN DE URMIRI,consultas prenatales,repetidas,2005-12-01,12,12
BELLA FLOR,consultas prenatales,repetidas,2005-12-01,21,21
BERMEJO,consultas prenatales,repetidas,2005-12-01,181,181
BETANZOS,consultas prenatales,repetidas,2005-12-01,146,146
BOLIVAR,consultas prenatales,repetidas,2005-12-01,19,19
BOLPEBRA,consultas prenatales,repetidas,2005-12-01,4,4
BOYUIBE,consultas prenatales,repetidas,2005-12-01,21,21
BUENA VISTA,consultas prenatales,repetidas,2005-12-01,85,85
CABEZAS,consultas prenatales,repetidas,2005-12-01,63,63
CAIROMA,consultas prenatales,repetidas,2005-12-01,43,43
"CAIZA ""D""",consultas prenatales,repetidas,2005-12-01,26,26
CAJUATA,consultas prenatales,repetidas,2005-12-01,44,44
CALACOTO,consultas prenatales,repetidas,2005-12-01,5,5
CALAMARCA,consultas prenatales,repetidas,2005-12-01,37,37
CAMARGO,consultas prenatales,repetidas,2005-12-01,126,126
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2005-12-01,23,23
CAMIRI,consultas prenatales,repetidas,2005-12-01,167,167
CAPINOTA,consultas prenatales,repetidas,2005-12-01,111,111
CAQUIAVIRI,consultas prenatales,repetidas,2005-12-01,17,17
CARACOLLO,consultas prenatales,repetidas,2005-12-01,102,102
CARANAVI,consultas prenatales,repetidas,2005-12-01,316,316
CARAPARI,consultas prenatales,repetidas,2005-12-01,61,61
CARIPUYO,consultas prenatales,repetidas,2005-12-01,33,33
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2005-12-01,4,4
CHACARILLA,consultas prenatales,repetidas,2005-12-01,1,1
CHALLAPATA,consultas prenatales,repetidas,2005-12-01,123,123
CHAQUI,consultas prenatales,repetidas,2005-12-01,24,24
CHARAGUA,consultas prenatales,repetidas,2005-12-01,135,135
CHARAÑA,consultas prenatales,repetidas,2005-12-01,5,5
CHAYANTA,consultas prenatales,repetidas,2005-12-01,97,97
CHIMORE,consultas prenatales,repetidas,2005-12-01,81,81
CHIPAYA,consultas prenatales,repetidas,2005-12-01,6,6
CHOQUE COTA,consultas prenatales,repetidas,2005-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2005-12-01,121,121
CHUMA,consultas prenatales,repetidas,2005-12-01,27,27
CLIZA,consultas prenatales,repetidas,2005-12-01,110,110
COBIJA,consultas prenatales,repetidas,2005-12-01,330,330
COCHABAMBA,consultas prenatales,repetidas,2005-12-01,4937,4937
COIPASA,consultas prenatales,repetidas,2005-12-01,1,1
COLCAPIRHUA,consultas prenatales,repetidas,2005-12-01,325,325
"COLCHA ""K""",consultas prenatales,repetidas,2005-12-01,44,44
COLLANA,consultas prenatales,repetidas,2005-12-01,3,3
COLOMI,consultas prenatales,repetidas,2005-12-01,124,124
COLPA BELGICA,consultas prenatales,repetidas,2005-12-01,35,35
COLQUECHACA,consultas prenatales,repetidas,2005-12-01,153,153
COLQUENCHA,consultas prenatales,repetidas,2005-12-01,12,12
COLQUIRI,consultas prenatales,repetidas,2005-12-01,60,60
COMANCHE,consultas prenatales,repetidas,2005-12-01,7,7
COMARAPA,consultas prenatales,repetidas,2005-12-01,97,97
COMBAYA,consultas prenatales,repetidas,2005-12-01,2,2
CONCEPCION,consultas prenatales,repetidas,2005-12-01,87,87
COPACABANA,consultas prenatales,repetidas,2005-12-01,47,47
CORIPATA,consultas prenatales,repetidas,2005-12-01,44,44
CORO CORO,consultas prenatales,repetidas,2005-12-01,27,27
COROICO,consultas prenatales,repetidas,2005-12-01,112,112
CORQUE,consultas prenatales,repetidas,2005-12-01,22,22
COTAGAITA,consultas prenatales,repetidas,2005-12-01,133,133
COTOCA,consultas prenatales,repetidas,2005-12-01,130,130
CUATRO CAÑADAS,consultas prenatales,repetidas,2005-12-01,110,110
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2005-12-01,3,3
CUEVO,consultas prenatales,repetidas,2005-12-01,26,26
CULPINA,consultas prenatales,repetidas,2005-12-01,78,78
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2005-12-01,36,36
CURVA,consultas prenatales,repetidas,2005-12-01,5,5
DESAGUADERO,consultas prenatales,repetidas,2005-12-01,20,20
EL ALTO,consultas prenatales,repetidas,2005-12-01,3851,3851
EL CHORO,consultas prenatales,repetidas,2005-12-01,9,9
EL PUENTE(STC),consultas prenatales,repetidas,2005-12-01,73,73
EL PUENTE(TJA),consultas prenatales,repetidas,2005-12-01,54,54
EL TORNO,consultas prenatales,repetidas,2005-12-01,189,189
EL VILLAR,consultas prenatales,repetidas,2005-12-01,33,33
ENTRE RIOS,consultas prenatales,repetidas,2005-12-01,82,82
ENTRE RIOS,consultas prenatales,repetidas,2005-12-01,101,101
ESCARA,consultas prenatales,repetidas,2005-12-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2005-12-01,30,30
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2005-12-01,6,6
EXALTACION,consultas prenatales,repetidas,2005-12-01,6,6
FERNANDEZ ALONSO,consultas prenatales,repetidas,2005-12-01,82,82
FILADELFIA,consultas prenatales,repetidas,2005-12-01,14,14
GENERAL SAAVEDRA,consultas prenatales,repetidas,2005-12-01,109,109
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2005-12-01,24,24
GUANAY,consultas prenatales,repetidas,2005-12-01,58,58
GUAQUI,consultas prenatales,repetidas,2005-12-01,28,28
GUAYARAMERIN,consultas prenatales,repetidas,2005-12-01,342,342
GUTIERREZ,consultas prenatales,repetidas,2005-12-01,53,53
HUACARETA,consultas prenatales,repetidas,2005-12-01,72,72
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-12-01,20,20
HUACHACALLA,consultas prenatales,repetidas,2005-12-01,2,2
HUANUNI,consultas prenatales,repetidas,2005-12-01,205,205
HUARACAJE,consultas prenatales,repetidas,2005-12-01,22,22
HUAYLLAMARCA,consultas prenatales,repetidas,2005-12-01,15,15
ICHOCA,consultas prenatales,repetidas,2005-12-01,13,13
ICLA,consultas prenatales,repetidas,2005-12-01,49,49
INCAHUASI,consultas prenatales,repetidas,2005-12-01,119,119
INGAVI (HUMAITA),consultas prenatales,repetidas,2005-12-01,2,2
INQUISIVI,consultas prenatales,repetidas,2005-12-01,31,31
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-12-01,69,69
IXIAMAS,consultas prenatales,repetidas,2005-12-01,46,46
JESUS DE MACHACA,consultas prenatales,repetidas,2005-12-01,29,29
LA ASUNTA,consultas prenatales,repetidas,2005-12-01,171,171
LA GUARDIA,consultas prenatales,repetidas,2005-12-01,309,309
LA PAZ,consultas prenatales,repetidas,2005-12-01,6217,6217
LAGUNILLAS,consultas prenatales,repetidas,2005-12-01,34,34
LAJA,consultas prenatales,repetidas,2005-12-01,36,36
LAS CARRERAS,consultas prenatales,repetidas,2005-12-01,28,28
LICOMA PAMPA,consultas prenatales,repetidas,2005-12-01,7,7
LLALLAGUA,consultas prenatales,repetidas,2005-12-01,292,292
LLICA,consultas prenatales,repetidas,2005-12-01,17,17
LORETO,consultas prenatales,repetidas,2005-12-01,8,8
LURIBAY,consultas prenatales,repetidas,2005-12-01,37,37
MACHACAMARCA,consultas prenatales,repetidas,2005-12-01,5,5
MACHARETI,consultas prenatales,repetidas,2005-12-01,54,54
MAGDALENA,consultas prenatales,repetidas,2005-12-01,63,63
MAIRANA,consultas prenatales,repetidas,2005-12-01,73,73
MALLA,consultas prenatales,repetidas,2005-12-01,11,11
MAPIRI,consultas prenatales,repetidas,2005-12-01,87,87
MECAPACA,consultas prenatales,repetidas,2005-12-01,32,32
MINEROS,consultas prenatales,repetidas,2005-12-01,126,126
MIZQUE,consultas prenatales,repetidas,2005-12-01,97,97
MOCOMOCO,consultas prenatales,repetidas,2005-12-01,16,16
MOJINETE,consultas prenatales,repetidas,2005-12-01,5,5
MOJOCOYA,consultas prenatales,repetidas,2005-12-01,37,37
MONTEAGUDO,consultas prenatales,repetidas,2005-12-01,247,247
MONTERO,consultas prenatales,repetidas,2005-12-01,762,762
MORO MORO,consultas prenatales,repetidas,2005-12-01,9,9
MOROCHATA,consultas prenatales,repetidas,2005-12-01,75,75
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2005-12-01,5,5
NAZACARA DE PACAJES,consultas prenatales,repetidas,2005-12-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2005-12-01,5,5
OCURI,consultas prenatales,repetidas,2005-12-01,91,91
OKINAWA,consultas prenatales,repetidas,2005-12-01,87,87
OMEREQUE,consultas prenatales,repetidas,2005-12-01,19,19
ORURO,consultas prenatales,repetidas,2005-12-01,1903,1903
PADCAYA,consultas prenatales,repetidas,2005-12-01,70,70
PADILLA,consultas prenatales,repetidas,2005-12-01,99,99
PAILON,consultas prenatales,repetidas,2005-12-01,69,69
PALCA,consultas prenatales,repetidas,2005-12-01,40,40
PALOS BLANCOS,consultas prenatales,repetidas,2005-12-01,123,123
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-12-01,20,20
