municipality,group,variable,month,Número de condones entregados,TOTAL
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,244,244
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,3,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,228,228
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,180,180
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,132,132
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,27,27
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,132,132
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,108,108
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,252,252
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,186,186
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,2843,2843
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,156,156
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,720,720
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,96,96
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,69,69
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,156,156
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,204,204
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,216,216
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,132,132
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,252,252
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,60,60
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,72,72
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,270,270
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,838,838
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,60,60
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,108,108
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,228,228
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,96,96
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,168,168
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,5497,5497
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,540,540
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,168,168
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,96,96
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,300,300
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,120,120
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,30,30
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,72,72
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,120,120
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,204,204
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,264,264
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,230,230
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,192,192
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,144,144
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,72,72
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,2864,2864
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,108,108
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,120,120
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,13,13
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,207,207
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,24,24
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,792,792
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,276,276
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,276,276
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,385,385
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,72,72
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,132,132
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,333,333
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,50,50
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,698,698
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,360,360
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,63,63
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,51,51
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,84,84
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,300,300
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,204,204
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,312,312
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,132,132
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,36,36
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,168,168
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,48,48
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,144,144
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,12,12
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,160,160
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,156,156
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,96,96
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2013-12-01,108,108
