,group,variable,month,NÚMERO DE IMPLANTES RETIRADOS < 15,NÚMERO DE IMPLANTES RETIRADOS 15 - 19,NÚMERO DE IMPLANTES RETIRADOS 20 - 34,NÚMERO DE IMPLANTES RETIRADOS 35 - 49,NÚMERO DE IMPLANTES RETIRADOS 50 Y +,TOTALES
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,2,0,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,1,0,0,2
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,3,5,2,0,10
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,1,1,5,0,0,7
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,16,2,0,19
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,10,5,0,16
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,2,8,0,0,10
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,1,0,4
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,13,126,21,0,160
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,1,0,3
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,1,0,4
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,5,1,0,7
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,1,1,5
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,10,1,0,11
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,0,0,0,1
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,2,5,0,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,7,113,23,0,143
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,1,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,5,0,0,6
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,5,1,0,7
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,6,62,27,0,95
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,1,2,0,4
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,0,1,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,18,3,1,22
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,0,0,3
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,4,0,0,4
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,1,0,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,1,0,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,7,28,2,0,37
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,15,1,0,17
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,0,2,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,6,0,0,7
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,3,1,7
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,12,3,0,15
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,0,0,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,15,6,0,21
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,0,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,1,0,3
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,0,1,0,1
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,5,0,0,5
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,1,2,1,0,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,5,20,0,0,25
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,5,2,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,3,24,8,1,36
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,13,3,0,16
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,3,1,0,4
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,2,4,0,0,6
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,4,28,8,0,40
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,0,0,2
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,2,0,4
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,2,0,4
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,1,0,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-10-01,0,0,2,1,0,3
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,0,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,5,0,0,5
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,6,1,0,7
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,1,0,2
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,2,0,5
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,0,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,1,0,4
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,2,2,0,5
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,2,3,0,6
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,3,0,0,4
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,3,1,0,5
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,0,1,0,1
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,2,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,0,0,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,4,0,0,5
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,1,1,1,0,0,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,15,1,0,17
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,5,3,0,9
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,2,0,0,0,2
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,6,0,0,6
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,4,0,0,4
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,0,0,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,4,1,0,5
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,16,3,0,19
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,3,2,0,6
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,7,0,0,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,1,0,4
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,2,0,4
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,6,2,0,8
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,1,0,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,1,1,6,1,0,9
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,1,0,2
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,3,0,4
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,1,0,3
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,2,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,5,27,3,0,35
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,0,1,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,4,102,40,1,147
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,10,6,0,16
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,0,0,2
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,0,0,3
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,3,1,0,5
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,2,0,0,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,1,0,4
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,0,2,0,2
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,3,0,0,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,4,1,0,6
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,5,1,1,7
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,15,0,0,15
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-11-01,0,1,3,0,0,4
