municipality,group,variable,month,Número de inyectables trimestrales suministra,TOTAL
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,23,23
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,43,43
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,33,33
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,16,16
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,4,4
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,19,19
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,56,56
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,73,73
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,62,62
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,27,27
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,71,71
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,21,21
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,3,3
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,25,25
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,1876,1876
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,2,2
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,54,54
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,126,126
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,83,83
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,27,27
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,196,196
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,37,37
ESCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,4,4
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,20,20
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,5,5
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,102,102
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,20,20
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,62,62
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,33,33
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,37,37
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,16,16
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,178,178
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,40,40
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,203,203
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,13,13
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,4,4
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,55,55
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,14,14
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,4,4
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,9,9
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,87,87
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,3,3
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,33,33
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,49,49
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,40,40
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,18,18
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,108,108
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,127,127
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,1155,1155
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,2,2
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,21,21
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,32,32
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,5,5
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,9,9
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,40,40
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,21,21
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,39,39
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,47,47
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,5,5
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,106,106
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,35,35
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,56,56
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,7,7
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,104,104
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,44,44
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,46,46
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,73,73
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,33,33
MOJINETE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,2,2
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,32,32
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,447,447
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,184,184
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,43,43
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,98,98
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,15,15
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,60,60
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,88,88
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,35,35
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,686,686
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,182,182
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,103,103
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,36,36
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,48,48
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,137,137
PAMPA AULLAGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,6,6
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,37,37
PAPEL PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,11,11
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,7,7
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,41,41
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,23,23
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,23,23
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,41,41
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,54,54
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,28,28
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,17,17
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,19,19
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,78,78
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,7,7
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,105,105
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,11,11
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,666,666
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,24,24
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,29,29
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,80,80
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,35,35
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,40,40
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2005-10-01,15,15
