municipality,group,variable,month,Niños de 1 año a menores de 5 años con 1ra dosis v,TOTAL
PUERTO PEREZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,43,43
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,24,24
PUERTO RICO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,15,15
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,153,153
PUNA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,12,12
PUNATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,110,110
QUIABAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,4,4
QUILLACOLLO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,154,154
QUIME,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,38,38
QUIRUSILLAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,3,3
RAVELO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,37,37
REYES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,29,29
RIBERALTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,202,202
RURRENABAQUE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,68,68
SACABA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,421,421
SACABAMBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,9,9
SAMAIPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,14,14
SAN ANDRES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,17,17
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,33,33
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,8,8
SAN BENITO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,16,16
SAN BORJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,99,99
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,39,39
SAN CARLOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,32,32
SAN IGNACIO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,53,53
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,45,45
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,5,5
SAN JOAQUIN,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,6,6
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,3,3
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,8,8
SAN JULIAN,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,43,43
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,9,9
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,38,38
SAN LUCAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,29,29
SAN MATIAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,25,25
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,30,30
SAN PEDRO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,4,4
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,10,10
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,12,12
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,8,8
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,1,1
SAN RAFAEL,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,35,35
SAN RAMON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,29,29
SAN RAMON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,44,44
SANTA ANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,60,60
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,1530,1530
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,1,1
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,8,8
SANTIVAÑES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,10,10
SAPAHAQUI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,20,20
SENA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,26,26
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,97,97
SICAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,18,18
SIPE SIPE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,64,64
SOPACHUY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,3,3
SORATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,48,48
SUCRE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,21,21
TACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,2,2
TACACOMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,16,16
TACOBAMBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,3,3
TACOPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,60,60
TAPACARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,135,135
TARABUCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,43,43
TARACO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,9,9
TARATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,38,38
TARIJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,475,475
TARVITA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,20,20
TEOPONTE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,32,32
TIAWANACU,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,47,47
TINGUIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,25,25
TIPUANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,53,53
TIQUIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,136,136
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,204,204
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,5,5
TOCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,13,13
TOLATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,14,14
TOMAVE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,3,3
TOMINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,2,2
TORO TORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,18,18
TOTORA(CBBA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,74,74
TOTORA(ORR),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,7,7
TRINIDAD,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,109,109
TUPIZA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,16,16
UMALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,13,13
UNCIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,111,111
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,42,42
VACAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,16,16
VALLEGRANDE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,24,24
VIACHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,147,147
VILA VILA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,17,17
VILLA MONTES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,36,36
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,3,3
VILLA RIVERO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,2,2
VILLA TUNARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,310,310
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,16,16
VILLAZON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,11,11
VINTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,39,39
VITICHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,5,5
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,11,11
WARNES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,152,152
YACO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,37,37
YACUIBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,341,341
YAMPARAEZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,9,9
YANACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,15,15
YAPACANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,5,5
YOTALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,20,20
YUNCHARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-11-01,24,24
ACHACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,105,105
ACHOCALLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,35,35
AIQUILE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,29,29
ALALAY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,11,11
ALCALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
ANCORAIMES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,38,38
ANZALDO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,15,15
APOLO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,74,74
ARANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,15,15
ARBIETO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,59,59
ARQUE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,10,10
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
ATOCHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,7,7
AUCAPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,15,15
AYATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,65,65
AYO AYO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,88,88
BATALLAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,42,42
BAURES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
BELLA FLOR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,4,4
BERMEJO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,31,31
BETANZOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,20,20
BOLIVAR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,33,33
BOLPEBRA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,4,4
BOYUIBE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
BUENA VISTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,38,38
CABEZAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,16,16
CAIROMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,37,37
"CAIZA ""D""",nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,3,3
CAJUATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,30,30
CALACOTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,15,15
CALAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,23,23
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,4,4
CAMIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,70,70
CAPINOTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,59,59
CAQUIAVIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,6,6
CARANAVI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,176,176
CARAPARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,23,23
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
CHALLAPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,66,66
CHAQUI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,5,5
CHARAGUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,12,12
CHAYANTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,149,149
CHIMORE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,44,44
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,33,33
CHUMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,36,36
CLIZA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,95,95
COBIJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,109,109
COCHABAMBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1159,1159
COLCAPIRHUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,68,68
COLLANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,25,25
COLOMI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,43,43
COLQUECHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1,1
COLQUENCHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,27,27
COLQUIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,69,69
COMANCHE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,9,9
COMBAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,3,3
CONCEPCION,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,9,9
COPACABANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,22,22
CORIPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,19,19
CORO CORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,2,2
COROICO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,12,12
COTAGAITA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,21,21
COTOCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,99,99
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,6,6
CUEVO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,6,6
CULPINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,10,10
CURVA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,18,18
DESAGUADERO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,16,16
EL ALTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,1693,1693
EL PUENTE(STC),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,21,21
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,15,15
EL TORNO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,15,15
EL VILLAR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,2,2
ENTRE RIOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,30,30
ENTRE RIOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,52,52
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,7,7
EXALTACION,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,5,5
FILADELFIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,21,21
GUANAY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-12-01,57,57
