municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
AZURDUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,22,22
BATALLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,60,60
BAURES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,9,9
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,2,2
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,3,3
BELLA FLOR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,8,8
BERMEJO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,231,231
BETANZOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,71,71
BOLIVAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,26,26
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,15,15
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,6,6
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,39,39
CABEZAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,24,24
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,13,13
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,24,24
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
CALAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,31,31
CAMARGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,34,34
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,10,10
CAMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,14,14
CAPINOTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,37,37
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
CARACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,85,85
CARANAVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,245,245
CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,2,2
CARAPARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,39,39
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,8,8
CHALLAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,73,73
CHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,12,12
CHARAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,16,16
CHARAÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,2,2
CHAYANTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,91,91
CHIMORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
CHIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,52,52
CHUMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,27,27
CLIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,48,48
COBIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,132,132
COCHABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,423,423
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,108,108
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,11,11
COLLANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,10,10
COLOMI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,60,60
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,21,21
COLQUECHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,227,227
COLQUENCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,19,19
COLQUIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,38,38
COMANCHE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,13,13
COMARAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,30,30
COMBAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,14,14
CONCEPCION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,30,30
COPACABANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,24,24
CORIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
COROICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,11,11
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,33,33
COTOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,65,65
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,61,61
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,10,10
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,35,35
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,13,13
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,5,5
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4695,4695
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,34,34
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,28,28
EL TORNO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,126,126
EL VILLAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,5,5
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,59,59
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,98,98
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,8,8
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,5,5
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,32,32
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,7,7
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,31,31
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,45,45
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,25,25
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,200,200
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,30,30
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,48,48
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,13,13
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,59,59
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,21,21
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,6,6
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,10,10
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,6,6
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,50,50
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,3,3
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,15,15
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,34,34
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,27,27
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,64,64
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,79,79
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,1439,1439
LA RIVERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,1,1
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,15,15
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,32,32
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,7,7
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,2,2
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,12,12
LLICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,6,6
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,14,14
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,29,29
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,11,11
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,16,16
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,59,59
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,27,27
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,5,5
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,70,70
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,75,75
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,35,35
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,11,11
MOJINETE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,12,12
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,120,120
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,208,208
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,12,12
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,97,97
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,5,5
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,15,15
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,77,77
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,37,37
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,21,21
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,649,649
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,63,63
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,47,47
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,17,17
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,44,44
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,43,43
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,2,2
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,34,34
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,14,14
PATACAMAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,12,12
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,4,4
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,12,12
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,118,118
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,25,25
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,36,36
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,20,20
PORCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,8,8
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,34,34
PORONGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,22,22
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,76,76
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,21,21
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,1,1
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,237,237
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,7,7
PUCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,5,5
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,42,42
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,43,43
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,41,41
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,41,41
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,6,6
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,28,28
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,34,34
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,11,11
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,140,140
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,31,31
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,37,37
QUIABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,2,2
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,174,174
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,13,13
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,74,74
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,16,16
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-12-01,289,289
