municipality,group,variable,month,Mujeres puérperas que recibieron dosis única de vi,TOTAL
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,7,7
SAN BENITO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,2,2
SAN BORJA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,74,74
SAN BUENA VENTURA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,22,22
SAN CARLOS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,73,73
SAN IGNACIO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,339,339
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,99,99
SAN JAVIER(BNI),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,2,2
SAN JAVIER(STC),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,21,21
SAN JOAQUIN,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,6,6
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,18,18
SAN JUAN DE YAPACANI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,15,15
SAN JULIAN,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,159,159
SAN LORENZO(PND),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,5,5
SAN LORENZO(TJA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,17,17
SAN LUCAS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,90,90
SAN MATIAS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,10,10
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,16,16
SAN PABLO DE LIPEZ,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,5,5
SAN PEDRO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,11,11
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,29,29
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,4,4
SAN PEDRO DE QUEMES,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,2,2
SAN RAFAEL,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,8,8
SAN RAMON,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,4,4
SAN RAMON,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,15,15
SANTA ANA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,13,13
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1171,1171
SANTA ROSA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,15,15
SANTA ROSA DEL SARA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,21,21
SANTIAGO DE CALLAPA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
SANTIAGO DE HUARI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,3,3
SANTIAGO DE MACHACA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,2,2
SANTIVAÑES,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,3,3
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,10,10
SAPAHAQUI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,6,6
SENA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,10,10
SICA SICA (VILLA AROMA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,23,23
SICAYA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,5,5
SIPE SIPE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,26,26
SOPACHUY,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,19,19
SORACACHI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,12,12
SORATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,14,14
SUCRE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,124,124
TACACHI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
TACACOMA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,8,8
TACOBAMBA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,15,15
TACOPAYA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,17,17
TAHUA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
TAPACARI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,45,45
TARABUCO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,54,54
TARACO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,3,3
TARATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,17,17
TARIJA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,314,314
TARVITA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,29,29
TEOPONTE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,7,7
TIAWANACU,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,34,34
TINGUIPAYA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,31,31
TIPUANI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,16,16
TIQUIPAYA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,12,12
TIRAQUE (CBBA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,75,75
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
TOCO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,7,7
TODOS SANTOS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
TOLATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,3,3
TOLEDO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,10,10
TOMAVE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,15,15
TOMINA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,7,7
TORO TORO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,19,19
TOTORA(CBBA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,22,22
TOTORA(ORR),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,7,7
TRIGAL,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,2,2
TRINIDAD,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,225,225
TUPIZA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,63,63
TURCO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,4,4
UMALA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,11,11
UNCIA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,40,40
URIONDO (A. CONCEPCION),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,12,12
URUBICHA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,14,14
UYUNI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,48,48
VACAS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,16,16
VALLEGRANDE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,24,24
VIACHA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,41,41
VILA VILA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,7,7
VILLA MONTES,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,65,65
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,4,4
VILLA RIVERO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,4,4
VILLA SERRANO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,15,15
VILLA TUNARI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,92,92
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,14,14
VILLAZON,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,52,52
VINTO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,34,34
VITICHI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,12,12
WALDO BALLIVIAN,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,5,5
WARNES,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,83,83
YACO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,13,13
YACUIBA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,113,113
YAMPARAEZ,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,13,13
YANACACHI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,1,1
YAPACANI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,47,47
YOCALLA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,5,5
YOTALA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,14,14
YUNCHARA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,2,2
ZUDAÑEZ,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-11-01,9,9
ACACIO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,10,10
ACHACACHI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,50,50
ACHOCALLA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,4,4
AIQUILE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,36,36
ALALAY,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,5,5
ALCALA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,5,5
ANCORAIMES,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,10,10
ANDAMARCA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
ANTEQUERA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,2,2
ANZALDO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,2,2
APOLO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,24,24
ARAMPAMPA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,8,8
ARANI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
ARBIETO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,11,11
ARQUE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,16,16
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,40,40
ATOCHA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,22,22
AUCAPATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,5,5
AYATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,8,8
AYO AYO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,26,26
AZURDUY,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,19,19
BATALLAS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,13,13
BAURES,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,4,4
BELEN DE ANDAMARCA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
BELLA FLOR,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,1,1
BERMEJO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,37,37
BETANZOS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,34,34
BOLIVAR,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,6,6
BOLPEBRA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,1,1
BOYUIBE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
BUENA VISTA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,6,6
CABEZAS,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,15,15
CAIROMA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,21,21
"CAIZA ""D""",nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
CAJUATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,10,10
CALACOTO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,4,4
CALAMARCA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,9,9
CAMARGO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,31,31
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,1,1
CAMIRI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,28,28
CAPINOTA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,30,30
CAQUIAVIRI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,6,6
CARACOLLO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,26,26
CARANAVI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,101,101
CARAPARI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,8,8
CARIPUYO,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,10,10
CARMEN RIVERO TORREZ,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,1,1
CATACORA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
CHALLAPATA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,38,38
CHAQUI,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,7,7
CHARAGUA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,35,35
CHARAÑA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,3,3
CHAYANTA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,36,36
CHIMORE,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,16,16
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,26,26
CHUMA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,8,8
CLIZA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,15,15
COBIJA,nutricion y micronutrientes,mujeres puerperas que recibieron dosis unica de vi,2007-12-01,9,9
