municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
TACOPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,144,144
TAPACARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,266,266
TARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,411,411
TARACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,31,31
TARATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,10,10
TARIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,278,278
TARVITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,400,400
TEOPONTE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,26,26
TIAWANACU,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,89,89
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,266,266
TIPUANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,5,5
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,38,38
TIRAQUE (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,89,89
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,15,15
TOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,16,16
TOLATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,17,17
TOLEDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,100,100
TOMAVE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,314,314
TOMINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,25,25
TORO TORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,192,192
TOTORA(CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,36,36
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,82,82
TRIGAL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,33,33
TRINIDAD,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,380,380
TUPIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,447,447
TURCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,47,47
UMALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,7,7
UNCIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,258,258
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,92,92
URUBICHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,4,4
UYUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,579,579
VACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,117,117
VALLEGRANDE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,247,247
VIACHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,76,76
VILA VILA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,72,72
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,323,323
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,16,16
VILLA RIVERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,22,22
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,372,372
VILLA TUNARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,154,154
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,291,291
VILLAZON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,123,123
VINTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,10,10
VITICHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,163,163
WALDO BALLIVIAN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,35,35
WARNES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,380,380
YACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,67,67
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,244,244
YAMPARAEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,48,48
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,7,7
YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,526,526
YOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,108,108
YOTALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,79,79
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,54,54
ZUDAÑEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-11-01,180,180
ACACIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,139,139
ACHOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,22,22
AIQUILE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,9,9
ALALAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,10,10
ALCALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,19,19
ANDAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,38,38
ANTEQUERA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,39,39
ANZALDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,2,2
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,75,75
ARAMPAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,369,369
ARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,69,69
ARBIETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,22,22
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,106,106
ATOCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,117,117
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,10,10
AYATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,36,36
AYO AYO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,117,117
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,81,81
BATALLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,51,51
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,17,17
BELEN DE ANDAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,20,20
BELEN DE URMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,18,18
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,4,4
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,81,81
BETANZOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,419,419
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,70,70
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,2,2
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,24,24
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,109,109
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,45,45
CAIROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,47,47
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,66,66
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,21,21
CALACOTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,30,30
CALAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,83,83
CAMARGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,311,311
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,23,23
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,66,66
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,129,129
CAQUIAVIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,31,31
CARACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,98,98
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,182,182
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,33,33
CARIPUYO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,76,76
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,6,6
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,266,266
CHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,65,65
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,91,91
CHARAÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,1,1
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,161,161
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,13,13
CHIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,18,18
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,9,9
CHUMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,13,13
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,3,3
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,157,157
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,230,230
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,21,21
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,105,105
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,40,40
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,247,247
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,729,729
COLQUENCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,142,142
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,168,168
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,12,12
COMARAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,94,94
CONCEPCION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,2,2
COPACABANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,64,64
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,12,12
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,71,71
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,9,9
CORQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,61,61
COTAGAITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,348,348
COTOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,89,89
CUATRO CAÑADAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,90,90
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,1,1
CUEVO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,16,16
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,79,79
CURAHUARA DE CARANGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,65,65
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,62,62
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,18,18
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,1293,1293
EL CHORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,11,11
EL PUENTE(STC),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,6,6
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,74,74
EL TORNO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,167,167
EL VILLAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,6,6
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,46,46
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,99,99
EUCALIPTUS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,18,18
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,9,9
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,17,17
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,70,70
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,33,33
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,38,38
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,95,95
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,12,12
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,7,7
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,110,110
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,60,60
HUACARETA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,54,54
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,54,54
HUACHACALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,5,5
HUANUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,45,45
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,25,25
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,34,34
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,14,14
ICLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,52,52
INCAHUASI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,381,381
INGAVI (HUMAITA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,9,9
INQUISIVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,98,98
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,63,63
IXIAMAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,7,7
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,40,40
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,13,13
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,254,254
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,1392,1392
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,29,29
LAJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,74,74
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,110,110
LICOMA PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,17,17
LLALLAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,284,284
LLICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,32,32
LORETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,57,57
LURIBAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,202,202
MACHACAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,20,20
MACHARETI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,77,77
MAGDALENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,20,20
MAIRANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,42,42
MALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,46,46
MAPIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,18,18
MECAPACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,22,22
MINEROS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,170,170
MIZQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,48,48
MOCOMOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,40,40
MOJINETE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,13,13
MOJOCOYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,37,37
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,251,251
MONTERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,181,181
MORO MORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,16,16
MOROCHATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,71,71
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,12,12
OCURI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,248,248
OKINAWA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,77,77
OMEREQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,62,62
ORURO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,868,868
PADCAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,67,67
PADILLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,72,72
PAILON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,53,53
PALCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,3,3
PALOS BLANCOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,104,104
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,21,21
PAMPA GRANDE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,73,73
PAPEL PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,34,34
PASORAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,50,50
PATACAMAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,58,58
PAZÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-12-01,43,43
