municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,45,45
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
CURVA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1010,1010
EL CHORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
EL PUENTE(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,31,31
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,13,13
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,104,104
EL VILLAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,61,61
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,43,43
ESCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,14,14
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
EXALTACION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
FILADELFIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
GENERAL SAAVEDRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,29,29
GUANAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,20,20
GUAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
GUAYARAMERIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,107,107
GUTIERREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,21,21
HUACARETA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,26,26
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,14,14
HUACHACALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
HUANUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,45,45
HUARACAJE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
HUAYLLAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
ICHOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,32,32
ICLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,13,13
INCAHUASI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,55,55
INQUISIVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,27,27
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
IXIAMAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
JESUS DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,14,14
LA ASUNTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,41,41
LA GUARDIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,141,141
LA PAZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,718,718
LAGUNILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
LAJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,23,23
LAS CARRERAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
LICOMA PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
LLALLAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
LLICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,29,29
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,28,28
MALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,19,19
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,37,37
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,28,28
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,14,14
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,63,63
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,224,224
MORO MORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
MOROCHATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,65,65
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
OCURI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,39,39
OKINAWA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,27,27
OMEREQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
ORURO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,571,571
PADCAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,47,47
PADILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,30,30
PAILON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,31,31
PALCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,20,20
PALOS BLANCOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
PAMPA AULLAGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
PAMPA GRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
PAPEL PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
PASORAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
PATACAMAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,32,32
PELECHUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
POCOATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,26,26
POCONA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,31,31
POJO (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,30,30
POOPO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
PORCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
POROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,37,37
PORONGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,27,27
PORTACHUELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
PORVENIR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
POSTRER VALLE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
POTOSI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,247,247
PRESTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,22,22
PUCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
PUCARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,39,39
PUERTO ACOSTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,37,37
PUERTO CARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
PUERTO GONZALO MORENO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
PUERTO PEREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
PUERTO QUIJARRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,20,20
PUERTO RICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
PUERTO SILES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
PUERTO SUAREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,24,24
PUERTO VILLARROEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,39,39
PUNA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,53,53
PUNATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,58,58
QUIABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
QUILLACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,130,130
QUIME,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
QUIRUSILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
RAVELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,39,39
REYES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
RIBERALTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,165,165
ROBORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
RURRENABAQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,40,40
SABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
SACABA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,162,162
SACABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,13,13
SACACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,50,50
SAIPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
SAMAIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
SAN ANDRES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,29,29
SAN ANDRES DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
SAN BENITO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,23,23
SAN BORJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,151,151
SAN BUENA VENTURA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,21,21
SAN CARLOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,37,37
SAN IGNACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,63,63
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,145,145
SAN JAVIER(BNI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
SAN JAVIER(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,23,23
SAN JOAQUIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,69,69
SAN JUAN DE YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,24,24
SAN JULIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,92,92
SAN LORENZO(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,29,29
SAN LUCAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,103,103
SAN MATIAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,44,44
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,24,24
SAN PABLO DE LIPEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
SAN PEDRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,41,41
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
SAN PEDRO DE QUEMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
SAN RAFAEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,10,10
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,10,10
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
SANTA ANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2273,2273
SANTA ROSA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
SANTA ROSA DEL SARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,23,23
SANTIAGO DE CALLAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,14,14
SANTIVAÑES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
SAPAHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,20,20
SENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
SICA SICA (VILLA AROMA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,41,41
SICAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
SIPE SIPE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,49,49
SOPACHUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
SORACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,36,36
SORATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,25,25
SUCRE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,338,338
TACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
TACACOMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
TACOBAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,22,22
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,21,21
TAHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,58,58
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,42,42
TARACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,276,276
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,58,58
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,31,31
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,37,37
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,41,41
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,205,205
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,45,45
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,73,73
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,26,26
URUBICHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,41,41
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,26,26
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,24,24
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,55,55
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,10,10
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,57,57
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,13,13
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,102,102
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,39,39
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,52,52
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,35,35
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,1,1
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,120,120
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,17,17
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,46,46
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,84,84
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
