municipality,group,variable,month,Niños (as) de 6 meses a menor de 1 año con dosis única de vitamina A,TOTAL
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,10,10
PUERTO PEREZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,9,9
PUERTO QUIJARRO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,24,24
PUERTO RICO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,21,21
PUERTO SILES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,4,4
PUERTO SUAREZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,34,34
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,109,109
PUNA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,37,37
PUNATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,46,46
QUIABAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,1,1
QUILLACOLLO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,149,149
QUIME,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,17,17
QUIRUSILLAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,1,1
RAVELO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,35,35
REYES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,20,20
RIBERALTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,226,226
ROBORE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,29,29
RURRENABAQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,44,44
SABAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,1,1
SACABA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,154,154
SACABAMBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
SACACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,35,35
SAIPINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,17,17
SAMAIPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,12,12
SAN AGUSTIN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
SAN ANDRES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,32,32
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,9,9
SAN BENITO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,23,23
SAN BORJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,97,97
SAN BUENA VENTURA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,20,20
SAN CARLOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,40,40
SAN IGNACIO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,51,51
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,133,133
SAN JAVIER(BNI),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,4,4
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,39,39
SAN JOAQUIN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,13,13
SAN JULIAN,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,62,62
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,19,19
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,30,30
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,71,71
SAN MATIAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,39,39
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,21,21
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,8,8
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,29,29
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,58,58
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,14,14
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,4,4
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,8,8
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,5,5
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,9,9
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,17,17
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,1444,1444
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,33,33
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,31,31
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,20,20
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,12,12
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,9,9
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,13,13
SENA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,17,17
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,7,7
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,32,32
SICAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,10,10
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,98,98
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,10,10
SORACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,12,12
SORATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,72,72
SUCRE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,510,510
TACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,1,1
TACACOMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,11,11
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,20,20
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,22,22
TAPACARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,65,65
TARABUCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,27,27
TARACO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,10,10
TARATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,22,22
TARIJA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,257,257
TARVITA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,28,28
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,11,11
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,36,36
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,39,39
TIPUANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,12,12
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,124,124
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,41,41
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,1,1
TOCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,9,9
TOLATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,8,8
TOLEDO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
TOMAVE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,25,25
TOMINA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,12,12
TORO TORO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,15,15
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,28,28
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,11,11
TRIGAL,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,213,213
TUPIZA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,63,63
TURCO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,4,4
UMALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,18,18
UNCIA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,32,32
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,16,16
UYUNI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,26,26
VACAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,15,15
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,26,26
VIACHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,115,115
VILA VILA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,8,8
VILLA CHARCAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,33,33
VILLA MONTES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,75,75
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,4,4
VILLA RIVERO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,12,12
VILLA SERRANO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,6,6
VILLA TUNARI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,127,127
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,19,19
VILLAZON,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,71,71
VINTO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,158,158
VITICHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,18,18
WARNES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,112,112
YACO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,17,17
YACUIBA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,183,183
YAMPARAEZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,13,13
YANACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,3,3
YAPACANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,146,146
YOCALLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,6,6
YOTALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,11,11
YUNCHARA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,7,7
ZUDAÑEZ,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-11-01,14,14
ACACIO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,15,15
ACHACACHI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,79,79
ACHOCALLA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,14,14
AIQUILE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,54,54
ALALAY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,5,5
ALCALA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,8,8
ALTO BENI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,18,18
ANCORAIMES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,22,22
ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,5,5
ANTEQUERA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,3,3
ANZALDO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,9,9
APOLO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,26,26
ARAMPAMPA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,10,10
ARANI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,22,22
ARBIETO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,25,25
ARQUE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,22,22
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,63,63
ATOCHA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,22,22
AUCAPATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,12,12
AYATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,25,25
AYO AYO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,39,39
AZURDUY,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,27,27
BATALLAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,22,22
BAURES,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,1,1
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,3,3
BELLA FLOR,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,4,4
BERMEJO,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,48,48
BETANZOS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,53,53
BOLIVAR,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,15,15
BOLPEBRA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,7,7
BOYUIBE,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,3,3
BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,20,20
CABEZAS,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,39,39
CAIROMA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,26,26
"CAIZA ""D""",micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,14,14
CAJUATA,micronutrientes,ninos (as) de 6 meses a menor de 1 ano con dosis unica de vitamina a,2010-12-01,12,12
