,group,variable,month,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO MENORES DE 5 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO MENORES DE 5 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 5 A 13 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 5 A 13 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 14 A 19 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 14 A 19 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 20 A 59 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 20 A 59 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 60 AÑOS Y MAS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 60 AÑOS Y MAS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TOTALES
SAN ANDRES,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BORJA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,40,57,0,0,0,1,0,0,0,0,0,0,99
SAN BUENA VENTURA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN LUCAS,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,1,1,3,0,6,4,5,0,0,0,0,0,0,21
SAN MATIAS,atencion odontologica,trat. odontologico integral terminado,2023-11-01,5,7,4,8,0,1,2,9,2,2,0,0,0,0,40
SAN PEDRO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,3,1,1,0,1,3,0,0,0,0,0,0,9
SAN PEDRO DE QUEMES,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,14,10,1,0,0,0,0,0,0,0,25
SANTA ANA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,2,0,0,1,1,0,1,0,0,0,0,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,128,140,40,66,10,12,17,101,56,58,0,0,0,0,628
SANTA ROSA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAPAHAQUI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,8,13,0,0,3,0,0,0,0,0,0,0,24
SHINAOTA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SICA SICA (VILLA AROMA),atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,0,3,1,0,3,0,2,0,0,0,0,0,0,10
SOPACHUY,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,3,1,0,0,0,2,0,0,0,0,0,0,7
SORATA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,8,5,0,0,0,0,0,1,0,0,0,0,0,0,14
SUCRE,atencion odontologica,trat. odontologico integral terminado,2023-11-01,48,44,53,40,11,32,45,126,3,5,0,0,0,0,407
TACACHI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,2,1,2,3,0,6,2,5,0,3,0,0,0,0,24
TARABUCO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,5,2,2,0,0,0,4,4,0,0,0,0,0,0,17
TARACO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
TARIJA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,4,5,8,4,9,18,1,0,0,0,0,0,49
TARVITA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,4,3,3,6,2,6,1,1,0,0,0,0,26
TEOPONTE,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
TIAHUANACU,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,4,2,1,6,0,1,2,3,0,0,0,0,0,0,19
TIRAQUE (CBBA),atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,0,4,6,0,0,0,3,0,0,0,0,0,0,14
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,2,4,5,0,0,0,1,1,0,0,0,0,0,13
TOLATA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,1,0,0,0,0,0,1,2,0,0,0,0,0,5
TOLEDO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
TOMINA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,3,5,5,0,7,3,9,0,0,0,0,0,0,33
TOTORA(CBBA),atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
TRIGAL,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,trat. odontologico integral terminado,2023-11-01,2,1,3,0,2,1,1,3,1,2,0,0,0,0,16
TUPIZA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,0,1,2,1,1,0,3,1,0,0,0,0,0,10
TURCO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
URIONDO (A. CONCEPCION),atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,0,0,1,0,0,3,0,1,0,0,0,0,6
VACAS,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
VIACHA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,1,4,0,1,0,0,1,0,0,0,0,0,0,8
VILLA CHARCAS,atencion odontologica,trat. odontologico integral terminado,2023-11-01,2,0,5,4,0,0,0,1,0,0,0,0,0,0,12
VILLA MONTES,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,1,1,1,1,3,11,0,4,0,0,0,0,22
VILLA RIVERO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA SERRANO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,0,0,0,1,3,2,3,0,0,0,0,0,0,10
VILLA TUNARI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,2,4,1,5,2,3,5,9,0,0,0,0,0,0,31
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,trat. odontologico integral terminado,2023-11-01,5,1,3,6,1,0,3,4,0,0,0,0,0,0,23
VILLAZON,atencion odontologica,trat. odontologico integral terminado,2023-11-01,2,1,9,2,2,3,3,18,0,1,0,0,0,0,41
VINTO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
VITICHI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
WARNES,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
YACO,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5
YACUIBA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,3,6,1,0,6,21,0,1,0,0,0,0,39
YAMPARAEZ,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,1,0,1,1,2,1,3,0,0,0,0,0,0,9
YANACACHI,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YOCALLA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
YOTALA,atencion odontologica,trat. odontologico integral terminado,2023-11-01,3,1,5,4,2,1,0,2,0,0,0,0,0,0,18
YUNGUYO DE LITORAL,atencion odontologica,trat. odontologico integral terminado,2023-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,trat. odontologico integral terminado,2023-11-01,1,0,0,3,0,0,1,1,0,0,0,0,0,0,6
ACACIO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4
ACHOCALLA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,2,3,1,2,0,0,0,2,0,0,0,0,0,0,10
AIQUILE,atencion odontologica,trat. odontologico integral terminado,2023-12-01,2,0,10,5,4,0,0,4,0,0,0,0,0,0,25
ALCALA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,2,0,0,3,3,0,1,0,0,0,0,10
ALTO BENI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,1,0,1,0,1,0,0,0,0,0,0,0,4
ANTEQUERA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,2,2,1,0,2,2,0,0,0,0,0,0,9
ANZALDO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5
ARANI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ARBIETO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,1,2,0,1,0,0,0,1,0,0,0,0,6
ARQUE,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,2,1,0,0,1,0,0,0,0,0,0,5
ASCENCION DE GUARAYOS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
ATOCHA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,5,4,0,0,1,0,0,0,0,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,1,3,3,2,8,0,0,0,0,0,0,18
AZURDUY,atencion odontologica,trat. odontologico integral terminado,2023-12-01,3,1,2,0,0,4,1,4,0,0,0,0,0,0,15
BERMEJO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BETANZOS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,2,2,1,0,0,1,0,0,0,0,0,0,7
BOLIVAR,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAIROMA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
"CAIZA ""D""",atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAJUATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
CAMARGO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,2,4,0,4,2,3,0,1,0,0,0,0,16
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,1,4,3,0,0,2,2,0,0,0,0,0,0,13
CAMIRI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,13,14,27,29,25,30,14,49,1,1,0,0,0,0,203
CAQUIAVIRI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
CARANAVI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,1,0,5,2,3,1,0,0,0,0,0,13
CARANGAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CHACARILLA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,1,6,6,4,0,0,3,2,0,0,0,0,0,23
CHAQUI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,3,1,1,1,0,0,0,0,0,0,0,0,6
CHARAGUA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,7,3,2,3,0,2,3,12,1,1,0,0,0,0,34
CHAYANTA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4
CHIMORE,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,2,0,3,0,1,0,3,0,0,0,0,0,0,10
CLIZA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,5,1,0,0,0,7,0,1,0,0,0,0,15
COBIJA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,8,6,7,3,2,1,2,8,0,1,0,0,0,0,38
COCHABAMBA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,20,34,77,78,22,39,40,98,22,25,0,0,0,0,455
COLCAPIRHUA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,1,1,7,2,2,4,6,2,1,0,0,0,0,27
"COLCHA ""K""",atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
COLLANA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
COLOMI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,2,0,0,1,0,0,2,0,0,0,0,0,0,5
COLPA BELGICA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,3,4,13,4,10,16,19,39,3,4,0,0,0,0,115
COLQUENCHA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
COLQUIRI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,1,2,1,0,3,0,1,0,0,0,0,9
COMARAPA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,1,6,3,4,3,0,2,1,0,0,0,0,0,21
CORIPATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,3,6,3,4,2,0,5,0,0,0,0,0,0,24
COTAGAITA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,1,2,0,0,0,1,0,0,0,0,0,0,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,4,6,2,6,3,15,0,0,0,0,0,0,37
CURAHUARA DE CARANGAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,1,3,0,2,0,0,0,0,0,0,0,0,7
EL ALTO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,13,18,19,24,11,9,6,27,1,0,0,0,0,0,128
EL PUENTE(STC),atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,1,1,2,0,0,0,0,2,0,0,0,0,0,7
EL PUENTE(TJA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
EL TORNO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,2,4,4,0,2,0,3,1,0,0,0,0,0,17
EL VILLAR,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,3,1,3,0,0,0,5,0,0,0,0,0,0,17
ENTRE RIOS TRJ,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,1,2,1,0,1,1,3,0,0,0,0,0,0,10
GUANAY,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,3,2,0,0,1,0,0,1,0,0,0,0,8
GUAYARAMERIN,atencion odontologica,trat. odontologico integral terminado,2023-12-01,3,2,5,3,1,2,1,1,1,0,0,0,0,0,19
GUTIERREZ,atencion odontologica,trat. odontologico integral terminado,2023-12-01,3,0,11,21,10,24,13,75,4,2,0,0,0,0,163
HUACARAJE,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
HUACARETA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,3,3,0,2,2,1,0,0,0,0,0,0,12
HUACAYA (VILLA DE HUACAYA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,2,2,6,2,1,0,2,0,0,0,0,0,0,15
HUANUNI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,2,2,1,0,2,2,0,0,0,0,0,0,9
HUARINA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4
HUMANATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,3,2,0,0,0,0,0,0,0,5
ICLA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,2,0,0,1,1,2,1,1,0,0,0,0,0,0,8
INCAHUASI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,1,0,2,0,0,0,0,0,0,0,0,4
INQUISIVI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,1,2,0,1,2,1,0,0,0,0,0,0,8
IXIAMAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
LA ASUNTA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
LA GUARDIA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,1,3,0,0,0,1,0,0,0,0,0,0,6
LA PAZ,atencion odontologica,trat. odontologico integral terminado,2023-12-01,40,44,87,82,25,18,24,35,8,9,0,0,0,0,372
LAS CARRERAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LICOMA PAMPA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
LURIBAY,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4
MACHARETI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,2,4,2,3,0,3,0,0,0,1,0,0,0,0,15
MAIRANA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,3,3,1,4,0,2,0,0,0,0,0,0,13
MALLA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
MOCOMOCO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,3,5,0,2,0,3,0,1,0,0,0,0,15
MONTEAGUDO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,3,10,2,5,0,7,0,0,0,0,0,0,28
MOROCHATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,20,19,32,67,41,29,63,101,11,24,0,0,0,0,407
PADILLA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,3,0,4,0,3,0,0,0,0,0,0,11
PALOS BLANCOS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,8,7,9,1,4,1,5,1,0,0,0,0,0,41
PAMPA GRANDE,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
PASORAPA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,4,0,2,0,2,0,0,0,0,0,0,8
PAZÑA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,2,3,0,0,1,0,2,0,0,0,0,0,0,8
POCOATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
POCONA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,3,2,2,1,5,3,1,0,0,0,0,0,18
POJO (CBBA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,2,1,1,1,4,1,8,0,0,0,0,0,0,18
POOPO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,1,0,0,1,0,1,0,0,0,0,0,0,4
PORCO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
POROMA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,6,6,4,3,0,4,0,0,0,0,0,0,23
PORONGO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
PORVENIR,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
POTOSI,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
PRESTO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,2,0,4,1,1,0,0,0,0,0,0,8
PUERTO ACOSTA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO CARABUCO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,2,2,1,1,1,1,0,2,0,0,0,0,10
PUERTO SUAREZ,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,5,3,6,2,7,2,8,0,0,0,0,0,0,38
PUNATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,1,8,5,3,3,3,2,0,0,0,0,0,0,30
QUILLACOLLO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,9,9,27,10,8,2,12,0,3,0,0,0,0,85
QUIME,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUIRUSILLAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
RAVELO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,2,9,9,3,7,2,8,1,1,0,0,0,0,43
SABAYA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
SACABA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,9,27,37,13,14,5,38,4,4,0,0,0,0,156
SALINAS DE GARCI MENDOZA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAMAIPATA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
SAN BORJA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,1,1,1,0,5,0,0,0,0,0,0,9
SAN IGNACIO DE VELASCO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN LUCAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,1,4,1,3,1,2,0,3,0,0,0,0,0,0,15
SAN MATIAS,atencion odontologica,trat. odontologico integral terminado,2023-12-01,5,6,8,9,0,4,4,10,3,3,0,0,0,0,52
SAN PEDRO,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,0,1,1,1,2,0,0,0,0,0,0,5
SAN PEDRO DE CURAHUARA,atencion odontologica,trat. odontologico integral terminado,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
