municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
PAMPA GRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,19,19
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
PORONGO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
PORTACHUELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
PORVENIR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,13,13
PUERTO GONZALO MORENO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
PUERTO RICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,38,38
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,28,28
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,106,106
QUIME,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,11,11
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,18,18
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,5,5
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,50,50
SACABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
SACACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAMAIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAN ANDRES DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
SAN JAVIER(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAN JOAQUIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,19,19
SAN JUAN DE YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,29,29
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,20,20
SAN PEDRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
SAN PEDRO DE TIQUINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,14,14
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2025,2025
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
SANTIVAÑES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
SANTUARIO DE QUILLACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
SAPAHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,21,21
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,22,22
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
TACOBAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
TACOPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
TARACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,80,80
TEOPONTE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,5,5
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,18,18
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,21,21
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
TODOS SANTOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
TOMAVE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
TOTORA(ORR),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,12,12
TURCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
UMALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
UNCIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
URUBICHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
UYUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,14,14
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
VILLA NUEVA (LOMA ALTA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
VILLA RIVERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
VITICHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
YACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,9,9
ACHOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,19,19
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,12,12
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,12,12
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
AUCAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,7,7
BELLA FLOR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,10,10
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
CAIROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
CALACOTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
CALAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
CAPINOTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
CARIPUYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,13,13
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,20,20
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,25,25
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,112,112
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,11,11
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,13,13
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
CONCEPCION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,7,7
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,3,3
CORQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,8,8
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,3,3
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,8,8
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,549,549
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,3,3
EL PUENTE(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,7,7
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,14,14
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
HUACARETA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,48,48
HUARACAJE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
HUAYLLAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
ICLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,10,10
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,382,382
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,6,6
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,8,8
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,16,16
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,34,34
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,17,17
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
PAZÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,11,11
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,13,13
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,16,16
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
PUERTO GONZALO MORENO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
PUERTO SUAREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,5,5
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,58,58
QUIME,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,6,6
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,2,2
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,1,1
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,20,20
SACABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,30,30
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,4,4
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,16,16
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-12-01,13,13
