,group,variable,month,ANTIPOLIOMIELÍTICA 4TA DOSIS CANTIDAD,ANTIPOLIOMIELÍTICA 4TA DOSIS CANTIDAD,TOTALES
PUERTO PEREZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,9,9
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,0,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,38,9,47
PUNA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
PUNATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,22,6,28
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,62,173,235
RAVELO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,5,11
REYES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,6,8
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,3,0,3
ROBORE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,14,10,24
SACABA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,51,2,53
SACABAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,0,2
SACACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,7,9,16
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,1,2
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,12,1,13
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,15,15
SAN BENITO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,5,6,11
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,21,33,54
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,16,1,17
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,0,6
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,11,0,11
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,23,0,23
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,10,10
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,13,1,14
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,21,8,29
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,7,9,16
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,9,9
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,3,3,6
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,5,11,16
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,673,306,979
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,0,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,7,3,10
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,4,4
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,3,3
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,2,2
SHINAOTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,14,14
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,6,7
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,31,17,48
SORATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,7,7
SUCRE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,119,56,175
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,5,2,7
TARATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,4,33,37
TARIJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,84,31,115
TARVITA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,4,13,17
TIPUANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,51,69,120
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,6,6
TOCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,7,7
TOLATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,6,12
TOMINA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,1,2
TORO TORO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,4,4
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,6,5,11
TOTORA(ORR),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,7,0,7
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,63,4,67
TUPIZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,12,14
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,3,1,4
UYUNI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
VACAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,3,5
VIACHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,3,0,3
VILA VILA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,4,3,7
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,5,7
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,3,7,10
VILLA SERRANO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,9,11,20
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,20,2,22
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,1,7,8
VILLAZON,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,20,3,23
VITICHI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,8,0,8
WARNES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,58,3,61
YACUIBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,32,13,45
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-11-01,2,0,2
ACHACACHI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,4,7
ACHOCALLA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,8,3,11
AIQUILE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,1,8
ALCALA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,4,5
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
ANZALDO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,8,27,35
ARAMPAMPA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,10,7,17
ARANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,0,4
ARBIETO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,7,9
ARQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,6,1,7
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,20,0,20
ATOCHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,6,6,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,7,7
AZURDUY,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,15,22
BATALLAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
BAURES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,13,15
BERMEJO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,5,10
BETANZOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,3,5
BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,8,8
CAMARGO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,8,0,8
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,0,4
CARANAVI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,16,0,16
CARAPARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,134,45,179
CHARAGUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,8,9
CHIMORE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,18,16,34
CKOCHAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,8,9
CLIZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,6,13
COBIJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,17,9,26
COCAPATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,10,11
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,156,11,167
COLCAPIRHUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,45,2,47
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,0,3
COLOMI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,8,3,11
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,2,6
COMARAPA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,0,5
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,13,5,18
CORO CORO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
CORQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,17,17
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,24,29
COTOCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
CURVA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
EL ALTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,170,96,266
EL PUENTE(STC),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,11,0,11
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
EL TORNO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,16,2,18
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,0,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,9,6,15
EUCALIPTUS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,5,5
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,1,6
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,8,10
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,21,14,35
HUANUNI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,18,5,23
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
HUATAJATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
ICLA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,0,3
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,3,6
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,26,0,26
LA PAZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,94,29,123
LAGUNILLAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
LAS CARRERAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,1,3
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,13,15
LORETO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,5,6
MACHACAMARCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
MACHARETI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,13,20
MINEROS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,10,0,10
MIZQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,5,8
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,2,5
MONTERO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,47,8,55
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,7,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,12,2,14
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
ORURO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,107,0,107
PADCAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,2,7
PAILON,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,15,18
PALOS BLANCOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
PASORAPA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,3,3
POCOATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,7,7
POCONA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,2,3
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,4,7
POOPO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
POROMA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
PORONGO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,3,4
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,33,8,41
POTOSI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,45,76,121
PUCARA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
PUCARANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
PUERTO ACOSTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,0,7
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,32,19,51
PUNA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,8,8
PUNATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,13,7,20
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,34,88,122
RAVELO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,1,2
REYES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,0,4
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
ROBORE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,0,5
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,17,31,48
SACABA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,60,6,66
SACACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,11,15
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,1,6
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,27,0,27
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,1,4
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,35,42
SAN CARLOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,7,1,8
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,23,8,31
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,29,32
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,13,5,18
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,13,0,13
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,12,1,13
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,8,14,22
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,1,6
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,0,3
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,5,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,10,12
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,14,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,515,220,735
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,15,0,15
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,2,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
SENA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,30,23,53
SUCRE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,77,22,99
TACACHI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,3,3
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,4,4,8
TAPACARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,1,4
TARATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,5,2,7
TARIJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,102,18,120
TARVITA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,50,0,50
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,1,11,12
TOCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,2,3,5
TOLATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,3,0,3
TORO TORO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 4ta dosis,2013-12-01,0,2,2
