,group,variable,month,DPT 4TA DOSIS CANTIDAD,DPT 4TA DOSIS CANTIDAD,TOTALES
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,47,8,55
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,8,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,12,2,14
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,93,0,93
PADCAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,2,7
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,15,18
PALOS BLANCOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
PASORAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,3,3
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,2,3
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,4,7
POOPO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
PORONGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,3,4
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,33,8,41
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,123,76,199
PUCARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
PUCARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
PUERTO ACOSTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,0,7
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,32,19,51
PUNATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,13,7,20
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,34,88,122
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,1,2
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,0,4
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,12,0,12
ROBORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,17,31,48
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,59,6,65
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,1,6
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,27,0,27
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,1,4
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,33,40
SAN CARLOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,1,8
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,23,8,31
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,13,0,13
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,13,0,13
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,3,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,13,1,14
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,8,14,22
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,1,6
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,0,3
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,5,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,10,12
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,14,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,332,139,471
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,15,1,16
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,2,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
SENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,31,23,54
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,81,22,103
TACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,3,3
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,4,8
TAPACARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,1,4
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,2,6
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,102,18,120
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,50,0,50
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,11,12
TOCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,1,3
TOLATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,0,3
TORO TORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,12,1,13
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,67,0,67
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,0,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,1,2
UYUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,0,4
VACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
VIACHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
VILA VILA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,2,3
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,10,14
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,8,8,16
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,1,2
VILLA SERRANO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,1,3
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,18,7,25
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,16,0,16
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,50,1,51
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,11,18
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,1,4
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,5,7
