municipality,group,variable,month,N°de actividades de la comunidad con participación del establecimiento,TOTAL
LA ASUNTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,57,57
LA PAZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,32,32
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
LAJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,19,19
LICOMA PAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,7,7
LLALLAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,14,14
LLICA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,5,5
MACHARETI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
MALLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,9,9
MIZQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,30,30
MOCOMOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,9,9
MOJOCOYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,22,22
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,35,35
MONTERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,11,11
MOROCHATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
OCURI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,84,84
ORURO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,51,51
PADCAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,24,24
PADILLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,13,13
PALCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,7,7
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,17,17
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,67,67
POCONA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
POOPO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,8,8
PORCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,11,11
POROMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,78,78
PORONGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,18,18
PRESTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,31,31
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,7,7
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,8,8
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,22,22
PUNA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,43,43
PUNATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,43,43
RAVELO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,46,46
RIBERALTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,16,16
ROBORE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,5,5
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,7,7
SABAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,45,45
SACABA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,15,15
SACABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,3,3
SACACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,54,54
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,33,33
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,6,6
SAN BENITO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2022-10-01,6,6
