municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,283,283
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,596,596
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,144,144
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,30,30
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,1145,1145
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,284,284
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,65,65
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,482,482
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,130,130
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,152,152
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,74,74
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,164,164
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,175,175
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,32,32
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,4,4
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,85,85
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,367,367
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,346,346
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,703,703
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,48,48
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,638,638
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,65,65
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,185,185
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,96,96
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,263,263
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,62,62
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,1025,1025
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,37,37
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,124,124
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,126,126
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,1500,1500
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,138,138
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,153,153
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,297,297
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,591,591
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,146,146
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,30,30
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,90,90
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,55,55
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,51,51
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,141,141
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,448,448
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,51,51
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,503,503
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,227,227
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,370,370
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,12,12
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,59,59
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,833,833
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,1657,1657
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,31,31
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,371,371
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,748,748
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,50,50
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,33,33
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,116,116
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,606,606
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,132,132
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,37,37
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,193,193
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,22,22
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,273,273
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,15,15
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,23,23
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,11,11
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,747,747
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,118,118
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,13,13
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,43,43
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,464,464
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,142,142
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,64,64
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,258,258
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,353,353
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,97,97
SENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,349,349
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,194,194
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,126,126
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,144,144
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,387,387
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,373,373
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,435,435
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,299,299
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,3182,3182
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,55,55
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,54,54
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,27,27
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,44,44
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,55,55
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,74,74
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,237,237
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,12,12
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,99,99
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,3051,3051
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,509,509
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,15,15
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,199,199
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,557,557
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,648,648
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,685,685
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,115,115
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,143,143
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,11,11
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,60,60
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,258,258
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,93,93
