,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,0,0,1,0,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,15,7,3,5,18,12,30
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,4,2,1,7,5,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,4,4,4,5,8,13
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,1,2,2,5,3,8
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,12,7,3,1,15,8,23
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,25,13,20,15,45,28,73
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,11,8,7,2,18,10,28
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,327,310,62,48,389,358,747
COIPASA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,0,0,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,19,5,3,14,22,36
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,3,1,1,7,4,11
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,3,1,0,1,3,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,11,11,0,3,11,14,25
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,5,1,1,5,6,11
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,9,7,4,14,13,27
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,5,0,0,5,5,10
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,3,3,2,7,5,12
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,8,14,1,5,9,19,28
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,1,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,14,7,7,5,21,12,33
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,3,2,5,4,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,10,8,2,4,12,12,24
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,1,0,3,2,5
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,6,3,2,5,8,13
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,3,0,1,4,4,8
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,8,9,1,2,9,11,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,39,54,10,9,49,63,112
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,12,10,3,5,15,15,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,2,0,2,0,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,0,1,4,3,4,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,7,2,2,8,9,17
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,2,3,0,6,2,8
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,3,1,3,1,6,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,1,1,0,3,1,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,299,265,145,183,444,448,892
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,10,9,4,1,14,10,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,1,1,3,3,6
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,33,40,4,2,37,42,79
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,2,0,0,4,2,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,10,12,1,1,11,13,24
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,50,27,4,7,54,34,88
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,4,4,5,6,11
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,1,0,0,5,1,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,0,0,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,1,4,1,4,5
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,8,12,4,18,12,30
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,3,5,5,7,12
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,10,1,1,10,11,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,4,2,3,9,7,16
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,10,4,2,8,12,20
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,1,0,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,13,23,0,0,13,23,36
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,8,6,8,7,16,13,29
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,1,0,0,0,1,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,3,2,4,2,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,1,1,0,1,1,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,4,3,5,9,9,18
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,3,0,1,3,4,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,2,0,3,0,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,1,0,1,0,1
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,4,1,1,3,5,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,4,4,1,11,5,16
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,3,0,0,1,3,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,4,1,2,7,6,13
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,11,2,3,6,14,8,22
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,1,3,5,9,6,15
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,5,0,3,2,8,10
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,20,15,4,1,24,16,40
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,81,63,5,2,86,65,151
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,266,244,23,19,289,263,552
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,1,0,1,0,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,0,2,0,5,0,5
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,4,1,4,8,8,16
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,0,0,1,0,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,0,1,1,3,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,14,11,27,27,41,38,79
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,0,0,1,2,3
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,2,2,3,3,6
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,3,0,0,3,3,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,0,0,1,2,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,3,5,3,5,6,11
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,8,9,9,6,17,15,32
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,9,0,1,4,10,14
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,1,1,2,2,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,3,2,3,6,6,12
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,5,0,1,6,6,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,19,10,4,2,23,12,35
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,10,8,5,5,15,13,28
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,3,6,4,6,7,13
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,1,1,1,4,2,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,18,3,2,12,20,32
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,91,88,25,22,116,110,226
MORO MORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,0,0,1,1,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,2,2,0,5,2,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,4,3,0,3,4,7
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,3,3,5,5,10
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,6,4,1,6,7,13
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,5,4,2,11,7,18
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,4,3,5,5,10
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,150,140,38,40,188,180,368
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,8,9,2,0,10,9,19
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,2,1,0,7,2,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,10,16,6,25,16,41
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,16,11,7,4,23,15,38
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,2,1,0,3,2,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,10,0,1,5,11,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,1,0,0,2,1,3
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,0,1,1,2,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,12,11,3,2,15,13,28
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,0,1,4,3,4,7
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,5,1,1,3,6,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,4,6,4,15,8,23
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,1,4,5,9,6,15
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,3,4,4,9,7,16
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,0,0,1,1,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,13,11,5,4,18,15,33
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,2,5,2,9,4,13
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,4,1,1,4,5,9
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,12,9,2,1,14,10,24
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,3,3,3,6,6,12
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,1,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,148,128,40,46,188,174,362
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,0,1,1,3,4
PUCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,11,10,8,19,19,38
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,1,2,1,6,2,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,4,0,1,3,5,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,6,0,3,3,9,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,3,1,1,2,4,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,8,2,3,9,11,20
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,5,4,0,6,5,11
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,2,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,13,22,2,3,15,25,40
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,41,50,3,11,44,61,105
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,4,3,5,4,9,13
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,13,10,6,8,19,18,37
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,1,0,1,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,49,42,57,56,106,98,204
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,4,2,0,6,4,10
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,3,1,0,3,3,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,8,2,9,2,11
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,4,0,0,3,4,7
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,56,74,2,3,58,77,135
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,6,1,0,8,6,14
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,21,16,9,3,30,19,49
SABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,2,0,0,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,81,80,26,22,107,102,209
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,3,2,4,3,7
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,1,1,1,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,2,1,1,4,3,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,5,0,1,3,6,9
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,9,4,5,9,14,23
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,0,0,1,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,0,0,2,3,2,5
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,6,1,3,3,9,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,4,2,1,4,5,9
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,28,43,4,8,32,51,83
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,4,4,8,10,12,22
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,18,14,3,1,21,15,36
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,24,13,11,2,35,15,50
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,37,43,10,8,47,51,98
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,0,0,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,11,18,0,2,11,20,31
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,1,0,0,3,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,19,14,4,2,23,16,39
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,6,2,2,8,8,16
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,13,19,3,4,16,23,39
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,1,4,1,8,2,10
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,22,15,3,5,25,20,45
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,12,9,6,2,18,11,29
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,12,3,3,10,15,25
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,5,0,0,1,5,6
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,2,1,0,0,2,1,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,8,9,2,2,10,11,21
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,9,11,12,14,21,25,46
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,3,0,0,3,3,6
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,7,12,6,4,13,16,29
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,1,1,2,2,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,1,1,2,3,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,2,1,2,4,4,8
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,2,5,9,6,11,17
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,4,4,1,1,5,5,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,15,3,0,8,15,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,623,689,105,98,728,787,1515
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,4,0,0,6,4,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,11,8,4,2,15,10,25
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,3,1,1,2,4,3,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,4,0,0,5,4,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,0,0,1,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,5,1,2,2,7,3,10
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,10,12,4,3,14,15,29
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,22,23,4,8,26,31,57
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,6,8,0,1,6,9,15
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,35,27,15,10,50,37,87
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-10-01,1,1,2,2,3,3,6
