,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,11,8,2,5,13,13,26
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,2,0,2,0,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,0,1,1,4,1,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,7,2,2,8,9,17
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,2,3,0,6,2,8
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,1,3,1,6,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,1,0,3,1,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,262,229,134,169,396,398,794
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,9,4,1,14,10,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,5,1,1,3,6,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,34,41,1,5,35,46,81
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,12,1,0,11,12,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,49,27,5,7,54,34,88
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,4,4,5,6,11
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,1,0,0,5,1,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,0,2,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,3,5,3,5,8
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,9,13,4,19,13,32
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,2,5,3,7,10
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,0,1,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,9,2,2,8,11,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,4,2,3,9,7,16
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,10,3,1,6,11,17
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,1,0,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,16,16,1,0,17,16,33
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,4,7,4,14,8,22
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,1,2,3,3,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,0,0,1,1
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,3,3,5,7,8,15
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,0,1,3,4,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,2,0,3,0,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,0,1,0,1
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,3,1,2,2,5,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,4,3,1,9,5,14
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,3,0,0,1,3,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,2,1,2,6,4,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,3,3,4,11,7,18
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,0,3,3,9,3,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,5,0,3,2,8,10
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,21,15,4,1,25,16,41
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,76,60,5,3,81,63,144
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,231,208,22,22,253,230,483
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,0,1,0,1
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,4,1,4,8,8,16
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,0,1,0,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,0,1,1,3,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,13,12,25,24,38,36,74
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,1,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,6,3,7,4,11
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,0,0,3,3,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,0,0,1,2,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,4,3,4,6,10
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,4,2,0,7,4,11
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,7,0,2,4,9,13
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,1,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,3,2,3,6,6,12
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,3,0,0,5,3,8
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,18,8,4,3,22,11,33
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,11,9,5,5,16,14,30
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,6,4,6,7,13
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,1,1,1,4,2,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,19,1,2,11,21,32
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,60,63,23,9,83,72,155
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,2,3,1,6,3,9
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,4,3,0,3,4,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,5,3,7,5,12
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,2,3,2,7,4,11
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,3,4,3,10,6,16
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,4,3,5,5,10
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,131,113,34,31,165,144,309
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,8,2,1,9,9,18
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,2,1,0,9,2,11
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,16,10,5,17,21,38
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,16,11,6,4,22,15,37
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,1,0,3,2,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,8,0,0,2,8,10
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,0,0,2,1,3
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,1,1,2,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,11,3,2,15,13,28
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,0,2,3,5,3,8
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,5,1,1,3,6,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,2,3,7,7,9,16
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,1,4,5,9,6,15
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,4,4,4,8,8,16
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,5,2,5,9,10,19
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,2,5,2,9,4,13
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,4,1,1,2,5,7
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,6,2,8,4,12
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,2,3,2,4,6
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,130,124,35,38,165,162,327
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,0,1,1,3,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,9,10,10,8,19,18,37
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,1,2,2,6,3,9
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,4,0,1,3,5,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,5,0,3,3,8,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,4,1,1,2,5,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,8,2,3,8,11,19
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,4,0,5,2,7
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,17,23,6,1,23,24,47
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,40,46,6,15,46,61,107
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,4,3,5,6,9,15
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,9,8,8,18,17,35
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,1,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,46,45,63,48,109,93,202
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,4,1,0,5,4,9
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,3,1,0,3,3,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,8,2,9,2,11
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,31,45,3,2,34,47,81
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,8,1,1,9,9,18
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,13,13,7,2,20,15,35
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,72,66,26,20,98,86,184
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,3,3,5,3,8
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,1,1,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,1,1,3,3,6
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,3,0,0,4,3,7
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,0,0,2,1,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,1,9,3,12,4,16
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,0,1,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,0,0,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,6,1,3,3,9,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,5,2,1,4,6,10
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,19,5,9,17,28,45
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,3,1,3,4
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,18,13,2,1,20,14,34
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,18,9,7,6,25,15,40
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,24,24,2,4,26,28,54
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,1,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,11,17,0,2,11,19,30
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,7,3,1,13,8,21
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,5,2,2,8,7,15
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,14,17,3,3,17,20,37
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,1,2,1,6,2,8
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,21,14,3,3,24,17,41
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,8,3,7,13,15,28
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,12,1,1,11,13,24
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,5,0,0,1,5,6
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,0,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,8,1,1,8,9,17
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,9,13,8,9,17,22,39
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,0,0,3,3,6
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,12,6,4,13,16,29
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,1,1,2,2,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,2,2,3,3,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,5,0,0,5,5,10
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,2,0,3,1,4
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,4,1,1,5,5,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,3,1,0,2,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,577,603,82,66,659,669,1328
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,5,1,2,3,7,10
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,0,2,2,3,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,4,0,0,5,4,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,3,0,3,0,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,1,2,2,7,3,10
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,9,12,4,3,13,15,28
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,18,18,4,8,22,26,48
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,8,0,1,6,9,15
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,32,21,12,10,44,31,75
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,2,3,2,4,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,4,2,0,2,4,6
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,3,4,6,9,9,18
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,175,193,12,14,187,207,394
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,4,1,0,2,4,6
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,1,3,3,5,4,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,2,4,4,4,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,5,8,4,20,9,29
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,6,3,7,5,12
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,0,1,0,4,0,4
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,2,4,1,11,3,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,77,71,24,33,101,104,205
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,3,7,3,10,13
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,5,2,5,7,10,17
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,1,2,2,4,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,5,8,0,11,5,16
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,3,1,2,3,5,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,13,9,2,21,15,36
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,6,11,9,14,23
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,0,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,3,1,4,5
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,4,1,5,3,9,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,1,0,3,0,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,2,0,0,0,2,2
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,5,2,1,4,6,10
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,2,5,7,11,9,20
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,5,4,6,8,11,19
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,0,1,0,4,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,2,2,2,2,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,40,51,32,34,72,85,157
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,27,15,3,1,30,16,46
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,1,0,3,2,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,0,4,0,7,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,11,10,6,9,17,19,36
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,2,3,4,9,6,15
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,12,0,0,6,12,18
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,19,17,5,3,24,20,44
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,5,0,1,8,6,14
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,14,10,2,1,16,11,27
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,20,25,2,1,22,26,48
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,1,1,3,3,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,3,4,0,11,3,14
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,18,27,5,5,23,32,55
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,3,3,4,4,8
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,2,0,2,5,4,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,3,1,3,6,6,12
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,35,39,11,6,46,45,91
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,3,2,6,5,11
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,15,21,7,5,22,26,48
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,10,17,19,13,29,30,59
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,0,1,2,3,5
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,0,0,0,3,3
