municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,62,62
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,11,11
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,42,42
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,9,9
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,25,25
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,15,15
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,9,9
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,29,29
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,10,10
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,6,6
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,23,23
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,12,12
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,19,19
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,13,13
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,11,11
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,6,6
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,14,14
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
CHIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CHOQUE COTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,12,12
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,9,9
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,45,45
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,56,56
COIPASA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,14,14
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,23,23
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,11,11
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,8,8
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
DESAGUADERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,429,429
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,8,8
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,21,21
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
GUTIERREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
HUACHACALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,10,10
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,26,26
LA GUARDIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,24,24
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,11,11
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,10,10
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,29,29
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,25,25
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,23,23
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,78,78
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,6,6
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,24,24
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,14,14
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,11,11
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,8,8
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,17,17
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,5,5
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,114,114
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,15,15
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,6,6
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,15,15
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,15,15
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,33,33
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,10,10
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,34,34
RURRENABAQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,2,2
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,86,86
SACABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,15,15
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,7,7
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,30,30
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,42,42
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,13,13
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,6,6
SAN PABLO DE LIPEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-12-01,3,3
