,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,29,0,29
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,1,9
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,22,0,22
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,76,9,85
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,19,0,19
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,3,5
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,7,0,7
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,53,2,55
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,1,11
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,60,4,64
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,12,1,13
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,48,6,54
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,26,0,26
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,1,7
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,11,0,11
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,1,16
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,49,3,52
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,137,0,137
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,13,14,27
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1663,1,1664
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,76,1,77
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,17,0,17
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,26,0,26
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,0,9
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,30,9,39
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,9,27
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,0,3
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,28,0,28
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,43,2,45
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,0,18
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,2,8
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,30,0,30
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,1,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,30,3,33
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,103,0,103
CRUZ DE MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,0,2,2
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,30,0,30
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,1,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,19,2,21
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,0,10
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1486,60,1546
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,19,0,19
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,11,1,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,79,0,79
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,26,3,29
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,82,0,82
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,1,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,1,4
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,0,16
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,4,10
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,30,1,31
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,0,10
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,17,0,17
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,2,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,79,0,79
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,1,19
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,1,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,45,0,45
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,0,6
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,0,3
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,1,3
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,7,1,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,2,17
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,6,22
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,1,19
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,80,0,80
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,129,0,129
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1392,2,1394
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,2,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,0,16
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,1,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,0,2,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,68,1,69
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,19,0,19
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,0,18
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,0,15
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,1,9
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,29,0,29
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,31,1,32
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,0,3
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,26,0,26
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,240,0,240
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,1,6
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,2,17
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,0,6
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,7,4,11
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,1,6
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,673,0,673
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,21,1,22
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,49,2,51
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,21,1,22
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,52,0,52
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,0,9
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,0,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,36,3,39
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,1,4
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,0,10
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,12,11,23
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,0,15
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,0,16
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,14,0,14
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,1,7
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,1,11
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,42,1,43
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,1,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,458,0,458
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,0,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,36,1,37
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,4,10
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,0,6
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,24,0,24
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,14,2,16
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,40,0,40
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,159,0,159
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,4,19
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,34,0,34
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,206,10,216
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,0,15
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,3,9
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,12,28
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,259,38,297
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,0,9
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,36,1,37
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,239,0,239
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,23,3,26
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,11,0,11
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,1,11
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,0,9
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,0,3
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,12,0,12
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,7,0,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,23,0,23
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,96,10,106
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,25,0,25
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,48,0,48
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,47,2,49
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,67,11,78
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,1,5
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,21,0,21
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,6,0,6
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,0,18
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,11,0,11
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,110,1,111
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,3,12
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,21,1,22
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,15,6,21
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,20,0,20
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,23,1,24
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,40,0,40
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,20,1,21
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,1,3
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,7,1,8
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,11,0,11
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,23,0,23
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,21,0,21
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3211,9,3220
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,0,16
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,26,0,26
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,0,8
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,0,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,1,0,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,5,7
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,3,0,3
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,0,9
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,105,0,105
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,1,19
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,0,4
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,82,0,82
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,8,1,9
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,2,5,7
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,425,0,425
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,10,0,10
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,4,2,6
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,18,0,18
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,3,19
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,9,0,9
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,5,0,5
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-12-01,16,0,16
