,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,1,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,41,0,41
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,3,4
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,945,31,976
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,3,4
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,1,6
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,42,0,42
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,31,0,31
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,10,0,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,5,8
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,2,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,10,1,11
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,30,1,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,12,4,16
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,1,1
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,12,0,12
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,2,6
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,2,4
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,1,3
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,17,0,17
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,61,0,61
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1385,0,1385
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,11,1,12
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,54,1,55
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,1,6
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,3,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,1,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,2,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,9,0,9
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,1,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,29,0,29
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,109,1,110
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,3,9
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,10,15
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,9,2,11
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,415,0,415
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,22,0,22
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,4,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,1,9
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,30,10,40
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,11,8,19
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,2,5
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,9,0,9
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,1,7
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,3,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,1,7
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,218,9,227
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,21,1,22
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,1,4
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,3,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,2,8
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,25,0,25
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,1,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,10,0,10
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,104,1,105
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,1,6
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,25,0,25
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,159,10,169
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,2,8
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,18,5,23
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,117,7,124
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,17,0,17
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,160,0,160
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,18,2,20
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,9,0,9
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,1,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,11,1,12
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,26,13,39
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,1,7
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,23,3,26
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,45,5,50
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,1,4
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,8,0,8
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,40,0,40
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,3,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,13,2,15
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,14,1,15
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,13,0,13
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,1,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,14,12,26
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,0,1,1
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,28,0,28
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3516,0,3516
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,2,3
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,5,10
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,21,0,21
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,15,1,16
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,53,0,53
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,3,7
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,5,10
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,85,0,85
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,2,6
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,1,4
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,13,2,15
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,205,10,215
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,1,6
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,0,2
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,11,3,14
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,0,5
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,78,1,79
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,27,1,28
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,12,0,12
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,3,9
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,4,7
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,31,0,31
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,135,0,135
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,28,2,30
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,39,1,40
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,1,5
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,19,1,20
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,6,0,6
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,5,1,6
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,59,4,63
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,1,2
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,18,1,19
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,1,0,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,7,0,7
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,95,1,96
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,22,1,23
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,63,0,63
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,2,2,4
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,56,0,56
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,2,5
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,88,4,92
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,38,0,38
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,3,0,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-11-01,4,0,4
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-12-01,5,0,5
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-12-01,34,3,37
