,group,variable,month,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO MENORES DE 5 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO MENORES DE 5 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 5 A 13 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 5 A 13 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 14 A 19 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 14 A 19 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 20 A 59 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 20 A 59 AÑOS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 60 AÑOS Y MAS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO 60 AÑOS Y MAS,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TRAT. ODONTOLÓGICO INTEGRAL TERMINADO EMB,TOTALES
PUNATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,3,6,3,3,0,0,0,0,0,0,0,0,15
QUILLACOLLO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,4,4,18,20,4,8,6,25,2,2,0,0,0,0,93
QUIME,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4
RAVELO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,0,3,3,2,5,1,5,0,0,0,0,21
RIBERALTA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,4,1,3,1,8,0,0,0,0,0,0,18
SACABA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,8,10,40,52,10,14,10,28,1,0,0,0,0,0,173
SALINAS DE GARCI MENDOZA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,0,4,0,0,0,5,1,0,0,0,0,0,11
SAMAIPATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,6,6,2,1,3,6,0,5,0,0,0,0,30
SAN BORJA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN BUENA VENTURA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN LORENZO(TJA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,3,4,0,0,0,1,1,0,0,0,0,0,10
SAN PEDRO DE BUENA VISTA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,4,8,12,11,4,13,24,5,10,0,0,0,0,93
SAN PEDRO DE QUEMES,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,2,0,2,2,0,1,0,0,0,0,0,7
SANTA ANA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,31,41,15,23,6,6,10,19,24,23,0,0,0,0,198
SANTIAGO DE CALLAPA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,3,2,4,1,5,0,1,0,0,0,0,0,0,17
SANTIAGO DE HUATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,1,0,1,0,1,0,0,0,0,0,0,5
SANTIVAÑES,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAPAHAQUI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
SHINAOTA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SOPACHUY,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,2,1,0,0,0,0,0,0,0,0,5
SORATA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SUCRE,atencion odontologica,trat. odontologico integral terminado,2022-12-01,5,11,17,24,0,11,8,17,0,2,0,0,0,0,95
TACACOMA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
TACOBAMBA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,0,2,0,3,1,3,1,0,0,0,0,0,11
TARABUCO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3
TARIJA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,11,7,2,0,4,18,4,0,0,0,0,0,46
TARVITA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,3,1,1,1,0,0,0,0,0,0,0,0,6
TIAHUANACU,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,0,4,3,3,2,1,4,0,1,0,0,0,0,20
TIRAQUE (CBBA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,3,0,1,0,0,0,0,0,0,0,0,5
TOCO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,1,3,0,2,0,1,0,0,0,0,0,0,8
TOLEDO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOMINA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,3,5,2,5,1,1,0,3,0,0,0,0,0,0,20
TOTORA(CBBA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,4,6,18,22,7,24,23,62,4,1,0,0,0,0,171
TOTORA(ORR),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,6,0,4,3,3,0,2,0,0,0,0,19
TUPIZA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TURCO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VACAS,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VIACHA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,3,3,3,2,3,1,0,0,0,0,0,0,0,16
VILLA MONTES,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,6,5,1,3,3,7,1,0,0,0,0,0,26
VILLA TUNARI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,3,0,2,3,1,2,2,2,0,0,0,0,0,0,15
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,3,5,4,1,0,0,2,0,0,0,0,0,0,15
VILLAZON,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,13,2,2,1,2,2,6,2,0,0,0,0,0,30
VINTO,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,1,1,1,4,0,1,0,0,0,0,9
YACUIBA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,1,15,29,1,6,19,14,1,1,0,0,0,0,87
YAMPARAEZ,atencion odontologica,trat. odontologico integral terminado,2022-12-01,2,0,1,1,2,2,2,2,0,1,0,0,0,0,13
YANACACHI,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
YOCALLA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
YOTALA,atencion odontologica,trat. odontologico integral terminado,2022-12-01,1,0,2,4,0,0,0,3,0,0,0,0,0,0,10
YUNGUYO DE LITORAL,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,2,1,0,0,1,0,1,0,0,0,0,0,5
ZUDAÑEZ,atencion odontologica,trat. odontologico integral terminado,2022-12-01,0,0,0,1,0,2,0,1,0,0,0,0,0,0,4
