,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
VILLAZON,atencion odontologica,rayos x dental,2022-10-01,0,1,1,4,4,2,8,13,2,0,0,0,0,0,35
WALDO BALLIVIAN,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,rayos x dental,2022-10-01,0,0,2,1,0,0,1,2,0,1,0,0,0,0,7
YOCALLA,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
YOTALA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,1,2,0,3,6,1,1,0,0,0,0,15
YUNCHARA,atencion odontologica,rayos x dental,2022-10-01,0,0,1,0,1,0,2,2,0,1,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,rayos x dental,2022-10-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
ACACIO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,2,3,1,0,0,0,0,0,0,6
ACHACACHI,atencion odontologica,rayos x dental,2022-11-01,0,1,2,0,1,1,5,14,1,0,0,0,0,0,25
ACHOCALLA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AIQUILE,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,2,0,2,1,0,0,0,0,0,6
ALALAY,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
ANDAMARCA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,rayos x dental,2022-11-01,0,0,8,0,0,0,4,11,0,0,0,0,0,0,23
ANZALDO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
ARANI,atencion odontologica,rayos x dental,2022-11-01,0,0,1,4,2,0,4,11,0,2,0,0,0,0,24
ARBIETO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ARQUE,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ATOCHA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,2,1,24,12,1,2,0,0,0,0,42
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,2,4,0,14,1,1,0,0,0,0,23
BERMEJO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,2,0,3,7,0,1,0,0,0,0,13
BETANZOS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,5,2,0,0,0,0,0,8
CALAMARCA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2022-11-01,0,0,1,2,2,6,3,32,2,1,0,0,0,0,49
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2022-11-01,0,1,0,0,0,2,2,3,0,0,0,0,0,0,8
CAPINOTA,atencion odontologica,rayos x dental,2022-11-01,0,0,2,2,2,1,2,2,0,0,0,0,0,0,11
CARACOLLO,atencion odontologica,rayos x dental,2022-11-01,0,1,0,0,2,0,0,4,1,0,0,0,0,0,8
CARANGAS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,0,2,4,0,1,0,0,0,0,0,8
CARAPARI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,5,8,8,0,0,0,0,0,0,22
CHAQUI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,0,1,2,5,0,1,0,0,0,0,10
CHARAGUA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,rayos x dental,2022-11-01,0,1,0,0,1,1,1,2,0,0,0,0,0,0,6
CHIMORE,atencion odontologica,rayos x dental,2022-11-01,0,0,2,3,1,2,1,8,0,0,0,0,0,0,17
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLIZA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,2,1,6,7,24,1,0,0,0,0,0,42
COCHABAMBA,atencion odontologica,rayos x dental,2022-11-01,13,9,52,66,57,82,240,433,180,137,0,0,0,0,1269
COIPASA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,rayos x dental,2022-11-01,0,0,3,0,0,2,2,13,0,0,0,0,0,0,20
"COLCHA ""K""",atencion odontologica,rayos x dental,2022-11-01,1,2,11,18,1,16,19,53,0,0,0,0,0,0,121
COLLANA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
COLPA BELGICA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,0,2,9,1,0,0,0,0,0,13
COLQUENCHA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,rayos x dental,2022-11-01,0,0,2,0,0,0,1,2,0,0,0,0,0,0,5
COPACABANA,atencion odontologica,rayos x dental,2022-11-01,0,1,2,3,0,4,7,11,1,0,0,0,0,0,29
CORIPATA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,rayos x dental,2022-11-01,0,0,3,1,0,2,4,10,2,1,0,0,0,0,23
COTOCA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,4,0,1,1,1,0,0,0,0,0,0,7
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2022-11-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
CULPINA,atencion odontologica,rayos x dental,2022-11-01,0,0,6,2,2,3,10,38,1,7,0,0,0,0,69
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
DESAGUADERO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EL ALTO,atencion odontologica,rayos x dental,2022-11-01,2,1,10,16,0,2,5,17,0,3,0,0,0,0,56
EL CHORO,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,3,0,0,2,0,0,0,0,0,0,5
EL TORNO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,2,3,2,7,8,4,6,0,0,0,0,32
EL VILLAR,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,5,0,0,3,2,0,0,0,0,0,0,11
ESCARA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,0,0,10,0,0,0,0,0,0,11
ESCOMA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2022-11-01,0,1,1,1,1,4,2,8,1,0,0,0,0,0,19
GUANAY,atencion odontologica,rayos x dental,2022-11-01,0,0,0,2,0,4,2,9,0,1,0,0,0,0,18
GUTIERREZ,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,2,4,10,0,0,0,0,0,0,17
HUANUNI,atencion odontologica,rayos x dental,2022-11-01,0,0,5,10,3,7,19,30,8,0,0,0,0,0,82
HUATAJATA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5
INCAHUASI,atencion odontologica,rayos x dental,2022-11-01,0,0,2,1,1,1,9,14,1,3,0,0,0,0,32
IXIAMAS,atencion odontologica,rayos x dental,2022-11-01,0,0,2,3,4,3,3,9,0,0,0,0,0,0,24
JESUS DE MACHACA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
LA ASUNTA,atencion odontologica,rayos x dental,2022-11-01,2,1,5,4,1,1,8,17,0,0,0,0,0,0,39
LA GUARDIA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,rayos x dental,2022-11-01,4,7,37,30,18,49,186,198,51,36,0,0,0,0,616
LAGUNILLAS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,1,2,2,11,0,0,0,0,0,0,17
LAJA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAS CARRERAS,atencion odontologica,rayos x dental,2022-11-01,0,0,5,0,0,0,1,3,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,rayos x dental,2022-11-01,0,1,1,0,3,1,2,7,0,1,0,0,0,0,16
MAIRANA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,4,0,2,17,1,0,0,0,0,0,24
MAPIRI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
MECAPACA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,4,13,4,3,1,0,0,0,0,0,25
MOJOCOYA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MONTEAGUDO,atencion odontologica,rayos x dental,2022-11-01,1,0,0,0,2,0,0,12,0,1,0,0,0,0,16
MORO MORO,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
OCURI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
ORURO,atencion odontologica,rayos x dental,2022-11-01,14,21,54,69,45,53,169,299,33,41,0,0,0,0,798
PADCAYA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PAILON,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
PALCA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,1,0,1,2,1,0,0,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,rayos x dental,2022-11-01,0,0,0,9,0,0,6,26,0,0,0,0,0,0,41
PASORAPA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,4,2,0,0,0,0,0,6
PAZÑA,atencion odontologica,rayos x dental,2022-11-01,1,0,5,6,0,3,7,19,0,1,0,0,0,0,42
POOPO,atencion odontologica,rayos x dental,2022-11-01,2,0,1,2,0,2,1,7,1,2,0,0,0,0,18
PORCO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,2,0,6,0,0,0,0,0,0,8
POROMA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6
PORONGO,atencion odontologica,rayos x dental,2022-11-01,0,3,3,3,1,7,4,13,2,1,0,0,0,0,37
POTOSI,atencion odontologica,rayos x dental,2022-11-01,6,1,7,9,8,14,31,73,10,7,0,0,0,0,166
PUCARANI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,4,1,0,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,10,0,31,16,0,0,0,0,0,0,57
PUERTO RICO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,7,3,0,5,4,0,0,0,0,0,0,19
PUERTO SUAREZ,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,1,8,0,0,0,0,0,0,10
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUNA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,1,1,4,7,0,2,0,0,0,0,16
PUNATA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
QUIABAYA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,2,0,0,2,0,0,0,0,0,0,0,5
QUILLACOLLO,atencion odontologica,rayos x dental,2022-11-01,1,0,2,2,2,8,13,17,8,5,0,0,0,0,58
QUIRUSILLAS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
RAVELO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
REYES,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,rayos x dental,2022-11-01,0,1,0,0,0,0,6,5,0,0,0,0,0,0,12
SABAYA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SACABA,atencion odontologica,rayos x dental,2022-11-01,0,0,2,5,5,7,13,28,9,5,0,0,0,0,74
SACACA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,1,0,2,0,5,0,0,0,0,0,0,9
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,2,1,6,1,4,2,0,0,0,0,0,17
SAMAIPATA,atencion odontologica,rayos x dental,2022-11-01,0,1,0,3,0,2,1,7,0,0,0,0,0,0,14
SAN ANTONIO DE LOMERIO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,rayos x dental,2022-11-01,0,1,1,1,2,2,5,8,2,7,0,0,0,0,29
SAN BORJA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2022-11-01,0,0,2,0,0,1,1,4,0,0,0,0,0,0,8
SAN LUCAS,atencion odontologica,rayos x dental,2022-11-01,0,0,2,1,1,2,3,22,1,4,0,0,0,0,36
SAN MATIAS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,2,3,2,7,20,0,0,0,0,0,0,34
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2022-11-01,0,0,3,0,0,0,0,1,1,1,0,0,0,0,6
SAN PEDRO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,1,1,9,0,0,0,0,0,0,11
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,7,3,5,5,13,0,2,0,0,0,0,36
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,2,0,0,2,0,1,0,0,0,0,5
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2022-11-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2022-11-01,9,6,98,91,35,57,297,566,84,51,0,0,0,0,1294
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2022-11-01,0,0,2,2,0,6,5,10,14,2,0,0,0,0,41
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,6,0,2,0,0,0,0,0,0,8
SANTIVAÑES,atencion odontologica,rayos x dental,2022-11-01,0,0,2,2,1,2,1,6,0,1,0,0,0,0,15
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2022-11-01,0,0,3,5,0,0,3,7,0,0,0,0,0,0,18
SAPAHAQUI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,3,2,1,1,0,0,0,0,0,0,8
SOPACHUY,atencion odontologica,rayos x dental,2022-11-01,0,0,1,1,1,2,1,10,0,0,0,0,0,0,16
SORACACHI,atencion odontologica,rayos x dental,2022-11-01,1,0,1,2,1,2,1,1,0,0,0,0,0,0,9
SORATA,atencion odontologica,rayos x dental,2022-11-01,2,2,4,1,1,3,3,4,0,1,0,0,0,0,21
SUCRE,atencion odontologica,rayos x dental,2022-11-01,0,1,6,14,5,6,25,49,9,3,0,0,0,0,118
TACACHI,atencion odontologica,rayos x dental,2022-11-01,1,0,2,0,0,0,0,3,0,0,0,0,0,0,6
TACACOMA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TARABUCO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
TARIJA,atencion odontologica,rayos x dental,2022-11-01,2,0,5,11,6,4,16,36,5,0,0,0,0,0,85
TIAHUANACU,atencion odontologica,rayos x dental,2022-11-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,1,1,0,4,0,0,0,0,0,0,6
TODOS SANTOS,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TOMAVE,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
TORO TORO,atencion odontologica,rayos x dental,2022-11-01,0,0,1,1,1,1,1,1,0,0,0,0,0,0,6
TRIGAL,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,6,12,0,4,0,0,0,0,22
TUPIZA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,2,0,0,6,2,1,0,0,0,0,11
TURCO,atencion odontologica,rayos x dental,2022-11-01,0,0,2,5,3,2,1,10,2,1,0,0,0,0,26
UMALA,atencion odontologica,rayos x dental,2022-11-01,0,2,4,3,0,0,1,4,2,0,0,0,0,0,16
UNCIA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,1,2,3,2,2,0,0,0,0,0,0,10
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2022-11-01,0,0,0,2,1,0,6,14,0,0,0,0,0,0,23
UYUNI,atencion odontologica,rayos x dental,2022-11-01,1,1,3,4,3,8,14,6,0,0,0,0,0,0,40
VALLEGRANDE,atencion odontologica,rayos x dental,2022-11-01,0,0,3,6,1,5,2,9,1,4,0,0,0,0,31
VILA VILA,atencion odontologica,rayos x dental,2022-11-01,0,0,2,0,0,3,1,4,0,0,0,0,0,0,10
VILLA MONTES,atencion odontologica,rayos x dental,2022-11-01,0,0,3,1,3,0,2,11,3,2,0,0,0,0,25
VILLA RIVERO,atencion odontologica,rayos x dental,2022-11-01,1,2,3,2,3,3,2,6,1,1,0,0,0,0,24
VILLA SERRANO,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
VILLA TUNARI,atencion odontologica,rayos x dental,2022-11-01,0,0,4,4,3,6,3,14,4,1,0,0,0,0,39
VILLAZON,atencion odontologica,rayos x dental,2022-11-01,0,0,1,2,0,0,0,7,3,4,0,0,0,0,17
VITICHI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,rayos x dental,2022-11-01,1,0,3,0,0,0,4,5,2,1,0,0,0,0,16
YAPACANI,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
YOCALLA,atencion odontologica,rayos x dental,2022-11-01,0,0,0,0,2,1,5,1,0,1,0,0,0,0,10
YOTALA,atencion odontologica,rayos x dental,2022-11-01,0,1,1,3,0,1,3,8,4,0,0,0,0,0,21
YUNCHARA,atencion odontologica,rayos x dental,2022-11-01,0,0,1,0,0,1,2,3,0,2,0,0,0,0,9
ZUDAÑEZ,atencion odontologica,rayos x dental,2022-11-01,0,0,0,2,0,3,4,2,1,0,0,0,0,0,12
ACACIO,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,0,0,3,2,0,0,0,0,0,0,6
ACHACACHI,atencion odontologica,rayos x dental,2022-12-01,0,1,0,1,2,0,1,6,1,0,0,0,0,0,12
ACHOCALLA,atencion odontologica,rayos x dental,2022-12-01,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4
AIQUILE,atencion odontologica,rayos x dental,2022-12-01,0,0,1,0,1,1,3,3,1,0,0,0,0,0,10
ANCORAIMES,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
ANTEQUERA,atencion odontologica,rayos x dental,2022-12-01,0,0,7,0,2,5,0,7,0,0,0,0,0,0,21
ARANI,atencion odontologica,rayos x dental,2022-12-01,0,0,0,3,0,1,3,7,0,0,0,0,0,0,14
ATOCHA,atencion odontologica,rayos x dental,2022-12-01,0,0,3,3,1,8,12,18,0,0,0,0,0,0,45
AYO AYO,atencion odontologica,rayos x dental,2022-12-01,0,0,0,3,2,2,1,0,0,1,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2022-12-01,0,0,2,2,2,1,0,13,0,0,0,0,0,0,20
BELEN DE URMIRI,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
BERMEJO,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
BETANZOS,atencion odontologica,rayos x dental,2022-12-01,0,0,2,7,3,2,0,5,0,0,0,0,0,0,19
CABEZAS,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2022-12-01,0,0,1,3,3,4,6,12,1,0,0,0,0,0,30
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2022-12-01,0,0,0,2,1,2,4,3,0,0,0,0,0,0,12
CAMIRI,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAPINOTA,atencion odontologica,rayos x dental,2022-12-01,0,0,1,2,2,2,4,1,1,0,0,0,0,0,13
CARACOLLO,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,1,1,4,5,0,0,0,0,0,0,12
CARANGAS,atencion odontologica,rayos x dental,2022-12-01,0,0,0,3,0,2,0,2,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,rayos x dental,2022-12-01,0,2,0,0,3,1,1,3,0,0,0,0,0,0,10
CHAQUI,atencion odontologica,rayos x dental,2022-12-01,0,0,1,1,1,0,2,7,0,0,0,0,0,0,12
CHARAGUA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,1,1,0,2,2,0,0,0,0,0,7
CHAYANTA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
CHIMORE,atencion odontologica,rayos x dental,2022-12-01,0,0,0,3,2,5,6,7,0,0,0,0,0,0,23
CHUMA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,0,1,1,2,0,0,0,0,0,0,5
CLIZA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2022-12-01,0,1,1,9,8,1,12,13,1,0,0,0,0,0,46
COCHABAMBA,atencion odontologica,rayos x dental,2022-12-01,5,6,38,60,66,61,202,302,111,57,0,0,0,0,908
COLCAPIRHUA,atencion odontologica,rayos x dental,2022-12-01,0,1,2,4,1,4,5,9,0,3,0,0,0,0,29
"COLCHA ""K""",atencion odontologica,rayos x dental,2022-12-01,2,5,6,6,1,10,4,20,0,1,0,0,0,0,55
COLLANA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,2,2,1,1,2,0,0,0,0,0,9
COLPA BELGICA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,2,2,3,2,13,0,0,0,0,0,0,22
COMARAPA,atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COPACABANA,atencion odontologica,rayos x dental,2022-12-01,0,0,3,5,3,2,5,9,0,1,0,0,0,0,28
COTAGAITA,atencion odontologica,rayos x dental,2022-12-01,0,0,4,1,0,2,9,7,0,1,0,0,0,0,24
COTOCA,atencion odontologica,rayos x dental,2022-12-01,0,0,2,1,0,1,1,8,1,1,0,0,0,0,15
CULPINA,atencion odontologica,rayos x dental,2022-12-01,0,0,5,6,1,5,6,41,6,3,0,0,0,0,73
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2022-12-01,0,0,4,6,0,2,1,1,0,1,0,0,0,0,15
DESAGUADERO,atencion odontologica,rayos x dental,2022-12-01,0,0,2,1,0,2,1,0,0,0,0,0,0,0,6
EL ALTO,atencion odontologica,rayos x dental,2022-12-01,0,3,7,14,8,4,7,8,6,1,0,0,0,0,58
EL CHORO,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,0,2,1,1,0,1,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
EL PUENTE(TJA),atencion odontologica,rayos x dental,2022-12-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
EL TORNO,atencion odontologica,rayos x dental,2022-12-01,2,0,0,1,3,3,5,8,1,4,0,0,0,0,27
EL VILLAR,atencion odontologica,rayos x dental,2022-12-01,0,0,0,1,1,1,8,6,0,0,0,0,0,0,17
