,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
TACACHI,atencion odontologica,consulta nueva,2022-10-01,2,0,17,26,1,2,5,8,0,2,0,0,0,0,63
TACACOMA,atencion odontologica,consulta nueva,2022-10-01,5,7,16,13,6,11,21,46,3,4,0,7,0,1,140
TACOBAMBA,atencion odontologica,consulta nueva,2022-10-01,19,8,37,33,9,30,19,88,6,13,0,2,0,0,264
TACOPAYA,atencion odontologica,consulta nueva,2022-10-01,6,1,25,18,10,9,17,38,16,11,0,0,0,0,151
TAHUA,atencion odontologica,consulta nueva,2022-10-01,5,2,0,5,28,30,9,17,4,10,0,5,0,0,115
TAPACARI,atencion odontologica,consulta nueva,2022-10-01,12,23,56,79,41,44,63,103,38,28,0,4,0,3,494
TARABUCO,atencion odontologica,consulta nueva,2022-10-01,24,11,50,69,30,76,66,146,31,43,0,3,0,0,549
TARACO,atencion odontologica,consulta nueva,2022-10-01,16,24,62,36,16,47,37,69,21,19,0,4,0,1,352
TARATA,atencion odontologica,consulta nueva,2022-10-01,1,0,10,12,7,3,38,54,12,18,0,0,0,0,155
TARIJA,atencion odontologica,consulta nueva,2022-10-01,203,217,810,949,253,383,1095,2216,300,235,0,103,0,5,6769
TARVITA,atencion odontologica,consulta nueva,2022-10-01,37,61,88,103,58,91,56,166,26,26,0,6,0,1,719
TEOPONTE,atencion odontologica,consulta nueva,2022-10-01,19,19,50,97,28,27,37,82,11,5,0,10,0,0,385
TIAHUANACU,atencion odontologica,consulta nueva,2022-10-01,12,12,43,34,18,30,50,74,13,16,0,2,0,1,305
TINGUIPAYA,atencion odontologica,consulta nueva,2022-10-01,13,21,50,53,19,60,24,123,18,33,0,2,0,14,430
TIPUANI,atencion odontologica,consulta nueva,2022-10-01,5,2,12,12,15,10,11,35,5,0,0,3,0,1,111
TIQUIPAYA,atencion odontologica,consulta nueva,2022-10-01,254,331,451,557,97,197,231,641,49,45,0,29,0,32,2914
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2022-10-01,55,13,60,90,14,61,86,173,30,15,0,0,0,9,606
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2022-10-01,7,8,85,65,6,36,40,26,0,0,0,0,0,0,273
TOCO,atencion odontologica,consulta nueva,2022-10-01,14,2,45,62,9,18,8,37,6,2,0,1,0,0,204
TODOS SANTOS,atencion odontologica,consulta nueva,2022-10-01,0,0,6,0,3,0,4,8,6,6,0,0,0,0,33
TOLATA,atencion odontologica,consulta nueva,2022-10-01,9,2,27,34,11,16,18,63,18,15,0,2,0,2,217
TOLEDO,atencion odontologica,consulta nueva,2022-10-01,3,2,19,29,4,26,36,51,9,4,0,4,0,0,187
TOMAVE,atencion odontologica,consulta nueva,2022-10-01,4,18,13,18,11,23,22,64,1,12,0,10,0,4,200
TOMINA,atencion odontologica,consulta nueva,2022-10-01,28,29,51,110,17,60,90,203,31,10,0,2,0,0,631
TORO TORO,atencion odontologica,consulta nueva,2022-10-01,42,36,23,58,24,38,56,146,12,14,0,14,0,20,483
TOTORA(CBBA),atencion odontologica,consulta nueva,2022-10-01,43,34,229,246,24,74,51,219,7,6,0,14,0,8,955
TOTORA(ORR),atencion odontologica,consulta nueva,2022-10-01,10,10,21,16,0,10,26,71,5,5,0,8,0,1,183
TRIGAL,atencion odontologica,consulta nueva,2022-10-01,11,5,18,27,27,8,10,31,7,5,0,0,0,0,149
TRINIDAD,atencion odontologica,consulta nueva,2022-10-01,99,79,311,282,78,90,300,580,85,87,0,53,0,2,2046
TUPIZA,atencion odontologica,consulta nueva,2022-10-01,47,57,61,87,33,60,119,220,60,23,0,17,0,0,784
TURCO,atencion odontologica,consulta nueva,2022-10-01,18,0,45,42,14,12,40,67,11,18,0,0,0,1,268
UMALA,atencion odontologica,consulta nueva,2022-10-01,23,12,32,32,4,14,19,49,5,8,0,4,0,0,202
UNCIA,atencion odontologica,consulta nueva,2022-10-01,11,24,51,59,21,38,49,124,22,20,0,6,0,2,427
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2022-10-01,15,17,107,106,34,60,141,302,22,18,0,7,0,0,829
URUBICHA,atencion odontologica,consulta nueva,2022-10-01,0,0,0,1,2,3,1,1,1,0,0,2,0,0,11
UYUNI,atencion odontologica,consulta nueva,2022-10-01,34,27,49,63,27,21,81,138,32,44,0,4,0,0,520
VACAS,atencion odontologica,consulta nueva,2022-10-01,13,5,49,28,48,40,30,67,8,19,0,3,0,2,312
VALLEGRANDE,atencion odontologica,consulta nueva,2022-10-01,40,54,113,97,27,58,56,197,14,18,0,17,0,0,691
VIACHA,atencion odontologica,consulta nueva,2022-10-01,160,138,304,256,70,111,155,417,67,67,0,30,0,2,1777
VILA VILA,atencion odontologica,consulta nueva,2022-10-01,5,3,109,131,54,39,31,55,16,9,0,0,0,0,452
VILLA CHARCAS,atencion odontologica,consulta nueva,2022-10-01,56,72,43,75,14,45,40,149,6,8,0,7,0,0,515
VILLA MONTES,atencion odontologica,consulta nueva,2022-10-01,17,38,120,157,61,77,157,361,41,26,0,26,0,0,1081
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2022-10-01,0,0,11,11,6,8,6,11,2,0,0,3,0,0,58
VILLA RIVERO,atencion odontologica,consulta nueva,2022-10-01,4,7,9,24,0,21,7,50,0,11,0,0,0,0,133
VILLA SERRANO,atencion odontologica,consulta nueva,2022-10-01,10,26,13,20,5,13,30,77,4,0,0,0,0,0,198
VILLA TUNARI,atencion odontologica,consulta nueva,2022-10-01,90,100,261,315,103,237,299,814,48,31,0,36,0,6,2340
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2022-10-01,31,39,72,108,26,78,37,228,4,1,0,14,0,6,644
VILLAZON,atencion odontologica,consulta nueva,2022-10-01,119,70,176,146,73,89,113,430,58,53,0,117,0,9,1453
VINTO,atencion odontologica,consulta nueva,2022-10-01,144,87,253,239,63,208,183,692,37,86,0,6,0,0,1998
VITICHI,atencion odontologica,consulta nueva,2022-10-01,3,3,44,31,13,29,38,86,22,23,0,0,0,0,292
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2022-10-01,3,1,12,10,12,10,27,38,5,3,0,3,0,0,124
WARNES,atencion odontologica,consulta nueva,2022-10-01,6,17,68,75,6,12,35,58,4,2,0,0,0,0,283
YACO,atencion odontologica,consulta nueva,2022-10-01,11,7,38,54,16,18,14,46,8,3,0,6,0,0,221
YACUIBA,atencion odontologica,consulta nueva,2022-10-01,53,72,259,304,72,154,360,808,57,44,0,31,0,0,2214
YAMPARAEZ,atencion odontologica,consulta nueva,2022-10-01,58,25,31,51,43,61,101,125,17,21,0,0,0,0,533
YANACACHI,atencion odontologica,consulta nueva,2022-10-01,9,8,29,36,4,11,23,53,2,0,0,2,0,0,177
YAPACANI,atencion odontologica,consulta nueva,2022-10-01,39,51,193,204,103,141,107,433,32,32,0,10,0,9,1354
YOCALLA,atencion odontologica,consulta nueva,2022-10-01,13,17,9,27,17,10,14,51,11,13,0,4,0,1,187
YOTALA,atencion odontologica,consulta nueva,2022-10-01,10,2,19,22,23,47,14,76,4,11,0,19,0,0,247
YUNCHARA,atencion odontologica,consulta nueva,2022-10-01,9,12,52,42,16,13,27,86,12,7,0,6,0,0,282
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2022-10-01,0,0,8,2,0,0,0,0,3,0,0,0,0,0,13
ZUDAÑEZ,atencion odontologica,consulta nueva,2022-10-01,0,6,16,22,40,52,19,57,8,0,0,0,0,0,220
ACACIO,atencion odontologica,consulta nueva,2022-11-01,72,32,278,303,18,48,105,161,7,32,0,4,0,4,1064
ACHACACHI,atencion odontologica,consulta nueva,2022-11-01,82,75,125,132,53,94,151,372,46,60,0,21,0,2,1213
ACHOCALLA,atencion odontologica,consulta nueva,2022-11-01,129,135,163,149,44,57,78,269,21,25,0,51,0,15,1136
AIQUILE,atencion odontologica,consulta nueva,2022-11-01,25,32,68,86,16,48,42,174,24,16,0,20,0,6,557
ALALAY,atencion odontologica,consulta nueva,2022-11-01,0,0,17,21,8,2,19,18,0,1,0,0,0,0,86
ALCALA,atencion odontologica,consulta nueva,2022-11-01,1,1,7,15,17,13,59,63,6,4,0,0,0,2,188
ALTO BENI,atencion odontologica,consulta nueva,2022-11-01,7,13,25,22,12,23,18,53,5,6,0,2,0,0,186
ANCORAIMES,atencion odontologica,consulta nueva,2022-11-01,18,30,120,124,23,38,28,72,52,34,0,0,0,1,540
ANDAMARCA,atencion odontologica,consulta nueva,2022-11-01,16,21,28,45,10,21,14,65,10,16,0,6,0,0,252
ANTEQUERA,atencion odontologica,consulta nueva,2022-11-01,14,37,53,77,24,7,31,102,5,13,0,18,0,1,382
ANZALDO,atencion odontologica,consulta nueva,2022-11-01,3,12,58,59,5,24,10,39,7,17,0,0,0,0,234
APOLO,atencion odontologica,consulta nueva,2022-11-01,14,19,27,28,25,16,14,43,14,4,0,0,0,3,207
ARAMPAMPA,atencion odontologica,consulta nueva,2022-11-01,5,0,17,8,6,0,13,24,4,8,0,3,0,1,89
ARANI,atencion odontologica,consulta nueva,2022-11-01,21,6,26,31,14,10,61,93,6,15,0,0,0,0,283
ARBIETO,atencion odontologica,consulta nueva,2022-11-01,71,79,253,210,75,94,102,271,22,17,0,9,0,6,1209
ARQUE,atencion odontologica,consulta nueva,2022-11-01,25,29,68,65,45,28,35,94,8,23,0,13,0,18,451
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2022-11-01,66,41,100,130,25,30,57,355,12,11,0,31,0,17,875
ATOCHA,atencion odontologica,consulta nueva,2022-11-01,19,19,64,80,50,68,190,217,20,16,0,19,0,0,762
AUCAPATA,atencion odontologica,consulta nueva,2022-11-01,5,3,19,40,9,13,51,76,5,2,0,9,0,0,232
AYATA,atencion odontologica,consulta nueva,2022-11-01,15,10,60,130,27,50,54,118,13,22,0,2,0,4,505
AYO AYO,atencion odontologica,consulta nueva,2022-11-01,7,4,28,36,14,23,17,71,7,5,0,0,0,0,212
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2022-11-01,41,48,227,254,98,147,148,355,31,43,0,15,0,3,1410
AZURDUY,atencion odontologica,consulta nueva,2022-11-01,0,6,11,9,6,30,39,149,2,7,0,2,0,0,261
BATALLAS,atencion odontologica,consulta nueva,2022-11-01,29,23,47,97,22,34,57,156,28,40,0,13,0,0,546
BAURES,atencion odontologica,consulta nueva,2022-11-01,1,4,5,16,6,6,18,66,1,0,0,0,0,0,123
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2022-11-01,6,6,5,0,0,6,9,22,4,0,0,5,0,0,63
BELEN DE URMIRI,atencion odontologica,consulta nueva,2022-11-01,2,2,24,7,2,3,10,36,7,4,0,3,0,0,100
BELLA FLOR,atencion odontologica,consulta nueva,2022-11-01,16,14,22,32,4,9,4,26,3,3,0,15,0,4,152
BERMEJO,atencion odontologica,consulta nueva,2022-11-01,22,19,67,79,45,74,128,245,29,24,0,17,0,0,749
BETANZOS,atencion odontologica,consulta nueva,2022-11-01,80,121,98,161,34,131,98,319,25,36,0,43,0,25,1171
BOLIVAR,atencion odontologica,consulta nueva,2022-11-01,0,0,21,7,10,21,7,24,10,5,0,0,0,0,105
BOLPEBRA,atencion odontologica,consulta nueva,2022-11-01,0,0,0,4,1,0,1,0,0,0,0,0,0,0,6
BOYUIBE,atencion odontologica,consulta nueva,2022-11-01,8,4,20,0,9,13,14,73,7,1,0,11,0,0,160
BUENA VISTA,atencion odontologica,consulta nueva,2022-11-01,35,17,93,80,38,27,21,91,13,5,0,11,0,1,432
CABEZAS,atencion odontologica,consulta nueva,2022-11-01,85,104,93,97,15,51,72,250,14,16,0,24,0,8,829
CAIROMA,atencion odontologica,consulta nueva,2022-11-01,41,23,137,147,4,28,37,87,7,4,0,12,0,0,527
"CAIZA ""D""",atencion odontologica,consulta nueva,2022-11-01,14,7,45,44,8,30,28,98,17,29,0,19,0,4,343
CAJUATA,atencion odontologica,consulta nueva,2022-11-01,29,22,113,172,31,59,56,139,2,10,0,2,0,0,635
CALACOTO,atencion odontologica,consulta nueva,2022-11-01,4,7,32,48,1,15,16,43,32,24,0,1,0,1,224
CALAMARCA,atencion odontologica,consulta nueva,2022-11-01,32,45,36,47,10,68,43,113,4,7,0,8,0,1,414
CAMARGO,atencion odontologica,consulta nueva,2022-11-01,36,31,68,40,39,64,63,309,19,25,0,26,0,1,721
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2022-11-01,9,7,11,29,7,13,24,27,8,2,0,0,0,0,137
CAMIRI,atencion odontologica,consulta nueva,2022-11-01,86,54,133,143,34,47,134,382,56,32,0,38,0,9,1148
CAPINOTA,atencion odontologica,consulta nueva,2022-11-01,31,64,89,127,56,68,71,247,21,22,0,11,0,3,810
CAQUIAVIRI,atencion odontologica,consulta nueva,2022-11-01,21,11,43,75,53,62,31,75,16,9,0,5,0,0,401
CARACOLLO,atencion odontologica,consulta nueva,2022-11-01,70,63,105,174,32,106,170,428,57,85,0,58,0,10,1358
CARANAVI,atencion odontologica,consulta nueva,2022-11-01,62,67,285,335,41,104,186,408,50,31,0,51,0,12,1632
CARANGAS,atencion odontologica,consulta nueva,2022-11-01,2,3,9,7,0,2,14,7,1,1,0,0,0,0,46
CARAPARI,atencion odontologica,consulta nueva,2022-11-01,9,6,107,127,52,61,110,254,75,18,0,6,0,9,834
CARIPUYO,atencion odontologica,consulta nueva,2022-11-01,0,2,5,10,9,14,13,44,6,4,0,5,0,0,112
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2022-11-01,6,3,24,16,11,10,16,50,6,0,0,3,0,2,147
CATACORA,atencion odontologica,consulta nueva,2022-11-01,0,7,5,2,4,4,8,14,4,5,0,0,0,0,53
CHACARILLA,atencion odontologica,consulta nueva,2022-11-01,9,3,13,9,12,4,15,15,7,0,0,3,0,2,92
CHALLAPATA,atencion odontologica,consulta nueva,2022-11-01,62,124,203,258,55,102,162,441,82,76,0,68,0,4,1637
CHAQUI,atencion odontologica,consulta nueva,2022-11-01,16,46,63,139,29,41,46,156,26,23,0,25,0,2,612
CHARAGUA,atencion odontologica,consulta nueva,2022-11-01,49,55,36,44,17,38,117,258,18,30,0,4,0,4,670
CHARAÑA,atencion odontologica,consulta nueva,2022-11-01,1,1,8,1,1,8,9,32,2,3,0,0,0,1,67
CHAYANTA,atencion odontologica,consulta nueva,2022-11-01,63,48,140,181,44,91,112,278,41,65,0,6,0,6,1075
CHIMORE,atencion odontologica,consulta nueva,2022-11-01,20,23,77,131,41,84,100,166,10,3,0,2,0,3,660
CHIPAYA,atencion odontologica,consulta nueva,2022-11-01,2,3,20,6,2,4,3,10,1,2,0,0,0,0,53
CHOQUE COTA,atencion odontologica,consulta nueva,2022-11-01,21,0,16,27,10,29,24,47,5,0,0,0,0,0,179
CHUA COCANI,atencion odontologica,consulta nueva,2022-11-01,11,10,19,20,11,9,27,47,3,8,0,4,0,1,170
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2022-11-01,33,37,257,285,16,27,60,76,4,10,0,4,0,0,809
CHUMA,atencion odontologica,consulta nueva,2022-11-01,11,18,41,44,27,59,47,108,7,12,0,3,0,3,380
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2022-11-01,13,9,80,95,14,14,10,44,6,5,0,7,0,0,297
CKOCHAS,atencion odontologica,consulta nueva,2022-11-01,11,24,36,36,11,55,34,130,14,17,0,16,0,1,385
CLIZA,atencion odontologica,consulta nueva,2022-11-01,47,38,102,176,37,40,82,192,17,35,0,0,0,1,767
COBIJA,atencion odontologica,consulta nueva,2022-11-01,214,255,217,213,68,128,267,523,48,23,0,103,0,34,2093
COCAPATA,atencion odontologica,consulta nueva,2022-11-01,29,40,70,90,76,119,103,195,17,10,0,7,0,3,759
COCHABAMBA,atencion odontologica,consulta nueva,2022-11-01,855,798,1768,1954,713,1034,2334,4813,794,746,0,266,0,32,16107
COIPASA,atencion odontologica,consulta nueva,2022-11-01,2,0,12,0,13,7,21,11,10,8,0,2,0,0,86
COLCAPIRHUA,atencion odontologica,consulta nueva,2022-11-01,53,59,186,189,58,105,136,491,40,45,0,12,0,6,1380
"COLCHA ""K""",atencion odontologica,consulta nueva,2022-11-01,37,21,136,148,32,50,83,251,35,26,0,4,0,2,825
COLLANA,atencion odontologica,consulta nueva,2022-11-01,11,6,14,17,37,31,53,48,6,6,0,2,0,0,231
COLOMI,atencion odontologica,consulta nueva,2022-11-01,41,39,119,102,30,64,68,139,20,19,0,3,0,4,648
COLPA BELGICA,atencion odontologica,consulta nueva,2022-11-01,0,6,18,19,9,4,29,55,6,1,0,1,0,0,148
COLQUECHACA,atencion odontologica,consulta nueva,2022-11-01,13,9,12,29,16,65,28,140,12,4,0,2,0,0,330
COLQUENCHA,atencion odontologica,consulta nueva,2022-11-01,34,22,80,70,45,64,52,118,10,6,0,9,0,0,510
COLQUIRI,atencion odontologica,consulta nueva,2022-11-01,15,20,58,76,58,50,98,154,21,34,0,6,0,3,593
COMANCHE,atencion odontologica,consulta nueva,2022-11-01,5,2,31,36,21,31,9,54,2,0,0,0,0,0,191
COMARAPA,atencion odontologica,consulta nueva,2022-11-01,40,33,112,131,45,64,95,189,13,28,0,3,0,21,774
COMBAYA,atencion odontologica,consulta nueva,2022-11-01,2,0,5,9,1,4,11,30,2,5,0,1,0,0,70
CONCEPCION,atencion odontologica,consulta nueva,2022-11-01,1,1,2,1,2,2,5,3,4,0,0,0,0,0,21
COPACABANA,atencion odontologica,consulta nueva,2022-11-01,26,17,33,73,14,22,45,89,16,7,0,6,0,1,349
CORIPATA,atencion odontologica,consulta nueva,2022-11-01,27,32,138,111,19,24,43,88,13,2,0,0,0,0,497
CORO CORO,atencion odontologica,consulta nueva,2022-11-01,23,10,46,56,16,27,43,58,12,5,0,0,0,0,296
COROICO,atencion odontologica,consulta nueva,2022-11-01,26,45,85,73,37,64,65,219,17,5,0,7,0,6,649
CORQUE,atencion odontologica,consulta nueva,2022-11-01,7,17,89,135,11,41,16,40,11,21,0,7,0,1,396
COTAGAITA,atencion odontologica,consulta nueva,2022-11-01,62,46,122,173,41,92,159,494,57,45,0,38,0,5,1334
COTOCA,atencion odontologica,consulta nueva,2022-11-01,43,32,33,49,9,23,31,119,13,8,0,7,0,10,377
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2022-11-01,1,0,22,16,0,0,1,1,0,2,0,0,0,0,43
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2022-11-01,90,43,75,166,22,75,51,230,7,14,0,14,0,5,792
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2022-11-01,8,0,15,50,5,11,22,40,5,8,0,0,0,0,164
CUEVO,atencion odontologica,consulta nueva,2022-11-01,1,1,19,11,5,17,8,54,4,3,0,2,0,0,125
CULPINA,atencion odontologica,consulta nueva,2022-11-01,9,26,54,52,21,38,51,146,6,23,0,20,0,1,447
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2022-11-01,15,12,93,61,32,12,22,82,3,12,0,4,0,0,348
CURVA,atencion odontologica,consulta nueva,2022-11-01,7,12,47,45,4,6,6,29,2,1,0,2,0,3,164
DESAGUADERO,atencion odontologica,consulta nueva,2022-11-01,8,4,3,12,4,14,13,7,2,0,0,5,0,1,73
EL ALTO,atencion odontologica,consulta nueva,2022-11-01,1178,1285,1775,2134,602,933,1148,3593,373,225,0,752,0,58,14056
EL CHORO,atencion odontologica,consulta nueva,2022-11-01,12,8,29,30,27,31,26,67,20,19,0,8,0,1,278
EL PUENTE(STC),atencion odontologica,consulta nueva,2022-11-01,32,26,71,143,24,52,67,161,4,11,0,10,0,2,603
EL PUENTE(TJA),atencion odontologica,consulta nueva,2022-11-01,14,8,42,49,16,25,55,221,13,38,0,1,0,0,482
EL TORNO,atencion odontologica,consulta nueva,2022-11-01,190,218,128,136,21,57,78,276,90,74,0,85,0,66,1419
EL VILLAR,atencion odontologica,consulta nueva,2022-11-01,8,18,56,54,7,20,38,72,8,2,0,4,0,0,287
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2022-11-01,22,18,167,196,38,79,72,327,16,20,0,6,0,0,961
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2022-11-01,43,70,152,182,56,99,93,257,12,18,0,9,0,8,999
ESCARA,atencion odontologica,consulta nueva,2022-11-01,11,0,30,48,2,39,0,39,0,2,0,0,0,0,171
ESCOMA,atencion odontologica,consulta nueva,2022-11-01,12,14,34,46,16,14,21,61,26,20,0,4,0,2,270
ESMERALDA,atencion odontologica,consulta nueva,2022-11-01,3,5,3,0,0,0,13,15,4,7,0,0,0,0,50
EUCALIPTUS,atencion odontologica,consulta nueva,2022-11-01,18,9,34,37,14,42,63,116,20,15,0,19,0,0,387
EXALTACION,atencion odontologica,consulta nueva,2022-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2022-11-01,39,22,122,109,63,103,115,307,9,36,0,25,0,5,955
FILADELFIA,atencion odontologica,consulta nueva,2022-11-01,40,28,44,78,9,22,15,32,8,3,0,6,0,3,288
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2022-11-01,12,18,6,12,0,9,19,39,5,1,0,1,0,2,124
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2022-11-01,13,14,45,35,14,47,30,158,11,8,0,21,0,4,400
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2022-11-01,16,22,80,60,46,76,94,109,15,16,0,8,0,2,544
GUANAY,atencion odontologica,consulta nueva,2022-11-01,12,18,46,60,20,40,52,81,17,4,0,1,0,2,353
GUAQUI,atencion odontologica,consulta nueva,2022-11-01,8,7,34,44,8,20,37,59,21,28,0,7,0,2,275
GUAYARAMERIN,atencion odontologica,consulta nueva,2022-11-01,20,34,69,103,26,57,53,146,14,13,0,35,0,3,573
GUTIERREZ,atencion odontologica,consulta nueva,2022-11-01,3,3,21,19,20,28,36,154,4,4,0,10,0,0,302
HUACARETA,atencion odontologica,consulta nueva,2022-11-01,2,15,30,31,26,18,32,119,14,13,0,5,0,0,305
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2022-11-01,2,1,19,30,8,26,7,78,0,0,0,6,0,0,177
HUACHACALLA,atencion odontologica,consulta nueva,2022-11-01,3,5,7,17,0,1,0,11,5,17,0,0,0,0,66
HUANUNI,atencion odontologica,consulta nueva,2022-11-01,58,65,150,145,24,80,124,243,39,33,0,19,0,0,980
HUARACAJE,atencion odontologica,consulta nueva,2022-11-01,9,1,13,28,2,5,18,41,2,2,0,3,0,0,124
HUARINA,atencion odontologica,consulta nueva,2022-11-01,3,12,25,36,0,14,19,53,24,26,0,0,0,1,213
HUATAJATA,atencion odontologica,consulta nueva,2022-11-01,5,9,18,22,5,11,18,39,10,20,0,0,0,0,157
HUAYLLAMARCA,atencion odontologica,consulta nueva,2022-11-01,7,5,42,45,5,19,22,44,13,15,0,2,0,0,219
HUMANATA,atencion odontologica,consulta nueva,2022-11-01,3,1,19,15,17,6,20,26,10,15,0,4,0,2,138
ICHOCA,atencion odontologica,consulta nueva,2022-11-01,18,4,34,23,12,17,26,62,13,13,0,2,0,0,224
ICLA,atencion odontologica,consulta nueva,2022-11-01,23,26,31,50,39,86,45,73,4,15,0,5,0,0,397
INCAHUASI,atencion odontologica,consulta nueva,2022-11-01,27,5,17,44,32,37,58,133,13,14,0,2,0,0,382
INQUISIVI,atencion odontologica,consulta nueva,2022-11-01,28,31,66,149,53,36,93,134,30,39,0,9,0,2,670
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2022-11-01,56,92,115,156,28,40,89,192,12,8,0,8,0,11,807
IXIAMAS,atencion odontologica,consulta nueva,2022-11-01,18,31,54,40,15,20,22,67,1,3,0,3,0,1,275
JESUS DE MACHACA,atencion odontologica,consulta nueva,2022-11-01,23,24,36,70,59,69,72,130,31,35,0,6,0,6,561
LA ASUNTA,atencion odontologica,consulta nueva,2022-11-01,202,141,663,703,125,179,250,652,17,6,0,84,0,7,3029
LA GUARDIA,atencion odontologica,consulta nueva,2022-11-01,55,67,96,117,35,38,69,259,27,9,0,7,0,3,782
LA PAZ,atencion odontologica,consulta nueva,2022-11-01,1355,1435,2064,2194,745,889,3091,5753,1088,987,0,666,0,89,20356
LA RIVERA,atencion odontologica,consulta nueva,2022-11-01,0,10,20,15,2,8,0,28,0,0,0,10,0,0,93
LAGUNILLAS,atencion odontologica,consulta nueva,2022-11-01,4,2,17,24,6,20,35,93,8,2,0,0,0,0,211
LAJA,atencion odontologica,consulta nueva,2022-11-01,118,116,85,125,37,72,92,238,29,22,0,55,0,6,995
LAS CARRERAS,atencion odontologica,consulta nueva,2022-11-01,5,7,17,28,4,6,19,45,4,9,0,5,0,0,149
LICOMA PAMPA,atencion odontologica,consulta nueva,2022-11-01,2,0,4,3,1,3,0,3,0,0,0,0,0,0,16
LLALLAGUA,atencion odontologica,consulta nueva,2022-11-01,126,163,166,191,55,132,99,435,16,31,0,20,0,1,1435
LLICA,atencion odontologica,consulta nueva,2022-11-01,0,5,3,7,4,2,12,52,9,6,0,10,0,4,114
LORETO,atencion odontologica,consulta nueva,2022-11-01,0,0,4,4,0,2,4,4,1,0,0,0,0,0,19
LURIBAY,atencion odontologica,consulta nueva,2022-11-01,18,9,34,65,12,24,37,81,12,10,0,5,0,0,307
MACHACAMARCA,atencion odontologica,consulta nueva,2022-11-01,7,19,29,45,19,29,55,84,22,29,0,15,0,0,353
MACHARETI,atencion odontologica,consulta nueva,2022-11-01,18,15,21,23,5,8,17,72,12,1,0,1,0,0,193
MAGDALENA,atencion odontologica,consulta nueva,2022-11-01,2,2,17,21,10,6,12,36,1,0,0,4,0,0,111
MAIRANA,atencion odontologica,consulta nueva,2022-11-01,61,52,46,41,22,37,21,133,7,1,0,39,0,18,478
MALLA,atencion odontologica,consulta nueva,2022-11-01,4,7,23,29,37,43,38,26,2,1,0,3,0,0,213
MAPIRI,atencion odontologica,consulta nueva,2022-11-01,11,13,14,10,6,5,14,34,4,1,0,17,0,0,129
MECAPACA,atencion odontologica,consulta nueva,2022-11-01,41,30,66,88,51,56,118,172,28,16,0,3,0,3,672
MINEROS,atencion odontologica,consulta nueva,2022-11-01,5,8,6,13,7,6,5,51,7,4,0,15,0,0,127
MIZQUE,atencion odontologica,consulta nueva,2022-11-01,22,32,136,121,21,83,93,241,17,18,0,40,0,2,826
MOCOMOCO,atencion odontologica,consulta nueva,2022-11-01,26,14,108,100,69,131,71,154,30,30,0,3,0,5,741
MOJINETE,atencion odontologica,consulta nueva,2022-11-01,2,4,4,13,3,3,7,14,1,1,0,0,0,0,52
MOJOCOYA,atencion odontologica,consulta nueva,2022-11-01,25,18,76,93,14,66,78,175,27,28,0,0,0,0,600
MONTEAGUDO,atencion odontologica,consulta nueva,2022-11-01,86,62,231,200,66,87,157,382,29,32,0,17,0,3,1352
MONTERO,atencion odontologica,consulta nueva,2022-11-01,307,251,494,465,126,257,415,1097,94,115,0,265,0,7,3893
