,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,4,0,4
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,69,0,69
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,176,1,177
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,24,2,26
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,89,0,89
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,165,1,166
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,11,1,12
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,7,0,7
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,9,6,15
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,18,13,31
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,323,6,329
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,37,0,37
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,43,0,43
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,5,0,5
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,320,0,320
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,3,0,3
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,40,3,43
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,14,0,14
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,10,1,11
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,20,0,20
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,5,0,5
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,18,0,18
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,3,1,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,2,1,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,6,2,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,20,0,20
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,83,11,94
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,35,1,36
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,44,1,45
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,60,3,63
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,108,7,115
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,2,0,2
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,28,0,28
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,12,0,12
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,36,0,36
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,36,0,36
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,145,10,155
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,7,1,8
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,31,2,33
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,54,8,62
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,33,0,33
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,11,4,15
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,2,0,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,33,1,34
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,38,5,43
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,8,1,9
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,4,0,4
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,2,0,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,16,0,16
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,21,0,21
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,12,0,12
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,27,0,27
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,4158,3,4161
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,25,0,25
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,26,0,26
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,4,0,4
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,8,0,8
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,3,1,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,3,0,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,4,1,5
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,2,1,3
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,10,0,10
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,95,0,95
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,26,3,29
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,5,0,5
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,96,0,96
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,6,2,8
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,12,2,14
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,17,6,23
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,591,1,592
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,10,0,10
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,3,1,4
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,11,0,11
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,15,5,20
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,17,0,17
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,2,0,2
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,10,0,10
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,698,1,699
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,15,2,17
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,20,4,24
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,20,4,24
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,17,2,19
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,25,0,25
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,136,6,142
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,23,0,23
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,5,0,5
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,6,0,6
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,6,0,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,8,3,11
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,14,1,15
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,8,3,11
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,32,2,34
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,6,0,6
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,395,0,395
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,69,3,72
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,4,2,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,29,2,31
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,14,0,14
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,9,0,9
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,61,2,63
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,7,0,7
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,32,1,33
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,96,2,98
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,16,2,18
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,94,2,96
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,1,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,18,1,19
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,12,3,15
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,291,3,294
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,11,3,14
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,71,3,74
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,96,3,99
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,5,4,9
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,1,0,1
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,258,0,258
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,3,0,3
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,290,2,292
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,7,0,7
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,117,0,117
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,5,3,8
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,8,0,8
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,0,4,4
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-10-01,10,0,10
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,4,0,4
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,26,3,29
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,11,0,11
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,38,1,39
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,3,0,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,0,1
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,15,1,16
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,10,0,10
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,2,1,3
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,2,0,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,4,1,5
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,23,4,27
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,7,0,7
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,16,0,16
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,20,4,24
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,16,0,16
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,60,2,62
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,33,0,33
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,3,2,5
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,7,1,8
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,8,1,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,45,0,45
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,6,4,10
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,14,2,16
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,7,0,7
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,0,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,60,9,69
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,28,3,31
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,6,0,6
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,1,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,5,0,5
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,16,0,16
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,40,0,40
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,5,0,5
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,9,0,9
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,16,6,22
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,3,1,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,11,0,11
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,38,3,41
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,7,0,7
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,74,0,74
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,56,0,56
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,5,3,8
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,16,1,17
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,89,5,94
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,24,0,24
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,5,11,16
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,5,2,7
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,46,3,49
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,12,4,16
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,49,1,50
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,2,0,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,11,5,16
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,44,1,45
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,4,0,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,31,0,31
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,10,4,14
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,11,1,12
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,15,2,17
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,49,3,52
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,151,0,151
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,6,11,17
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1571,3,1574
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,83,26,109
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,19,1,20
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,5,0,5
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,25,0,25
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,8,0,8
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,21,17,38
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,12,0,12
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,22,10,32
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,0,1,1
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,35,0,35
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,0,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,41,0,41
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,11,0,11
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,18,0,18
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,12,1,13
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,27,1,28
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,7,0,7
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,25,1,26
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,98,0,98
CRUZ DE MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,0,1,1
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,23,1,24
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,0,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,2,1,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,21,10,31
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,4,0,4
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1,1,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,4,0,4
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-11-01,1575,23,1598
