,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-10-01,0,1,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-10-01,62,0,62
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-10-01,1,3,4
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-10-01,6,3,9
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-10-01,2,0,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-10-01,3,0,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,1,4
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,22,3,25
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,17,0,17
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,2,4
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,8,2,10
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,19,1,20
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,9,3,12
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,2,2
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,9,0,9
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,5,8
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,6,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,32,0,32
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,19,0,19
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,4,6
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,2,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,12,2,14
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,1,8
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,1,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,18,5,23
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,10,3,13
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,2,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,20,0,20
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,1,8
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,1,6
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,1,6
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,3,8
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,11,1,12
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,17,0,17
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,19,0,19
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,10,2,12
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,25,5,30
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,8,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,15,0,15
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,2,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,26,1,27
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,3,8
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,14,9,23
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,14,1,15
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,1,7
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,50,0,50
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,12,16
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1394,5,1399
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,29,15,44
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,2,6
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,17,0,17
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,13,5,18
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,2,6
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,1,3
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,24,1,25
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,12,0,12
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,14,0,14
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,2,6
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,31,0,31
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,1,7
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,2,4
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,1,4
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,2,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1075,25,1100
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,2,6
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,8,0,8
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,1,3
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,40,0,40
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,13,0,13
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,25,0,25
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,8,0,8
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,11,0,11
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,2,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,40,0,40
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,9,3,12
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,1,4
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,12,1,13
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,3,7
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,2,4
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,2,4
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,3,4
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,1,2
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,5,11
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,21,1,22
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,39,0,39
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1423,1,1424
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,8,6,14
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,43,2,45
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,2,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,1,6
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,27,30
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,13,0,13
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,17,0,17
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,9,1,10
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,214,0,214
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,9,6,15
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,8,12
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,2,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,351,0,351
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,12,1,13
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,42,1,43
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,8,4,12
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,20,1,21
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,2,6
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,30,0,30
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,6,13
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,10,0,10
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,0,7
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,2,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,1,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,386,0,386
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,20,2,22
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,5,10
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,2,4
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,0,3
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,1,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,19,0,19
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,20,0,20
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,71,0,71
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,8,0,8
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,59,1,60
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,143,15,158
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,11,2,13
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,10,1,11
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,170,11,181
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,7,2,9
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,157,0,157
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,12,0,12
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,3,1,4
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,0,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,0,4
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,28,0,28
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,33,5,38
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,5,0,5
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,9,1,10
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,34,5,39
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,51,1,52
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,2,0,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,15,0,15
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,16,2,18
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,6,0,6
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,25,1,26
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,1,0,1
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2012-11-01,4,3,7
