,group,variable,month,REPETIDAS TOTAL 4.3 REPETIDAS,REPETIDAS TOTAL 4.3 REPETIDAS,TOTALES
GENERAL SAAVEDRA,consultas prenatales,repetidas,2012-11-01,97,2,99
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2012-11-01,38,9,47
GUANAY,consultas prenatales,repetidas,2012-11-01,90,3,93
GUAQUI,consultas prenatales,repetidas,2012-11-01,24,3,27
GUAYARAMERIN,consultas prenatales,repetidas,2012-11-01,423,0,423
GUTIERREZ,consultas prenatales,repetidas,2012-11-01,74,12,86
HUACARETA,consultas prenatales,repetidas,2012-11-01,67,0,67
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2012-11-01,23,8,31
HUACHACALLA,consultas prenatales,repetidas,2012-11-01,8,0,8
HUANUNI,consultas prenatales,repetidas,2012-11-01,235,1,236
HUARACAJE,consultas prenatales,repetidas,2012-11-01,20,0,20
HUARINA,consultas prenatales,repetidas,2012-11-01,24,9,33
HUAYLLAMARCA,consultas prenatales,repetidas,2012-11-01,8,3,11
HUMANATA,consultas prenatales,repetidas,2012-11-01,13,5,18
ICHOCA,consultas prenatales,repetidas,2012-11-01,4,4,8
ICLA,consultas prenatales,repetidas,2012-11-01,22,26,48
INCAHUASI,consultas prenatales,repetidas,2012-11-01,44,55,99
INGAVI (HUMAITA),consultas prenatales,repetidas,2012-11-01,5,0,5
INQUISIVI,consultas prenatales,repetidas,2012-11-01,18,19,37
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2012-11-01,55,10,65
IXIAMAS,consultas prenatales,repetidas,2012-11-01,47,2,49
JESUS DE MACHACA,consultas prenatales,repetidas,2012-11-01,73,0,73
LA ASUNTA,consultas prenatales,repetidas,2012-11-01,304,3,307
LA GUARDIA,consultas prenatales,repetidas,2012-11-01,475,1,476
LA PAZ,consultas prenatales,repetidas,2012-11-01,6840,3,6843
LAGUNILLAS,consultas prenatales,repetidas,2012-11-01,31,2,33
LAJA,consultas prenatales,repetidas,2012-11-01,70,3,73
LAS CARRERAS,consultas prenatales,repetidas,2012-11-01,25,3,28
LICOMA PAMPA,consultas prenatales,repetidas,2012-11-01,17,0,17
LLALLAGUA,consultas prenatales,repetidas,2012-11-01,302,15,317
LLICA,consultas prenatales,repetidas,2012-11-01,28,3,31
LORETO,consultas prenatales,repetidas,2012-11-01,10,0,10
LURIBAY,consultas prenatales,repetidas,2012-11-01,30,3,33
MACHACAMARCA,consultas prenatales,repetidas,2012-11-01,32,0,32
MACHARETI,consultas prenatales,repetidas,2012-11-01,53,5,58
MAGDALENA,consultas prenatales,repetidas,2012-11-01,86,0,86
MAIRANA,consultas prenatales,repetidas,2012-11-01,72,0,72
MALLA,consultas prenatales,repetidas,2012-11-01,4,1,5
MAPIRI,consultas prenatales,repetidas,2012-11-01,94,0,94
MECAPACA,consultas prenatales,repetidas,2012-11-01,45,5,50
MINEROS,consultas prenatales,repetidas,2012-11-01,186,0,186
MIZQUE,consultas prenatales,repetidas,2012-11-01,213,3,216
MOCOMOCO,consultas prenatales,repetidas,2012-11-01,37,6,43
MOJINETE,consultas prenatales,repetidas,2012-11-01,1,4,5
MOJOCOYA,consultas prenatales,repetidas,2012-11-01,37,4,41
MONTEAGUDO,consultas prenatales,repetidas,2012-11-01,204,11,215
MONTERO,consultas prenatales,repetidas,2012-11-01,978,0,978
MORO MORO,consultas prenatales,repetidas,2012-11-01,12,3,15
MOROCHATA,consultas prenatales,repetidas,2012-11-01,32,15,47
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2012-11-01,20,0,20
NAZACARA DE PACAJES,consultas prenatales,repetidas,2012-11-01,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2012-11-01,16,3,19
OCURI,consultas prenatales,repetidas,2012-11-01,54,41,95
OKINAWA,consultas prenatales,repetidas,2012-11-01,109,7,116
OMEREQUE,consultas prenatales,repetidas,2012-11-01,37,3,40
ORURO,consultas prenatales,repetidas,2012-11-01,2688,0,2688
PADCAYA,consultas prenatales,repetidas,2012-11-01,89,13,102
PADILLA,consultas prenatales,repetidas,2012-11-01,70,6,76
PAILON,consultas prenatales,repetidas,2012-11-01,87,1,88
PALCA,consultas prenatales,repetidas,2012-11-01,37,3,40
PALOS BLANCOS,consultas prenatales,repetidas,2012-11-01,216,3,219
PAMPA AULLAGAS,consultas prenatales,repetidas,2012-11-01,12,0,12
PAMPA GRANDE,consultas prenatales,repetidas,2012-11-01,65,0,65
PAPEL PAMPA,consultas prenatales,repetidas,2012-11-01,14,10,24
PASORAPA,consultas prenatales,repetidas,2012-11-01,14,0,14
PATACAMAYA,consultas prenatales,repetidas,2012-11-01,137,2,139
PAZÑA,consultas prenatales,repetidas,2012-11-01,18,8,26
PELECHUCO,consultas prenatales,repetidas,2012-11-01,28,5,33
POCOATA,consultas prenatales,repetidas,2012-11-01,93,24,117
POCONA,consultas prenatales,repetidas,2012-11-01,55,0,55
POJO (CBBA),consultas prenatales,repetidas,2012-11-01,52,0,52
POOPO,consultas prenatales,repetidas,2012-11-01,23,0,23
PORCO,consultas prenatales,repetidas,2012-11-01,106,1,107
POROMA,consultas prenatales,repetidas,2012-11-01,68,39,107
PORONGO,consultas prenatales,repetidas,2012-11-01,33,2,35
PORTACHUELO,consultas prenatales,repetidas,2012-11-01,207,0,207
PORVENIR,consultas prenatales,repetidas,2012-11-01,31,1,32
POSTRER VALLE,consultas prenatales,repetidas,2012-11-01,5,3,8
POTOSI,consultas prenatales,repetidas,2012-11-01,1470,0,1470
PRESTO,consultas prenatales,repetidas,2012-11-01,23,28,51
PUCARA,consultas prenatales,repetidas,2012-11-01,6,0,6
PUCARANI,consultas prenatales,repetidas,2012-11-01,126,0,126
PUERTO ACOSTA,consultas prenatales,repetidas,2012-11-01,14,3,17
PUERTO CARABUCO,consultas prenatales,repetidas,2012-11-01,18,9,27
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2012-11-01,28,6,34
PUERTO PEREZ,consultas prenatales,repetidas,2012-11-01,14,4,18
PUERTO QUIJARRO,consultas prenatales,repetidas,2012-11-01,45,0,45
PUERTO RICO,consultas prenatales,repetidas,2012-11-01,67,1,68
PUERTO SILES,consultas prenatales,repetidas,2012-11-01,3,0,3
PUERTO SUAREZ,consultas prenatales,repetidas,2012-11-01,141,0,141
PUERTO VILLARROEL,consultas prenatales,repetidas,2012-11-01,517,0,517
PUNA,consultas prenatales,repetidas,2012-11-01,91,16,107
PUNATA,consultas prenatales,repetidas,2012-11-01,286,0,286
QUIABAYA,consultas prenatales,repetidas,2012-11-01,12,0,12
QUILLACOLLO,consultas prenatales,repetidas,2012-11-01,530,6,536
QUIME,consultas prenatales,repetidas,2012-11-01,66,0,66
QUIRUSILLAS,consultas prenatales,repetidas,2012-11-01,12,0,12
RAVELO,consultas prenatales,repetidas,2012-11-01,43,22,65
REYES,consultas prenatales,repetidas,2012-11-01,82,9,91
RIBERALTA,consultas prenatales,repetidas,2012-11-01,1338,38,1376
ROBORE,consultas prenatales,repetidas,2012-11-01,81,0,81
RURRENABAQUE,consultas prenatales,repetidas,2012-11-01,185,1,186
SABAYA,consultas prenatales,repetidas,2012-11-01,12,0,12
SACABA,consultas prenatales,repetidas,2012-11-01,1081,0,1081
SACABAMBA,consultas prenatales,repetidas,2012-11-01,13,2,15
SACACA,consultas prenatales,repetidas,2012-11-01,115,13,128
SAIPINA,consultas prenatales,repetidas,2012-11-01,35,0,35
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2012-11-01,24,7,31
SAMAIPATA,consultas prenatales,repetidas,2012-11-01,57,0,57
SAN AGUSTIN,consultas prenatales,repetidas,2012-11-01,16,0,16
SAN ANDRES,consultas prenatales,repetidas,2012-11-01,45,1,46
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2012-11-01,10,9,19
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2012-11-01,14,1,15
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2012-11-01,34,12,46
SAN BENITO,consultas prenatales,repetidas,2012-11-01,75,0,75
SAN BORJA,consultas prenatales,repetidas,2012-11-01,311,1,312
SAN BUENA VENTURA,consultas prenatales,repetidas,2012-11-01,101,0,101
SAN CARLOS,consultas prenatales,repetidas,2012-11-01,156,0,156
SAN IGNACIO,consultas prenatales,repetidas,2012-11-01,199,9,208
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2012-11-01,396,15,411
SAN JAVIER(BNI),consultas prenatales,repetidas,2012-11-01,7,0,7
SAN JAVIER(STC),consultas prenatales,repetidas,2012-11-01,114,0,114
SAN JOAQUIN,consultas prenatales,repetidas,2012-11-01,30,0,30
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2012-11-01,109,0,109
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2012-11-01,59,0,59
SAN JULIAN,consultas prenatales,repetidas,2012-11-01,194,11,205
SAN LORENZO(PND),consultas prenatales,repetidas,2012-11-01,25,5,30
SAN LORENZO(TJA),consultas prenatales,repetidas,2012-11-01,112,5,117
SAN LUCAS,consultas prenatales,repetidas,2012-11-01,176,70,246
SAN MATIAS,consultas prenatales,repetidas,2012-11-01,66,2,68
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2012-11-01,59,3,62
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2012-11-01,12,1,13
SAN PEDRO,consultas prenatales,repetidas,2012-11-01,95,2,97
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2012-11-01,102,13,115
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2012-11-01,15,3,18
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2012-11-01,3,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2012-11-01,15,1,16
SAN PEDRO(PND),consultas prenatales,repetidas,2012-11-01,6,3,9
SAN RAFAEL,consultas prenatales,repetidas,2012-11-01,47,3,50
SAN RAMON BENI,consultas prenatales,repetidas,2012-11-01,41,0,41
SAN RAMON SCZ,consultas prenatales,repetidas,2012-11-01,75,0,75
SANTA ANA,consultas prenatales,repetidas,2012-11-01,168,0,168
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2012-11-01,8458,0,8458
SANTA ROSA,consultas prenatales,repetidas,2012-11-01,69,1,70
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2012-11-01,113,0,113
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2012-11-01,8,9,17
SANTIAGO DE HUARI,consultas prenatales,repetidas,2012-11-01,45,3,48
SANTIAGO DE HUATA,consultas prenatales,repetidas,2012-11-01,28,5,33
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2012-11-01,15,0,15
SANTIVAÑES,consultas prenatales,repetidas,2012-11-01,37,2,39
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2012-11-01,13,2,15
SAPAHAQUI,consultas prenatales,repetidas,2012-11-01,32,3,35
SENA,consultas prenatales,repetidas,2012-11-01,31,0,31
SHINAOTA,consultas prenatales,repetidas,2012-11-01,361,0,361
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2012-11-01,86,9,95
SICAYA,consultas prenatales,repetidas,2012-11-01,14,0,14
SIPE SIPE,consultas prenatales,repetidas,2012-11-01,380,0,380
SOPACHUY,consultas prenatales,repetidas,2012-11-01,66,3,69
SORACACHI,consultas prenatales,repetidas,2012-11-01,38,9,47
SORATA,consultas prenatales,repetidas,2012-11-01,80,5,85
SUCRE,consultas prenatales,repetidas,2012-11-01,3069,25,3094
TACACHI,consultas prenatales,repetidas,2012-11-01,0,1,1
TACACOMA,consultas prenatales,repetidas,2012-11-01,43,0,43
TACOBAMBA,consultas prenatales,repetidas,2012-11-01,27,6,33
TACOPAYA,consultas prenatales,repetidas,2012-11-01,46,8,54
TAHUA,consultas prenatales,repetidas,2012-11-01,2,1,3
TAPACARI,consultas prenatales,repetidas,2012-11-01,83,12,95
TARABUCO,consultas prenatales,repetidas,2012-11-01,88,26,114
TARACO,consultas prenatales,repetidas,2012-11-01,16,2,18
TARATA,consultas prenatales,repetidas,2012-11-01,62,0,62
TARIJA,consultas prenatales,repetidas,2012-11-01,1690,4,1694
TARVITA,consultas prenatales,repetidas,2012-11-01,65,15,80
TEOPONTE,consultas prenatales,repetidas,2012-11-01,46,0,46
TIAWANACU,consultas prenatales,repetidas,2012-11-01,51,2,53
TINGUIPAYA,consultas prenatales,repetidas,2012-11-01,71,11,82
TIPUANI,consultas prenatales,repetidas,2012-11-01,72,0,72
TIQUIPAYA,consultas prenatales,repetidas,2012-11-01,523,7,530
TIRAQUE (CBBA),consultas prenatales,repetidas,2012-11-01,88,4,92
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2012-11-01,3,0,3
TOCO,consultas prenatales,repetidas,2012-11-01,30,1,31
TOLATA,consultas prenatales,repetidas,2012-11-01,32,0,32
TOLEDO,consultas prenatales,repetidas,2012-11-01,27,3,30
TOMAVE,consultas prenatales,repetidas,2012-11-01,25,9,34
TOMINA,consultas prenatales,repetidas,2012-11-01,49,4,53
TORO TORO,consultas prenatales,repetidas,2012-11-01,38,13,51
TOTORA(CBBA),consultas prenatales,repetidas,2012-11-01,147,5,152
TOTORA(ORR),consultas prenatales,repetidas,2012-11-01,21,4,25
TRIGAL,consultas prenatales,repetidas,2012-11-01,4,1,5
TRINIDAD,consultas prenatales,repetidas,2012-11-01,1138,2,1140
TUPIZA,consultas prenatales,repetidas,2012-11-01,334,38,372
TURCO,consultas prenatales,repetidas,2012-11-01,15,0,15
UMALA,consultas prenatales,repetidas,2012-11-01,10,5,15
UNCIA,consultas prenatales,repetidas,2012-11-01,84,27,111
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2012-11-01,60,5,65
URUBICHA,consultas prenatales,repetidas,2012-11-01,33,0,33
UYUNI,consultas prenatales,repetidas,2012-11-01,264,11,275
VACAS,consultas prenatales,repetidas,2012-11-01,43,8,51
VALLEGRANDE,consultas prenatales,repetidas,2012-11-01,93,0,93
VIACHA,consultas prenatales,repetidas,2012-11-01,309,4,313
VILA VILA,consultas prenatales,repetidas,2012-11-01,10,3,13
VILLA CHARCAS,consultas prenatales,repetidas,2012-11-01,68,25,93
VILLA MONTES,consultas prenatales,repetidas,2012-11-01,361,8,369
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2012-11-01,9,1,10
VILLA RIVERO,consultas prenatales,repetidas,2012-11-01,32,2,34
VILLA SERRANO,consultas prenatales,repetidas,2012-11-01,32,24,56
VILLA TUNARI,consultas prenatales,repetidas,2012-11-01,732,3,735
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2012-11-01,61,17,78
VILLAZON,consultas prenatales,repetidas,2012-11-01,364,11,375
VINTO,consultas prenatales,repetidas,2012-11-01,166,70,236
VITICHI,consultas prenatales,repetidas,2012-11-01,41,13,54
WALDO BALLIVIAN,consultas prenatales,repetidas,2012-11-01,11,1,12
WARNES,consultas prenatales,repetidas,2012-11-01,659,8,667
YACO,consultas prenatales,repetidas,2012-11-01,14,8,22
YACUIBA,consultas prenatales,repetidas,2012-11-01,668,3,671
YAMPARAEZ,consultas prenatales,repetidas,2012-11-01,40,9,49
YANACACHI,consultas prenatales,repetidas,2012-11-01,20,1,21
YAPACANI,consultas prenatales,repetidas,2012-11-01,419,1,420
YOCALLA,consultas prenatales,repetidas,2012-11-01,38,3,41
YOTALA,consultas prenatales,repetidas,2012-11-01,46,6,52
YUNCHARA,consultas prenatales,repetidas,2012-11-01,8,18,26
ZUDAÑEZ,consultas prenatales,repetidas,2012-11-01,48,4,52
ACACIO,consultas prenatales,repetidas,2012-12-01,17,3,20
ACHACACHI,consultas prenatales,repetidas,2012-12-01,178,13,191
ACHOCALLA,consultas prenatales,repetidas,2012-12-01,39,1,40
AIQUILE,consultas prenatales,repetidas,2012-12-01,206,1,207
ALALAY,consultas prenatales,repetidas,2012-12-01,4,1,5
ALCALA,consultas prenatales,repetidas,2012-12-01,19,1,20
ALTO BENI,consultas prenatales,repetidas,2012-12-01,30,6,36
ANCORAIMES,consultas prenatales,repetidas,2012-12-01,47,2,49
ANDAMARCA,consultas prenatales,repetidas,2012-12-01,1,6,7
ANTEQUERA,consultas prenatales,repetidas,2012-12-01,18,1,19
ANZALDO,consultas prenatales,repetidas,2012-12-01,16,2,18
APOLO,consultas prenatales,repetidas,2012-12-01,69,2,71
ARAMPAMPA,consultas prenatales,repetidas,2012-12-01,25,6,31
ARANI,consultas prenatales,repetidas,2012-12-01,88,4,92
ARBIETO,consultas prenatales,repetidas,2012-12-01,43,8,51
ARQUE,consultas prenatales,repetidas,2012-12-01,47,7,54
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2012-12-01,199,2,201
ATOCHA,consultas prenatales,repetidas,2012-12-01,55,4,59
AUCAPATA,consultas prenatales,repetidas,2012-12-01,18,2,20
AYATA,consultas prenatales,repetidas,2012-12-01,15,8,23
AYO AYO,consultas prenatales,repetidas,2012-12-01,26,0,26
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2012-12-01,118,6,124
AZURDUY,consultas prenatales,repetidas,2012-12-01,28,16,44
BATALLAS,consultas prenatales,repetidas,2012-12-01,46,3,49
BAURES,consultas prenatales,repetidas,2012-12-01,33,0,33
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2012-12-01,1,2,3
BELEN DE URMIRI,consultas prenatales,repetidas,2012-12-01,5,1,6
BELLA FLOR,consultas prenatales,repetidas,2012-12-01,0,4,4
BERMEJO,consultas prenatales,repetidas,2012-12-01,252,15,267
BETANZOS,consultas prenatales,repetidas,2012-12-01,134,20,154
BOLIVAR,consultas prenatales,repetidas,2012-12-01,23,9,32
BOLPEBRA,consultas prenatales,repetidas,2012-12-01,4,0,4
BOYUIBE,consultas prenatales,repetidas,2012-12-01,15,0,15
BUENA VISTA,consultas prenatales,repetidas,2012-12-01,35,1,36
CABEZAS,consultas prenatales,repetidas,2012-12-01,137,0,137
CAIROMA,consultas prenatales,repetidas,2012-12-01,28,4,32
"CAIZA ""D""",consultas prenatales,repetidas,2012-12-01,27,12,39
CAJUATA,consultas prenatales,repetidas,2012-12-01,67,0,67
CALACOTO,consultas prenatales,repetidas,2012-12-01,14,1,15
CALAMARCA,consultas prenatales,repetidas,2012-12-01,45,1,46
CAMARGO,consultas prenatales,repetidas,2012-12-01,82,5,87
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2012-12-01,15,4,19
CAMIRI,consultas prenatales,repetidas,2012-12-01,239,0,239
CAPINOTA,consultas prenatales,repetidas,2012-12-01,165,0,165
CAQUIAVIRI,consultas prenatales,repetidas,2012-12-01,27,8,35
CARACOLLO,consultas prenatales,repetidas,2012-12-01,78,4,82
CARANAVI,consultas prenatales,repetidas,2012-12-01,344,9,353
CARAPARI,consultas prenatales,repetidas,2012-12-01,92,1,93
CARIPUYO,consultas prenatales,repetidas,2012-12-01,30,41,71
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2012-12-01,18,0,18
CHACARILLA,consultas prenatales,repetidas,2012-12-01,1,0,1
CHALLAPATA,consultas prenatales,repetidas,2012-12-01,191,28,219
CHAQUI,consultas prenatales,repetidas,2012-12-01,34,0,34
CHARAGUA,consultas prenatales,repetidas,2012-12-01,130,7,137
CHARAÑA,consultas prenatales,repetidas,2012-12-01,5,1,6
CHAYANTA,consultas prenatales,repetidas,2012-12-01,41,21,62
CHIMORE,consultas prenatales,repetidas,2012-12-01,132,8,140
CHIPAYA,consultas prenatales,repetidas,2012-12-01,9,0,9
CHOQUE COTA,consultas prenatales,repetidas,2012-12-01,5,1,6
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2012-12-01,116,0,116
CHUMA,consultas prenatales,repetidas,2012-12-01,31,2,33
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2012-12-01,39,0,39
CKOCHAS,consultas prenatales,repetidas,2012-12-01,37,5,42
CLIZA,consultas prenatales,repetidas,2012-12-01,196,0,196
COBIJA,consultas prenatales,repetidas,2012-12-01,602,0,602
COCAPATA,consultas prenatales,repetidas,2012-12-01,49,48,97
COCHABAMBA,consultas prenatales,repetidas,2012-12-01,6117,2,6119
COIPASA,consultas prenatales,repetidas,2012-12-01,5,0,5
COLCAPIRHUA,consultas prenatales,repetidas,2012-12-01,506,0,506
"COLCHA ""K""",consultas prenatales,repetidas,2012-12-01,70,6,76
COLLANA,consultas prenatales,repetidas,2012-12-01,6,0,6
COLOMI,consultas prenatales,repetidas,2012-12-01,96,0,96
COLPA BELGICA,consultas prenatales,repetidas,2012-12-01,40,0,40
COLQUECHACA,consultas prenatales,repetidas,2012-12-01,100,41,141
COLQUENCHA,consultas prenatales,repetidas,2012-12-01,67,0,67
COLQUIRI,consultas prenatales,repetidas,2012-12-01,45,24,69
COMANCHE,consultas prenatales,repetidas,2012-12-01,8,0,8
COMARAPA,consultas prenatales,repetidas,2012-12-01,167,0,167
COMBAYA,consultas prenatales,repetidas,2012-12-01,6,5,11
CONCEPCION,consultas prenatales,repetidas,2012-12-01,82,0,82
COPACABANA,consultas prenatales,repetidas,2012-12-01,55,4,59
CORIPATA,consultas prenatales,repetidas,2012-12-01,82,4,86
CORO CORO,consultas prenatales,repetidas,2012-12-01,25,4,29
COROICO,consultas prenatales,repetidas,2012-12-01,175,0,175
CORQUE,consultas prenatales,repetidas,2012-12-01,25,2,27
COTAGAITA,consultas prenatales,repetidas,2012-12-01,83,12,95
COTOCA,consultas prenatales,repetidas,2012-12-01,315,0,315
CRUZ DE MACHACAMARCA,consultas prenatales,repetidas,2012-12-01,0,1,1
CUATRO CAÑADAS,consultas prenatales,repetidas,2012-12-01,146,2,148
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2012-12-01,4,0,4
CUEVO,consultas prenatales,repetidas,2012-12-01,17,5,22
CULPINA,consultas prenatales,repetidas,2012-12-01,79,17,96
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2012-12-01,22,1,23
CURVA,consultas prenatales,repetidas,2012-12-01,4,3,7
DESAGUADERO,consultas prenatales,repetidas,2012-12-01,23,0,23
EL ALTO,consultas prenatales,repetidas,2012-12-01,5723,19,5742
EL CHORO,consultas prenatales,repetidas,2012-12-01,13,8,21
EL PUENTE(STC),consultas prenatales,repetidas,2012-12-01,62,1,63
EL PUENTE(TJA),consultas prenatales,repetidas,2012-12-01,71,10,81
EL TORNO,consultas prenatales,repetidas,2012-12-01,224,7,231
EL VILLAR,consultas prenatales,repetidas,2012-12-01,13,6,19
ENTRE RIOS TRJ,consultas prenatales,repetidas,2012-12-01,139,16,155
ENTRE RIOS CBBA,consultas prenatales,repetidas,2012-12-01,157,0,157
ESCARA,consultas prenatales,repetidas,2012-12-01,1,0,1
ESCOMA,consultas prenatales,repetidas,2012-12-01,38,1,39
EUCALIPTUS,consultas prenatales,repetidas,2012-12-01,25,0,25
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2012-12-01,7,5,12
EXALTACION,consultas prenatales,repetidas,2012-12-01,4,3,7
FERNANDEZ ALONSO,consultas prenatales,repetidas,2012-12-01,40,0,40
FILADELFIA,consultas prenatales,repetidas,2012-12-01,18,0,18
GENERAL SAAVEDRA,consultas prenatales,repetidas,2012-12-01,88,0,88
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2012-12-01,31,5,36
