municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,41,41
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,15,15
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,26,26
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,14,14
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,20,20
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,7,7
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,35,35
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,18,18
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,35,35
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,24,24
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,64,64
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,52,52
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,23,23
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,15,15
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,31,31
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,10,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,10,10
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,25,25
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,53,53
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,83,83
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,25,25
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,100,100
CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,16,16
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,7,7
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,29,29
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,58,58
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,23,23
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,22,22
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,36,36
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,14,14
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,54,54
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,955,955
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,56,56
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,15,15
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,23,23
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,47,47
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,5,5
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,23,23
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,35,35
COMBAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,13,13
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,10,10
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,14,14
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,30,30
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,50,50
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,27,27
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,39,39
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,7,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1049,1049
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,7,7
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,13,13
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,22,22
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,56,56
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,22,22
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,30,30
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,44,44
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,18,18
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,67,67
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,28,28
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,70,70
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,16,16
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,73,73
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,14,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,42,42
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,78,78
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,982,982
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,42,42
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,18,18
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,22,22
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,7,7
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,25,25
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,5,5
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,35,35
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,27,27
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,10,10
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,53,53
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,157,157
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,23,23
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,26,26
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,478,478
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,21,21
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,28,28
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,21,21
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,38,38
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,37,37
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,7,7
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,32,32
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,19,19
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,24,24
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,45,45
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,408,408
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,29,29
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,15,15
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,5,5
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,24,24
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,50,50
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,42,42
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,61,61
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,134,134
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,8,8
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,31,31
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,10,10
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,184,184
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,27,27
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,28,28
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,235,235
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,32,32
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,13,13
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,9,9
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,5,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,5,5
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,17,17
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,42,42
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,30,30
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,25,25
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,39,39
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,81,81
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,18,18
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,21,21
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,11,11
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,66,66
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,6,6
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,26,26
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,97,97
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,12,12
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,4,4
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,43,43
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,33,33
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,3,3
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,25,25
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,16,16
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,57,57
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,2177,2177
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,15,15
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-11-01,27,27
