municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,10,10
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,10,10
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,46,46
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,95,95
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,37,37
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,32,32
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,109,109
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,12,12
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,36,36
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,51,51
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,22,22
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,29,29
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,25,25
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,12,12
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,30,30
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,103,103
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1244,1244
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,63,63
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,13,13
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,42,42
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,50,50
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,26,26
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,31,31
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,27,27
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,13,13
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,17,17
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,25,25
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,10,10
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,31,31
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,68,68
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,36,36
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,42,42
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,8,8
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1385,1385
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,29,29
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,15,15
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,56,56
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,52,52
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,27,27
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,10,10
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,30,30
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,16,16
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,13,13
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,22,22
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,106,106
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,13,13
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,13,13
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,63,63
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,19,19
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,36,36
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,12,12
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,12,12
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,67,67
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,115,115
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1487,1487
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,9,9
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,9,9
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,79,79
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,8,8
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,20,20
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,18,18
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,21,21
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,10,10
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,63,63
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,31,31
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,60,60
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,212,212
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,43,43
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,28,28
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,35,35
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,556,556
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,23,23
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,23,23
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,29,29
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,12,12
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,52,52
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,14,14
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,9,9
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,37,37
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,19,19
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,16,16
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,15,15
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,23,23
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,17,17
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,24,24
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,42,42
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,521,521
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,14,14
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,21,21
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,23,23
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,15,15
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,12,12
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,27,27
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,14,14
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,30,30
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,95,95
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,27,27
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,38,38
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,142,142
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,29,29
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,7,7
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,258,258
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,60,60
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,17,17
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,245,245
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,24,24
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,14,14
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,19,19
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,15,15
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,24,24
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,7,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,16,16
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,95,95
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,25,25
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,48,48
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,50,50
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,140,140
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,29,29
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,6,6
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,30,30
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,15,15
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,83,83
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,9,9
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,26,26
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,54,54
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,38,38
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,17,17
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,5,5
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,35,35
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,41,41
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,7,7
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,17,17
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,16,16
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,32,32
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3108,3108
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,23,23
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,44,44
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,11,11
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,7,7
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,3,3
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,9,9
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,10,10
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,2,2
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,61,61
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,20,20
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,13,13
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,24,24
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,524,524
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,9,9
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,8,8
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,8,8
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-11-01,1,1
